Player,Pos
Matt Hasselbeck,QB
Shaun Alexander,RB
Mack Strong,FB
Darrell Jackson,WR
Koren Robinson,WR
Itula Mili,TE
Walter Jones,LT
Steve Hutchinson,LG
Robbie Tobeck,C
Chris Gray,RG
Chris Terry,RT
Brandon Mitchell,LDE
Norman Hand,LDT
Cedric Woodard,RDT
Chike Okeafor,RDE
Anthony Simmons,OLB
Randall Godfrey,MLB
Chad Brown,LB
Shawn Springs,LCB
Marcus Trufant,RCB
Reggie Tongue,SS
Damien Robinson,FS
