Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,7:26,4,12,GNB 40,0,0,"Jeremy Kapinos punts 47 yards, returned by Devin Hester for 5 yards (tackle by Derrick Martin)",-0.720,-0.040
1,7:13,1,10,CHI 18,0,0,Jay Cutler pass complete deep left to Devin Hester for 20 yards (tackle by Al Harris),0.040,1.470
1,6:59,1,10,CHI 38,0,0,Matt Forte middle for 3 yards (tackle by Aaron Kampman),1.470,1.330
1,6:25,2,7,CHI 41,0,0,Jay Cutler pass complete short left to Earl Bennett for 8 yards (tackle by Al Harris),1.330,2.190
1,5:52,1,10,CHI 49,0,0,Jay Cutler pass incomplete short left intended for Greg Olsen,2.190,1.650
1,5:48,2,10,CHI 49,0,0,Jay Cutler pass complete short right to Devin Hester for 10 yards (tackle by Johnny Jolly and Atari Bigby),1.650,2.850
1,5:06,1,10,GNB 41,0,0,Jay Cutler pass complete short right to Earl Bennett for 5 yards (tackle by Tramon Williams),2.850,2.980
1,4:27,2,5,GNB 36,0,0,Jay Cutler pass incomplete deep right intended for Earl Bennett (defended by Tramon Williams),2.980,2.280
1,4:20,3,5,GNB 36,0,0,"Jay Cutler pass incomplete short right intended for Earl Bennett. Penalty on Clay Matthews: Illegal Contact, 5 yards (no play)",2.280,3.510
1,4:17,1,10,GNB 31,0,0,Jay Cutler pass incomplete deep middle intended for Desmond Clark is intercepted by Nick Collins at GNB-12 and returned for 31 yards,3.510,-1.800
1,4:05,1,10,GNB 43,0,0,Ryan Grant right end for 3 yards (tackle by Brian Urlacher),1.800,1.660
1,3:34,2,7,GNB 46,0,0,Ryan Grant left tackle for 2 yards (tackle by Kevin Payne),1.660,1.220
1,2:56,3,5,GNB 48,0,0,Aaron Rodgers pass incomplete deep middle intended for Donald Driver,1.220,-0.190
1,2:49,4,5,GNB 48,0,0,"Jeremy Kapinos punts 52 yards, touchback",-0.190,-0.280
1,2:39,1,10,CHI 20,0,0,Matt Forte right end for -1 yards (tackle by A.J. Hawk and Cullen Jenkins),0.280,-0.460
1,2:00,2,11,CHI 19,0,0,Matt Forte left tackle for 8 yards (tackle by Johnny Jolly and Aaron Kampman),-0.460,-0.030
1,1:14,3,3,CHI 27,0,0,Jay Cutler pass incomplete short middle intended for Greg Olsen,-0.030,-1.570
1,1:10,4,3,CHI 27,0,0,"Brad Maynard punts 46 yards, returned by Jordy Nelson for 14 yards (tackle by Rashied Davis)",-1.570,-1.660
1,0:58,1,10,GNB 41,0,0,Aaron Rodgers sacked by Adewale Ogunleye for -7 yards,1.660,0.180
1,0:22,2,17,GNB 34,0,0,Aaron Rodgers pass incomplete short middle intended for Donald Driver,0.180,-0.490
1,0:17,3,17,GNB 34,0,0,Aaron Rodgers pass complete short right to DeShawn Wynn for 8 yards (tackle by Mark Anderson),-0.490,-0.590
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,9,GNB 42,0,0,"Jeremy Kapinos punts 58 yards, touchback",-0.590,-0.280
2,14:52,1,10,CHI 20,0,0,Matt Forte left end for -1 yards (tackle by Cullen Jenkins),0.280,-0.460
2,14:11,2,11,CHI 19,0,0,Matt Forte left end for 8 yards (tackle by Brandon Chillar),-0.460,-0.030
2,13:26,3,3,CHI 27,0,0,Jay Cutler pass incomplete short right intended for Earl Bennett,-0.030,-1.570
2,13:22,4,3,CHI 27,0,0,"Brad Maynard punts 51 yards, fair catch by Jordy Nelson",-1.570,-0.410
2,13:14,1,10,GNB 22,0,0,Ryan Grant left end for 2 yards (tackle by Alex Brown and Adewale Ogunleye),0.410,0.140
2,12:35,2,8,GNB 24,0,0,Ryan Grant left tackle for 5 yards (tackle by Brian Urlacher and Marcus Harrison),0.140,0.100
2,11:55,3,3,GNB 29,0,0,Aaron Rodgers pass complete short middle to Donald Driver for 11 yards (tackle by Danieal Manning),0.100,1.600
2,11:19,1,10,GNB 40,0,0,Aaron Rodgers pass complete short left to Greg Jennings for 10 yards (tackle by Nathan Vasher),1.600,2.260
2,10:58,1,10,,0,0,Ryan Grant right end for 17 yards (tackle by Kevin Payne),2.260,3.380
2,10:22,1,10,CHI 33,0,0,"Ryan Grant right end for 25 yards (tackle by Kevin Payne). Penalty on Jason Spitz: Offensive Holding, 10 yards (no play)",3.380,2.720
2,9:53,1,20,CHI 43,0,0,Aaron Rodgers pass complete short right to Donald Lee for -2 yards (tackle by Charles Tillman),2.720,1.220
2,9:33,2,22,CHI 45,0,0,Aaron Rodgers pass complete short middle to Donald Lee for 7 yards (tackle by Mark Anderson),1.220,1.490
2,8:48,3,15,CHI 38,0,0,Aaron Rodgers pass complete short right to Donald Driver for 4 yards (tackle by Al Afalava),1.490,1.060
2,8:22,4,11,CHI 34,0,3,Mason Crosby 52 yard field goal good,1.060,3.000
2,,,,GNB 30,0,3,"Mason Crosby kicks off 73 yards, returned by Danieal Manning for 27 yards (tackle by Desmond Bishop)",0.000,0.540
2,8:13,1,10,CHI 24,0,3,Jay Cutler pass complete deep right to Johnny Knox for 68 yards (tackle by Charles Woodson),0.540,5.370
2,7:42,1,8,GNB 8,0,3,Matt Forte left guard for no gain (tackle by A.J. Hawk and Atari Bigby),5.370,4.570
2,6:59,2,8,GNB 8,0,3,Jay Cutler pass incomplete short right intended for Desmond Clark,4.570,3.580
2,6:54,3,8,GNB 8,0,3,Jay Cutler pass incomplete short middle intended for Matt Forte is intercepted by Johnny Jolly at GNB-12 and returned for 2 yards,3.580,0.280
2,6:47,1,10,GNB 14,0,3,Aaron Rodgers pass incomplete deep middle intended for Greg Jennings,-0.280,-0.750
2,6:47,,,,0,3,Timeout #1 by Chicago Bears,0.000,-0.750
2,6:38,2,10,GNB 14,0,3,Ryan Grant middle for -3 yards (tackle by Adewale Ogunleye and Alex Brown),-0.750,-1.770
2,5:58,3,13,GNB 11,2,3,"Aaron Rodgers sacked by Danieal Manning for -11 yards, safety",-1.770,-2.000
2,,,,GNB 20,2,3,"Jeremy Kapinos kicks off 62 yards, returned by Devin Hester for 26 yards (tackle by John Kuhn)",0.000,1.860
2,5:45,1,10,CHI 44,2,3,Jay Cutler pass incomplete short right intended for Desmond Clark,1.860,1.320
2,5:40,2,10,CHI 44,2,3,Jay Cutler pass complete short left to Earl Bennett for 2 yards (tackle by Atari Bigby and Al Harris),1.320,0.890
2,4:56,3,8,CHI 46,2,3,Jay Cutler pass incomplete deep middle intended for Johnny Knox is intercepted by Tramon Williams at GNB-32 and returned for 67 yards,0.890,-6.970
,,,,,,,"CHI challenged the runner was in bounds ruling, and the play was upheld.",,
2,4:40,1,1,CHI 1,2,9,"Ryan Grant left end for 1 yard, touchdown. Penalty on Alex Brown: Unnecessary Roughness, 15 yards",6.970,7.000
2,,,,CHI 2,2,10,Mason Crosby kicks extra point good,0.000,0.000
2,,,,GNB 45,2,10,"Mason Crosby kicks off 55 yards, touchback",0.000,0.280
2,4:36,1,10,CHI 20,2,10,Garrett Wolfe right end for 7 yards (tackle by Johnny Jolly),0.280,0.680
2,4:01,2,3,CHI 27,2,10,Garrett Wolfe middle for 4 yards (tackle by Brandon Chillar),0.680,1.000
2,3:19,1,10,CHI 31,2,10,Jay Cutler sacked by Brandon Chillar for -2 yards,1.000,0.190
2,2:44,2,12,CHI 29,2,10,Jay Cutler pass complete short left to Garrett Wolfe for no gain,0.190,-0.490
2,2:00,3,12,CHI 29,2,10,Jay Cutler middle for 10 yards (tackle by Nick Collins),-0.490,-0.780
2,1:52,,,,2,10,Timeout #1 by Green Bay Packers,0.000,-0.780
2,1:52,4,2,CHI 39,2,10,Brad Maynard punts 50 yards,-0.780,0.370
2,1:44,1,10,GNB 11,2,10,Aaron Rodgers pass incomplete short middle intended for DeShawn Wynn,-0.370,-0.780
2,1:40,2,10,GNB 11,2,10,DeShawn Wynn left tackle for 5 yards (tackle by Alex Brown),-0.780,-0.840
2,1:00,3,5,GNB 16,2,10,Aaron Rodgers pass incomplete deep middle intended for James Jones,-0.840,-2.390
2,0:54,4,5,GNB 16,2,10,"Jeremy Kapinos punts 43 yards, fair catch by Devin Hester",-2.390,-1.660
2,0:47,1,10,CHI 41,2,10,Jay Cutler pass complete short left to Johnny Knox for 14 yards (tackle by Atari Bigby and Al Harris),1.660,2.590
2,0:28,1,10,GNB 45,2,10,Jay Cutler spiked the ball,2.590,2.040
2,0:27,2,10,GNB 45,2,10,Jay Cutler pass incomplete short right intended for Earl Bennett (defended by Tramon Williams),2.040,1.360
2,0:21,3,10,GNB 45,2,10,Matt Forte left guard for -4 yards (tackle by Aaron Kampman),1.360,0.000
2,0:04,4,14,GNB 49,2,10,Jay Cutler pass incomplete deep right intended for Greg Olsen,0.000,2.190
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,2,10,"Mason Crosby kicks off 75 yards, returned by Danieal Manning for 26 yards (tackle by John Kuhn)",0.000,0.340
3,14:55,1,10,CHI 21,2,10,Matt Forte right guard for 1 yard (tackle by Ryan Pickett),0.340,-0.070
3,14:21,2,9,CHI 22,2,10,Matt Forte left guard for 10 yards (tackle by Aaron Kampman),-0.070,1.070
3,13:50,1,10,CHI 32,2,10,Matt Forte left tackle for -3 yards (tackle by Cullen Jenkins and Nick Collins),1.070,0.120
3,13:14,2,13,CHI 29,2,10,Jay Cutler pass complete short right to Earl Bennett for 4 yards (tackle by Charles Woodson and Aaron Kampman),0.120,-0.030
3,12:30,3,9,CHI 33,2,10,Jay Cutler pass complete deep right to Earl Bennett for 21 yards (tackle by Atari Bigby),-0.030,2.520
3,12:04,1,10,GNB 46,2,10,Matt Forte left end for 7 yards (tackle by Brandon Chillar),2.520,2.920
3,11:28,2,3,GNB 39,2,10,Jay Cutler pass incomplete short right intended for Jason McKie,2.920,2.210
3,11:23,3,3,GNB 39,2,10,Matt Forte left end for 2 yards (tackle by Brandon Chillar and Nick Barnett),2.210,0.790
3,11:00,,,,2,10,Timeout #1 by Chicago Bears,0.000,0.790
3,11:00,4,1,GNB 37,2,10,Jay Cutler middle for 1 yard (tackle by Johnny Jolly and Ryan Pickett),0.790,3.180
3,10:19,1,10,GNB 36,8,10,"Jay Cutler pass complete deep right to Devin Hester for 36 yards, touchdown",3.180,7.000
3,,,,GNB 2,9,10,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,9,10,"Robbie Gould kicks off 62 yards, returned by Jordy Nelson for 24 yards (tackle by Garrett Wolfe)",0.000,1.070
3,10:08,1,10,GNB 32,9,10,Aaron Rodgers pass complete short right to Korey Hall for 11 yards (tackle by Hunter Hillenmeyer),1.070,1.800
3,9:36,1,10,GNB 43,9,10,Aaron Rodgers sacked by Al Afalava for -9 yards,1.800,0.040
3,9:00,2,19,GNB 34,9,10,Aaron Rodgers pass incomplete deep right intended for Jordy Nelson,0.040,-0.620
3,8:55,3,19,GNB 34,9,10,Aaron Rodgers pass incomplete short left intended for DeShawn Wynn,-0.620,-1.110
3,8:51,4,19,GNB 34,9,10,Jeremy Kapinos punts 40 yards (tackle by A.J. Hawk),-1.110,-1.330
3,8:35,1,10,CHI 36,9,10,Jay Cutler pass complete short right to Earl Bennett for 15 yards (tackle by Aaron Rouse),1.330,2.320
3,7:51,1,10,GNB 49,9,10,Matt Forte left tackle for 5 yards (tackle by Nick Barnett),2.320,2.460
3,7:11,2,5,GNB 44,9,10,Matt Forte middle for 3 yards (tackle by Johnny Jolly and Nick Barnett),2.460,2.150
3,6:27,3,2,GNB 41,9,10,Jay Cutler pass complete deep left to Desmond Clark for 23 yards (tackle by Aaron Rouse),2.150,4.370
3,5:58,1,10,GNB 18,9,10,Matt Forte right end for 2 yards (tackle by Cullen Jenkins and Johnny Jolly),4.370,4.090
3,5:22,2,8,GNB 16,9,10,"Penalty on Chris Williams: False Start, 5 yards (no play)",4.090,3.420
3,5:01,2,13,GNB 21,9,10,Jay Cutler sacked by Cullen Jenkins for -9 yards,3.420,1.550
3,4:34,3,22,GNB 30,9,10,Matt Forte left tackle for 1 yard (tackle by Al Harris and Brandon Chillar),1.550,1.500
3,3:55,4,21,GNB 29,12,10,Robbie Gould 47 yard field goal good,1.500,3.000
3,,,,CHI 30,,,"Robbie Gould kicks off 66 yards, returned by Jordy Nelson for 25 yards (tackle by Zackary Bowman)",,
3,3:44,1,10,GNB 29,12,10,Ryan Grant middle for 15 yards (tackle by Danieal Manning),0.870,1.860
3,3:06,1,10,GNB 44,12,10,Ryan Grant right guard for 7 yards (tackle by Tommie Harris),1.860,2.260
3,2:31,2,3,CHI 49,12,10,Ryan Grant left end for 3 yards (tackle by Danieal Manning),2.260,2.520
3,1:48,1,10,CHI 46,12,10,DeShawn Wynn middle for 5 yards (tackle by Al Afalava),2.520,2.650
3,1:10,2,5,CHI 41,12,10,DeShawn Wynn left end for -2 yards (tackle by Alex Brown),2.650,1.680
3,0:21,3,7,CHI 43,12,10,"Penalty on Chad Clifton: False Start, 5 yards (no play)",1.680,1.030
3,0:04,3,12,CHI 48,12,10,Aaron Rodgers pass complete short right to Donald Lee for 3 yards (tackle by Hunter Hillenmeyer),1.030,0.270
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,9,CHI 45,12,10,"Jeremy Kapinos punts 39 yards. Penalty on Clay Matthews: Offensive Holding, 10 yards (no play)",0.270,-0.390
4,14:50,4,19,GNB 45,12,10,Jeremy Kapinos punts 28 yards,-0.390,-0.740
4,14:41,1,10,CHI 27,12,10,Matt Forte middle for -1 yards (tackle by Clay Matthews),0.740,0.060
4,13:56,2,11,CHI 26,12,10,Jay Cutler right end for 5 yards (tackle by Atari Bigby),0.060,0.040
4,13:11,3,6,CHI 31,12,10,"Jay Cutler pass complete short middle to Earl Bennett for 12 yards (tackle by Atari Bigby). Penalty on Earl Bennett: Offensive Offside, 5 yards (no play)",0.040,-0.620
4,12:48,3,11,CHI 26,12,10,Jay Cutler pass incomplete deep left intended for Earl Bennett,-0.620,-1.630
4,12:43,4,11,CHI 26,12,10,Garrett Wolfe middle for 4 yards (tackle by Brett Swain and Desmond Bishop),-1.630,-3.580
,,,,,,,"CHI challenged the too many players on field ruling, and the play was upheld.",,
4,12:39,1,10,CHI 30,12,10,Ryan Grant left guard for -3 yards (tackle by Mark Anderson),3.580,2.630
4,11:58,2,13,CHI 33,12,10,Aaron Rodgers pass complete short left to Donald Driver for 10 yards (tackle by Nathan Vasher),2.630,3.270
4,11:26,3,3,CHI 23,12,10,"Aaron Rodgers right end for 6 yards (tackle by Alex Brown). Penalty on Josh Sitton: Offensive Holding, 10 yards (no play)",3.270,1.950
4,10:55,3,13,CHI 33,12,10,Aaron Rodgers pass complete short left to Greg Jennings for 12 yards (tackle by Nathan Vasher),1.950,2.210
4,10:14,4,1,CHI 21,12,13,Mason Crosby 39 yard field goal good,2.210,3.000
4,,,,GNB 30,12,13,"Mason Crosby kicks off 69 yards, returned by Danieal Manning for 27 yards (tackle by Spencer Havner)",0.000,0.810
4,10:04,1,10,CHI 28,12,13,Jay Cutler pass complete short left to Earl Bennett for 11 yards (tackle by Al Harris),0.810,1.530
4,9:27,1,10,CHI 39,12,13,Jay Cutler pass incomplete deep right intended for Earl Bennett (defended by Nick Collins),1.530,0.990
4,9:20,2,10,CHI 39,12,13,Matt Forte left end for 1 yard (tackle by Brandon Chillar),0.990,0.430
4,8:39,3,9,CHI 40,12,13,"Jay Cutler pass incomplete deep middle intended for Earl Bennett (defended by Charles Woodson). Penalty on Al Harris: Illegal Contact, 5 yards (no play)",0.430,1.930
4,8:34,1,10,CHI 45,12,13,Jay Cutler pass complete short right to Devin Hester for 24 yards (tackle by A.J. Hawk),1.930,3.510
4,8:00,,,,12,13,Timeout #3 by Chicago Bears,0.000,3.510
4,8:00,1,10,GNB 31,12,13,Matt Forte left tackle for no gain (tackle by Brandon Chillar),3.510,2.970
4,7:16,2,10,GNB 31,12,13,Jay Cutler pass complete short right to Greg Olsen for 8 yards (tackle by Aaron Rouse),2.970,3.340
4,6:34,3,2,GNB 23,12,13,Jay Cutler pass complete short left to Jason McKie for 8 yards (tackle by Al Harris),3.340,4.580
4,5:56,1,10,GNB 15,12,13,Matt Forte right end for 3 yards (tackle by Johnny Jolly),4.580,4.450
4,5:15,2,7,GNB 12,12,13,Matt Forte middle for 6 yards (tackle by Brady Poppinga),4.450,4.900
4,4:33,3,1,GNB 6,12,13,Matt Forte middle for 1 yard (tackle by A.J. Hawk),4.900,6.060
4,3:48,1,5,GNB 5,12,13,Matt Forte right guard for 2 yards (tackle by Ryan Pickett and Johnny Jolly),6.060,5.530
4,3:11,2,3,GNB 3,12,13,Matt Forte left end for no gain (tackle by Ryan Pickett and Cullen Jenkins),5.530,4.720
4,2:43,3,3,GNB 3,12,13,Jay Cutler pass incomplete short right intended for Greg Olsen,4.720,3.040
4,2:38,4,3,GNB 3,15,13,Robbie Gould 21 yard field goal good,3.040,3.000
4,,,,CHI 30,15,13,"Robbie Gould kicks off 71 yards, returned by Jordy Nelson for 29 yards (tackle by Garrett Wolfe)",0.000,0.810
4,2:28,1,10,GNB 28,15,13,Ryan Grant left tackle for 6 yards (tackle by Anthony Adams),0.810,1.070
4,2:08,2,4,GNB 34,15,13,Aaron Rodgers pass complete short left to Greg Jennings for 7 yards (tackle by Nathan Vasher and Alex Brown),1.070,1.660
4,2:00,1,10,GNB 41,15,13,Aaron Rodgers pass incomplete short right intended for Jordy Nelson,1.660,1.120
4,1:56,2,10,GNB 41,15,13,Aaron Rodgers right end for 9 yards (tackle by Danieal Manning),1.120,1.620
4,1:18,,,,15,13,Timeout #1 by Green Bay Packers,0.000,1.620
4,1:18,3,1,,15,19,"Aaron Rodgers pass complete deep left to Greg Jennings for 50 yards, touchdown",1.620,7.000
4,,,,,15,21,"Two Point Attempt: Aaron Rodgers pass complete to Greg Jennings, conversion succeeds",1.000,1.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,,,,GNB 30,15,21,"Mason Crosby kicks off 50 yards, returned by Earl Bennett for 18 yards (tackle by Tramon Williams)",0.000,1.470
4,1:06,1,10,CHI 38,15,21,Jay Cutler pass incomplete short left intended for Johnny Knox is intercepted by Al Harris at CHI-43 and returned for 29 yards,1.470,-4.650
4,0:58,1,10,CHI 14,15,21,Aaron Rodgers kneels for -1 yards,4.650,3.850
4,0:23,2,11,CHI 15,15,21,Aaron Rodgers kneels for -1 yards,3.850,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
