Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Byron Bell,T,62,100%,0,0%,3,10%
Amini Silatolu,G,62,100%,0,0%,3,10%
Nate Chandler,T,62,100%,0,0%,3,10%
Ryan Kalil,C,62,100%,0,0%,0,0%
Greg Olsen,TE,62,100%,0,0%,0,0%
Kelvin Benjamin,WR,55,89%,0,0%,0,0%
Cam Newton,QB,55,89%,0,0%,0,0%
Corey Brown,WR,52,84%,0,0%,10,34%
Mike Tolbert,FB,36,58%,0,0%,1,3%
Fernando Velasco,G,34,55%,0,0%,0,0%
Trai Turner,G,28,45%,0,0%,3,10%
Jason Avant,WR,26,42%,0,0%,0,0%
Jonathan Stewart,RB,26,42%,0,0%,0,0%
Ed Dickson,TE,23,37%,0,0%,14,48%
Brenton Bersin,WR,19,31%,0,0%,7,24%
Derek Anderson,QB,7,11%,0,0%,0,0%
Richie Brockel,TE,6,10%,0,0%,22,76%
Darrin Reaves,RB,5,8%,0,0%,0,0%
Thomas DeCoud,FS,0,0%,70,100%,6,21%
Melvin White,CB,0,0%,66,94%,3,10%
Luke Kuechly,LB,0,0%,63,90%,7,24%
Antoine Cason,CB,0,0%,61,87%,7,24%
Thomas Davis,LB,0,0%,61,87%,0,0%
Charles Johnson,DE,0,0%,48,69%,0,0%
Kawann Short,DT,0,0%,41,59%,6,21%
Star Lotulelei,DT,0,0%,40,57%,7,24%
Roman Harper,SS,0,0%,38,54%,12,41%
Wes Horton,DE,0,0%,38,54%,7,24%
Bene Benwikere,CB,0,0%,36,51%,12,41%
Dwan Edwards,DT,0,0%,34,49%,10,34%
Charles Godfrey,CB,0,0%,32,46%,8,28%
A.J. Klein,LB,0,0%,29,41%,21,72%
Mario Addison,DE,0,0%,29,41%,4,14%
Colin Cole,DT,0,0%,27,39%,1,3%
Kony Ealy,DE,0,0%,25,36%,0,0%
Chase Blackburn,LB,0,0%,14,20%,26,90%
Josh Norman,CB,0,0%,11,16%,19,66%
Jason Williams,LB,0,0%,7,10%,19,66%
Colin Jones,FS,0,0%,0,0%,26,90%
Ben Jacobs,LB,0,0%,0,0%,15,52%
Brian Folkerts,C,0,0%,0,0%,10,34%
Graham Gano,K,0,0%,0,0%,8,28%
Brad Nortman,P,0,0%,0,0%,7,24%
J.J. Jansen,LS,0,0%,0,0%,7,24%
Brandon Williams,TE,0,0%,0,0%,5,17%
