Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss and deferred, Ravens to receive the opening kickoff.",,
1,15:00,,,CLE 35,0,0,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
1,15:00,1,10,BAL 25,0,0,Alex Collins left end for 19 yards (tackle by Joe Schobert and Damarious Randall),0.610,1.860
1,14:16,1,10,BAL 44,0,0,Joe Flacco pass incomplete deep right intended for John Brown (defended by Jabrill Peppers),1.860,1.320
1,14:10,2,10,BAL 44,0,0,Alex Collins right tackle for 9 yards (tackle by Christian Kirksey),1.320,1.820
1,13:27,3,1,CLE 47,0,0,Joe Flacco sacked by Jamie Collins for no gain,1.820,0.130
1,13:10,4,1,CLE 47,0,0,Joe Flacco up the middle for 2 yards (tackle by Emmanuel Ogbah),0.130,2.590
1,12:38,1,10,CLE 45,0,0,Javorius Allen right guard for 3 yards (tackle by Christian Kirksey),2.590,2.450
1,12:04,2,7,CLE 42,0,0,Joe Flacco pass incomplete deep right intended for John Brown,2.450,1.750
1,11:59,3,7,CLE 42,0,0,Joe Flacco pass incomplete short right intended for Michael Crabtree,1.750,0.460
1,11:52,4,7,CLE 42,0,0,Sam Koch punts 33 yards downed by Nick Boyle,0.460,0.380
1,11:44,1,10,CLE 9,0,0,Carlos Hyde left guard for 10 yards (tackle by Chris Wormley),-0.380,0.150
1,10:58,1,10,CLE 19,0,0,Baker Mayfield pass complete short right to Carlos Hyde for 9 yards (tackle by Za'Darius Smith),0.150,0.880
1,10:25,2,1,CLE 28,0,0,Baker Mayfield pass complete short right to David Njoku for -4 yards (tackle by Tony Jefferson),0.880,-0.420
1,9:41,3,5,CLE 24,0,0,Baker Mayfield pass short middle intended for Rashard Higgins is intercepted by Tavon Young at CLE-33 and returned for no gain,-0.420,-3.380
1,9:33,1,10,CLE 33,0,0,Joe Flacco pass complete short right to Hayden Hurst for 7 yards (tackle by Jamie Collins),3.380,3.780
1,8:48,2,3,CLE 26,0,0,Joe Flacco pass incomplete short right intended for Michael Crabtree (defended by Denzel Ward),3.780,3.070
1,8:45,3,3,CLE 26,0,0,Joe Flacco pass incomplete short left intended for John Brown (defended by E.J. Gaines),3.070,1.840
1,8:41,4,3,CLE 26,3,0,Justin Tucker 44 yard field goal good,1.840,3.000
1,8:37,,,BAL 35,3,0,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,8:37,1,10,CLE 25,3,0,Nick Chubb right guard for -1 yards (tackle by C.J. Mosley),0.610,-0.070
1,7:59,2,11,CLE 24,3,0,"Nick Chubb left tackle for no gain (tackle by Jimmy Smith). Penalty on David Njoku: Offensive Holding, 10 yards (no play)",-0.070,-1.540
1,7:33,2,21,CLE 14,3,0,Baker Mayfield pass complete short middle to Carlos Hyde for 5 yards (tackle by C.J. Mosley),-1.540,-1.510
1,6:52,3,16,CLE 19,3,0,Baker Mayfield pass complete deep right to Rashard Higgins for 21 yards (tackle by Tony Jefferson),-1.510,1.600
1,6:14,1,10,CLE 40,3,0,Carlos Hyde left guard for 12 yards (tackle by Patrick Ricard and Jimmy Smith),1.600,2.390
1,5:36,1,10,BAL 48,3,0,Carlos Hyde left guard for 3 yards (tackle by Tony Jefferson),2.390,2.250
1,4:58,2,7,BAL 45,3,0,Baker Mayfield pass complete short middle to Darren Fells for 8 yards (tackle by Matt Judon),2.250,3.120
1,4:17,1,10,BAL 37,3,0,Baker Mayfield pass incomplete deep left intended for Antonio Callaway,3.120,2.570
1,4:12,2,10,BAL 37,3,0,Nick Chubb left tackle for 2 yards (tackle by Brandon Williams),2.570,2.150
1,3:35,3,8,BAL 35,3,0,Baker Mayfield sacked by Eric Weddle for -9 yards,2.150,0.330
1,3:01,4,17,BAL 44,3,0,"Britton Colquitt punts 28 yards, fair catch by Tim White at BAL-16",0.330,0.140
1,2:55,1,10,BAL 16,3,0,Joe Flacco pass complete deep right to John Brown for 28 yards (tackle by Joe Schobert),-0.140,1.860
