#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:44,CLE 9,4,2:11,15,Interception
2,1,8:37,CLE 25,9,5:42,31,Punt
3,1,0:39,CLE 5,3,2:18,-1,Punt
4,2,9:28,CLE 3,5,2:00,26,Punt
5,2,6:06,CLE 10,3,2:21,4,Punt
6,2,1:59,CLE 22,6,1:19,78,Touchdown
7,3,15:00,CLE 25,6,3:15,18,Punt
8,3,10:28,BAL 42,8,2:59,25,Field Goal
9,3,0:53,CLE 25,3,2:15,9,Punt
10,4,11:33,CLE 20,5,2:14,12,Punt
11,4,7:28,CLE 14,5,2:59,9,Punt
12,4,0:52,CLE 25,8,0:47,38,Missed FG
13,5,10:00,CLE 25,3,2:03,6,Punt
14,5,4:20,CLE 14,5,0:58,47,Downs
15,5,2:57,CLE 16,7,2:55,65,Field Goal
