Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Julian Edelman,NWE,10,5,53,0,4,42,8.4,11,2.2,12.9,0,,2,20.0,0,65.8
James White,NWE,7,4,16,0,1,-3,-0.8,19,4.8,-0.9,0,,0,0.0,0,62.2
Phillip Dorsett,NWE,5,3,33,1,2,23,7.7,10,3.3,10.8,0,,0,0.0,0,119.2
N'Keal Harry,NWE,4,3,18,0,1,12,4.0,6,2.0,4.0,0,,0,0.0,0,83.3
Ben Watson,NWE,4,3,52,0,3,21,7.0,31,10.3,16.3,1,3.0,0,0.0,0,116.7
Rex Burkhead,NWE,3,2,34,0,1,1,0.5,33,16.5,0.3,1,2.0,1,33.3,0,104.9
Matt LaCosse,NWE,2,2,3,0,,-2,-1.0,5,2.5,-1.0,0,,0,0.0,0,79.2
Sony Michel,NWE,4,2,11,0,1,-6,-3.0,17,8.5,0.0,0,,1,25.0,0,56.2
Mohamed Sanu,NWE,4,2,4,0,,3,1.5,1,0.5,5.8,0,,0,0.0,0,56.2
Jakobi Meyers,NWE,2,1,7,0,1,6,6.0,1,1.0,17.5,0,,0,0.0,0,58.3
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Zach Ertz,PHI,11,9,94,0,4,62,6.9,32,3.6,7.0,2,4.5,0,0.0,0,102.3
Nelson Agholor,PHI,9,4,40,0,2,33,8.3,7,1.8,8.8,0,,1,11.1,0,57.6
Dallas Goedert,PHI,6,3,36,1,3,9,3.0,27,9.0,6.0,2,1.5,1,16.7,0,108.3
Miles Sanders,PHI,4,2,9,0,1,3,1.5,6,3.0,6.0,2,1.0,0,0.0,0,56.2
JJ Arcega-Whiteside,PHI,1,1,29,0,1,29,29.0,0,0.0,29.0,0,,0,0.0,0,118.7
Jordan Matthews,PHI,6,1,6,0,,4,4.0,2,2.0,13.2,0,,0,0.0,0,39.6
Mack Hollins,PHI,1,0,0,0,,0,,0,,28.0,0,,0,0.0,0,39.6
