Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
1,8:24,2,6,SFO 36,7,0,Alex Smith pass incomplete short left intended for Mario Manningham,1.070,0.370
1,8:20,3,6,SFO 36,7,0,Alex Smith pass complete short left to Michael Crabtree for 12 yards (tackle by Quinton Pointer),0.370,2.130
1,7:58,1,10,SFO 48,7,0,Frank Gore left tackle for 1 yard (tackle by Rocky McIntosh),2.130,1.720
1,7:20,2,9,SFO 49,7,0,Frank Gore left guard for 7 yards (tackle by Chris Long and William Hayes),1.720,1.950
1,6:45,3,2,STL 44,7,0,Frank Gore up the middle for -1 yards (tackle by Jermelle Cudjo and Quintin Mikell),1.950,0.270
1,6:03,4,3,STL 45,7,0,"Andy Lee punts 38 yards, fair catch by Danny Amendola",0.270,0.380
1,5:56,1,10,STL 7,7,0,Steven Jackson up the middle for 7 yards (tackle by Navorro Bowman and Justin Smith),-0.380,-0.250
1,5:20,2,3,STL 14,7,0,Steven Jackson left guard for 5 yards (tackle by Navorro Bowman),-0.250,0.150
1,4:38,1,10,STL 19,7,0,Sam Bradford pass complete deep left to Lance Kendricks for 17 yards (tackle by Dashon Goldson),0.150,1.330
1,3:55,1,10,STL 36,7,0,"Sam Bradford pass complete short right to Danny Amendola for 6 yards. Penalty on Rodger Saffold: Illegal Formation, 5 yards (no play)",1.330,1.000
1,3:36,1,15,STL 31,7,0,"Daryl Richardson right end for 32 yards (tackle by Aldon Smith). Penalty on Ray McDonald: Face Mask (15 Yards), 15 yards",1.000,4.110
1,3:03,1,10,SFO 22,7,0,Steven Jackson right guard for 2 yards (tackle by Ray McDonald),4.110,3.830
1,2:18,2,8,SFO 20,7,0,Sam Bradford pass complete short left to Danny Amendola for 13 yards (tackle by Tarell Brown),3.830,5.600
1,1:51,1,7,SFO 7,13,0,"Steven Jackson right guard for 7 yards, touchdown",5.600,7.000
1,1:51,,,SFO 2,14,0,Greg Zuerlein kicks extra point good,0.000,0.000
1,1:47,,,STL 35,14,0,"Greg Zuerlein kicks off 66 yards, returned by Ted Ginn Jr. for 23 yards (tackle by Bradley Fletcher). Ted Ginn Jr. fumbles (forced by Bradley Fletcher), ball out of bounds at SFO-22",0.000,0.410
1,1:39,1,10,SFO 22,14,0,Alex Smith left end for 4 yards (tackle by Jo-Lonn Dunbar),0.410,0.410
1,0:53,2,6,SFO 26,14,0,Alex Smith pass complete short middle to Vernon Davis for 6 yards (tackle by Quintin Mikell),0.410,1.070
1,0:09,1,10,SFO 32,14,0,Frank Gore left end for 11 yards (tackle by Mario Haggan),1.070,1.800
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 43,14,0,Alex Smith sacked by Michael Brockers for -7 yards,1.800,0.310
2,14:22,2,17,SFO 36,14,0,Frank Gore up the middle for 2 yards (tackle by James Laurinaitis and Kendall Langford),0.310,-0.100
2,13:40,3,15,SFO 38,14,0,Alex Smith pass complete short middle to Michael Crabtree for 14 yards (tackle by Craig Dahl and Cortland Finnegan),-0.100,0.070
2,12:02,4,1,STL 48,14,0,Alex Smith up the middle for 1 yard (tackle by Kendall Langford),0.070,2.460
2,11:28,1,10,STL 47,14,0,Alex Smith pass complete short middle to Michael Crabtree for 19 yards (tackle by Quintin Mikell),2.460,3.710
2,10:42,1,10,STL 28,14,0,Frank Gore up the middle for 11 yards (tackle by Craig Dahl),3.710,4.440
2,9:57,1,10,STL 17,14,0,Alex Smith pass complete short left to Frank Gore for 3 yards (tackle by Mario Haggan),4.440,4.320
2,9:29,2,7,STL 14,14,0,Kendall Hunter left guard for 5 yards (tackle by William Hayes),4.320,4.570
2,8:49,3,2,STL 9,14,0,"Frank Gore right end for 2 yards (tackle by Jermelle Cudjo). Penalty on Kyle Williams: Illegal Formation, 5 yards (no play)",4.570,3.500
2,8:19,3,7,STL 14,14,6,"Alex Smith pass complete short middle to Michael Crabtree for 14 yards, touchdown",3.500,7.000
2,8:19,,,STL 2,14,7,David Akers kicks extra point good,0.000,0.000
2,8:13,,,SFO 35,14,7,"David Akers kicks off 60 yards, returned by Isaiah Pead for 10 yards (tackle by Bruce Miller)",0.000,-0.220
2,8:07,1,10,STL 15,14,7,Steven Jackson right end for 2 yards (tackle by Carlos Rogers),-0.220,-0.440
2,7:27,2,8,STL 17,14,7,Steven Jackson up the middle for 6 yards (tackle by Navorro Bowman),-0.440,-0.390
2,6:47,3,2,STL 23,14,7,Sam Bradford pass incomplete short right intended for Brandon Gibson (defended by Dashon Goldson),-0.390,-1.830
2,6:39,4,2,STL 23,14,7,"John Hekker punts 44 yards, returned by Ted Ginn Jr. for 11 yards (tackle by Rodney McLeod). Penalty on Chris Culliver: Offensive Holding, 10 yards",-1.830,-1.200
2,6:31,1,10,SFO 34,14,7,Colin Kaepernick left end for 10 yards (tackle by Jo-Lonn Dunbar),1.200,1.860
2,6:05,1,10,SFO 44,14,7,Frank Gore right tackle for 6 yards (tackle by Kendall Langford),1.860,2.130
2,5:22,2,4,,14,7,Frank Gore left end for 7 yards (tackle by Jermelle Cudjo),2.130,2.720
2,4:40,1,10,STL 43,14,7,Colin Kaepernick pass incomplete deep left intended for Vernon Davis,2.720,2.180
2,4:34,2,10,STL 43,14,7,Frank Gore up the middle for no gain (tackle by Cortland Finnegan),2.180,1.490
2,3:50,3,10,STL 43,14,7,"Colin Kaepernick pass complete short right to Kendall Hunter for 15 yards (tackle by James Laurinaitis). Penalty on Jonathan Goodwin: Offensive Holding, 10 yards (no play)",1.490,0.170
2,3:18,3,20,SFO 47,14,7,Colin Kaepernick left end for 4 yards (tackle by Jo-Lonn Dunbar),0.170,0.000
2,2:48,4,16,STL 49,14,7,"Andy Lee punts 49 yards, touchback",0.000,-0.280
2,2:42,1,10,STL 20,14,7,Sam Bradford pass incomplete short right intended for Brandon Gibson,0.280,-0.270
2,2:31,2,10,STL 20,14,7,Sam Bradford pass incomplete short right intended for Daryl Richardson,-0.270,-0.960
2,2:26,3,10,STL 20,14,7,"Penalty on Barry Richardson: False Start, 5 yards (no play)",-0.960,-1.860
2,2:26,3,15,STL 15,14,7,Sam Bradford pass complete short right to Lance Kendricks for 12 yards (tackle by Navorro Bowman),-1.860,0.000
2,2:17,,,,14,7,Timeout #1 by San Francisco 49ers,0.000,-1.570
2,2:17,4,3,STL 27,14,7,"John Hekker punts 13 yards, out of bounds",-1.570,-2.920
2,2:12,1,10,STL 40,14,7,Colin Kaepernick pass incomplete short left intended for Frank Gore,2.920,2.370
2,2:04,2,10,STL 40,14,7,Colin Kaepernick pass complete short right to Vernon Davis for 3 yards (tackle by James Laurinaitis),2.370,2.080
2,1:59,3,7,STL 37,14,7,Colin Kaepernick pass incomplete short right intended for Michael Crabtree (defended by Bradley Fletcher),2.080,0.790
2,1:54,4,7,STL 37,14,7,Andy Lee punts 33 yards,0.790,0.380
2,1:45,1,10,STL 4,14,7,Steven Jackson right tackle for 1 yard (tackle by Isaac Sopoaga and Navorro Bowman),-0.380,-0.710
2,1:01,2,9,STL 5,14,7,Steven Jackson left guard for 3 yards (tackle by Justin Smith),-0.710,0.000
2,0:54,,,,14,7,Timeout #2 by San Francisco 49ers,0.000,-0.950
2,0:54,3,6,STL 8,14,7,Daryl Richardson right tackle for 2 yards (tackle by Ahmad Brooks and Justin Smith),-0.950,0.000
2,0:49,,,,14,7,Timeout #3 by San Francisco 49ers,0.000,-2.490
2,0:49,4,4,STL 10,14,7,John Hekker pass complete short right to Rodney McLeod for 21 yards (tackle by Perrish Cox),-2.490,1.000
2,0:44,1,10,STL 31,14,7,Sam Bradford pass complete short left to Steve Smith for 4 yards (tackle by Carlos Rogers),1.000,0.000
2,0:37,,,,14,7,Timeout #1 by St. Louis Rams,0.000,1.000
2,0:36,2,6,STL 35,14,7,Sam Bradford pass incomplete short right intended for Lance Kendricks,1.000,0.300
2,0:33,3,6,STL 35,14,7,Sam Bradford sacked by Aldon Smith for -8 yards,0.300,-1.570
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,14,7,"David Akers kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,STL 20,14,7,Steven Jackson right guard for 3 yards (tackle by Patrick Willis),0.280,0.140
3,14:22,2,7,STL 23,14,7,Sam Bradford pass complete short left to Danny Amendola for 2 yards (tackle by Carlos Rogers),0.140,-0.300
3,13:38,3,5,STL 25,14,7,Sam Bradford pass complete short right to Danny Amendola for 14 yards (tackle by Carlos Rogers),-0.300,1.530
3,12:57,1,10,STL 39,14,7,Steven Jackson up the middle for 6 yards (tackle by Isaac Sopoaga),1.530,1.800
3,12:21,2,4,STL 45,14,7,Steven Jackson right guard for 3 yards (tackle by Navorro Bowman),1.800,1.490
3,11:40,3,1,STL 48,14,7,"Sam Bradford for no gain. Sam Bradford fumbles, recovered by Brit Miller at STL-47",1.490,-0.260
3,11:00,4,2,STL 47,14,7,"John Hekker punts 45 yards, out of bounds",-0.260,0.380
3,10:49,1,10,SFO 8,14,7,"Colin Kaepernick pass complete short right to Kyle Williams for 11 yards (tackle by Quintin Mikell). Kyle Williams fumbles (forced by Quintin Mikell), recovered by Kyle Williams at SFO-19",-0.380,0.150
3,9:52,1,10,SFO 19,14,7,Frank Gore right guard for 1 yard (tackle by Chris Long),0.150,-0.200
3,9:14,2,9,SFO 20,14,7,Colin Kaepernick pass incomplete short right intended for Delanie Walker,-0.200,-0.940
3,9:06,3,9,SFO 20,14,7,Colin Kaepernick pass incomplete deep left intended for Mario Manningham,-0.940,-2.030
3,9:00,4,9,SFO 20,14,7,"Andy Lee punts 44 yards, returned by Danny Amendola for 62 yards (tackle by Dashon Goldson). Penalty on Justin Cole: Illegal Block Above the Waist, 10 yards",-2.030,-1.000
3,8:43,1,10,STL 31,14,7,Sam Bradford pass incomplete deep left intended for Danny Amendola (defended by Tarell Brown),1.000,0.460
3,8:36,2,10,STL 31,14,7,Sam Bradford pass complete short right to Austin Pettis for 8 yards (tackle by Carlos Rogers),0.460,0.830
3,7:47,3,2,STL 39,14,7,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",0.830,0.170
3,7:21,3,7,STL 34,14,7,Sam Bradford pass complete short left to Steve Smith for 7 yards (tackle by Donte Whitner),0.170,1.660
3,6:52,1,10,STL 41,14,7,Steven Jackson right end for 1 yard (tackle by Aldon Smith),1.660,1.260
3,6:15,2,9,STL 42,14,7,Sam Bradford pass incomplete short right intended for Lance Kendricks (defended by Ahmad Brooks),1.260,0.560
3,6:10,3,9,STL 42,14,7,"Penalty on Shelley Smith: False Start, 5 yards (no play)",0.560,-0.100
3,6:10,3,14,STL 37,14,7,Sam Bradford pass complete short right to Steven Jackson for 14 yards (tackle by Patrick Willis and Chris Culliver),-0.100,2.320
3,5:05,1,10,SFO 49,14,7,"Daryl Richardson left guard for 7 yards (tackle by Dashon Goldson). Penalty on Dashon Goldson: Unsportsmanlike Conduct, 15 yards",2.320,3.780
3,4:53,1,10,SFO 27,14,7,"Daryl Richardson up the middle for 5 yards (tackle by Dashon Goldson). Penalty on Barry Richardson: Offensive Holding, 10 yards",3.780,3.450
3,4:06,1,15,SFO 32,14,7,Steven Jackson up the middle for 4 yards (tackle by Navorro Bowman),3.450,3.100
3,3:34,2,11,SFO 28,14,7,Sam Bradford pass complete short left to Danny Amendola for 15 yards (tackle by Navorro Bowman),3.100,4.710
3,2:48,1,10,SFO 13,14,7,Steven Jackson right tackle for no gain (tackle by Ahmad Brooks and Patrick Willis),4.710,4.050
3,2:05,2,10,SFO 13,14,7,Sam Bradford pass incomplete short right intended for Steven Jackson,4.050,3.120
3,2:00,3,10,SFO 13,14,7,"Sam Bradford pass incomplete short right intended for Isaiah Pead. Penalty on Ahmad Brooks: Neutral Zone Infraction (Declined), Penalty on Ray McDonald: Roughing the Passer, 6 yards (no play)",3.120,5.600
3,1:44,1,7,SFO 7,14,7,Steven Jackson right tackle for 2 yards (tackle by Justin Smith and Navorro Bowman),5.600,5.150
3,1:11,2,5,SFO 5,14,7,Steven Jackson left end for -4 yards (tackle by Aldon Smith),5.150,3.360
3,0:27,3,9,SFO 9,14,7,Sam Bradford pass incomplete short left intended for Lance Kendricks,3.360,2.830
3,0:22,4,9,SFO 9,17,7,Greg Zuerlein 27 yard field goal good,2.830,3.000
3,0:18,,,STL 35,17,7,"Greg Zuerlein kicks off 66 yards, returned by Ted Ginn Jr. for 20 yards (tackle by Rodney McLeod)",0.000,0.150
3,0:12,1,10,SFO 19,17,7,Colin Kaepernick pass complete short right to Randy Moss for 6 yards (tackle by Jo-Lonn Dunbar),0.150,0.480
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,SFO 25,17,7,Colin Kaepernick pass complete short left to Mario Manningham for 20 yards (tackle by Trumaine Johnson),0.480,1.930
4,14:34,1,10,SFO 45,17,7,Colin Kaepernick sacked by Robert Quinn for 0 yards,1.930,1.380
4,13:47,2,10,SFO 45,17,7,"Colin Kaepernick for no gain. Colin Kaepernick fumbles, recovered by Frank Gore at SFO-43 and returned for 14 yards",1.380,2.720
4,13:01,1,10,STL 43,17,7,Colin Kaepernick pass complete short left to Randy Moss for 13 yards (tackle by Trumaine Johnson),2.720,3.580
4,12:16,1,10,STL 30,17,7,Frank Gore right tackle for 6 yards (tackle by Quintin Mikell),3.580,3.840
4,11:39,2,4,STL 24,17,7,"Colin Kaepernick sacked by Mario Haggan for -12 yards. Colin Kaepernick fumbles (forced by Mario Haggan), recovered by Bruce Miller at STL-38",3.840,1.290
4,10:51,3,18,STL 38,17,7,Colin Kaepernick pass complete short middle to Vernon Davis for 17 yards (tackle by Quintin Mikell),1.290,0.000
4,10:09,,,,17,7,Timeout #1 by San Francisco 49ers,0.000,2.210
4,10:09,4,1,STL 21,17,7,Frank Gore right end for 3 yards (tackle by Cortland Finnegan),2.210,4.370
4,9:34,1,10,STL 18,17,7,Colin Kaepernick pass complete short middle to Frank Gore for 11 yards (tackle by Michael Brockers),4.370,5.600
4,8:48,1,7,STL 7,17,13,"Colin Kaepernick right end for 7 yards, touchdown",5.600,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,8:48,,,STL 2,17,14,David Akers kicks extra point good,0.000,0.000
4,8:40,,,SFO 35,17,14,"David Akers kicks off 68 yards, returned by Isaiah Pead for 31 yards (tackle by Tramaine Brock). Isaiah Pead fumbles (forced by Tramaine Brock), recovered by Darcel McBath at STL-28 and returned for 8 yards (tackle by Jermelle Cudjo). Penalty on Jermelle Cudjo: Defensive Holding (Declined)",0.000,-4.240
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,8:29,1,10,STL 20,17,20,"Frank Gore right end for 20 yards, touchdown",4.240,7.000
4,8:29,,,STL 2,17,21,David Akers kicks extra point good,0.000,0.000
4,8:23,,,SFO 35,17,21,"David Akers kicks off 64 yards, returned by Isaiah Pead for 18 yards (tackle by Darcel McBath)",0.000,0.150
4,8:16,1,10,STL 19,17,21,Daryl Richardson left tackle for 5 yards (tackle by Navorro Bowman),0.150,0.340
4,7:32,2,5,STL 24,17,21,Sam Bradford pass complete short left to Danny Amendola for 7 yards (tackle by Carlos Rogers),0.340,1.000
4,6:53,1,10,STL 31,17,21,Sam Bradford pass complete short left to Daryl Richardson for no gain,1.000,0.460
4,6:11,2,10,STL 31,17,21,Steven Jackson right tackle for 2 yards (tackle by Ahmad Brooks and Justin Smith),0.460,0.040
4,5:26,3,8,STL 33,17,21,Sam Bradford pass incomplete short right intended for Brandon Gibson,0.040,-1.180
4,5:23,4,8,STL 33,17,21,John Hekker pass complete short left to Lance Kendricks for 19 yards (tackle by Perrish Cox),-1.180,2.390
4,4:41,1,10,SFO 48,17,21,"Steven Jackson left tackle for no gain (tackle by Ray McDonald). Penalty on Robert Turner: Offensive Holding, 10 yards (no play)",2.390,1.730
4,4:35,1,20,STL 42,17,21,Steven Jackson right tackle for 7 yards (tackle by Ahmad Brooks and Justin Smith),1.730,1.440
4,3:54,2,13,STL 49,17,21,Sam Bradford pass complete short middle to Danny Amendola for 5 yards (tackle by Perrish Cox),1.440,1.420
4,3:18,3,8,SFO 46,17,21,Sam Bradford pass complete short middle to Danny Amendola for 16 yards (tackle by Patrick Willis and Dashon Goldson),1.420,3.580
4,2:40,1,10,SFO 30,17,21,Steven Jackson left guard for 2 yards (tackle by Demarcus Dobbs),3.580,3.300
4,2:03,2,8,SFO 28,17,21,Sam Bradford pass complete short left to Brandon Gibson for 14 yards,3.300,4.650
4,1:58,1,10,SFO 14,17,21,Steven Jackson left tackle for 4 yards (tackle by Dashon Goldson),4.650,4.710
4,1:24,2,6,SFO 10,17,21,Sam Bradford pass complete short right to Danny Amendola for 8 yards (tackle by Donte Whitner),4.710,0.000
4,1:13,,,,17,21,Timeout #1 by St. Louis Rams,0.000,6.740
4,1:13,1,2,SFO 2,23,21,"Sam Bradford pass complete short middle to Austin Pettis for 2 yards, touchdown",6.740,7.000
4,1:13,,,SFO 2,24,21,Greg Zuerlein kicks extra point good,0.000,0.000
4,1:09,,,STL 35,24,21,"Greg Zuerlein kicks off 68 yards, returned by Ted Ginn Jr. for 25 yards (tackle by Quintin Mikell)",0.000,0.410
4,1:03,1,10,SFO 22,24,21,Colin Kaepernick for 19 yards,0.410,1.660
4,0:55,1,10,SFO 41,24,21,Colin Kaepernick pass complete short left to Vernon Davis for 4 yards (tackle by Trumaine Johnson),1.660,0.000
4,0:40,,,,24,21,Timeout #2 by St. Louis Rams,0.000,1.660
4,0:40,2,6,SFO 45,24,21,Colin Kaepernick for 10 yards,1.660,2.590
4,0:33,1,10,STL 45,24,21,Colin Kaepernick pass complete short right to Kyle Williams for 13 yards,2.590,3.450
4,0:26,1,10,STL 32,24,21,Frank Gore up the middle for 9 yards (tackle by Quintin Mikell and James Laurinaitis),3.450,0.000
4,0:20,,,,24,21,Timeout #2 by San Francisco 49ers,0.000,4.120
4,0:20,2,1,STL 23,24,21,Colin Kaepernick pass complete short right to Kendall Hunter for 8 yards (tackle by Jo-Lonn Dunbar and Cortland Finnegan),4.120,0.000
4,0:11,,,,24,21,Timeout #3 by San Francisco 49ers,0.000,4.580
4,0:11,1,10,STL 15,24,21,Colin Kaepernick pass incomplete short right intended for Kyle Williams,4.580,3.950
4,0:05,2,10,STL 15,24,24,David Akers 33 yard field goal good,3.950,3.000
4,0:03,,,SFO 35,24,24,"David Akers kicks off 45 yards, returned by Danny Amendola for 4 yards (tackle by C.J. Spillman)",0.000,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,STL,SFO,Detail,EPB,EPA
,,,,,,,"Rams won the coin toss, Rams to receive the overtime kickoff.",,
OT,15:00,,,SFO 35,24,24,"David Akers kicks off 68 yards, returned by Isaiah Pead for 21 yards (tackle by Bruce Miller)",0.000,0.040
OT,14:55,1,10,STL 18,24,24,"Sam Bradford pass complete deep right to Danny Amendola for 80 yards (tackle by Donte Whitner). Penalty on Rodger Saffold: Illegal Formation, 5 yards (no play)",0.040,-0.450
OT,14:30,1,15,STL 13,24,24,Steven Jackson up the middle for 2 yards (tackle by Aldon Smith),-0.450,-0.930
OT,14:07,2,13,STL 15,24,24,Sam Bradford pass complete short middle to Steven Jackson for 12 yards (tackle by Patrick Willis),-0.930,-0.020
OT,13:04,3,1,STL 27,24,24,Sam Bradford pass incomplete short right intended for Brit Miller (defended by Ahmad Brooks),-0.020,-1.570
OT,13:00,4,1,STL 27,24,24,"John Hekker punts 45 yards, returned by Ted Ginn Jr. for 12 yards (tackle by Craig Dahl)",-1.570,-1.600
OT,12:49,1,10,SFO 40,24,24,Colin Kaepernick pass complete short right to Michael Crabtree for 11 yards (tackle by Cortland Finnegan),1.600,2.320
OT,12:11,1,10,STL 49,24,24,Kendall Hunter left end for 6 yards (tackle by James Laurinaitis and Quintin Mikell),2.320,2.590
OT,11:28,2,4,STL 43,24,24,Frank Gore left tackle for 4 yards (tackle by Michael Brockers),2.590,2.980
OT,10:51,1,10,STL 39,24,24,Colin Kaepernick right end for 14 yards (tackle by Craig Dahl),2.980,3.910
OT,10:18,1,10,STL 25,24,24,Frank Gore up the middle for 1 yard (tackle by Jermelle Cudjo),3.910,3.500
OT,9:39,2,9,STL 24,24,24,Frank Gore left end for -3 yards (tackle by Mario Haggan),3.500,0.000
OT,8:52,,,,24,24,Timeout #2 by San Francisco 49ers,0.000,2.410
OT,8:52,3,12,STL 27,24,24,Frank Gore right tackle for 4 yards (tackle by Mario Haggan),2.410,1.930
OT,8:14,4,8,STL 23,24,24,David Akers 41 yard field goal no good,1.930,-1.000
OT,8:07,1,10,STL 31,24,24,Daryl Richardson left tackle for 3 yards (tackle by Justin Smith),1.000,0.870
OT,7:29,2,7,STL 34,24,24,Sam Bradford pass complete short right to Brandon Gibson for 9 yards (tackle by Dashon Goldson),0.870,1.800
OT,6:56,1,10,STL 43,24,24,Steven Jackson up the middle for 7 yards (tackle by Navorro Bowman),1.800,2.200
OT,6:16,2,3,,24,24,Steven Jackson right end for -1 yards (tackle by Ahmad Brooks and Navorro Bowman),2.200,1.350
OT,5:31,3,4,STL 49,24,24,Sam Bradford pass complete short middle to Danny Amendola for 10 yards (tackle by Tarell Brown),1.350,2.850
OT,4:52,1,10,SFO 41,24,24,Steven Jackson up the middle for 8 yards (tackle by Donte Whitner),2.850,3.390
OT,4:11,2,2,SFO 33,24,24,"Daryl Richardson up the middle for -1 yards (tackle by Donte Whitner). Penalty on STL: Illegal Shift, 5 yards (no play)",3.390,2.710
OT,4:05,2,7,SFO 38,24,24,Daryl Richardson left guard for 4 yards (tackle by Patrick Willis),2.710,0.000
OT,3:39,,,,24,24,Timeout #1 by St. Louis Rams,0.000,2.540
OT,3:39,3,3,SFO 34,24,24,Steven Jackson right tackle for -1 yards (tackle by Justin Smith),2.540,0.980
OT,2:53,4,4,SFO 35,24,24,"Penalty on John Hekker: Delay of Game, 5 yards (no play)",0.980,0.590
OT,2:48,4,9,SFO 40,24,24,Greg Zuerlein 58 yard field goal no good,0.590,-2.130
OT,2:42,1,10,SFO 48,24,24,Colin Kaepernick right end for 2 yards (tackle by Robert Quinn),2.130,1.850
OT,2:34,2,8,,24,24,Frank Gore up the middle for 1 yard (tackle by James Laurinaitis),1.850,1.290
OT,2:00,3,7,STL 49,24,24,Colin Kaepernick sacked by Chris Long for -8 yards,1.290,0.000
OT,1:48,,,,24,24,Timeout #2 by St. Louis Rams,0.000,-0.520
OT,1:48,4,15,SFO 43,24,24,"Andy Lee punts 46 yards, returned by Danny Amendola for 3 yards (tackle by Demarcus Dobbs)",-0.520,0.280
OT,1:36,1,10,STL 14,24,24,Sam Bradford pass complete short right to Austin Pettis for 5 yards (tackle by Chris Culliver),-0.280,-0.040
OT,1:11,2,5,STL 19,24,24,Sam Bradford pass incomplete short right intended for Austin Pettis (defended by Ahmad Brooks),-0.040,-0.800
OT,1:08,3,5,STL 19,24,24,"Sam Bradford pass incomplete deep left intended for Lance Kendricks. Penalty on Patrick Willis: Defensive Holding, 5 yards (no play)",-0.800,0.540
OT,1:03,1,10,STL 24,24,24,Sam Bradford pass complete short left to Isaiah Pead for 9 yards (tackle by Donte Whitner),0.540,1.210
OT,0:53,2,1,STL 33,24,24,Sam Bradford spiked the ball,1.210,0.500
OT,0:53,3,1,STL 33,24,24,Sam Bradford pass complete short right to Danny Amendola for 5 yards (tackle by Dashon Goldson),0.500,1.470
OT,0:24,1,10,STL 38,24,24,Sam Bradford sacked by Aldon Smith for -8 yards,1.470,-0.160
OT,0:24,2,18,STL 30,24,24,Sam Bradford spiked the ball,-0.160,-0.820
OT,0:08,3,18,STL 30,24,24,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",-0.820,-1.480
OT,0:06,3,23,STL 25,24,24,Sam Bradford pass complete deep left to Brandon Gibson for 24 yards (tackle by C.J. Spillman),-1.480,0.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
