#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NOR 39,3,0:57,2,Punt
2,1,12:00,NOR 47,5,2:13,16,Punt
3,1,8:45,CAR 12,4,1:31,0,Field Goal
4,1,5:26,NOR 9,3,1:04,6,Punt
5,1,2:18,NOR 25,11,4:35,64,Fumble
6,2,10:28,CAR 33,3,1:33,3,Interception
7,2,6:04,NOR 6,3,1:43,5,Punt
8,2,0:51,NOR 18,2,0:51,1,End of Half
9,3,11:30,NOR 32,10,5:51,48,Field Goal
10,3,2:43,NOR 21,3,1:16,8,Punt
11,4,13:02,NOR 28,6,2:27,34,Punt
12,4,9:01,NOR 25,4,1:56,19,Punt
13,4,6:08,CAR 46,7,3:16,4,Downs
14,4,1:02,NOR 40,4,0:27,20,Interception
