#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:03,CAR 19,3,2:03,8,Punt
2,1,9:47,CAR 10,2,1:02,-1,Fumble
3,1,7:14,CAR 28,4,1:48,17,Punt
4,1,4:22,CAR 28,4,2:04,13,Punt
5,2,12:43,CAR 30,5,2:15,13,Punt
6,2,8:55,CAR 26,6,2:51,69,Interception
7,2,4:21,NOR 45,7,3:30,45,Touchdown
8,3,15:00,CAR 19,6,3:30,15,Punt
9,3,5:39,CAR 29,7,2:56,38,Field Goal
10,3,1:27,CAR 37,6,3:25,12,Punt
11,4,10:35,CAR 20,3,1:34,3,Punt
12,4,7:05,CAR 36,3,0:57,6,Interception
13,4,2:52,CAR 42,5,1:50,6,Punt
14,4,0:35,CAR 33,1,0:35,-1,End of Game
