Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Cody Whitehair,G,74,100%,0,0%,3,12%
Germain Ifedi,T,74,100%,0,0%,3,12%
Sam Mustipher,C,74,100%,0,0%,0,0%
James Daniels,G,74,100%,0,0%,0,0%
Nick Foles,QB,74,100%,0,0%,0,0%
Cole Kmet,TE,71,96%,0,0%,8,32%
Larry Borom,T,71,96%,0,0%,3,12%
Darnell Mooney,WR,63,85%,0,0%,0,0%
Damiere Byrd,WR,62,84%,0,0%,0,0%
David Montgomery,RB,58,78%,0,0%,0,0%
Dazz Newsome,WR,34,46%,0,0%,5,20%
Marquise Goodwin,WR,23,31%,0,0%,0,0%
Jimmy Graham,TE,21,28%,0,0%,0,0%
J.P. Holtz,TE,13,18%,0,0%,16,64%
Damien Williams,RB,9,12%,0,0%,11,44%
Khalil Herbert,RB,8,11%,0,0%,11,44%
Alex Bars,G,7,9%,0,0%,3,12%
Teven Jenkins,T,3,4%,0,0%,3,12%
Elijah Wilkinson,T,1,1%,0,0%,3,12%
Deon Bush,SS,0,0%,56,100%,9,36%
Roquan Smith,LB,0,0%,56,100%,6,24%
Eddie Jackson,SS,0,0%,56,100%,0,0%
Robert Quinn,LB,0,0%,46,82%,0,0%
Alec Ogletree,LB,0,0%,45,80%,2,8%
Duke Shelley,CB,0,0%,40,71%,0,0%
Kindle Vildor,CB,0,0%,38,68%,6,24%
Thomas Graham,CB,0,0%,38,68%,5,20%
Artie Burns,CB,0,0%,36,64%,1,4%
Bilal Nichols,DE,0,0%,35,63%,5,20%
Angelo Blackson,DT,0,0%,33,59%,6,24%
Bruce Irvin,LB,0,0%,30,54%,5,20%
Trevis Gipson,LB,0,0%,26,46%,8,32%
Eddie Goldman,NT,0,0%,18,32%,0,0%
Khyiris Tonga,NT,0,0%,16,29%,5,20%
Mario Edwards,DT,0,0%,14,25%,0,0%
Teez Tabor,FS,0,0%,8,14%,6,24%
Margus Hunt,DT,0,0%,7,13%,13,52%
Marqui Christian,SS,0,0%,6,11%,22,88%
Sam Kamara,LB,0,0%,6,11%,11,44%
Ledarius Mack,DE,0,0%,4,7%,11,44%
Christian Jones,LB,0,0%,2,4%,16,64%
Caleb Johnson,LB,0,0%,0,0%,19,76%
Dee Virgin,CB,0,0%,0,0%,18,72%
Nsimba Webster,WR,0,0%,0,0%,12,48%
Cairo Santos,K,0,0%,0,0%,8,32%
Patrick Scales,LS,0,0%,0,0%,6,24%
Pat O'Donnell,P,0,0%,0,0%,6,24%
