Player,Pos
Russell Wilson,QB
Rashaad Penny,RB
Freddie Swain,WR
Tyler Lockett,WR
D.K. Metcalf,WR
Gerald Everett,TE
Duane Brown,T
Jake Curhan,T
Gabe Jackson,G
Damien Lewis,G
Ethan Pocic,C
Darrell Taylor,DE
Rasheem Green,DE
Al Woods,DT
Poona Ford,DT
Bobby Wagner,LB
Jordyn Brooks,LB
Sidney Jones,CB
John Reid,CB
Ryan Neal,SS
Quandre Diggs,FS
Ugo Amadi,FS
