Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,6:23,1,10,NWE 34,24,0,"Sam Darnold pass incomplete deep left intended for Robby Anderson. Penalty on Danny Shelton: Roughing the Passer, 15 yards (no play)",3.310,4.310
2,6:18,1,10,NWE 19,24,0,Le'Veon Bell left tackle for no gain (tackle by Lawrence Guy),4.310,3.750
2,5:42,2,10,NWE 19,24,0,Sam Darnold pass incomplete deep left intended for Le'Veon Bell,3.750,3.030
2,5:34,3,10,NWE 19,24,0,Sam Darnold pass deep middle intended for Demaryius Thomas is intercepted by Duron Harmon at NE-1 and returned for no gain,3.030,0.380
2,5:25,1,10,NWE 1,24,0,Sony Michel right guard for no gain (tackle by Folorunso Fatukasi and Kyle Phillips),-0.380,-0.780
2,4:40,2,10,NWE 1,24,0,Tom Brady pass complete short right to Julian Edelman for 9 yards (tackle by Darryl Roberts),-0.780,-0.370
2,4:18,3,1,NWE 10,24,0,James White right tackle for -1 yards (tackle by Jamal Adams),-0.370,-2.490
2,3:38,4,2,NWE 9,24,0,Jake Bailey punts 37 yards out of bounds,-2.490,-2.520
2,3:31,1,10,NWE 46,24,0,Sam Darnold pass complete short left to Demaryius Thomas for 5 yards (tackle by Jonathan Jones and John Simon),2.520,2.650
2,2:56,2,5,NWE 41,24,0,"Le'Veon Bell left tackle for 8 yards (tackle by Devin McCourty). Penalty on Chuma Edoga: Offensive Holding, 10 yards (no play)",2.650,1.300
2,2:36,2,15,NYJ 49,24,0,Sam Darnold pass incomplete deep left intended for Robby Anderson,1.300,0.630
2,2:29,,,,,,Timeout #1 by New York Jets,,
2,2:29,3,15,NYJ 49,24,0,Sam Darnold pass complete short right to Demaryius Thomas for 17 yards (tackle by Jason McCourty),0.630,3.310
2,2:03,1,10,NWE 34,24,0,Sam Darnold pass complete short left to Ryan Griffin for 1 yard (tackle by Devin McCourty),3.310,2.910
2,1:58,2,9,NWE 33,24,0,Sam Darnold pass incomplete deep left intended for Demaryius Thomas,2.910,2.210
2,1:53,3,9,NWE 33,24,0,Sam Darnold pass complete short right to Jamison Crowder for 5 yards (tackle by Jason McCourty),2.210,1.650
2,1:18,4,4,NWE 28,24,0,Sam Darnold pass incomplete deep right intended for Robby Anderson,1.650,-0.810
2,1:13,1,10,NWE 28,24,0,James White up the middle for no gain (tackle by Leonard Williams),0.810,0.260
2,0:44,2,10,NWE 28,24,0,Tom Brady pass complete short left to Phillip Dorsett for 15 yards,0.260,1.800
2,0:39,1,10,NWE 43,24,0,Tom Brady pass incomplete short middle intended for Julian Edelman,1.800,1.250
2,0:35,2,10,NWE 43,24,0,Tom Brady pass incomplete deep right intended for Julian Edelman,1.250,0.560
2,0:28,,,,,,Timeout #1 by New England Patriots,,
2,0:28,3,10,NWE 43,24,0,Tom Brady pass incomplete short right intended for James White (defended by Quinnen Williams),0.560,-0.520
2,0:25,4,10,NWE 43,24,0,"Jake Bailey punts 49 yards, returned by Braxton Berrios for 7 yards (tackle by Matthew Slater)",-0.520,0.220
2,0:16,1,10,NYJ 15,24,0,Sam Darnold kneels for -1 yards,-0.220,-0.820
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,24,0,"Jake Bailey kicks off 66 yards, returned by Ty Montgomery for 25 yards (tackle by Nate Ebner)",0.000,0.540
3,14:54,1,10,NYJ 24,24,0,Le'Veon Bell right tackle for 4 yards (tackle by Jason McCourty and Devin McCourty),0.540,0.540
3,14:21,2,6,NYJ 28,24,0,Le'Veon Bell right guard for 4 yards (tackle by Danny Shelton and Kyle Van Noy),0.540,0.370
3,13:44,3,2,NYJ 32,24,0,Le'Veon Bell right guard for 5 yards (tackle by Danny Shelton),0.370,1.400
3,13:08,1,10,NYJ 37,24,0,Sam Darnold pass complete short right to Robby Anderson for 10 yards,1.400,2.060
3,12:36,1,10,NYJ 47,24,0,Le'Veon Bell right tackle for -2 yards (tackle by Devin McCourty and Kyle Van Noy),2.060,1.250
3,11:55,2,12,NYJ 45,24,0,Sam Darnold pass complete short right to Le'Veon Bell for 6 yards (tackle by Dont'a Hightower),1.250,1.360
3,11:13,3,6,NWE 49,24,0,Sam Darnold pass deep middle intended for Robby Anderson is intercepted by Stephon Gilmore at NE-30 and returned for 8 yards,1.360,-1.470
3,11:02,1,10,NWE 38,24,0,Tom Brady pass complete short middle to Phillip Dorsett for 5 yards (tackle by Jamal Adams),1.470,1.600
3,10:33,2,5,NWE 43,24,0,Sony Michel right tackle for 9 yards (tackle by Marcus Maye and C.J. Mosley),1.600,2.390
3,9:58,1,10,NYJ 48,24,0,Sony Michel up the middle for no gain (tackle by Kyle Phillips),2.390,1.850
3,9:20,2,10,NYJ 48,24,0,Tom Brady pass complete short left to Jakobi Meyers for 8 yards (tackle by Brian Poole),1.850,2.210
3,8:38,3,2,NYJ 40,24,0,Tom Brady pass incomplete short right intended for Julian Edelman,2.210,0.590
3,8:34,4,2,NYJ 40,24,0,Jake Bailey punts 37 yards out of bounds,0.590,0.380
3,8:25,1,10,NYJ 3,24,0,Le'Veon Bell up the middle for 3 yards (tackle by Lawrence Guy),-0.380,-0.560
3,7:45,2,7,NYJ 6,26,0,Ryan Kalil fumbles out of bounds. Penalty on Sam Darnold: Illegal Bat,-0.560,-2.000
3,7:41,,,NYJ 20,26,0,"Lac Edwards kicks off 66 yards, returned by Julian Edelman for 19 yards (tackle by Daniel Brown)",0.000,1.140
3,7:37,1,10,NWE 33,26,0,"Sony Michel left guard for no gain (tackle by Leonard Williams and C.J. Mosley). Penalty on Eric Tomlinson: Offensive Holding, 10 yards (no play)",1.140,0.480
3,7:10,1,20,NWE 23,26,0,Tom Brady pass short right (defended by Leonard Williams) intended for Phillip Dorsett is intercepted by Trumaine Johnson at NE-36 and returned for 3 yards,0.480,-3.380
3,7:02,1,10,NWE 33,26,0,Le'Veon Bell right tackle for 2 yards (tackle by Danny Shelton and Lawrence Guy),3.380,3.110
3,6:28,2,8,NWE 31,26,0,"Sam Darnold pass incomplete deep left intended for Demaryius Thomas. Penalty on J.C. Jackson: Defensive Pass Interference, 20 yards (no play)",3.110,4.840
3,6:23,1,10,NWE 11,26,0,Sam Darnold pass incomplete short left intended for Le'Veon Bell (defended by Dont'a Hightower),4.840,4.140
3,6:18,2,10,NWE 11,26,0,Sam Darnold pass incomplete short right intended for Le'Veon Bell,4.140,3.130
3,6:14,3,10,NWE 11,26,0,Sam Darnold pass short middle intended for Demaryius Thomas is intercepted by Terrence Brooks at NE-0 and returned for no gain,3.130,-0.280
3,6:08,1,10,NWE 20,26,0,Tom Brady pass complete short right to Sony Michel for -8 yards (tackle by Jordan Jenkins),0.280,-1.360
3,5:27,2,18,NWE 12,26,0,Tom Brady pass complete short middle to James White for 8 yards (tackle by Tarell Basham),-1.360,-0.960
3,4:46,3,10,NWE 20,26,0,"Tom Brady pass incomplete deep right intended for Jakobi Meyers. Penalty on Trumaine Johnson: Defensive Pass Interference, 15 yards (no play)",-0.960,1.270
3,4:40,1,10,NWE 35,26,0,Julian Edelman left end for 6 yards (tackle by Darryl Roberts),1.270,1.530
3,4:03,2,4,NWE 41,26,0,Tom Brady pass incomplete short middle,1.530,0.830
3,3:58,3,4,NWE 41,26,0,"Tom Brady pass incomplete short right. Penalty on Tom Brady: Intentional Grounding, 13 yards",0.830,-1.500
3,3:54,4,17,NWE 28,26,0,"Jake Bailey punts 59 yards, returned by Braxton Berrios for 7 yards (tackle by Jonathan Jones)",-1.500,-0.280
3,3:42,1,10,NYJ 20,26,0,Ty Montgomery up the middle for 3 yards (tackle by Chase Winovich),0.280,0.140
3,3:00,2,7,NYJ 23,26,0,Sam Darnold pass incomplete deep left intended for Robby Anderson,0.140,-0.560
3,2:55,3,7,NYJ 23,26,0,"Sam Darnold pass complete short right to Le'Veon Bell for 18 yards (tackle by Jamie Collins). Penalty on Ryan Griffin: Offensive Holding, 10 yards (no play)",-0.560,-2.190
3,2:30,3,17,NYJ 13,26,0,Sam Darnold pass incomplete deep left intended for Demaryius Thomas,-2.190,-2.490
3,2:25,4,17,NYJ 13,26,0,"Lac Edwards punts 48 yards, returned by Gunner Olszewski for 2 yards (tackle by Brandon Copeland)",-2.490,-1.660
3,2:14,1,10,NWE 41,26,0,Sony Michel left end for 9 yards (tackle by Blake Cashman),1.660,2.340
3,1:30,2,1,NWE 50,26,0,Tom Brady pass complete short left to Brandon Bolden for 2 yards (tackle by Darryl Roberts),2.340,2.390
3,1:07,1,10,NYJ 48,26,0,Tom Brady pass incomplete short left,2.390,1.850
3,1:00,2,10,NYJ 48,26,0,Tom Brady pass complete short right to James White for 22 yards (tackle by Trumaine Johnson),1.850,3.840
3,0:35,1,10,NYJ 26,26,0,Tom Brady pass complete short left to James White for 6 yards (tackle by Brian Poole),3.840,4.110
3,0:12,2,4,NYJ 20,26,0,Tom Brady pass complete short middle to James White for 6 yards (tackle by Blake Cashman),4.110,4.650
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 14,26,0,James White right tackle for no gain (tackle by Tarell Basham),4.650,4.000
4,14:27,2,10,NYJ 14,26,0,Tom Brady pass complete short right to Julian Edelman for 10 yards (tackle by Jamal Adams),4.000,6.280
4,14:00,1,4,NYJ 4,26,0,Sony Michel up the middle for -2 yards (tackle by Leonard Williams and Blake Cashman),6.280,4.950
4,13:14,2,6,NYJ 6,26,0,Tom Brady pass complete short left to James White for 5 yards (tackle by Tarell Basham),4.950,5.170
4,12:36,,,,,,Timeout #1 by New England Patriots,,
4,12:36,3,1,NYJ 1,32,0,"Sony Michel right tackle for 1 yard, touchdown",5.170,7.000
4,12:32,,,NYJ 15,33,0,Mike Nugent kicks extra point good,0.000,0.000
4,12:32,,,NWE 35,33,0,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
4,12:32,1,10,NYJ 25,33,0,Sam Darnold pass incomplete deep right intended for Ryan Griffin,0.610,0.060
4,12:28,2,10,NYJ 25,33,0,"Penalty on Chuma Edoga: False Start, 5 yards (no play)",0.060,-0.610
4,12:28,2,15,NYJ 20,33,0,Sam Darnold pass incomplete deep left intended for Demaryius Thomas,-0.610,-1.290
4,12:23,3,15,NYJ 20,33,0,Sam Darnold pass incomplete deep right intended for Robby Anderson,-1.290,-2.030
4,12:15,4,15,NYJ 20,33,0,"Lac Edwards punts 43 yards, returned by Gunner Olszewski for 22 yards (tackle by Rontez Miles and Lac Edwards)",-2.030,-2.850
4,12:03,1,10,NYJ 41,33,0,Tom Brady pass complete short left to Eric Tomlinson for 1 yard (tackle by Brandon Copeland),2.850,2.440
4,11:19,2,9,NYJ 40,33,0,Tom Brady pass incomplete deep right intended for Julian Edelman,2.440,1.750
4,11:13,3,9,NYJ 40,33,0,Tom Brady pass complete short left to Brandon Bolden for 7 yards (tackle by Kyle Phillips),1.750,1.200
4,10:23,4,2,NYJ 33,33,0,Penalty on NWE: Delay of Game (Declined),1.200,1.200
4,9:58,4,2,NYJ 33,33,0,Penalty on Brandon Bolden: False Start (Declined),1.200,1.200
4,9:43,4,2,NYJ 33,33,0,"Jake Bailey punts 19 yards, fair catch by Braxton Berrios at NYJ-14",1.200,0.280
4,9:37,1,10,NYJ 14,33,0,Le'Veon Bell right tackle for 11 yards (tackle by Deatrich Wise),-0.280,0.610
4,9:00,1,10,NYJ 25,33,0,Sam Darnold pass incomplete short right,0.610,0.060
4,8:57,2,10,NYJ 25,33,0,Sam Darnold pass complete deep right to Demaryius Thomas for 20 yards (tackle by Joejuan Williams),0.060,1.930
4,8:24,1,10,NYJ 45,33,0,Le'Veon Bell right tackle for 1 yard (tackle by Kyle Van Noy),1.930,1.520
4,7:46,2,9,NYJ 46,33,0,Sam Darnold pass complete short left to Jamison Crowder for 9 yards (tackle by Jonathan Jones),1.520,2.590
4,7:14,1,10,NWE 45,33,0,Sam Darnold pass complete short right to Jamison Crowder for 7 yards (tackle by Jonathan Jones),2.590,2.990
4,6:50,2,3,NWE 38,33,0,Sam Darnold pass incomplete short left intended for Robby Anderson,2.990,2.280
4,6:45,3,3,NWE 38,33,0,"Le'Veon Bell right tackle for no gain (tackle by Terrence Brooks). Penalty on Ryan Griffin: Offensive Holding, 10 yards (no play)",2.280,0.960
4,6:19,3,13,NWE 48,33,0,Sam Darnold pass incomplete deep middle intended for Robby Anderson,0.960,0.070
4,6:14,4,13,NWE 48,33,0,Lac Edwards punts 40 yards downed by Josh Bellamy,0.070,0.380
4,6:07,1,10,NWE 8,33,0,Tom Brady pass complete short left to Jakobi Meyers for 4 yards (tackle by Brian Poole),-0.380,-0.490
4,5:28,2,6,NWE 12,33,0,Julian Edelman right end for 5 yards (tackle by Darryl Roberts),-0.490,-0.370
4,5:01,3,1,NWE 17,33,0,Sony Michel right guard for 3 yards (tackle by Folorunso Fatukasi and Kyle Phillips),-0.370,0.280
4,4:25,1,10,NWE 20,33,0,Sony Michel left tackle for -4 yards (tackle by Folorunso Fatukasi),0.280,-0.940
4,3:52,2,14,NWE 16,33,0,Tom Brady pass incomplete short right intended for Gunner Olszewski (defended by Brian Poole),-0.940,-1.690
4,3:48,,,,,,Timeout #3 by New England Patriots,,
4,3:48,3,14,NWE 16,33,0,Damien Harris right tackle for 13 yards (tackle by Jordan Jenkins),-1.690,-1.440
4,3:03,4,1,NWE 29,33,0,"Jake Bailey punts 42 yards, muffed catch by Braxton Berrios, recovered by Matthew Slater at NYJ-29 (tackle by Braxton Berrios)",-1.440,3.640
4,2:55,1,10,NYJ 29,33,0,Damien Harris right tackle for no gain (tackle by Brandon Copeland and Trumaine Johnson),3.640,3.100
4,2:13,2,10,NYJ 29,33,0,Damien Harris left end for -4 yards (tackle by Brandon Copeland),3.100,1.880
4,2:07,3,14,NYJ 33,33,0,Damien Harris right guard for 3 yards (tackle by Harvey Langi),1.880,1.410
4,2:00,4,11,NYJ 30,33,0,Jake Bailey punts 18 yards downed by Jordan Richards,1.410,0.350
4,1:50,1,10,NYJ 12,33,0,Ty Montgomery left end for 6 yards (tackle by Ja'Whaun Bentley and Kyle Van Noy),-0.350,-0.070
4,1:21,2,4,NYJ 18,33,0,Sam Darnold pass incomplete deep middle intended for Vyncint Smith (defended by Joejuan Williams),-0.070,-0.720
4,1:18,3,4,NYJ 18,33,0,Sam Darnold pass incomplete short right intended for Ty Montgomery,-0.720,-2.240
4,1:14,4,4,NYJ 18,33,0,Lac Edwards punts 63 yards downed by Matthias Farley,-2.240,-0.150
4,1:02,1,10,NWE 19,33,0,Jarrett Stidham kneels for -1 yards,0.150,-0.560
4,0:31,2,11,NWE 18,33,0,Jarrett Stidham kneels for -1 yards,-0.560,-1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
