0,1
Officials,Officials
Referee,Bill Vinovich
Umpire,Tony Michalek
Head Linesman,Ed Camp
Line Judge,Ron Marinucci
Back Judge,Tony Steratore
Side Judge,Joe Larrew
Field Judge,Dyrol Prioleau
