Player,Pos
Daunte Culpepper,QB
Justin Fargas,RB
Justin Griffith,FB
Jerry Porter,WR
Zach Miller,TE
John Madsen,TE
Barry Sims,LT
Robert Gallery,LG
Jeremy Newberry,C
Cooper Carlisle,RG
Cornell Green,RT
Derrick Burgess,DE
Chris Clemons,DE
Terdell Sands,DT
Warren Sapp,DT
Thomas Howard,OLB
Gerard Warren,OLB
Kirk Morrison,MLB
Stanford Routt,CB
Nnamdi Asomugha,CB
Michael Huff,SS
Stuart Schweigert,FS
