Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
1,2:58,3,7,NOR 22,0,3,Derek Carr pass complete short left to Alvin Kamara for 10 yards (tackle by Christian Izien),-0.680,1.070
1,2:16,1,10,NOR 32,0,3,"Taysom Hill scrambles right end for no gain (tackle by Anthony Nelson). Penalty on James Hurst: Offensive Holding, 10 yards (accepted) (no play)",1.070,0.410
1,1:59,1,20,NOR 22,0,3,Derek Carr pass complete short right to Alvin Kamara for 8 yards (tackle by Lavonte David and Vita Vea),0.410,0.260
1,1:22,2,12,NOR 30,0,3,"Penalty on YaYa Diaby: Neutral Zone Infraction, 5 yards (accepted) (no play)",0.260,0.930
1,1:18,2,7,NOR 35,0,3,Derek Carr pass complete short left to Rashid Shaheed for 11 yards (tackle by Zyon McCollum),0.930,1.990
1,0:43,1,10,NOR 46,0,3,Derek Carr pass complete short right to Alvin Kamara for no gain (tackle by Shaquil Barrett),1.990,1.450
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,NOR 46,0,3,Derek Carr pass complete short right to Kendre Miller for 5 yards (tackle by Dee Delaney),1.450,1.420
2,14:23,3,5,TAM 49,0,3,Derek Carr pass incomplete deep left intended for Rashid Shaheed,1.420,0.000
2,14:17,4,5,TAM 49,0,3,"Lou Hedley punts 36 yards, fair catch by Deven Thompkins at TB-13",0.000,0.320
2,14:10,1,10,TAM 13,0,3,Baker Mayfield pass complete short middle to Ke'Shawn Vaughn for 3 yards (tackle by Pete Werner),-0.320,-0.440
2,13:44,2,7,TAM 16,0,3,Baker Mayfield pass complete short left to Chris Godwin for 9 yards (tackle by Demario Davis and Alontae Taylor),-0.440,0.610
2,13:08,1,10,TAM 25,0,3,Deven Thompkins left end for 11 yards (tackle by Isaiah Foskey and Tyrann Mathieu),0.610,1.330
2,12:36,1,10,TAM 36,0,3,Ke'Shawn Vaughn right guard for 5 yards (tackle by Malcolm Roach and Pete Werner),1.330,1.470
2,12:00,2,5,TAM 41,0,3,Baker Mayfield pass complete short right to Chris Godwin for 5 yards (tackle by Isaac Yiadom),1.470,1.990
2,11:21,1,10,TAM 46,0,3,Baker Mayfield pass complete deep left to Mike Evans for 18 yards (tackle by Marshon Lattimore),1.990,3.180
2,10:48,1,10,NOR 36,0,3,Baker Mayfield pass complete short middle to Rakim Jarrett for 3 yards (tackle by Carl Granderson and Isaac Yiadom),3.180,3.040
2,10:07,2,7,NOR 33,0,3,Chris Godwin pass incomplete deep right intended for Trey Palmer (defended by Isaac Yiadom),3.040,2.350
2,10:00,3,7,NOR 33,0,3,Baker Mayfield scrambles left end for 7 yards (tackle by Carl Granderson),2.350,3.840
2,9:20,1,10,NOR 26,0,3,Rachaad White right guard for -3 yards (tackle by Bryan Bresee),3.840,2.890
2,8:42,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
2,8:42,2,13,NOR 29,0,3,Baker Mayfield pass complete short left to Deven Thompkins for 6 yards (tackle by Marshon Lattimore),2.890,3.010
2,8:03,3,7,NOR 23,0,3,"Baker Mayfield pass incomplete deep right intended for Mike Evans. Penalty on Marshon Lattimore: Defensive Pass Interference, 8 yards (accepted) (no play)",3.010,4.580
2,7:58,1,10,NOR 15,0,3,Rachaad White left tackle for 1 yard (tackle by Pete Werner and Cameron Jordan),4.580,4.110
2,7:24,2,9,NOR 14,0,3,Baker Mayfield pass complete short middle to Chris Godwin for 1 yard (tackle by Cameron Jordan),4.110,3.400
2,6:40,3,8,NOR 13,0,3,Baker Mayfield pass complete short right to Rachaad White for 11 yards (tackle by Demario Davis),3.400,6.910
2,6:10,1,1,NOR 2,0,3,Baker Mayfield pass incomplete short right,6.910,5.720
2,6:02,2,2,NOR 2,0,3,Ke'Shawn Vaughn right guard for -2 yards (tackle by Malcolm Roach),5.720,4.490
2,5:25,3,4,NOR 4,6,3,"Baker Mayfield pass complete short middle to Cade Otton for 4 yards, touchdown",4.490,7.000
2,5:19,1,1,NOR 1,7,3,Chase McLaughlin kicks extra point good,0.000,0.000
2,5:19,,,TAM 35,7,3,"Penalty on Nathan Shepherd: Roughing the Passer, 15 yards (accepted)",0.000,0.000
2,5:19,,,TAM 50,7,3,"Jake Camarda kicks off 38 yards,",0.000,0.610
2,5:19,1,10,NOR 25,7,3,Alvin Kamara right tackle for 3 yards (tackle by William Gholston),0.610,0.470
2,4:49,2,7,NOR 28,7,3,Derek Carr pass incomplete short left intended for Chris Olave (defended by Zyon McCollum),0.470,-0.230
2,4:46,3,7,NOR 28,7,3,Derek Carr pass complete short right to Rashid Shaheed for 10 yards,-0.230,1.470
2,4:13,1,10,NOR 38,7,3,Kendre Miller left tackle for 3 yards (tackle by Antoine Winfield),1.470,1.330
2,3:38,2,7,NOR 41,7,3,Alvin Kamara right guard for 3 yards (tackle by Lavonte David and Devin White),1.330,1.020
2,3:03,3,4,NOR 44,7,3,Derek Carr sacked by Antoine Winfield for -4 yards,1.020,-0.720
2,2:06,4,8,NOR 40,7,3,"Lou Hedley punts 52 yards, returned by Deven Thompkins for 7 yards (tackle by Zach Wood and D'Marco Jackson). Penalty on Zach Wood: Ineligible Downfield Kick, 5 yards (accepted)",-0.720,-0.280
2,2:06,1,10,TAM 20,7,3,Rachaad White right end for 11 yards (tackle by Isaac Yiadom and Demario Davis),0.280,1.000
2,2:00,1,10,TAM 31,7,3,Baker Mayfield pass complete short left to Mike Evans for 4 yards (tackle by Alontae Taylor and Demario Davis),1.000,1.000
2,1:49,2,6,TAM 35,7,3,Baker Mayfield pass complete short left to Trey Palmer for 5 yards (tackle by Alontae Taylor),1.000,0.960
2,1:41,3,1,TAM 40,7,3,Rachaad White left guard for 5 yards (tackle by Khalen Saunders and Nathan Shepherd),0.960,1.930
2,1:30,1,10,TAM 45,7,3,Baker Mayfield pass complete short left to Deven Thompkins for 26 yards (tackle by Marshon Lattimore),1.930,3.640
2,0:59,,,,,,Timeout #2 by New Orleans Saints,,
2,0:59,1,10,NOR 29,7,3,"Rachaad White left guard for 10 yards (tackle by Tyrann Mathieu). Penalty on Trey Palmer: Offensive Holding, 10 yards (accepted)",3.640,3.640
2,0:51,1,20,NOR 29,7,3,Baker Mayfield pass complete short right to Chris Godwin for 8 yards (tackle by Pete Werner),3.640,4.180
2,0:46,2,2,NOR 21,7,3,Baker Mayfield pass deep right intended for Chris Godwin is intercepted by Isaac Yiadom at NO-1 and returned for no gain (tackle by Chris Godwin),4.180,0.380
2,0:41,1,10,NOR 1,7,3,"Adam Prentice right guard for 5 yards. Adam Prentice fumbles (forced by Antoine Winfield), recovered by Antoine Winfield at NO-6 and returned for 5 yards",-0.380,-5.830
2,0:29,1,6,NOR 6,7,3,Rachaad White right guard for 5 yards (tackle by Nathan Shepherd and Johnathan Abram),5.830,5.910
2,0:22,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
2,0:22,2,1,NOR 1,13,3,"Baker Mayfield pass complete short right to Trey Palmer for 1 yard, touchdown",5.910,7.000
2,0:19,,,NOR 15,14,3,Chase McLaughlin kicks extra point good,0.000,0.000
2,0:19,,,TAM 35,14,3,"Jake Camarda kicks off 65 yards, returned by Rashid Shaheed for 17 yards (tackle by K.J. Britt)",0.000,-0.060
2,0:15,1,10,NOR 17,14,3,Derek Carr kneels for -1 yards,-0.060,-0.730
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,14,3,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TAM 25,14,3,Rachaad White right guard for 1 yard (tackle by Nathan Shepherd and Khalen Saunders),0.610,0.200
3,14:21,2,9,TAM 26,14,3,Baker Mayfield pass complete short right to Rachaad White for 1 yard (tackle by Carl Granderson),0.200,-0.360
3,13:44,3,8,TAM 27,14,3,Baker Mayfield sacked by Bryan Bresee for -7 yards,-0.360,-2.030
3,13:06,4,15,TAM 20,14,3,"Jake Camarda punts, returned by Rashid Shaheed for no gain (tackle by Sean Tucker). Penalty on Rakim Jarrett: Unsportsmanlike Conduct / Defense, 15 yards (offset) . Penalty on Ugo Amadi: Offensive Holding, 10 yards (offset) (no play)",-2.030,-2.030
3,12:57,4,15,TAM 20,14,3,"Jake Camarda punts 63 yards, returned by Rashid Shaheed for 29 yards (tackle by K.J. Britt and Ko Kieft)",-2.030,-1.990
3,12:45,1,10,NOR 46,14,3,"Penalty on Erik McCoy: False Start, 5 yards (accepted) (no play)",1.990,1.660
3,12:45,1,15,NOR 41,14,3,"Derek Carr sacked by Shaquil Barrett for no gain. Penalty on Shaquil Barrett: Face Mask (15 Yards), 15 yards (accepted) (no play)",1.660,2.650
3,11:57,1,10,TAM 44,14,3,Derek Carr pass complete short right to Alvin Kamara for -6 yards (tackle by Antoine Winfield),2.650,1.300
3,11:44,2,16,NOR 50,14,3,Derek Carr pass incomplete deep right intended for Chris Olave,1.300,0.630
3,11:38,3,16,NOR 50,14,3,Derek Carr pass incomplete deep right intended for Chris Olave (defended by Antoine Winfield),0.630,-0.060
3,11:30,4,16,NOR 50,14,3,"Lou Hedley punts 38 yards, fair catch by Deven Thompkins at TB-12",-0.060,0.350
3,11:23,1,10,TAM 12,14,3,Baker Mayfield scrambles left end for 4 yards (tackle by Demario Davis),-0.350,-0.440
3,10:43,2,7,TAM 16,14,3,Rachaad White right guard for 7 yards (tackle by Cameron Jordan),-0.440,0.480
3,10:08,1,10,TAM 23,14,3,Ke'Shawn Vaughn left guard for 8 yards (tackle by Cameron Jordan),0.480,1.010
3,9:42,2,2,TAM 31,14,3,Ke'Shawn Vaughn left tackle for 1 yard (tackle by Johnathan Abram and Malcolm Roach),1.010,0.430
3,9:01,3,1,TAM 32,14,3,Ke'Shawn Vaughn right guard for no gain (tackle by Bryan Bresee and Malcolm Roach),0.430,-1.240
3,8:08,4,1,TAM 32,14,3,"Penalty on Baker Mayfield: Delay of Game, 4 yards (accepted) (no play)",-1.240,-1.500
3,8:07,4,6,TAM 28,14,3,"Jake Camarda punts 59 yards, returned by Rashid Shaheed for 16 yards (tackle by Kaevon Merriweather)",-1.500,-0.870
3,7:58,1,10,NOR 29,14,3,Alvin Kamara right guard for 9 yards (tackle by Dee Delaney),0.870,1.540
3,7:22,2,1,NOR 38,14,3,Alvin Kamara right guard for 6 yards (tackle by Antoine Winfield and Christian Izien),1.540,1.860
3,6:40,1,10,NOR 44,14,3,Taysom Hill left guard for 3 yards (tackle by Antoine Winfield),1.860,1.720
3,6:05,2,7,NOR 47,14,3,Derek Carr pass complete short right to Michael Thomas for 8 yards (tackle by Christian Izien),1.720,2.590
3,5:32,1,10,TAM 45,14,3,Alvin Kamara right tackle for 13 yards (tackle by Dee Delaney),2.590,3.450
3,4:51,1,10,TAM 32,14,3,Alvin Kamara right tackle for 1 yard (tackle by Logan Hall and Devin White),3.450,3.040
3,4:10,2,9,TAM 31,14,3,Taysom Hill scrambles right guard for 4 yards (tackle by Joe Tryon-Shoyinka),3.040,2.870
3,3:23,3,5,TAM 27,14,3,Derek Carr pass complete short left to Alvin Kamara for 8 yards (tackle by Zyon McCollum),2.870,4.310
3,2:46,1,10,TAM 19,14,3,Taysom Hill sacked by Vita Vea for -3 yards,4.310,3.360
3,2:08,2,13,TAM 22,14,3,Derek Carr pass complete short right to Chris Olave for 4 yards (tackle by Carlton Davis),3.360,3.140
3,1:33,3,9,TAM 18,14,3,Derek Carr pass complete short left to Alvin Kamara for 4 yards (tackle by Lavonte David and Christian Izien),3.140,2.530
3,0:52,4,6,TAM 14,14,6,Blake Grupe 32 yard field goal good,2.530,3.000
3,0:49,,,NOR 35,14,6,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,0:49,1,10,TAM 25,14,6,Rachaad White right guard for 3 yards (tackle by Isaiah Foskey),0.610,0.470
3,0:13,2,7,TAM 28,14,6,Baker Mayfield pass complete deep left to Chris Godwin for 32 yards (tackle by Alontae Taylor),0.470,2.920
Quarter,Time,Down,ToGo,Location,TAM,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NOR 40,14,6,Baker Mayfield pass incomplete short left,2.920,2.370
4,14:55,2,10,NOR 40,14,6,"Baker Mayfield pass incomplete intended for Cade Otton. Penalty on Robert Hainsey: Ineligible Downfield Pass, 5 yards (accepted) (no play)",2.370,1.700
4,14:51,2,15,NOR 45,14,6,Baker Mayfield scrambles up the middle for 10 yards (tackle by Tyrann Mathieu),1.700,2.340
4,14:06,3,5,NOR 35,14,6,"Penalty on Deven Thompkins: False Start, 5 yards (accepted) (no play)",2.340,1.680
4,14:02,3,10,NOR 40,14,6,Baker Mayfield scrambles right end for 7 yards (tackle by Johnathan Abram),1.680,1.190
4,13:35,4,3,NOR 33,17,6,Chase McLaughlin 51 yard field goal good,1.190,3.000
4,13:31,,,TAM 35,17,6,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,13:31,1,10,NOR 25,17,6,Derek Carr pass complete short left to Adam Prentice for 5 yards (tackle by Zyon McCollum),0.610,0.740
4,13:00,2,5,NOR 30,17,6,Alvin Kamara right tackle for 3 yards (tackle by Christian Izien),0.740,0.430
4,12:25,3,2,NOR 33,17,6,"Alvin Kamara left tackle for 1 yard (tackle by Mike Greene). Penalty on Max Garcia: Offensive Holding, 10 yards (accepted)",0.430,-0.760
4,12:11,3,11,NOR 24,17,6,Derek Carr pass complete short right to Michael Thomas for 20 yards (tackle by Carlton Davis),-0.760,1.860
4,11:33,1,10,NOR 44,17,6,Derek Carr pass incomplete deep left intended for Rashid Shaheed,1.860,1.320
4,11:27,2,10,NOR 44,17,6,Derek Carr pass complete short left to Michael Thomas for 12 yards (tackle by Zyon McCollum),1.320,2.650
4,11:02,1,10,TAM 44,17,6,Derek Carr pass complete short right to Alvin Kamara for 4 yards (tackle by Christian Izien),2.650,2.650
4,10:36,2,6,TAM 40,17,6,Derek Carr pass complete short left to Alvin Kamara for 5 yards (tackle by Antoine Winfield),2.650,2.610
4,10:16,3,1,TAM 35,17,6,Derek Carr up the middle for 2 yards (tackle by William Gholston),2.610,3.380
4,9:45,1,10,TAM 33,17,6,Derek Carr pass complete short middle to Alvin Kamara for 2 yards (tackle by Devin White),3.380,3.110
4,9:21,2,8,TAM 31,17,6,"Derek Carr pass incomplete short right intended for Chris Olave. Penalty on Christian Izien: Defensive Holding, 5 yards (accepted) (no play)",3.110,3.840
4,9:13,1,10,TAM 26,17,6,Derek Carr pass complete short right to Alvin Kamara for no gain (tackle by Carlton Davis and Devin White),3.840,3.300
4,8:40,2,10,TAM 26,17,6,Derek Carr pass incomplete short right,3.300,2.610
4,8:38,3,10,TAM 26,17,6,Derek Carr pass incomplete short right intended for Alvin Kamara,2.610,1.740
4,8:34,4,10,TAM 26,17,9,Blake Grupe 44 yard field goal good,1.740,3.000
4,8:29,,,NOR 35,17,9,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,8:29,1,10,TAM 25,17,9,Baker Mayfield pass complete short left to Cade Otton for 3 yards (tackle by Tyrann Mathieu),0.610,0.470
4,7:45,2,7,TAM 28,17,9,Ke'Shawn Vaughn left end for 2 yards (tackle by Pete Werner and Tyrann Mathieu),0.470,0.040
4,7:02,3,5,TAM 30,17,9,Baker Mayfield pass complete short right to Deven Thompkins for 8 yards (tackle by Isaac Yiadom),0.040,1.470
4,6:20,1,10,TAM 38,17,9,Baker Mayfield pass complete short right to Chris Godwin for 12 yards (tackle by Isaac Yiadom),1.470,2.260
4,5:39,1,10,NOR 50,17,9,Ke'Shawn Vaughn left guard for 2 yards (tackle by Johnathan Abram and Khalen Saunders),2.260,1.980
4,4:53,2,8,NOR 48,17,9,Ke'Shawn Vaughn right end for 1 yard (tackle by Isaac Yiadom),1.980,1.420
4,4:12,3,7,NOR 47,17,9,"Baker Mayfield pass complete short middle to Chris Godwin for 42 yards (tackle by Johnathan Abram and J.T. Gray). Penalty on Demario Davis: Defensive Holding, 5 yards (declined)",1.420,6.060
4,4:01,1,5,NOR 5,17,9,Rachaad White left guard for no gain (tackle by Zack Baun and Carl Granderson),6.060,5.150
4,3:57,,,,,,Timeout #1 by New Orleans Saints,,
4,3:57,2,5,NOR 5,17,9,Baker Mayfield pass incomplete short right intended for Chris Godwin,5.150,4.260
4,3:53,3,5,NOR 5,23,9,"Baker Mayfield pass complete short right to Deven Thompkins for 5 yards, touchdown",4.260,7.000
4,3:44,,,NOR 2,23,9,Two Point Attempt: Baker Mayfield pass incomplete intended for intended for Trey Palmer,1.000,-1.000
4,3:44,,,TAM 35,23,9,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,3:44,1,10,NOR 25,23,9,Derek Carr pass incomplete deep right intended for Chris Olave,0.610,0.060
4,3:38,2,10,NOR 25,23,9,Derek Carr pass incomplete short right intended for Lynn Bowden,0.060,-0.620
4,3:34,3,10,NOR 25,23,9,Derek Carr pass incomplete deep middle intended for Michael Thomas (defended by Carlton Davis),-0.620,-1.700
4,3:29,4,10,NOR 25,23,9,"Derek Carr sacked by Vita Vea for -6 yards. Derek Carr fumbles (forced by Vita Vea), recovered by Logan Hall at NO-19",-1.700,-4.310
4,3:22,1,10,NOR 19,23,9,Rachaad White right guard for 7 yards (tackle by Zack Baun),4.310,4.920
4,2:43,2,3,NOR 12,23,9,Rachaad White left guard for 2 yards (tackle by Malcolm Roach and Khalen Saunders),4.920,4.690
4,2:33,,,,,,Timeout #2 by New Orleans Saints,,
4,2:33,3,1,NOR 10,23,9,Rachaad White right guard for no gain (tackle by Malcolm Roach and Pete Werner),4.690,2.910
4,2:27,,,,,,Timeout #3 by New Orleans Saints,,
4,2:27,4,1,NOR 10,26,9,Chase McLaughlin 28 yard field goal good,2.910,3.000
4,2:24,,,TAM 35,26,9,"Jake Camarda kicks off 65 yards, touchback.",0.000,0.610
4,2:24,1,10,NOR 25,26,9,"Jameis Winston pass deep right intended for Chris Olave is intercepted by Dee Delaney at TB-42 and returned for 4 yards. Penalty on James Hurst: Offensive Holding, 10 yards (declined)",0.610,-1.990
4,2:14,1,10,TAM 46,26,9,Ke'Shawn Vaughn left end for -1 yards (tackle by Bryan Bresee and Isaiah Foskey),1.990,1.320
4,2:00,2,11,TAM 45,26,9,"Ke'Shawn Vaughn right tackle for no gain (tackle by Johnathan Abram). Penalty on Bryan Bresee: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",1.320,2.260
4,1:56,1,10,TAM 50,26,9,Baker Mayfield kneels for -1 yards,2.260,1.580
4,1:15,2,11,TAM 49,26,9,Baker Mayfield kneels for -1 yards,1.580,0.760
4,0:35,3,12,TAM 48,26,9,Baker Mayfield kneels for -1 yards,0.760,-0.260
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
