Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Rachaad White,TAM,15,56,0,3,46,3.1,10,0.7,0,
Ke'Shawn Vaughn,TAM,9,16,0,,12,1.3,4,0.4,1,9.0
Baker Mayfield,TAM,8,31,0,2,29,3.6,2,0.3,0,
Deven Thompkins,TAM,1,11,0,1,10,10.0,1,1.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Alvin Kamara,NOR,11,51,0,2,40,3.6,11,1.0,2,5.5
Taysom Hill,NOR,4,10,0,1,6,1.5,4,1.0,0,
Derek Carr,NOR,2,1,0,1,1,0.5,0,0.0,0,
Kendre Miller,NOR,1,3,0,,1,1.0,2,2.0,0,
Adam Prentice,NOR,1,5,0,,5,5.0,0,0.0,0,
