Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Brandon Aiyuk,SFO,7,6,115,0,5,62,10.3,53,8.8,15.0,0,,0,0.0,1,79.2
Deebo Samuel,SFO,5,5,65,0,4,-10,-2.0,75,15.0,-2.0,0,,0,0.0,0,118.7
George Kittle,SFO,7,5,55,0,3,34,6.8,21,4.2,7.0,0,,0,0.0,1,54.8
Jeff Wilson,SFO,2,2,8,0,0,-4,-2.0,12,6.0,-2.0,0,,0,0.0,0,83.3
Kyle Juszczyk,SFO,2,1,18,0,1,16,16.0,2,2.0,10.5,0,,1,50.0,0,81.2
Jamycal Hasty,SFO,1,1,16,0,0,-5,-5.0,21,21.0,-5.0,0,,0,0.0,0,118.7
Kendrick Bourne,SFO,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jakobi Meyers,NWE,6,4,60,0,4,56,14.0,4,1.0,21.3,0,,0,0.0,2,59.7
Rex Burkhead,NWE,4,3,35,0,2,-2,-0.7,37,12.3,0.3,0,,0,0.0,0,101.0
N'Keal Harry,NWE,2,1,6,0,1,5,5.0,1,1.0,3.5,0,,0,0.0,0,56.2
Ryan Izzo,NWE,1,1,8,0,,2,2.0,6,6.0,2.0,1,1.0,0,0.0,0,100.0
Jakob Johnson,NWE,1,1,1,0,,-2,-2.0,3,3.0,-2.0,0,,0,0.0,0,79.2
Damien Harris,NWE,1,1,12,0,1,-3,-3.0,15,15.0,-3.0,0,,0,0.0,0,116.7
Dalton Keene,NWE,1,1,8,0,,7,7.0,1,1.0,7.0,0,,0,0.0,0,100.0
Julian Edelman,NWE,3,1,13,0,1,9,9.0,4,4.0,8.0,0,,1,33.3,2,8.3
Damiere Byrd,NWE,2,1,16,0,1,16,16.0,0,0.0,11.0,0,,0,0.0,0,77.1
James White,NWE,1,1,3,0,,2,2.0,1,1.0,2.0,0,,0,0.0,0,79.2
