Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jamar Taylor,SFO,2,5,4,80.0%,46,11.5,9.2,0,65.4,3.6,14,32,2,0,0,0.0,0,3,1,25.0%
Jason Verrett,SFO,0,4,3,75.0%,42,14.0,10.5,0,108.3,13.8,41,1,0,0,0,0.0,0,3,0,0.0%
Azeez Al-Shaair,SFO,0,3,2,66.7%,13,6.5,4.3,0,75.7,-0.7,-5,18,2,0,0,0.0,0,5,0,0.0%
Tarvarius Moore,SFO,0,3,2,66.7%,24,12.0,8.0,0,91.0,8.3,23,1,2,0,0,0.0,0,6,0,0.0%
Fred Warner,SFO,1,2,1,50.0%,8,8.0,4.0,0,20.8,9.0,4,4,3,1,0,0.0,1,7,0,0.0%
Dre Greenlaw,SFO,0,1,1,100.0%,3,3.0,3.0,0,79.2,3.0,3,0,1,0,0,1.0,1,6,0,0.0%
Demetrius Flannigan-Fowles,SFO,0,1,1,100.0%,15,15.0,15.0,0,118.7,-1.0,-1,16,1,0,0,0.0,0,1,0,0.0%
Emmanuel Moseley,SFO,1,3,1,33.3%,11,11.0,3.7,0,5.6,25.0,11,0,0,0,0,0.0,0,1,0,0.0%
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,0,0.0%
Kerry Hyder,SFO,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%
Alex Barrett,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Javon Kinlaw,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Dion Jordan,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,1,100.0%
D.J. Jones,SFO,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Arik Armstead,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Ahkello Witherspoon,SFO,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,1,0,0.0%
Marcell Harris,SFO,0,1,0,0.0%,,,0.0,,39.6,11.0,,,1,0,0,0.0,0,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jonathan Jones,NWE,0,3,3,100.0%,61,20.3,20.3,0,118.7,15.7,47,14,0,0,0,0.0,0,7,0,0.0%
Devin McCourty,NWE,1,3,3,100.0%,57,19.0,19.0,0,79.2,8.0,24,33,0,0,0,0.0,0,8,1,11.1%
Stephon Gilmore,NWE,0,5,3,60.0%,26,8.7,5.2,0,73.7,5.4,12,14,2,0,0,0.0,0,6,1,14.3%
Adrian Phillips,NWE,0,3,3,100.0%,29,9.7,9.7,0,106.9,3.0,9,20,3,0,0,0.0,0,7,0,0.0%
Ja'Whaun Bentley,NWE,0,3,2,66.7%,21,10.5,7.0,0,86.8,-1.7,-10,31,2,0,0,0.0,0,8,2,20.0%
Shilique Calhoun,NWE,0,1,1,100.0%,6,6.0,6.0,0,91.7,-1.0,-1,7,0,1,0,0.0,1,2,1,33.3%
Terrence Brooks,NWE,0,1,1,100.0%,11,11.0,11.0,0,112.5,11.0,11,0,1,0,1,0.0,1,4,0,0.0%
Anfernee Jennings,NWE,0,1,1,100.0%,8,8.0,8.0,0,100.0,-1.0,-1,9,0,0,0,0.0,0,5,0,0.0%
J.C. Jackson,NWE,1,2,1,50.0%,23,23.0,11.5,0,52.1,28.0,13,10,0,0,0,0.0,0,1,0,0.0%
Jason McCourty,NWE,0,2,1,50.0%,15,15.0,7.5,0,75.0,7.0,10,5,0,0,0,0.0,0,4,0,0.0%
Lawrence Guy,NWE,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
John Simon,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,1,33.3%
Brandon Copeland,NWE,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%
