Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
2,5:23,2,8,CIN 35,3,10,Rex Burkhead right guard for 3 yards (tackle by Timmy Jernigan and Zach Orr),0.860,0.560
2,4:46,3,5,CIN 38,3,10,Andy Dalton pass incomplete short right intended for Ryan Hewitt (defended by C.J. Mosley),0.560,-0.850
2,4:42,4,5,CIN 38,3,10,Kevin Huber punts 42 yards,-0.850,-0.280
2,4:35,1,10,BAL 20,3,10,Joe Flacco pass complete short right to Kyle Juszczyk for no gain,0.280,-0.270
2,4:00,2,10,BAL 20,3,10,Joe Flacco pass complete short right to Terrance West for 9 yards (tackle by Carlos Dunlap),-0.270,0.230
2,3:12,3,1,BAL 29,3,10,Joe Flacco pass complete short middle to Mike Wallace for 31 yards (tackle by Josh Shaw),0.230,2.920
2,2:39,1,10,CIN 40,3,10,Kenneth Dixon right guard for 4 yards (tackle by Karlos Dansby),2.920,2.910
2,2:00,2,6,CIN 36,3,10,Joe Flacco pass complete short right to Kyle Juszczyk for 2 yards (tackle by Vontaze Burfict),2.910,2.480
2,1:53,3,4,CIN 34,3,10,Joe Flacco sacked by Michael Johnson for -5 yards. Penalty on Ricky Wagner: Offensive Holding (Declined),2.480,0.660
2,1:45,4,9,CIN 39,3,13,Justin Tucker 57 yard field goal good,0.660,3.000
2,1:40,,,BAL 35,3,13,"Justin Tucker kicks off 65 yards, returned by Alex Erickson for 25 yards (tackle by Patrick Onwuasor)",0.000,-0.610
2,1:34,1,10,CIN 25,3,13,"Andy Dalton pass incomplete short left intended for Brandon LaFell. Penalty on Shareece Wright: Illegal Contact, 5 yards (no play)",0.610,0.940
2,1:28,1,10,CIN 30,3,13,Andy Dalton pass incomplete short middle intended for Tyler Boyd (defended by Lardarius Webb),0.940,0.390
2,1:25,2,10,CIN 30,3,13,Andy Dalton pass incomplete deep left intended for Brandon LaFell,0.390,-0.300
2,1:20,3,10,CIN 30,3,13,Rex Burkhead right guard for -2 yards (tackle by Zach Orr),-0.300,0.000
2,1:15,,,,3,13,Timeout #1 by Baltimore Ravens,0.000,1.500
2,1:15,4,12,CIN 28,3,13,"Kevin Huber punts 58 yards, muffed catch by Devin Hester, recovered by Devin Hester and returned for 15 yards (tackle by Nick Vigil)",-1.500,-0.740
2,1:01,1,10,BAL 27,3,13,Joe Flacco pass complete short middle to Dennis Pitta for 18 yards (tackle by Josh Shaw),0.740,1.930
2,0:40,1,10,BAL 45,3,13,Joe Flacco pass complete short left to Mike Wallace for 7 yards (tackle by Adam Jones),1.930,0.000
2,0:35,,,,3,13,Timeout #2 by Baltimore Ravens,0.000,-2.330
2,0:35,2,3,CIN 48,3,13,Joe Flacco pass complete short middle to Dennis Pitta for 7 yards (tackle by Vontaze Burfict),2.330,0.000
2,0:30,,,,3,13,Timeout #3 by Baltimore Ravens,0.000,-2.850
2,0:30,1,10,CIN 41,3,13,Joe Flacco pass incomplete deep right intended for Mike Wallace,2.850,2.310
2,0:25,2,10,CIN 41,3,13,Joe Flacco pass complete short middle to Steve Smith for 5 yards (tackle by Darqueze Dennard and Vontaze Burfict),2.310,2.280
2,0:02,3,5,CIN 36,3,13,Joe Flacco spiked the ball,2.280,0.000
2,0:02,,,,3,13,Timeout #2 by Cincinnati Bengals,0.000,-0.880
2,0:02,4,5,CIN 36,3,16,Justin Tucker 54 yard field goal good,0.880,3.000
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,3,16,"Justin Tucker kicks off 70 yards, returned by Alex Erickson for 30 yards (tackle by Patrick Onwuasor)",0.000,-0.610
3,14:55,1,10,CIN 25,3,16,Jeremy Hill right guard for -1 yards (tackle by C.J. Mosley),0.610,-0.070
3,14:22,2,11,CIN 24,3,16,"Andy Dalton pass complete deep middle to Tyler Eifert for 20 yards (tackle by Eric Weddle and Zach Orr). Penalty on Eric Weddle: Unnecessary Roughness, 15 yards",-0.070,2.850
3,13:57,1,10,BAL 41,3,16,Andy Dalton pass complete short middle to Brandon LaFell for 3 yards (tackle by Eric Weddle),2.850,2.710
3,13:29,2,7,BAL 38,3,16,Andy Dalton pass incomplete short right intended for Tyler Eifert,2.710,2.020
3,13:20,3,7,BAL 38,3,16,Andy Dalton pass incomplete short left intended for James Wright,2.020,0.720
3,13:16,4,7,BAL 38,3,16,"Kevin Huber punts 28 yards, fair catch by Devin Hester",0.720,0.380
3,13:09,1,10,BAL 10,3,16,Terrance West middle for 7 yards (tackle by Vontaze Burfict),-0.380,-0.090
3,12:37,2,3,BAL 17,3,16,Joe Flacco pass complete short middle to Steve Smith for 4 yards (tackle by Darqueze Dennard and Vincent Rey),-0.090,0.340
3,11:53,1,10,BAL 21,3,16,Kenneth Dixon left guard for 4 yards (tackle by Vontaze Burfict),0.340,0.340
3,11:13,2,6,BAL 25,3,16,Joe Flacco pass complete short left to Mike Wallace for 19 yards (tackle by Vontaze Burfict),0.340,1.860
3,10:36,1,10,BAL 44,3,16,Joe Flacco right end for 3 yards (tackle by Wallace Gilberry),1.860,1.720
3,10:06,2,7,BAL 47,3,16,Kenneth Dixon right end for 2 yards (tackle by Darqueze Dennard and Dre Kirkpatrick),1.720,1.290
3,9:26,3,5,BAL 49,3,16,Joe Flacco pass incomplete short right intended for Dennis Pitta (defended by Dre Kirkpatrick),1.290,-0.130
3,9:22,4,5,BAL 49,3,16,"Sam Koch punts 37 yards, out of bounds",-0.130,0.280
3,9:14,1,10,CIN 14,3,16,Andy Dalton pass complete short right to Jeremy Hill for 10 yards (tackle by Lardarius Webb),-0.280,0.540
3,8:43,1,10,CIN 24,3,16,Jeremy Hill left guard for 2 yards (tackle by Michael Pierce and Brandon Williams),0.540,0.270
3,8:04,2,8,CIN 26,3,16,Andy Dalton pass complete short left to Jeremy Hill for 24 yards (tackle by Eric Weddle),0.270,2.260
3,7:27,1,10,,3,16,"Andy Dalton sacked by Terrell Suggs for -10 yards. Andy Dalton fumbles (forced by Terrell Suggs), ball out of bounds at BAL-48",2.260,0.360
3,7:00,2,20,CIN 40,3,16,Andy Dalton pass complete short middle to Tyler Eifert for 25 yards (tackle by Eric Weddle and C.J. Mosley),0.360,3.250
3,6:24,1,10,BAL 35,3,16,Andy Dalton pass complete short middle to Jeremy Hill for 3 yards (tackle by Zach Orr),3.250,3.110
3,5:51,2,7,BAL 32,3,16,Andy Dalton pass incomplete short right intended for Tyler Boyd,3.110,2.410
3,5:47,3,7,BAL 32,3,16,Andy Dalton pass complete short left to Tyler Boyd for 22 yards (tackle by Lardarius Webb),2.410,4.910
3,5:06,1,10,BAL 10,3,16,Andy Dalton pass incomplete,4.910,4.190
3,4:59,2,10,BAL 10,3,16,Andy Dalton pass complete short right to Alex Erickson for 7 yards (tackle by Jerraud Powers and C.J. Mosley),4.190,0.000
3,4:23,,,,3,16,Timeout #1 by Baltimore Ravens,0.000,-4.720
3,4:23,3,3,BAL 3,9,16,"Andy Dalton pass complete short middle to Tyler Eifert for 3 yards, touchdown",4.720,7.000
3,4:16,,,BAL 15,9,16,Mike Nugent kicks extra point no good,0.000,-1.000
3,4:16,,,CIN 35,9,16,"Mike Nugent kicks off 70 yards, returned by Devin Hester for 28 yards (tackle by Tyler Kroft)",0.000,-0.480
3,4:10,1,10,BAL 23,9,16,Terrance West right end for 7 yards (tackle by Darqueze Dennard),0.480,0.880
3,3:33,2,3,BAL 30,9,16,Joe Flacco pass complete short middle to Kyle Juszczyk for 16 yards (tackle by Josh Shaw),0.880,1.990
3,2:55,1,10,BAL 46,9,16,Kenneth Dixon left tackle for 4 yards (tackle by Clayton Fejedelem),1.990,1.990
3,2:19,2,6,,9,16,Joe Flacco pass complete short middle to Darren Waller for 6 yards (tackle by Karlos Dansby),1.990,2.650
3,1:32,1,10,CIN 44,9,16,Kenneth Dixon middle for 3 yards (tackle by Wallace Gilberry),2.650,2.520
3,0:48,2,7,CIN 41,9,16,Kenneth Dixon left guard for -2 yards (tackle by Clayton Fejedelem),2.520,0.000
3,0:14,,,,9,16,Timeout #1 by Cincinnati Bengals,0.000,-1.550
3,0:14,3,9,CIN 43,9,16,Joe Flacco pass complete short middle to Steve Smith for 8 yards (tackle by Clayton Fejedelem),1.550,1.000
Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,CIN 35,9,16,Kenneth Dixon left end for 8 yards (tackle by Dre Kirkpatrick),1.000,3.780
4,14:22,1,10,CIN 27,9,16,Terrance West left guard for 8 yards (tackle by Carlos Dunlap),3.780,4.350
4,13:43,2,2,CIN 19,9,16,Terrance West left guard for -2 yards (tackle by Vontaze Burfict),4.350,3.340
4,13:06,3,4,CIN 21,9,16,Joe Flacco pass complete short left to Kenneth Dixon for 3 yards (tackle by Adam Jones),3.340,2.400
4,12:20,4,1,CIN 18,9,19,Justin Tucker 36 yard field goal good,2.400,3.000
4,12:16,,,BAL 35,9,19,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.610
4,12:16,1,10,CIN 25,9,19,Andy Dalton left end for 12 yards (tackle by Shareece Wright),0.610,1.400
4,11:35,1,10,CIN 37,9,19,Jeremy Hill middle for no gain (tackle by Eric Weddle),1.400,0.860
4,11:00,2,10,CIN 37,9,19,Andy Dalton pass incomplete short right intended for James Wright,0.860,0.170
4,10:56,3,10,CIN 37,9,19,Andy Dalton pass incomplete deep right intended for Brandon LaFell,0.170,-0.910
4,10:52,4,10,CIN 37,9,19,"Kevin Huber punts 63 yards, touchback",-0.910,-0.280
4,10:43,1,10,BAL 20,9,19,"Joe Flacco pass complete deep right to Steve Smith for 19 yards (tackle by Josh Shaw). Penalty on Steve Smith: Offensive Pass Interference, 10 yards (no play)",0.280,-0.760
4,10:20,1,20,BAL 10,9,19,Terrance West left guard for 2 yards (tackle by Vontaze Burfict),-0.760,-1.360
4,9:40,2,18,BAL 12,9,19,Joe Flacco pass complete short left to Darren Waller for 8 yards (tackle by George Iloka),-1.360,-0.960
4,9:09,3,10,BAL 20,9,19,Joe Flacco pass incomplete,-0.960,-2.030
4,9:02,4,10,BAL 20,9,19,"Sam Koch punts 44 yards, returned by Alex Erickson for 11 yards (tackle by Chris Moore)",-2.030,-2.060
4,8:50,1,10,CIN 47,9,19,Andy Dalton pass complete short right to Rex Burkhead for 2 yards (tackle by Zach Orr),2.060,1.790
4,8:29,2,8,CIN 49,9,19,Andy Dalton pass complete short right to James Wright for 11 yards (tackle by Lardarius Webb),1.790,2.920
4,8:04,1,10,BAL 40,9,19,Andy Dalton pass complete short right to Rex Burkhead for 17 yards (tackle by Lardarius Webb),2.920,4.040
4,7:29,1,10,BAL 23,9,19,"Andy Dalton pass incomplete short right intended for James Wright. Penalty on Tavon Young: Defensive Holding, 5 yards (no play)",4.040,4.370
4,7:24,1,10,BAL 18,9,19,"Penalty on Andrew Whitworth: False Start, 5 yards (no play)",4.370,4.040
4,7:24,1,15,BAL 23,9,19,"Andy Dalton sacked by Terrell Suggs for -7 yards. Andy Dalton fumbles (forced by Terrell Suggs), recovered by Cedric Ogbuehi at BAL-30",4.040,2.210
4,6:55,2,22,BAL 30,9,19,Andy Dalton pass incomplete short middle intended for Brandon LaFell,2.210,1.550
4,6:53,3,22,BAL 30,9,19,"Andy Dalton pass incomplete deep right intended for Brandon LaFell. Penalty on Albert McClellan: Illegal Use of Hands, 5 yards (no play)",1.550,3.910
4,6:45,1,10,BAL 25,9,19,Andy Dalton pass incomplete short right intended for Tyler Eifert,3.910,3.360
4,6:43,2,10,BAL 25,9,19,Andy Dalton pass complete short right to Tyler Eifert for 7 yards (tackle by Lardarius Webb),3.360,3.660
4,6:08,3,3,BAL 18,9,19,Andy Dalton pass incomplete short middle intended for Brandon LaFell (defended by Tavon Young),3.660,2.350
4,6:04,4,3,BAL 18,12,19,Mike Nugent 36 yard field goal good,2.350,3.000
4,6:00,,,CIN 35,12,19,"Mike Nugent kicks off 64 yards, returned by Devin Hester for 24 yards (tackle by Cedric Peerman). Penalty on Anthony Levine: Offensive Holding, 9 yards",0.000,0.380
4,5:48,1,10,BAL 9,12,19,Terrance West left guard for no gain (tackle by Michael Johnson),-0.380,-0.780
4,5:20,2,10,BAL 9,12,19,Joe Flacco pass incomplete short right intended for Kyle Juszczyk,-0.780,-1.420
4,5:15,3,10,BAL 9,12,19,Joe Flacco pass complete short middle to Dennis Pitta for 9 yards (tackle by Michael Johnson),-1.420,-2.240
4,4:31,4,1,BAL 18,12,19,Sam Koch punts 63 yards,-2.240,-0.150
4,4:17,1,10,CIN 19,12,19,Rex Burkhead left guard for 17 yards (tackle by Eric Weddle),0.150,1.330
4,3:43,1,10,CIN 36,12,19,Rex Burkhead right guard for 4 yards (tackle by Tavon Young),1.330,1.330
4,3:07,2,6,CIN 40,12,19,Rex Burkhead right tackle for 7 yards (tackle by Tavon Young),1.330,2.060
4,3:01,1,10,CIN 47,12,19,Andy Dalton pass complete short right to Jeremy Hill for 8 yards (tackle by Tavon Young),2.060,2.600
4,2:27,2,2,BAL 45,12,19,Andy Dalton pass incomplete short middle intended for Tyler Eifert (defended by Terrell Suggs),2.600,1.880
4,2:21,3,2,BAL 45,12,19,Andy Dalton pass complete short middle to Tyler Boyd for 9 yards (tackle by Lardarius Webb),1.880,3.180
4,2:00,1,10,BAL 36,12,19,Andy Dalton pass incomplete short left intended for Tyler Eifert (defended by Matt Judon),3.180,2.640
4,1:55,2,10,BAL 36,12,19,Andy Dalton pass complete short right to Tyler Boyd for 7 yards (tackle by Lardarius Webb),2.640,2.870
4,1:30,3,3,BAL 29,12,19,Andy Dalton pass incomplete short left intended for Brandon LaFell (defended by Matt Judon),2.870,1.580
4,1:27,4,3,BAL 29,12,19,Andy Dalton pass complete short right to Tyler Eifert for 13 yards (tackle by C.J. Mosley),1.580,4.510
4,1:21,1,10,BAL 16,12,19,Andy Dalton pass incomplete deep left intended for Tyler Boyd,4.510,3.900
4,1:17,2,10,BAL 16,12,19,Andy Dalton pass incomplete short left intended for Tyler Boyd (defended by Brent Urban),3.900,3.080
4,1:12,3,10,BAL 16,12,19,"Andy Dalton sacked by Elvis Dumervil for -8 yards. Andy Dalton fumbles (forced by Elvis Dumervil), recovered by Lawrence Guy at BAL-21 (tackle by Kevin Zeitler)",3.080,-0.340
4,1:05,1,10,BAL 21,12,19,Kenneth Dixon right guard for 2 yards (tackle by Michael Johnson),0.340,0.000
4,0:59,,,,12,19,Timeout #2 by Cincinnati Bengals,0.000,-0.070
4,0:59,2,8,BAL 23,12,19,Mike Wallace right end for -1 yards (tackle by Will Clarke),0.070,0.000
4,0:55,,,,12,19,Timeout #3 by Cincinnati Bengals,0.000,0.760
4,0:55,3,9,BAL 22,12,19,Kenneth Dixon left guard for 6 yards (tackle by Vontaze Burfict),-0.760,-1.500
4,0:11,4,3,BAL 28,12,19,"Penalty on Sam Koch: Delay of Game, 5 yards (no play)",-1.500,-1.830
4,0:11,4,8,BAL 23,14,19,"Sam Koch for -23 yards, safety. Penalty on BAL: Offensive Holding (Declined)",-1.830,-2.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
