Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,9:57,2,6,BAL 41,0,0,Ben Roethlisberger pass incomplete deep right intended for Mike Wallace,2.580,1.880
1,9:50,3,6,BAL 41,0,0,Ben Roethlisberger pass complete short middle to Antonio Brown for 5 yards (tackle by Lardarius Webb),1.880,0.890
1,9:16,4,1,BAL 36,0,0,"Daniel Sepulveda punts 28 yards, fair catch by Ed Reed",0.890,0.380
1,9:09,1,10,BAL 8,0,0,Willis McGahee left guard for 2 yards (tackle by Brett Keisel),-0.380,-0.630
1,8:24,2,8,BAL 10,0,0,"Penalty on Joe Flacco: Delay of Game, 5 yards (no play)",-0.630,-1.000
1,8:02,2,13,BAL 5,0,0,Ray Rice left guard for 1 yard (tackle by Lawrence Timmons),-1.000,-1.650
1,7:19,3,12,BAL 6,0,0,"Penalty on Michael Oher: False Start, 3 yards (no play)",-1.650,-2.010
1,6:57,3,15,BAL 3,0,0,Joe Flacco pass complete deep middle to Anquan Boldin for 61 yards (tackle by Ryan Clark),-2.010,3.180
1,6:20,1,10,PIT 36,0,0,Willis McGahee left guard for 4 yards (tackle by Troy Polamalu and Ryan Clark),3.180,3.180
1,5:43,2,6,PIT 32,0,0,Joe Flacco pass complete short right to Ed Dickson for 7 yards (tackle by Lawrence Timmons),3.180,3.910
1,4:55,1,10,PIT 25,0,0,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 2 yards (tackle by Bryant McFadden),3.910,3.630
1,4:14,2,8,PIT 23,0,0,"Joe Flacco pass incomplete short left intended for Ray Rice. Penalty on Ed Dickson: Offensive Holding, 10 yards (no play)",3.630,2.280
1,4:09,2,18,PIT 33,0,0,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 8 yards (tackle by Ryan Clark),2.280,2.680
1,3:33,3,10,PIT 25,0,0,Joe Flacco pass complete short left to Ed Dickson for 11 yards (tackle by Lawrence Timmons),2.680,4.650
1,2:48,1,10,PIT 14,0,0,Willis McGahee right guard for no gain (tackle by Ryan Clark and Evander Hood),4.650,4.000
1,2:08,2,10,PIT 14,0,6,"Joe Flacco pass complete short middle to Anquan Boldin for 14 yards, touchdown",4.000,7.000
1,,,,,0,6,"Penalty on Chris Chester: False Start, 5 yards (no play)",0.000,0.000
1,,,,PIT 2,0,7,Billy Cundiff kicks extra point good,0.000,0.000
1,,,,BAL 30,0,7,"Billy Cundiff kicks off 75 yards, touchback",0.000,0.280
1,1:59,1,10,PIT 20,0,7,Rashard Mendenhall right tackle for 8 yards (tackle by Jarret Johnson and Cory Redding),0.280,0.810
1,1:20,2,2,PIT 28,0,7,Rashard Mendenhall right tackle for no gain (tackle by Haloti Ngata and Jarret Johnson),0.810,0.100
1,0:36,3,2,PIT 28,0,7,Ben Roethlisberger pass complete short left to Mewelde Moore for 2 yards (tackle by Ray Lewis and Dawan Landry),0.100,0.940
,,,,,,,"BAL challenged the first down ruling, and the play was upheld.",,
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 30,0,7,Ben Roethlisberger pass complete short left to Rashard Mendenhall for no gain,0.940,0.390
2,14:19,2,10,PIT 30,0,7,Ben Roethlisberger sacked by Terrell Suggs for -9 yards,0.390,-1.480
2,13:43,3,19,PIT 21,0,7,Isaac Redman right tackle for 12 yards (tackle by Ed Reed),-1.480,-1.180
2,13:14,4,7,PIT 33,0,7,"Daniel Sepulveda punts 53 yards, returned by Lardarius Webb for 35 yards (tackle by Arnaz Battle)",-1.180,-2.190
2,13:00,1,10,BAL 49,0,7,Joe Flacco pass incomplete short right intended for Derrick Mason (defended by Bryant McFadden),2.190,1.650
2,12:55,2,10,BAL 49,0,7,Joe Flacco pass incomplete deep left intended for Dennis Pitta,1.650,0.960
2,12:51,3,10,BAL 49,0,7,Joe Flacco pass complete short middle to Derrick Mason for 7 yards (tackle by Bryant McFadden),0.960,0.330
2,12:13,4,3,PIT 44,0,7,"Sam Koch punts 44 yards, touchback",0.330,-0.280
2,12:04,1,10,PIT 20,0,7,Ben Roethlisberger pass complete short middle to David Johnson for 25 yards (tackle by Ed Reed),0.280,1.930
2,11:25,1,10,PIT 45,0,7,Rashard Mendenhall right guard for no gain (tackle by Ray Lewis and Kelly Gregg),1.930,1.380
2,10:44,2,10,PIT 45,0,7,Ben Roethlisberger pass complete short middle to Antonio Brown for 10 yards (tackle by Josh Wilson),1.380,2.590
2,10:07,1,10,BAL 45,0,7,Ben Roethlisberger pass incomplete short right intended for Rashard Mendenhall,2.590,2.040
2,10:00,2,10,BAL 45,0,7,Ben Roethlisberger pass incomplete deep left intended for Antonio Brown is intercepted by Josh Wilson at BAL-2,2.040,0.380
2,9:52,1,10,BAL 2,0,7,Joe Flacco middle for 2 yards (tackle by James Farrior and Casey Hampton),-0.380,-0.630
2,9:12,2,8,BAL 4,0,7,Willis McGahee left tackle for 2 yards (tackle by James Harrison),-0.630,-0.950
2,8:34,3,6,BAL 6,0,7,Joe Flacco pass complete deep right to Donte' Stallworth for 67 yards (tackle by Bryant McFadden),-0.950,3.780
2,7:48,,,,0,7,Timeout #2 by Baltimore Ravens,0.000,3.780
2,7:48,1,10,PIT 27,0,7,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 2 yards (tackle by Bryant McFadden),3.780,3.500
2,7:07,2,8,PIT 25,0,7,"Penalty on Michael Oher: False Start, 5 yards (no play)",3.500,2.830
2,6:48,2,13,PIT 30,0,7,Ray Rice left end for -2 yards (tackle by James Harrison),2.830,1.880
2,6:10,3,15,PIT 32,0,7,Joe Flacco sacked by Ike Taylor for -11 yards,1.880,0.400
2,5:35,4,26,PIT 43,0,7,"Sam Koch punts 28 yards, fair catch by Antwaan Randle El",0.400,0.220
2,5:27,1,10,PIT 15,0,7,Rashard Mendenhall left guard for 3 yards (tackle by Cory Redding and Tavares Gooden),-0.220,-0.280
2,4:48,2,7,PIT 18,0,7,Ben Roethlisberger pass complete deep left to Mike Wallace for 18 yards (tackle by Josh Wilson),-0.280,1.330
2,4:06,1,10,PIT 36,0,7,Ben Roethlisberger pass incomplete short right intended for Mike Wallace,1.330,0.790
2,3:58,2,10,PIT 36,0,7,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 12 yards (tackle by Josh Wilson),0.790,2.130
2,3:18,1,10,PIT 48,0,7,Rashard Mendenhall right guard for 8 yards (tackle by Dawan Landry),2.130,2.660
2,2:37,2,2,BAL 44,0,7,Ben Roethlisberger pass incomplete short left intended for Rashard Mendenhall,2.660,1.950
2,2:32,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,1.950
2,2:32,3,2,BAL 44,0,7,"Isaac Redman middle for no gain (tackle by Ray Lewis). Isaac Redman fumbles (forced by Ray Lewis), recovered by Maurkice Pouncey at BAL-44",1.950,0.330
2,2:00,4,2,BAL 44,0,7,Ben Roethlisberger pass complete short middle to David Johnson for 6 yards (tackle by Dawan Landry),0.330,3.050
2,1:23,1,10,BAL 38,0,7,Ben Roethlisberger pass incomplete deep right intended for Emmanuel Sanders,3.050,2.510
2,1:18,2,10,BAL 38,0,7,Ben Roethlisberger pass incomplete deep left intended for Emmanuel Sanders (defended by Chris Carr),2.510,1.820
2,1:11,3,10,BAL 38,0,7,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,1.820,0.720
2,1:05,4,10,BAL 38,0,7,"Shaun Suisham punts 36 yards. Penalty on Jason Worilds: Offensive Holding, 10 yards (no play)",0.720,0.070
2,0:59,4,20,BAL 48,0,7,"Shaun Suisham punts 37 yards, muffed catch by Lardarius Webb, recovered by Lardarius Webb and returned for no gain",0.070,0.220
2,0:46,1,10,BAL 15,0,7,Willis McGahee middle for 1 yard (tackle by Casey Hampton and Brett Keisel),-0.220,-0.580
2,0:16,2,9,BAL 16,0,7,Joe Flacco kneels for -1 yards,-0.580,-1.370
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 30,0,7,"Billy Cundiff kicks off 78 yards, touchback",0.000,0.280
3,15:00,1,10,PIT 20,0,7,Rashard Mendenhall right guard for 5 yards (tackle by Ray Lewis),0.280,0.410
3,14:19,2,5,PIT 25,0,7,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 9 yards (tackle by Tavares Gooden),0.410,1.200
3,13:46,1,10,PIT 34,0,7,Ben Roethlisberger pass complete short middle to Hines Ward for 13 yards (tackle by Ray Lewis),1.200,2.060
3,13:09,1,10,PIT 47,0,7,Ben Roethlisberger pass complete short left to Mike Wallace for 23 yards (tackle by Dawan Landry),2.060,3.580
3,12:32,1,10,BAL 30,0,7,Rashard Mendenhall right guard for no gain (tackle by Jameel McClain and Jarret Johnson),3.580,3.030
3,11:49,2,10,BAL 30,0,7,Rashard Mendenhall left tackle for 3 yards (tackle by Ray Lewis),3.030,2.740
3,11:04,3,7,BAL 27,0,7,Ben Roethlisberger pass incomplete short left intended for Emmanuel Sanders (defended by Josh Wilson),2.740,1.670
3,10:59,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,1.670
3,10:59,4,7,BAL 27,3,7,Shaun Suisham 45 yard field goal good,1.670,3.000
3,,,,PIT 30,3,7,"Shaun Suisham kicks off 60 yards, returned by David Reed for 24 yards (tackle by Keyaron Fox)",0.000,1.200
3,10:48,1,10,BAL 34,3,7,Joe Flacco pass incomplete deep right intended for Anquan Boldin,1.200,0.660
3,10:43,2,10,BAL 34,3,7,Ray Rice middle for 12 yards (tackle by Troy Polamalu),0.660,1.990
3,10:12,1,10,BAL 46,3,7,Joe Flacco pass incomplete short left intended for Anquan Boldin,1.990,1.450
3,10:05,2,10,BAL 46,3,7,Joe Flacco pass incomplete deep left intended for Ed Dickson,1.450,0.760
3,10:00,3,10,BAL 46,3,7,Joe Flacco pass complete short right to Derrick Mason for 15 yards,0.760,2.980
3,9:37,1,10,PIT 39,3,7,Ray Rice right guard for 3 yards (tackle by LaMarr Woodley and Lawrence Timmons),2.980,2.850
3,9:01,2,7,PIT 36,3,7,Joe Flacco pass complete short left to T.J. Houshmandzadeh for 8 yards (tackle by Ike Taylor),2.850,3.710
3,8:36,1,10,PIT 28,3,7,Ray Rice left guard for 3 yards (tackle by Nick Eason and James Farrior),3.710,3.570
3,8:05,2,7,PIT 25,3,7,"Joe Flacco middle for 14 yards (tackle by William Gay). Penalty on Ike Taylor: Illegal Contact, 5 yards",3.570,5.830
3,7:33,1,6,PIT 6,3,7,Joe Flacco pass incomplete short left intended for Anquan Boldin,5.830,4.950
3,7:28,2,6,PIT 6,3,7,Joe Flacco pass incomplete short right intended for Ed Dickson,4.950,4.040
3,7:25,3,6,PIT 6,3,7,Joe Flacco pass incomplete short left intended for Ray Rice,4.040,2.990
3,7:18,4,6,PIT 6,3,10,Billy Cundiff 24 yard field goal good,2.990,3.000
3,,,,BAL 30,3,10,"Billy Cundiff kicks off 79 yards, touchback",0.000,0.280
3,7:13,1,10,PIT 20,3,10,Ben Roethlisberger pass complete short right to Heath Miller for 9 yards (tackle by Chris Carr),0.280,0.950
3,6:41,2,1,PIT 29,3,10,Rashard Mendenhall middle for -2 yards (tackle by Cory Redding),0.950,-0.030
3,5:58,3,3,PIT 27,3,10,"Ben Roethlisberger sacked by Jarret Johnson for -9 yards. Ben Roethlisberger fumbles (forced by Jarret Johnson), recovered by Chris Kemoeatu at PIT-12 and returned for 6 yards. Penalty on Haruki Nakamura: Defensive Holding, 5 yards (no play)",-0.030,1.070
3,5:24,1,10,PIT 32,3,10,Ben Roethlisberger pass complete short left to Rashard Mendenhall for 9 yards (tackle by Dawan Landry),1.070,1.740
3,4:51,2,1,PIT 41,3,10,Rashard Mendenhall right tackle for 5 yards (tackle by Dawan Landry),1.740,1.990
3,4:18,1,10,PIT 46,3,10,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 9 yards (tackle by Josh Wilson),1.990,2.670
3,3:45,2,1,BAL 45,3,10,Rashard Mendenhall left guard for no gain (tackle by Ray Lewis and Brandon McKinney),2.670,1.950
3,2:52,3,1,BAL 45,3,10,Isaac Redman left guard for no gain (tackle by Terrell Suggs and Brandon McKinney),1.950,0.270
3,2:48,4,1,BAL 45,3,10,"Penalty on Cory Redding: Neutral Zone Infraction, 5 yards (no play)",0.270,2.920
3,2:33,1,10,BAL 40,3,10,Ben Roethlisberger pass incomplete short right intended for Heath Miller (defended by Chris Carr),2.920,2.370
3,2:24,2,10,BAL 40,3,10,Ben Roethlisberger pass complete short left to Antonio Brown for 11 yards (tackle by Ray Lewis),2.370,3.640
3,2:06,1,10,BAL 29,3,10,Rashard Mendenhall right guard for 3 yards (tackle by Dawan Landry),3.640,3.510
3,1:29,2,7,BAL 26,3,10,"Penalty on Ramon Foster: False Start, 5 yards (no play)",3.510,2.830
3,1:11,2,12,BAL 31,3,10,Rashard Mendenhall right guard for 1 yard (tackle by Haloti Ngata and Ray Lewis),2.830,2.280
3,0:34,3,11,BAL 30,3,10,Ben Roethlisberger pass complete deep right to Emmanuel Sanders for 28 yards (tackle by Ed Reed),2.280,6.740
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,2,BAL 2,3,10,Isaac Redman middle for -2 yards (tackle by Terrell Suggs),6.740,5.340
4,14:20,2,4,BAL 4,3,10,Rashard Mendenhall left guard for -1 yards (tackle by Terrell Suggs),5.340,4.260
4,13:37,3,5,BAL 5,3,10,Ben Roethlisberger pass complete short right to Mike Wallace for 4 yards (tackle by Fabian Washington and Dawan Landry),4.260,3.550
4,12:52,4,1,BAL 1,6,10,Shaun Suisham 19 yard field goal good,3.550,3.000
4,,,,PIT 30,6,10,"Shaun Suisham kicks off 76 yards, touchback. Penalty on Antonio Brown: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,,,,PIT 25,6,10,"Shaun Suisham kicks off 68 yards, returned by David Reed for 27 yards (tackle by Ryan Mundy)",0.000,1.200
4,12:39,1,10,BAL 34,6,10,Donte' Stallworth right end for -11 yards (tackle by LaMarr Woodley),1.200,-0.830
4,11:59,2,21,BAL 23,6,10,Joe Flacco pass complete short middle to Ray Rice for 13 yards (tackle by James Farrior and Ike Taylor),-0.830,0.230
4,11:22,3,8,BAL 36,6,10,Joe Flacco pass incomplete short middle intended for Donte' Stallworth,0.230,-0.980
4,11:17,4,8,BAL 36,6,10,"Sam Koch punts 48 yards, fair catch by Antonio Brown",-0.980,0.140
4,11:11,1,10,PIT 16,6,10,Rashard Mendenhall left tackle for 2 yards (tackle by Jarret Johnson),-0.140,-0.350
4,10:36,2,8,PIT 18,6,10,Ben Roethlisberger pass incomplete short middle intended for Rashard Mendenhall,-0.350,-1.070
4,10:31,3,8,PIT 18,6,10,"Ben Roethlisberger pass complete short right to Mike Wallace for 11 yards (tackle by Ed Reed). Penalty on Trai Essex: Illegal Formation, 5 yards (no play)",-1.070,-1.750
4,10:02,3,13,PIT 13,6,10,Ben Roethlisberger pass incomplete deep right intended for Hines Ward,-1.750,-2.490
4,9:54,4,13,PIT 13,6,10,Shaun Suisham punts 39 yards,-2.490,-2.130
4,9:46,1,10,BAL 48,6,10,Ray Rice right tackle for 3 yards (tackle by Lawrence Timmons and James Harrison),2.130,1.990
4,9:09,2,7,PIT 49,6,10,Ray Rice left tackle for 1 yard (tackle by James Farrior),1.990,1.420
4,8:28,3,6,PIT 48,6,10,Joe Flacco pass incomplete short middle intended for Anquan Boldin (defended by Brett Keisel),1.420,0.070
4,8:21,4,6,PIT 48,6,10,"Sam Koch punts 35 yards, fair catch by Antwaan Randle El",0.070,0.320
4,8:14,1,10,PIT 13,6,10,Ben Roethlisberger pass complete short right to Mike Wallace for 7 yards (tackle by Ray Lewis),-0.320,0.220
4,7:40,2,3,PIT 20,6,10,Ben Roethlisberger pass complete short left to Mike Wallace for 24 yards (tackle by Chris Carr),0.220,1.860
4,7:00,1,10,PIT 44,6,10,Rashard Mendenhall left guard for 2 yards (tackle by Ray Lewis and Haloti Ngata),1.860,1.590
4,6:19,2,8,PIT 46,6,10,Ben Roethlisberger sacked by Cory Redding for -2 yards,1.590,0.630
4,5:36,3,10,PIT 44,6,10,Ben Roethlisberger pass complete short right to David Johnson for 6 yards (tackle by Dawan Landry),0.630,-0.060
4,5:36,4,4,PIT 50,6,10,"Shaun Suisham punts 46 yards, returned by Ed Reed for no gain. Penalty on Keenan Lewis: Player Out of Bounds on , 5 yards (no play)",-0.060,-0.390
4,4:52,4,9,PIT 45,6,10,"Shaun Suisham punts 39 yards, returned by Lardarius Webb for 12 yards (tackle by Jason Worilds)",-0.390,-0.810
4,4:43,1,10,BAL 28,6,10,Willis McGahee right tackle for 2 yards (tackle by James Farrior and Lawrence Timmons),0.810,0.530
4,4:01,2,8,BAL 30,6,10,"Joe Flacco pass incomplete short right intended for Derrick Mason. Penalty on Bryant McFadden: Defensive Pass Interfere, 8 yards (no play)",0.530,1.470
4,3:56,,,,6,10,Timeout #1 by Baltimore Ravens,0.000,1.470
4,3:56,1,10,BAL 38,6,10,Ray Rice right tackle for 5 yards (tackle by Evander Hood and Brett Keisel),1.470,1.600
4,3:22,2,5,BAL 43,6,10,"Joe Flacco sacked by Troy Polamalu for -5 yards. Joe Flacco fumbles (forced by Troy Polamalu), recovered by LaMarr Woodley at BAL-28 and returned for 19 yards (tackle by Ed Dickson)",1.600,-5.140
4,3:13,1,9,BAL 9,6,10,Ben Roethlisberger pass incomplete short left intended for Rashard Mendenhall,5.140,4.380
4,3:04,,,,6,10,Timeout #2 by Baltimore Ravens,0.000,4.380
4,3:04,2,9,BAL 9,6,10,Ben Roethlisberger pass incomplete short middle intended for Hines Ward,4.380,3.360
4,2:58,3,9,BAL 9,12,10,"Ben Roethlisberger pass complete short left to Isaac Redman for 9 yards, touchdown",3.360,7.000
4,,,,BAL 2,13,10,Shaun Suisham kicks extra point good,0.000,0.000
4,,,,PIT 30,13,10,"Shaun Suisham kicks off 65 yards, returned by David Reed for 13 yards (tackle by Emmanuel Sanders)",0.000,0.040
4,2:50,1,10,BAL 18,13,10,Joe Flacco sacked by James Farrior for -8 yards,0.040,-1.360
4,2:17,2,18,BAL 10,13,10,Joe Flacco pass complete deep left to Anquan Boldin for 16 yards,-1.360,-0.140
4,2:10,3,2,BAL 26,13,10,Joe Flacco pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Ike Taylor),-0.140,-1.630
4,2:05,4,2,BAL 26,13,10,Joe Flacco pass complete short right to Anquan Boldin for 8 yards (tackle by William Gay),-1.630,1.200
4,1:56,1,10,BAL 34,13,10,Joe Flacco pass complete deep right to Anquan Boldin for 19 yards (tackle by Ryan Clark and Troy Polamalu),1.200,2.460
4,1:28,1,10,PIT 47,13,10,"Joe Flacco pass incomplete short right intended for Derrick Mason. Penalty on Bryant McFadden: Defensive Pass Interfere, 8 yards (no play)",2.460,2.980
4,1:21,1,10,PIT 39,13,10,Joe Flacco pass incomplete deep middle intended for T.J. Houshmandzadeh (defended by Ryan Clark),2.980,2.440
4,1:14,,,,13,10,Timeout #2 by Pittsburgh Steelers,0.000,2.440
4,1:14,2,10,PIT 39,13,10,Joe Flacco pass complete short middle to Ray Rice for 5 yards (tackle by James Farrior and Anthony Madison),2.440,2.410
4,0:49,3,5,PIT 34,13,10,Joe Flacco pass complete short right to Ed Dickson for 3 yards (tackle by James Harrison),2.410,1.400
4,0:37,,,,13,10,Timeout #3 by Baltimore Ravens,0.000,1.400
4,0:37,4,2,PIT 31,13,10,Joe Flacco pass incomplete short left intended for Ed Dickson,1.400,-1.000
4,0:33,1,10,PIT 31,13,10,Ben Roethlisberger kneels for -1 yards,1.000,0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
