Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kenneth Murray,LAC,0,5,5,100.0%,17,3.4,3.4,0,80.8,0.8,4,13,4,0,1,0.0,1,5,1,16.7%
Asante Samuel Jr.,LAC,0,6,5,83.3%,23,4.6,3.8,1,122.2,3.3,12,11,0,0,0,0.0,0,5,0,0.0%
Derwin James,LAC,0,6,4,66.7%,9,2.3,1.5,0,70.1,4.2,-3,12,0,0,0,0.0,0,7,0,0.0%
Drue Tranquill,LAC,0,3,3,100.0%,47,15.7,15.7,0,118.7,14.7,44,3,2,0,1,0.0,1,11,0,0.0%
Nasir Adderley,LAC,1,3,3,100.0%,80,26.7,26.7,0,79.2,15.0,45,35,0,0,0,0.0,0,4,1,20.0%
J.C. Jackson,LAC,0,3,3,100.0%,108,36.0,36.0,0,118.7,25.3,76,32,0,0,0,0.0,0,1,1,50.0%
Bryce Callahan,LAC,1,7,3,42.9%,19,6.3,2.7,1,50.3,8.6,9,10,1,0,0,0.0,0,3,0,0.0%
Kyle Van Noy,LAC,0,2,1,50.0%,1,1.0,0.5,0,56.2,1.5,-2,3,2,0,0,0.0,0,4,0,0.0%
Morgan Fox,LAC,0,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
Sebastian Joseph-Day,LAC,0,0,0,,,,,,,,,,0,1,1,1.0,3,4,0,0.0%
Khalil Mack,LAC,0,0,0,,,,,,,,,,3,0,1,1.0,2,2,0,0.0%
Chris Rumph,LAC,0,0,0,,,,,,,,,,0,1,1,0.0,2,1,0,0.0%
Jerry Tillery,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Alohi Gilman,LAC,0,1,0,0.0%,,,0.0,,39.6,25.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Derek Stingley Jr.,HOU,0,11,8,72.7%,97,12.1,8.8,0,99.4,10.1,61,36,0,0,0,0.0,0,5,0,0.0%
Steven Nelson,HOU,0,7,6,85.7%,61,10.2,8.7,0,103.0,7.0,41,20,0,0,0,0.0,0,7,0,0.0%
Christian Kirksey,HOU,0,4,4,100.0%,30,7.5,7.5,1,137.5,1.0,4,26,3,0,0,0.0,0,6,1,14.3%
Jalen Pitre,HOU,0,4,3,75.0%,63,21.0,15.8,1,156.2,12.8,40,23,1,0,0,0.0,0,7,1,12.5%
Kamu Grugier-Hill,HOU,0,4,2,50.0%,20,10.0,5.0,0,64.6,3.5,14,6,4,1,0,0.0,1,7,1,12.5%
Desmond King,HOU,0,2,2,100.0%,5,2.5,2.5,0,79.2,-4.5,-9,14,0,0,0,0.0,0,3,0,0.0%
Garret Wallow,HOU,0,2,1,50.0%,50,50.0,25.0,0,95.8,9.5,15,35,0,0,0,0.0,0,3,1,25.0%
Jonathan Owens,HOU,0,2,1,50.0%,14,14.0,7.0,0,72.9,13.0,13,1,0,0,0,0.0,0,6,1,14.3%
Rasheem Green,HOU,0,0,0,,,,,,,,,,0,2,0,0.5,3,3,0,0.0%
Jerry Hughes,HOU,0,0,0,,,,,,,,,,0,2,0,0.0,2,3,0,0.0%
Roy Lopez,HOU,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
Thomas Booker,HOU,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%
Blake Cashman,HOU,0,1,0,0.0%,,,0.0,,39.6,12.0,,,1,0,0,0.0,0,3,0,0.0%
