#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,9:16,PHI 16,10,3:58,84,Touchdown
2,1,2:02,PHI 18,8,2:45,82,Touchdown
3,2,11:26,PHI 37,1,0:09,63,Touchdown
4,2,7:34,PHI 20,8,3:31,80,Touchdown
5,2,1:49,PHI 35,3,0:50,9,Punt
6,2,0:03,,0,0:03,0,End of Half
7,3,15:00,PHI 39,4,0:46,61,Touchdown
8,3,12:24,PHI 43,3,0:51,57,Touchdown
9,3,8:50,PHI 20,3,1:46,7,Punt
10,3,5:46,PHI 32,3,1:18,68,Touchdown
11,3,2:05,PHI 45,3,1:17,8,Punt
12,4,12:52,PHI 23,3,1:08,-1,Punt
13,4,9:23,PHI 20,3,1:27,9,Punt
14,4,4:47,PHI 10,3,1:25,7,Punt
15,4,0:52,OAK 40,2,0:52,-2,End of Game
