0,1
Game Info,Game Info
Won Toss,Eagles (deferred)
Roof,outdoors
Surface,grass
Duration,3:13
Attendance,51751
Weather,"62 degrees, relative humidity 30%, wind 6 mph, wind chill 0"
Vegas Line,Oakland Raiders -1.0
Over/Under,45.5 (over)
