#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 8,10,5:44,40,Punt
2,1,5:18,OAK 20,7,3:16,74,Field Goal
3,2,14:17,OAK 14,5,2:51,9,Punt
4,2,11:17,OAK 20,6,3:43,80,Touchdown
5,2,4:03,OAK 21,5,2:14,12,Punt
6,2,0:59,OAK 25,9,0:56,40,Field Goal
7,3,14:14,OAK 20,3,1:50,-10,Punt
8,3,11:33,OAK 20,6,2:43,25,Punt
9,3,7:04,OAK 9,4,1:18,28,Punt
10,3,4:28,OAK 20,6,2:23,50,Interception
11,3,0:48,OAK 11,7,2:56,31,Punt
12,4,11:44,OAK 43,6,2:21,27,Interception
13,4,7:56,OAK 32,10,3:09,58,Downs
14,4,3:22,OAK 29,10,2:30,71,Touchdown
