Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,10:39,2,5,NYJ 21,7,16,Shonn Greene right tackle for 8 yards (tackle by Jerod Mayo),0.150,0.870
2,10:00,1,10,NYJ 29,7,16,Mark Sanchez pass complete deep right to Jeremy Kerley for 22 yards,0.870,2.320
2,9:13,1,10,NWE 49,7,16,Mark Sanchez pass incomplete short left intended for Shonn Greene,2.320,1.780
2,9:09,2,10,NWE 49,7,16,Mark Sanchez pass incomplete short left intended for Jeremy Kerley,1.780,1.090
2,9:04,3,10,NWE 49,7,16,Mark Sanchez pass complete short right to Dustin Keller for 11 yards (tackle by Jermaine Cunningham),1.090,3.050
2,8:23,1,10,NWE 38,7,16,Shonn Greene left guard for 2 yards (tackle by Jerod Mayo),3.050,2.780
2,7:46,2,8,NWE 36,7,16,Mark Sanchez pass incomplete deep right intended for Stephen Hill is intercepted by Alfonzo Dennard at NWE-2,2.780,0.380
2,7:37,1,10,NWE 2,7,16,Stevan Ridley right guard for 3 yards (tackle by Isaiah Trufant),-0.380,-0.560
2,7:17,2,7,NWE 5,7,16,Stevan Ridley left tackle for 3 yards (tackle by Mike DeVito),-0.560,-0.720
2,6:41,3,4,NWE 8,7,16,Tom Brady pass complete deep left to Aaron Hernandez for 17 yards (tackle by Kyle Wilson),-0.720,0.610
2,6:19,1,10,NWE 25,7,16,Danny Woodhead left guard for 2 yards (tackle by Muhammad Wilkerson),0.610,0.330
2,5:50,2,8,NWE 27,7,16,Stevan Ridley right end for 5 yards (tackle by Isaiah Trufant),0.330,0.300
2,5:14,3,3,NWE 32,7,16,Tom Brady pass incomplete short left intended for Rob Gronkowski,0.300,-1.240
2,5:11,4,3,NWE 32,7,16,"Zoltan Mesko punts 55 yards, returned by Jeremy Kerley for 19 yards (tackle by Nate Ebner). Penalty on Nick Bellore: Face Mask (15 Yards), 15 yards (no play)",-1.240,2.060
2,5:00,1,10,NWE 47,7,16,Tom Brady pass incomplete,2.060,1.520
2,4:51,2,10,NWE 47,7,16,Danny Woodhead up the middle for 8 yards (tackle by LaRon Landry),1.520,1.880
2,4:34,3,2,NYJ 45,7,16,Danny Woodhead left tackle for no gain (tackle by David Harris),1.880,0.270
2,3:50,4,2,NYJ 45,7,16,"Zoltan Mesko punts 40 yards, fair catch by Jeremy Kerley",0.270,0.380
2,3:43,1,10,NYJ 5,7,16,Shonn Greene right guard for 8 yards (tackle by Dont'a Hightower),-0.380,-0.190
2,3:10,2,2,NYJ 13,7,16,Mark Sanchez pass complete short middle to Dustin Keller for 15 yards (tackle by Brandon Spikes),-0.190,0.810
2,2:29,1,10,NYJ 28,7,16,Mark Sanchez pass complete short middle to Shonn Greene for 7 yards (tackle by Dont'a Hightower),0.810,0.000
2,2:00,,,,7,16,Timeout #1 by New York Jets,0.000,1.210
2,2:00,2,3,NYJ 35,7,16,Lex Hilliard up the middle for 9 yards (tackle by Devin McCourty),1.210,1.860
2,1:31,1,10,NYJ 44,7,16,Mark Sanchez pass complete short middle to Shonn Greene for 6 yards (tackle by Jerod Mayo),1.860,2.130
2,1:10,2,4,,7,16,Mark Sanchez pass complete short middle to Shonn Greene for 3 yards (tackle by Jerod Mayo),2.130,1.820
,,,,,,,"Replay Assistant challenged the first down ruling, and the original play was overturned.",,
2,0:53,3,1,NWE 47,7,16,Shonn Greene up the middle for 3 yards (tackle by Jerod Mayo and Vince Wilfork),1.820,0.000
2,0:37,,,,7,16,Timeout #2 by New England Patriots,0.000,2.650
2,0:37,1,10,NWE 44,7,16,Mark Sanchez pass incomplete short middle intended for Jeremy Kerley,2.650,2.110
2,0:32,2,10,NWE 44,7,16,"Mark Sanchez pass complete short right to Shonn Greene for 5 yards (tackle by Brandon Spikes). Penalty on Dont'a Hightower: Defensive Holding, 5 yards (no play)",2.110,2.980
2,0:21,1,10,NWE 39,7,16,Mark Sanchez pass incomplete deep right intended for Jeremy Kerley,2.980,2.440
2,0:19,2,10,NWE 39,7,16,Mark Sanchez pass complete short right to Jonathan Grimes for 3 yards (tackle by Dont'a Hightower),2.440,0.000
2,0:12,,,,7,16,Timeout #1 by New York Jets,0.000,2.150
2,0:12,3,7,NWE 36,7,16,Mark Sanchez pass incomplete short right intended for Jeremy Kerley (defended by Kyle Arrington),2.150,0.880
2,0:07,4,7,NWE 36,10,16,Nick Folk 54 yard field goal good,0.880,3.000
2,0:02,,,NYJ 35,10,16,"Nick Folk kicks off 35 yards, returned by Julian Edelman for 6 yards (tackle by Josh Bush)",0.000,1.270
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,10,16,"Stephen Gostkowski kicks off 70 yards, returned by Joe McKnight for 37 yards (tackle by Kyle Arrington)",0.000,1.070
3,14:53,1,10,NYJ 32,10,16,Mark Sanchez pass complete short left to Stephen Hill for 12 yards (tackle by Kyle Arrington),1.070,1.860
3,14:17,1,10,NYJ 44,10,16,Shonn Greene up the middle for 1 yard (tackle by Vince Wilfork),1.860,1.450
3,13:41,2,9,NYJ 45,10,16,Mark Sanchez pass complete short middle to Dustin Keller for 10 yards (tackle by Dont'a Hightower),1.450,2.590
3,13:07,1,10,NWE 45,10,16,Shonn Greene up the middle for 3 yards (tackle by Vince Wilfork),2.590,2.450
3,12:35,2,7,NWE 42,10,16,Shonn Greene up the middle for 6 yards (tackle by Brandon Spikes),2.450,2.540
3,12:10,3,1,NWE 36,10,16,Shonn Greene up the middle for 2 yards (tackle by Kyle Love),2.540,3.310
3,11:34,1,10,NWE 34,10,16,Mark Sanchez pass complete deep middle to Dustin Keller for 23 yards (tackle by Devin McCourty),3.310,4.840
3,10:55,1,10,NWE 11,10,16,Shonn Greene up the middle for 6 yards (tackle by Dont'a Hightower),4.840,5.280
3,10:18,2,4,NWE 5,10,16,Shonn Greene up the middle for 2 yards (tackle by Chandler Jones),5.280,4.890
3,9:38,3,2,NWE 3,10,16,Mark Sanchez pass incomplete short middle intended for Chaz Schilens,4.890,3.050
3,9:36,4,2,NWE 3,13,16,Nick Folk 21 yard field goal good,3.050,3.000
3,9:33,,,NYJ 35,13,16,"Nick Folk kicks off 70 yards, returned by Devin McCourty for 22 yards (tackle by Chaz Schilens)",0.000,-0.060
3,9:26,1,10,NWE 17,13,16,"Tom Brady pass incomplete short left intended for Brandon Lloyd. Penalty on Kyle Wilson: Defensive Holding, 5 yards (no play)",-0.060,0.410
3,9:22,1,10,NWE 22,13,16,Stevan Ridley right end for 6 yards (tackle by Muhammad Wilkerson),0.410,0.680
3,8:56,2,4,NWE 28,13,16,Stevan Ridley up the middle for no gain (tackle by Demario Davis),0.680,-0.030
3,8:18,3,4,NWE 28,13,16,Tom Brady pass complete short right to Wes Welker for 6 yards (tackle by Isaiah Trufant),-0.030,1.200
3,7:48,1,10,NWE 34,13,16,Tom Brady pass incomplete deep left intended for Brandon Lloyd,1.200,0.660
3,7:41,2,10,NWE 34,13,16,Stevan Ridley left guard for 8 yards (tackle by Demario Davis),0.660,1.030
3,7:05,3,2,NWE 42,13,16,Tom Brady pass complete short left to Julian Edelman for 5 yards (tackle by LaRon Landry),1.030,2.060
3,6:32,1,10,NWE 47,13,16,"Penalty on Aaron Hernandez: False Start, 5 yards (no play)",2.060,1.730
3,6:08,1,15,NWE 42,13,16,Tom Brady pass complete short left to Brandon Lloyd for 6 yards (tackle by Yeremiah Bell),1.730,1.650
3,5:44,2,9,NWE 48,13,16,Stevan Ridley right guard for 2 yards (tackle by David Harris),1.650,1.220
3,5:09,3,7,,13,16,Tom Brady pass complete short left to Wes Welker for 21 yards (tackle by Yeremiah Bell),1.220,3.640
3,4:36,1,10,NYJ 29,13,16,Stevan Ridley right tackle for 12 yards (tackle by LaRon Landry),3.640,4.440
3,4:14,1,10,NYJ 17,13,16,Stevan Ridley right end for no gain (tackle by Quinton Coples),4.440,3.850
3,3:36,2,10,NYJ 17,13,16,Tom Brady pass complete short right to Aaron Hernandez for 16 yards (tackle by Antonio Cromartie),3.850,6.970
,,,,,,,"NWE challenged the runner was down by contact ruling, and the original play was overturned.",,
3,3:16,1,1,NYJ 1,13,16,Stevan Ridley left tackle for -1 yards (tackle by Bart Scott),6.970,5.720
3,2:47,2,2,NYJ 2,13,16,Tom Brady pass incomplete short right intended for Aaron Hernandez,5.720,4.950
3,2:47,3,2,NYJ 2,13,22,"Tom Brady pass complete short left to Rob Gronkowski for 2 yards, touchdown",4.950,7.000
3,2:47,,,NYJ 2,13,23,Stephen Gostkowski kicks extra point good,0.000,0.000
3,2:39,,,NWE 35,13,23,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
3,2:38,1,10,NYJ 20,13,23,Tim Tebow left guard for 4 yards (tackle by Rob Ninkovich),0.280,0.270
3,2:05,2,6,NYJ 24,13,23,Mark Sanchez pass incomplete short left intended for Shonn Greene,0.270,-0.430
3,2:01,3,6,NYJ 24,13,23,"Mark Sanchez up the middle for 16 yards. Penalty on Brandon Moore: Offensive Holding, 10 yards (no play)",-0.430,-2.030
3,1:29,3,16,NYJ 14,13,23,Mark Sanchez pass complete short left to Konrad Reuland for 11 yards (tackle by Sterling Moore),-2.030,-1.700
3,1:05,4,5,NYJ 25,13,23,"Robert Malone punts 60 yards, returned by Wes Welker for 7 yards (tackle by Demario Davis)",-1.700,-0.410
3,0:58,1,10,NWE 22,13,23,Shane Vereen right tackle for 16 yards (tackle by LaRon Landry),0.410,1.470
3,0:32,1,10,NWE 38,13,23,Shane Vereen up the middle for 8 yards (tackle by David Harris),1.470,2.000
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,NWE 46,13,23,Shane Vereen up the middle for 3 yards (tackle by Muhammad Wilkerson),2.000,2.190
4,14:23,1,10,NWE 49,13,23,Shane Vereen right guard for 1 yard (tackle by David Harris),2.190,1.780
4,13:55,2,9,NYJ 50,13,23,Tom Brady pass complete short right to Wes Welker for -2 yards (tackle by Isaiah Trufant),1.780,0.830
4,13:23,3,11,NWE 48,13,23,Tom Brady pass complete short left to Danny Woodhead for -2 yards (tackle by Isaiah Trufant),0.830,-0.320
4,12:49,4,13,NWE 46,13,23,"Zoltan Mesko punts 46 yards, fair catch by Jeremy Kerley",-0.320,0.380
4,12:42,1,10,NYJ 8,13,23,"Penalty on Konrad Reuland: False Start, 4 yards (no play)",-0.380,0.000
4,12:42,,,,13,23,Timeout #1 by New York Jets,0.000,-0.530
4,12:42,1,14,NYJ 4,13,23,Mark Sanchez pass complete deep right to Stephen Hill for 21 yards (tackle by Alfonzo Dennard),-0.530,0.610
4,12:06,1,10,NYJ 25,13,23,Shonn Greene right guard for no gain (tackle by Vince Wilfork and Brandon Spikes),0.610,0.060
4,11:32,2,10,NYJ 25,13,23,Mark Sanchez pass complete short right to Stephen Hill for 7 yards (tackle by Alfonzo Dennard),0.060,0.300
4,10:56,3,3,NYJ 32,13,23,Mark Sanchez pass complete deep left to Jeremy Kerley for 19 yards (tackle by Devin McCourty). Penalty on Ras-I Dowling: Defensive Holding (Declined),0.300,2.320
4,10:29,1,10,NWE 49,13,23,Mark Sanchez pass incomplete short right intended for Shonn Greene,2.320,1.780
4,10:23,2,10,NWE 49,13,23,Mark Sanchez pass complete short middle to Shonn Greene for 3 yards (tackle by Brandon Spikes),1.780,1.490
4,9:51,3,7,NWE 46,13,23,Mark Sanchez pass complete short middle to Lex Hilliard for 8 yards (tackle by Kyle Arrington). Penalty on Alfonzo Dennard: Illegal Contact (Declined),1.490,3.050
4,9:34,1,10,NWE 38,13,23,Lex Hilliard left guard for 1 yard (tackle by Chandler Jones),3.050,2.640
4,9:00,2,9,NWE 37,13,23,Mark Sanchez pass complete short right to Stephen Hill for 15 yards (tackle by Dont'a Hightower),2.640,4.110
4,8:18,1,10,NWE 22,13,23,Mark Sanchez sacked by Rob Ninkovich for -2 yards,4.110,3.290
4,7:42,2,12,NWE 24,13,23,Mark Sanchez pass complete short middle to Dustin Keller for 6 yards (tackle by Brandon Spikes),3.290,3.400
4,7:01,3,6,NWE 18,13,23,Mark Sanchez pass complete short right to Jeremy Kerley for 7 yards (tackle by Devin McCourty),3.400,4.840
4,6:22,1,10,NWE 11,13,23,Joe McKnight left guard for 4 yards (tackle by Jerod Mayo),4.840,4.890
4,5:49,2,6,NWE 7,19,23,"Mark Sanchez pass complete short middle to Dustin Keller for 7 yards, touchdown",4.890,7.000
4,5:49,,,NWE 2,20,23,Nick Folk kicks extra point good,0.000,0.000
4,5:44,,,NYJ 35,20,23,"Nick Folk kicks off 66 yards, returned by Devin McCourty for 22 yards (tackle by Josh Bush)",0.000,0.340
4,5:39,1,10,NWE 21,20,23,"Tom Brady pass complete short left to Brandon Lloyd for 10 yards (tackle by Kyle Wilson). Penalty on Brandon Lloyd: Offensive Pass Interference, 10 yards (no play)",0.340,-0.720
4,5:17,1,20,NWE 11,20,23,Tom Brady pass incomplete deep right intended for Rob Gronkowski (defended by Antonio Cromartie),-0.720,-1.510
4,5:10,2,20,NWE 11,20,23,Stevan Ridley right guard for 4 yards (tackle by Calvin Pace),-1.510,-1.960
4,4:37,3,16,NWE 15,20,23,Tom Brady pass incomplete deep left intended for Wes Welker,-1.960,-2.440
4,4:31,4,16,NWE 15,20,23,Zoltan Mesko punts 53 yards,-2.440,-1.270
4,4:19,1,10,NYJ 35,20,23,Mark Sanchez pass complete deep right to Dustin Keller for 21 yards,1.270,2.650
4,4:13,1,10,NWE 44,20,23,Joe McKnight left tackle for 13 yards (tackle by Kyle Arrington),2.650,3.510
4,3:33,1,10,NWE 31,20,23,Joe McKnight up the middle for 5 yards (tackle by Brandon Spikes),3.510,3.640
4,2:56,2,5,NWE 26,20,23,Jonathan Grimes up the middle for 1 yard (tackle by Tavon Wilson),3.640,3.070
4,2:15,3,4,NWE 25,20,23,Mark Sanchez pass incomplete short right intended for Stephen Hill,3.070,1.880
4,2:11,4,4,NWE 25,23,23,Nick Folk 43 yard field goal good,1.880,3.000
4,2:06,,,NYJ 35,23,23,"Nick Folk kicks off 65 yards, returned by Devin McCourty for 15 yards (tackle by Lex Hilliard). Devin McCourty fumbles (forced by Lex Hilliard), recovered by Antonio Allen at NWE-18",0.000,-4.370
4,2:01,1,10,NWE 18,23,23,Tim Tebow up the middle for 2 yards (tackle by Brandon Spikes and Chandler Jones),4.370,4.090
4,1:56,2,8,NWE 16,23,23,Joe McKnight right guard for 1 yard (tackle by Vince Wilfork),4.090,0.000
4,1:51,,,,23,23,Timeout #1 by New England Patriots,0.000,3.460
4,1:51,3,7,NWE 15,23,23,Mark Sanchez sacked by Dont'a Hightower for -10 yards,3.460,0.000
4,1:42,,,,23,23,Timeout #2 by New England Patriots,0.000,1.800
4,1:42,4,17,NWE 25,26,23,Nick Folk 43 yard field goal good,1.800,3.000
4,1:37,,,NYJ 35,26,23,"Nick Folk kicks off 63 yards, returned by Devin McCourty for 19 yards (tackle by Josh Bush)",0.000,0.340
4,1:32,1,10,NWE 21,26,23,Tom Brady pass complete short middle to Rob Gronkowski for 15 yards (tackle by Yeremiah Bell),0.340,1.330
4,1:09,1,10,NWE 36,26,23,Tom Brady pass complete short right to Rob Gronkowski for 12 yards (tackle by Antonio Allen and David Harris),1.330,2.130
4,0:45,1,10,NWE 48,26,23,Tom Brady pass complete short middle to Danny Woodhead for 20 yards (tackle by LaRon Landry),2.130,3.450
4,0:22,1,10,NYJ 32,26,23,Tom Brady pass incomplete deep left intended for Brandon Lloyd,3.450,2.900
4,0:16,2,10,NYJ 32,26,23,Tom Brady pass complete short middle to Danny Woodhead for 7 yards (tackle by David Harris),2.900,0.000
4,0:05,,,,26,23,Timeout #3 by New England Patriots,0.000,3.140
4,0:05,3,3,NYJ 25,26,26,Stephen Gostkowski 43 yard field goal good,3.140,3.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
,,,,,,,"Patriots won the coin toss, Patriots to receive the overtime kickoff.",,
OT,15:00,,,NYJ 35,26,26,"Nick Folk kicks off 66 yards, returned by Devin McCourty for 17 yards (tackle by Marcus Dowtin)",0.000,-0.140
OT,14:56,1,10,NWE 16,26,26,Danny Woodhead left end for 2 yards (tackle by Muhammad Wilkerson),-0.140,-0.350
OT,14:31,2,8,NWE 18,26,26,Tom Brady pass complete short left to Deion Branch for 9 yards (tackle by Kyle Wilson),-0.350,0.740
OT,14:16,1,10,NWE 27,26,26,Danny Woodhead up the middle for 1 yard (tackle by Demario Davis and Mike DeVito),0.740,0.330
OT,13:44,2,9,NWE 28,26,26,Tom Brady pass complete short middle to Wes Welker for 13 yards (tackle by Demario Davis),0.330,1.660
OT,13:19,1,10,NWE 41,26,26,Tom Brady pass complete short right to Aaron Hernandez for 3 yards (tackle by LaRon Landry),1.660,1.530
OT,12:50,2,7,NWE 44,26,26,Tom Brady pass incomplete short middle intended for Wes Welker,1.530,0.830
OT,12:45,3,7,NWE 44,26,26,"Tom Brady pass incomplete short right intended for Aaron Hernandez. Penalty on Kyle Wilson: Defensive Pass Interference, 6 yards (no play)",0.830,2.260
OT,12:42,1,10,,26,26,Danny Woodhead right guard for 4 yards (tackle by LaRon Landry),2.260,2.250
OT,12:12,2,6,NYJ 46,26,26,Tom Brady pass complete short right to Wes Welker for 12 yards (tackle by LaRon Landry),2.250,3.310
OT,11:54,1,10,NYJ 34,26,26,Tom Brady pass incomplete deep left intended for Deion Branch,3.310,2.770
OT,11:47,2,10,NYJ 34,26,26,Tom Brady pass complete short right to Danny Woodhead for 4 yards (tackle by LaRon Landry),2.770,2.610
OT,11:11,3,6,NYJ 30,26,26,Tom Brady pass incomplete short right intended for Aaron Hernandez,2.610,1.430
OT,11:07,4,6,NYJ 30,26,29,Stephen Gostkowski 48 yard field goal good,1.430,3.000
OT,11:02,,,NWE 35,26,29,"Stephen Gostkowski kicks off 69 yards, returned by Joe McKnight for 19 yards (tackle by Julian Edelman)",0.000,-0.220
OT,10:59,1,10,NYJ 15,26,29,Mark Sanchez pass complete short left to Shonn Greene for 3 yards (tackle by Tavon Wilson),-0.220,-0.280
OT,10:16,2,7,NYJ 18,26,29,Joe McKnight up the middle for 2 yards (tackle by Jerod Mayo),-0.280,-0.760
OT,9:33,3,5,NYJ 20,26,29,"Mark Sanchez pass incomplete deep right intended for Jason Hill. Penalty on Alfonzo Dennard: Defensive Holding, 5 yards (no play)",-0.760,0.610
OT,9:27,1,10,NYJ 25,26,29,Joe McKnight left guard for -2 yards (tackle by Rob Ninkovich),0.610,-0.210
OT,8:47,2,12,NYJ 23,26,29,Mark Sanchez pass complete deep right to Jeremy Kerley for 17 yards (tackle by Kyle Arrington),-0.210,1.600
OT,8:14,1,10,NYJ 40,26,29,Joe McKnight up the middle for no gain (tackle by Vince Wilfork),1.600,1.050
