#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,8:31,DEN 11,7,2:33,36,Interception
2,1,4:28,DEN 5,3,1:21,-5,"Fumble, Safety"
3,1,1:25,DEN 20,7,2:57,67,Field Goal
4,2,9:39,DEN 25,1,0:07,0,Interception
5,2,9:32,DEN 25,5,2:50,10,Punt
6,2,5:49,DEN 48,3,0:55,3,Punt
7,2,1:41,DEN 8,7,1:41,35,Downs
8,3,15:00,DEN 15,3,1:43,-3,Punt
9,3,10:32,DEN 25,5,2:15,11,Blocked Punt
10,3,7:29,DEN 11,3,1:01,3,Punt
11,3,2:54,DEN 25,3,1:01,1,Punt
12,3,0:56,DEN 9,3,1:07,2,Punt
13,4,12:02,DEN 6,5,1:35,21,Interception
14,4,6:16,DEN 14,3,1:31,4,Punt
15,4,3:01,DEN 21,10,3:01,57,End of Game
