Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
1,5:30,,,,0,0,Timeout #1 by Chicago Bears,0.000,4.950
1,5:30,2,6,GNB 6,0,0,Thomas Jones right end for -6 yards (tackle by Nick Collins),4.950,3.100
1,5:05,3,12,GNB 12,6,0,"Rex Grossman pass complete to Muhsin Muhammad for 12 yards, touchdown",3.100,7.000
1,,,,GNB 2,7,0,Robbie Gould kicks extra point good,0.000,0.000
1,,,,CHI 30,7,0,"Robbie Gould kicks off 63 yards, returned by Ahmad Carroll for 19 yards (tackle by Israel Idonije). Penalty on John Leake: Illegal Block Above the , 10 yards",0.000,-0.140
1,4:56,1,10,GNB 16,7,0,Brett Favre pass complete to Donald Lee for 6 yards (tackle by Chris Harris),-0.140,0.280
1,4:32,2,4,GNB 22,7,0,Noah Herron right end for 5 yards (tackle by Alfonso Boone),0.280,0.740
1,3:51,1,10,GNB 27,7,0,Noah Herron right end for no gain (tackle by Alex Brown and Tommie Harris),0.740,0.200
1,3:07,2,10,GNB 27,7,0,Brett Favre pass complete to Antonio Chatman for 7 yards (tackle by Nathan Vasher),0.200,0.430
1,2:37,3,3,GNB 34,7,0,Brett Favre pass complete to Donald Driver for 12 yards (tackle by Chris Harris),0.430,1.990
1,1:57,1,10,GNB 46,7,0,Antonio Chatman left end for 10 yards (tackle by Chris Harris and Alex Brown),1.990,2.650
1,1:23,1,10,CHI 44,7,0,Brett Favre pass incomplete intended for Rod Gardner,2.650,2.110
1,1:20,2,10,CHI 44,7,0,Brett Favre pass incomplete intended for Donald Driver (defended by Brandon McGowan),2.110,1.420
1,1:14,3,10,CHI 44,7,0,Brett Favre pass complete to Donald Driver for 12 yards (tackle by Charles Tillman),1.420,3.450
1,0:32,1,10,CHI 32,7,0,"Brett Favre pass incomplete intended for Donald Driver. Penalty on Adewale Ogunleye: Defensive Offside, 5 yards (no play)",3.450,4.180
1,0:29,1,5,CHI 27,7,0,Noah Herron right guard for 4 yards (tackle by Michael Green),4.180,4.120
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,CHI 23,7,0,Noah Herron left end for 5 yards (tackle by Chris Harris and Brandon McGowan),4.120,4.370
2,14:23,1,10,CHI 18,7,0,Brett Favre pass complete to Donald Driver for 13 yards (tackle by Chris Harris),4.370,6.060
2,13:43,1,5,CHI 5,7,0,Noah Herron up the middle for 2 yards (tackle by Leon Joe),6.060,5.530
2,13:00,2,3,CHI 3,7,0,Noah Herron right guard for 2 yards (tackle by Brandon McGowan),5.530,5.170
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
2,12:19,3,1,CHI 1,7,0,"Brett Favre pass complete to Mark Tauscher for 1 yard. Penalty on Grey Ruegamer: Offensive Holding, 10 yards (no play)",5.170,3.120
2,12:10,3,11,CHI 11,7,0,"Brett Favre pass incomplete intended for Donald Driver is intercepted by Michael Green at CHI--1 and returned for 7 yards. Penalty on Chris Harris: Defensive Pass Interfere, 10 yards (no play)",3.120,6.970
2,12:10,1,1,CHI 1,7,6,"Noah Herron right guard for 1 yard, touchdown",6.970,7.000
2,,,,CHI 2,7,7,Ryan Longwell kicks extra point good,0.000,0.000
2,,,,GNB 30,7,7,"Ryan Longwell kicks off 56 yards, returned by Rashied Davis for 19 yards (tackle by Marviel Underwood)",0.000,1.140
2,11:58,1,10,CHI 33,7,7,Thomas Jones left tackle for 6 yards (tackle by Nick Collins),1.140,1.400
2,11:26,2,4,CHI 39,7,7,Rex Grossman pass incomplete intended for Justin Gage,1.400,0.700
2,11:21,3,4,CHI 39,7,7,Rex Grossman pass incomplete intended for Muhsin Muhammad (defended by Nick Collins),0.700,-0.780
,,,,,,,"CHI challenged the ruling, and the play was upheld.",,
2,11:16,4,4,CHI 39,7,7,"Brad Maynard punts 34 yards, returned by Antonio Chatman for 2 yards (tackle by John Gilmore)",-0.780,-0.870
2,11:07,1,10,GNB 29,7,7,Noah Herron right guard for 8 yards (tackle by Chris Harris),0.870,1.410
2,10:32,2,2,GNB 37,7,7,Noah Herron left end for -4 yards (tackle by Brian Urlacher). Penalty on Adrian Klemm: Offensive Holding (Declined),1.410,0.170
2,10:12,3,6,GNB 33,7,7,Brett Favre pass complete to David Martin for 8 yards (tackle by Brian Urlacher),0.170,1.660
2,9:36,1,10,GNB 41,7,7,Brett Favre pass complete to Vonta Leach for 9 yards (tackle by Leon Joe),1.660,2.340
2,8:59,2,1,CHI 50,7,7,Brett Favre pass complete to Rod Gardner for 1 yard (tackle by Leon Joe),2.340,2.320
2,8:31,1,10,CHI 49,7,7,Noah Herron right end for 1 yard (tackle by Brian Urlacher),2.320,1.920
2,7:49,2,9,CHI 48,7,7,Brett Favre pass incomplete intended for Donald Lee. Penalty on Donald Lee: Illegal Shift (Declined),1.920,1.220
2,7:45,3,9,CHI 48,7,7,"Brett Favre pass incomplete intended for Donald Driver. Penalty on Tommie Harris: Defensive Offside, 5 yards (no play)",1.220,1.880
2,7:40,3,4,CHI 43,7,7,Brett Favre pass complete to Rod Gardner for 22 yards (tackle by Charles Tillman),1.880,4.170
2,7:00,1,10,CHI 21,7,7,Noah Herron right tackle for 1 yard (tackle by Brandon McGowan),4.170,3.760
2,6:23,2,9,CHI 20,7,7,Brett Favre pass incomplete intended for Donald Driver,3.760,3.070
2,6:15,3,9,CHI 20,7,7,Brett Favre pass incomplete intended for Antonio Chatman,3.070,2.120
2,6:12,4,9,CHI 20,7,7,Ryan Longwell 38 yard field goal no good,2.120,-0.810
2,6:07,1,10,CHI 28,7,7,"Rex Grossman pass complete to Bernard Berrian for 54 yards (tackle by Ahmad Carroll). Penalty on Mike Montgomery: Roughing the Passer, 9 yards",0.810,5.140
2,5:36,1,9,GNB 9,7,7,"Thomas Jones up the middle for 5 yards (tackle by Mark Roman). Penalty on Corey Williams: Defensive Holding, 2 yards",5.140,6.740
2,5:09,1,2,GNB 2,13,7,"Thomas Jones right tackle for 2 yards, touchdown",6.740,7.000
2,,,,GNB 2,14,7,Robbie Gould kicks extra point good,0.000,0.000
2,,,,CHI 30,14,7,"Robbie Gould kicks off 63 yards, returned by Ahmad Carroll for 22 yards (tackle by Todd Johnson). Penalty on Marviel Underwood: Defensive Offside (Declined)",0.000,0.870
2,4:59,1,10,GNB 29,14,7,Brett Favre pass incomplete intended for Donald Driver,0.870,0.330
2,4:53,2,10,GNB 29,14,7,Brett Favre pass complete to Antonio Chatman for 5 yards (tackle by Lance Briggs),0.330,0.300
2,4:24,3,5,GNB 34,14,7,Brett Favre pass complete to Donald Driver for 9 yards (tackle by Charles Tillman),0.300,1.800
2,3:46,1,10,GNB 43,14,7,Noah Herron left end for -2 yards (tackle by Lance Briggs),1.800,0.980
2,3:05,2,12,GNB 41,14,7,Brett Favre pass complete to Donald Lee for 4 yards (tackle by Brandon McGowan and Charles Tillman),0.980,0.830
2,2:18,3,8,GNB 45,14,7,Brett Favre pass incomplete intended for Antonio Chatman,0.830,-0.390
,,,,,,,"GNB challenged the ruling, and the play was upheld.",,
2,2:06,4,8,GNB 45,14,7,"Ryan Flinn punts 39 yards, returned by Bernard Berrian for 15 yards (tackle by Andrae Thurman)",-0.390,-1.000
2,1:55,1,10,CHI 31,14,7,Rex Grossman pass incomplete intended for Muhsin Muhammad (defended by Paris Lenon),1.000,0.460
2,1:49,2,10,CHI 31,14,7,Thomas Jones left tackle for no gain (tackle by Aaron Kampman and Cullen Jenkins),0.460,-0.230
2,1:05,3,10,CHI 31,14,7,Thomas Jones left guard for 25 yards (tackle by Nick Barnett),-0.230,2.650
2,0:53,,,,14,7,Timeout #3 by Chicago Bears,0.000,2.650
2,0:53,1,10,GNB 44,14,7,Rex Grossman pass incomplete intended for Bernard Berrian is intercepted by Mark Roman at GNB-7 and returned for 12 yards,2.650,-0.150
2,0:41,1,10,GNB 19,14,7,Brett Favre pass complete to Tony Fisher for 7 yards (tackle by Brian Urlacher and Lance Briggs),0.150,0.610
2,0:33,,,,14,7,Timeout #3 by Green Bay Packers,0.000,0.610
2,0:33,2,3,GNB 26,14,7,Brett Favre pass incomplete intended for Antonio Chatman is intercepted by Charles Tillman at GNB-48,0.610,-2.390
2,0:25,1,10,GNB 48,14,7,Rex Grossman pass incomplete intended for Thomas Jones (defended by Kenny Peterson),2.390,1.850
2,0:23,2,10,GNB 48,14,7,Rex Grossman pass complete to Thomas Jones for 1 yard (tackle by Nick Barnett),1.850,1.290
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 30,14,7,"Ryan Longwell kicks off 54 yards, returned by Rashied Davis for 20 yards (tackle by Marviel Underwood). Penalty on Jerron Wishom: Offside on Free Kick, 5 yards",0.000,1.660
3,14:54,1,10,CHI 41,14,7,Thomas Jones up the middle for 8 yards (tackle by Colin Cole),1.660,2.200
3,14:18,2,2,CHI 49,14,7,Thomas Jones up the middle for 4 yards (tackle by Paris Lenon and Al Harris),2.200,2.460
3,13:42,1,10,GNB 47,14,7,Rex Grossman pass incomplete,2.460,1.910
3,13:38,2,10,GNB 47,14,7,Thomas Jones up the middle for 4 yards (tackle by Colin Cole and Paris Lenon),1.910,1.750
3,13:00,3,6,GNB 43,14,7,Rex Grossman pass incomplete intended for Thomas Jones,1.750,0.400
3,12:57,4,6,GNB 43,14,7,"Brad Maynard punts 43 yards, touchback. Penalty on Todd Johnson: Illegal Motion (Declined)",0.400,-0.280
3,12:49,1,10,GNB 20,14,7,Tony Fisher up the middle for 5 yards (tackle by Chris Harris and Leon Joe),0.280,0.410
3,12:12,2,5,GNB 25,14,7,Brett Favre pass incomplete intended for Andrae Thurman (defended by Lance Briggs),0.410,-0.300
3,12:09,3,5,GNB 25,14,7,Brett Favre pass incomplete intended for Donald Lee,-0.300,-1.700
3,12:05,4,5,GNB 25,14,7,"Ryan Flinn punts 41 yards, returned by Bernard Berrian for 7 yards (tackle by Na'il Diggs)",-1.700,-1.660
3,11:54,1,10,CHI 41,14,7,Rex Grossman pass complete to Bernard Berrian for 18 yards (tackle by Al Harris),1.660,2.850
3,11:16,1,10,GNB 41,14,7,Adrian Peterson left guard for 13 yards (tackle by Na'il Diggs and Aaron Kampman),2.850,3.710
3,10:34,1,10,GNB 28,14,7,Adrian Peterson right guard for 2 yards (tackle by Aaron Kampman),3.710,3.440
3,9:53,2,8,GNB 26,14,7,Rex Grossman pass incomplete intended for Justin Gage,3.440,2.740
3,9:48,3,8,GNB 26,14,7,Rex Grossman pass incomplete intended for Muhsin Muhammad,2.740,1.740
3,9:43,4,8,GNB 26,17,7,Robbie Gould 45 yard field goal good,1.740,3.000
3,,,,CHI 30,17,7,"Robbie Gould kicks off 60 yards, returned by Ahmad Carroll for 25 yards (tackle by Brendon Ayanbadejo)",0.000,1.270
3,9:33,1,10,GNB 35,17,7,Brett Favre pass complete to Donald Driver for 5 yards (tackle by Charles Tillman),1.270,1.400
3,8:52,2,5,GNB 40,17,7,"Noah Herron right end for 8 yards (tackle by Chris Harris and Brian Urlacher). Penalty on Chris Harris: Face Mask (15 Yards), 15 yards",1.400,3.120
3,8:30,1,10,CHI 37,17,7,Brett Favre pass incomplete intended for Donald Lee,3.120,2.570
3,8:24,2,10,CHI 37,17,7,Brett Favre pass incomplete intended for Antonio Chatman,2.570,1.880
3,8:17,3,10,CHI 37,17,7,Brett Favre pass complete to Tony Fisher for 10 yards (tackle by Tommie Harris),1.880,3.780
3,7:32,1,10,CHI 27,17,7,Tony Fisher right end for 4 yards (tackle by Brandon McGowan),3.780,3.770
3,6:56,2,6,CHI 23,17,7,Brett Favre pass complete to Vonta Leach for 2 yards (tackle by Brian Urlacher),3.770,3.340
3,6:09,3,4,CHI 21,17,7,Brett Favre pass incomplete intended for Antonio Chatman,3.340,2.130
3,6:05,4,4,CHI 21,17,7,Ryan Longwell 39 yard field goal no good,2.130,-0.870
3,6:00,1,10,CHI 29,17,7,Thomas Jones left tackle for 9 yards (tackle by Paris Lenon),0.870,1.540
3,5:30,2,1,CHI 38,17,7,Thomas Jones right end for no gain (tackle by Na'il Diggs),1.540,0.830
3,4:55,3,1,CHI 38,17,7,Thomas Jones right end for no gain (tackle by Aaron Kampman),0.830,-0.850
3,4:18,4,1,CHI 38,17,7,Brad Maynard punts 51 yards,-0.850,0.370
3,4:06,1,10,GNB 11,23,7,"Brett Favre pass incomplete intended for William Henderson is intercepted by Lance Briggs at GNB-10 and returned for 10 yards, touchdown",-0.370,-7.000
3,,,,GNB 2,24,7,Robbie Gould kicks extra point good,0.000,0.000
3,,,,CHI 30,24,7,"Robbie Gould kicks off 58 yards, returned by Ahmad Carroll for 23 yards (tackle by Adrian Peterson)",0.000,1.270
3,3:56,1,10,GNB 35,24,7,Brett Favre pass complete to Tony Fisher for 3 yards (tackle by Charles Tillman),1.270,1.130
3,3:17,2,7,GNB 38,24,7,Brett Favre pass complete to Tony Fisher for 8 yards (tackle by Jerry Azumah),1.130,1.990
3,2:43,1,10,GNB 46,24,7,Noah Herron right guard for 2 yards (tackle by Alex Brown),1.990,1.720
3,2:01,2,8,GNB 48,24,7,"Brett Favre pass incomplete intended for Kevin Barry. Penalty on Brett Favre: Intentional Grounding, 13 yards",1.720,-0.690
3,1:57,3,21,GNB 35,24,7,Brett Favre pass complete to Tony Fisher for 6 yards (tackle by Lance Briggs),-0.690,-0.650
3,1:26,4,15,GNB 41,24,7,Ryan Flinn punts 40 yards (tackle by Andrae Thurman),-0.650,-0.740
3,1:16,1,10,CHI 27,24,7,"Penalty on Desmond Clark: False Start, 5 yards (no play)",0.740,0.410
3,1:16,1,15,CHI 22,24,7,Thomas Jones left end for 2 yards (tackle by Kabeer Gbaja-Biamila and Grady Jackson),0.410,-0.210
3,0:40,2,13,CHI 24,24,7,Rex Grossman sacked by Kabeer Gbaja-Biamila for -9 yards,-0.210,-2.540
3,0:06,3,22,CHI 15,24,7,Thomas Jones left end for 2 yards (tackle by Cullen Jenkins and Nick Barnett),-2.540,-2.320
Quarter,Time,Down,ToGo,Location,CHI,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,20,CHI 17,24,7,"Brad Maynard punts 46 yards, returned by Antonio Chatman for 3 yards (tackle by Todd Johnson)",-2.320,-1.600
4,14:49,1,10,GNB 40,24,7,"Brett Favre pass incomplete intended for Tony Fisher. Penalty on Brett Favre: Intentional Grounding, 10 yards",1.600,-0.300
4,14:46,2,20,GNB 30,24,7,Brett Favre pass complete to Antonio Chatman for 10 yards (tackle by Jerry Azumah and Alfonso Boone),-0.300,0.370
4,14:04,3,10,GNB 40,24,7,Brett Favre pass incomplete intended for Donald Lee is intercepted by Chris Harris at CHI-26,0.370,-0.670
4,13:56,1,10,CHI 26,24,7,Adrian Peterson right guard for no gain (tackle by Nick Barnett and Na'il Diggs),0.670,0.130
4,13:20,2,10,CHI 26,24,7,Adrian Peterson right end for 5 yards (tackle by Mike Montgomery),0.130,0.100
4,12:34,3,5,CHI 31,24,7,Rex Grossman pass complete to Justin Gage for 6 yards (tackle by Ahmad Carroll),0.100,1.400
4,11:53,1,10,CHI 37,24,7,Adrian Peterson right guard for 5 yards (tackle by Aaron Kampman),1.400,1.530
4,11:14,2,5,CHI 42,24,7,Adrian Peterson left guard for 1 yard (tackle by Corey Williams),1.530,0.960
4,10:28,3,4,CHI 43,24,7,Rex Grossman pass complete to Muhsin Muhammad for 13 yards (tackle by Al Harris),0.960,2.650
4,9:49,1,10,GNB 44,24,7,Adrian Peterson left end for 3 yards (tackle by Mike Montgomery),2.650,2.520
4,9:05,2,7,GNB 41,24,7,Adrian Peterson left tackle for 1 yard (tackle by Paris Lenon and Mike Montgomery),2.520,1.950
4,8:17,,,,24,7,Timeout #1 by Chicago Bears,0.000,1.950
4,8:17,3,6,GNB 40,24,7,Rex Grossman pass incomplete intended for Muhsin Muhammad,1.950,0.590
4,8:12,4,6,GNB 40,24,13,"Brad Maynard punts 25 yards, returned by Antonio Chatman for 85 yards, touchdown",0.590,-7.000
4,,,,CHI 2,24,14,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,GNB 30,24,14,"Ryan Longwell kicks off 61 yards, returned by Jerry Azumah for 21 yards (tackle by Todd Franz)",0.000,0.940
4,7:49,1,10,CHI 30,24,14,Rex Grossman pass complete to Muhsin Muhammad for 9 yards (tackle by Al Harris),0.940,1.610
4,7:16,2,1,CHI 39,24,14,Thomas Jones left end for 13 yards (tackle by Paris Lenon and Al Harris),1.610,2.390
4,6:40,1,10,GNB 48,24,14,Thomas Jones up the middle for 11 yards (tackle by Aaron Kampman),2.390,3.120
4,5:58,1,10,GNB 37,24,14,Thomas Jones left guard for 3 yards (tackle by Grady Jackson and Mark Roman),3.120,2.980
4,5:16,2,7,GNB 34,24,14,Thomas Jones left guard for 5 yards (tackle by Mike Montgomery),2.980,2.940
4,4:33,3,2,GNB 29,24,14,Thomas Jones right end for 1 yard (tackle by Na'il Diggs and Al Harris),2.940,1.720
4,3:51,4,1,GNB 28,24,14,Rex Grossman pass incomplete intended for Muhsin Muhammad (defended by Nick Collins),1.720,-0.810
4,3:44,1,10,GNB 28,24,14,"Brett Favre pass complete to Tony Fisher for 5 yards (tackle by Jerry Azumah and Lance Briggs). Penalty on Charles Tillman: Illegal Contact, 5 yards (no play)",0.810,1.140
4,3:36,1,10,GNB 33,24,14,Brett Favre pass complete to Antonio Chatman for 14 yards (tackle by Lance Briggs),1.140,2.060
4,3:15,1,10,GNB 47,24,14,Brett Favre pass complete to Tony Fisher for 12 yards (tackle by Tommie Harris),2.060,2.850
4,2:47,1,10,CHI 41,24,14,Brett Favre pass incomplete intended for Antonio Chatman,2.850,2.310
4,2:41,2,10,CHI 41,24,14,Brett Favre pass complete to Andrae Thurman for 33 yards (tackle by Brandon McGowan),2.310,5.370
4,2:33,1,8,CHI 8,24,14,Brett Favre pass incomplete intended for Donald Driver (defended by Alfonso Boone),5.370,4.570
4,2:30,2,8,CHI 8,24,14,"Penalty on Chad Clifton: False Start, 5 yards (no play)",4.570,3.720
4,2:30,2,13,CHI 13,24,14,Brett Favre pass complete to Tony Fisher for 7 yards (tackle by Brandon McGowan),3.720,4.040
4,2:06,3,6,CHI 6,24,14,Brett Favre pass complete to Andrae Thurman for -1 yards (tackle by Lance Briggs),4.040,2.970
4,1:58,4,7,CHI 7,24,17,Ryan Longwell 26 yard field goal good,2.970,3.000
4,,,,,24,17,"Ryan Longwell kicks onside 13 yards. Penalty on Brendon Ayanbadejo: Defensive Offside, 5 yards (no play)",0.000,0.000
4,,,,GNB 35,24,17,"Ryan Longwell kicks off 21 yards, returned by Nathan Vasher for no gain",0.000,1.860
4,1:52,1,10,CHI 44,24,17,Thomas Jones right guard for 3 yards (tackle by Colin Cole),1.860,1.720
4,1:46,,,,24,17,Timeout #1 by Green Bay Packers,0.000,1.720
4,1:46,2,7,CHI 47,24,17,Thomas Jones left tackle for 3 yards (tackle by Mark Roman and Nick Collins),1.720,1.420
4,1:41,,,,24,17,Timeout #2 by Green Bay Packers,0.000,1.420
4,1:41,3,4,GNB 50,24,17,Thomas Jones left tackle for -4 yards (tackle by Cullen Jenkins),1.420,-0.320
4,1:38,,,,24,17,Timeout #3 by Green Bay Packers,0.000,-0.320
4,1:37,4,8,CHI 46,24,17,Brad Maynard punts 45 yards,-0.320,0.380
4,1:26,1,10,GNB 9,24,17,Brett Favre pass complete to Donald Driver for 56 yards (tackle by Jerry Azumah),-0.380,3.250
4,1:03,1,10,CHI 35,24,17,Brett Favre spiked the ball,3.250,2.700
4,1:02,2,10,CHI 35,24,17,Brett Favre sacked by Tank Johnson for -9 yards,2.700,0.830
4,0:36,3,19,CHI 44,24,17,Brett Favre sacked by Alex Brown for -8 yards,0.830,-0.190
4,0:09,4,27,GNB 48,24,17,Brett Favre pass incomplete intended for Rod Gardner is intercepted by Chris Harris at CHI-13,-0.190,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
