Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
2,7:39,3,2,SDG 27,7,12,Philip Rivers pass incomplete deep left intended for Malcom Floyd,-0.030,-1.570
2,7:33,4,2,SDG 27,7,12,"Mike Scifres punts 58 yards, returned by Nick Miller for no gain. Penalty on Sam Williams: Roughing the Kicker, 15 yards (no play)",-1.570,1.730
2,7:24,1,10,SDG 42,7,12,Philip Rivers pass complete short middle to Antonio Gates for 23 yards (tackle by Michael Huff and Kamerion Wimbley),1.730,3.250
2,6:40,1,10,OAK 35,7,12,Ryan Mathews right tackle for 5 yards (tackle by Tyvon Branch),3.250,3.380
2,5:58,2,5,OAK 30,7,12,Philip Rivers pass complete short middle to Malcom Floyd for 15 yards (tackle by Michael Huff),3.380,4.580
2,5:19,1,10,OAK 15,7,12,Philip Rivers pass complete short right to Jacob Hester for 11 yards (tackle by Stanford Routt),4.580,6.280
2,4:53,1,4,OAK 4,13,12,"Mike Tolbert left tackle for 4 yards, touchdown",6.280,7.000
2,4:53,,,OAK 2,14,12,Nate Kaeding kicks extra point good,0.000,0.000
2,4:53,,,SDG 30,14,12,"Nate Kaeding kicks off 60 yards, returned by Jacoby Ford for 23 yards (tackle by Kion Wilson)",0.000,1.140
2,4:44,1,10,OAK 33,14,12,Jason Campbell sacked by Kevin Burnett for -4 yards,1.140,0.050
2,4:17,2,14,OAK 29,14,12,Jason Campbell pass incomplete short middle intended for Marcel Reece,0.050,-0.620
2,4:12,3,14,OAK 29,14,12,Jason Campbell pass complete short right to Zach Miller for 18 yards (tackle by Paul Oliver),-0.620,2.060
2,3:29,1,10,OAK 47,14,12,Jason Campbell pass incomplete short left intended for Louis Murphy,2.060,1.520
2,3:24,2,10,OAK 47,14,12,Jason Campbell pass complete short right to Marcel Reece for 4 yards (tackle by Quentin Jammer),1.520,1.360
2,2:40,3,6,SDG 49,14,12,"Jason Campbell sacked by Stephen Cooper for -2 yards. Jason Campbell fumbles (forced by Stephen Cooper), recovered by Daniel Loper at SDG-47 and returned for 3 yards",1.360,0.330
2,2:07,4,1,SDG 44,14,12,Michael Bush right tackle for 9 yards (tackle by Antoine Cason),0.330,3.250
2,2:00,1,10,SDG 35,14,12,Jason Campbell pass complete short right to Michael Bush for 16 yards (tackle by Jacques Cesaire),3.250,4.310
2,1:21,1,10,SDG 19,14,12,Michael Bush left tackle for 1 yard (tackle by Shaun Phillips),4.310,3.880
2,1:15,1,10,SDG 19,14,12,Timeout #1 by Oakland Raiders,4.310,3.880
2,1:15,2,9,SDG 18,14,12,Jason Campbell left end for 6 yards (tackle by Donald Strickland),3.880,4.190
2,1:07,3,3,SDG 12,14,12,Jason Campbell pass incomplete short left intended for Zach Miller,4.190,2.730
2,1:03,4,3,SDG 12,14,15,Sebastian Janikowski 30 yard field goal good,2.730,3.000
2,1:03,,,OAK 30,14,15,"Sebastian Janikowski kicks off 59 yards, returned by Darren Sproles for 15 yards (tackle by Tyvon Branch). Penalty on Marcel Reece: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,1:03,,,OAK 25,14,15,"Sebastian Janikowski kicks off 69 yards, returned by Darren Sproles for 25 yards (tackle by Stevie Brown)",0.000,1.000
2,0:47,1,10,SDG 31,14,15,Philip Rivers pass complete deep right to Malcom Floyd for 36 yards (tackle by Tyvon Branch),1.000,3.380
2,0:35,1,10,SDG 31,14,15,Timeout #1 by San Diego Chargers,1.000,3.380
2,0:35,1,10,OAK 33,14,15,Philip Rivers pass complete short right to Antonio Gates for 12 yards (tackle by Chris Johnson),3.380,4.170
2,0:31,1,10,OAK 21,14,15,Philip Rivers pass incomplete deep right intended for Patrick Crayton,4.170,3.630
2,0:26,2,10,OAK 21,14,15,Darren Sproles for 2 yards (tackle by Trevor Scott),3.630,3.180
2,0:20,2,10,OAK 21,14,15,Timeout #2 by San Diego Chargers,3.630,3.180
2,0:20,3,8,OAK 19,14,15,"Philip Rivers pass incomplete deep middle intended for Malcom Floyd. Penalty on Chris Johnson: Illegal Contact, 5 yards (no play)",3.180,4.650
2,0:16,1,10,OAK 14,14,15,Philip Rivers pass incomplete short left intended for Craig Davis,4.650,4.000
2,0:11,2,10,OAK 14,14,15,"Philip Rivers pass incomplete. Penalty on Brandyn Dombrowski: Offensive Holding, 10 yards (no play)",4.000,2.740
2,0:11,2,20,OAK 24,17,15,Nate Kaeding 43 yard field goal good,2.740,3.000
2,0:11,,,SDG 30,17,15,"Nate Kaeding kicks off 30 yards, returned by Michael Mitchell for no gain. Penalty on Jacob Hester: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,0:11,,,SDG 25,17,15,Nate Kaeding kicks onside 15 yards,0.000,0.610
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,17,15,"Nate Kaeding kicks off 72 yards, returned by Jacoby Ford for 18 yards (tackle by Eric Weddle)",0.000,-0.140
3,14:57,1,10,OAK 16,17,15,Michael Bush left guard for 4 yards,-0.140,0.010
3,14:21,2,6,OAK 20,17,15,Bruce Gradkowski pass incomplete short left intended for Zach Miller,0.010,-0.820
3,14:18,3,6,OAK 20,17,15,Bruce Gradkowski pass incomplete short middle intended for Johnnie Lee Higgins,-0.820,-2.030
3,14:12,4,6,OAK 20,17,15,Shane Lechler punts 46 yards,-2.030,-1.200
3,14:00,1,10,SDG 34,17,15,Philip Rivers sacked by Tommy Kelly and Richard Seymour for -8 yards,1.200,-0.420
3,13:25,2,18,SDG 26,17,15,Philip Rivers pass complete short right to Mike Tolbert for 11 yards (tackle by Tommy Kelly),-0.420,0.370
3,12:55,3,7,SDG 37,17,15,Philip Rivers pass complete short right to Antonio Gates for 10 yards (tackle by Michael Mitchell),0.370,2.060
3,12:13,1,10,SDG 47,17,15,Mike Tolbert left guard for 1 yard (tackle by Richard Seymour),2.060,1.650
3,11:29,2,9,SDG 48,17,15,"Philip Rivers pass incomplete short middle intended for Craig Davis. Penalty on Lamarr Houston: Defensive Offside, 5 yards (no play)",1.650,2.330
3,11:26,2,4,OAK 47,17,15,Mike Tolbert for -3 yards (tackle by Matt Shaughnessy),2.330,1.220
3,10:43,3,7,,17,15,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Richard Seymour),1.220,-0.060
3,10:38,4,7,,17,15,"Mike Scifres punts 42 yards, returned by Nick Miller for 46 yards (tackle by Mike Scifres)",-0.060,-2.520
3,10:24,1,10,SDG 46,17,15,Jason Campbell pass complete short left to Louis Murphy for 3 yards (tackle by Antoine Cason),2.520,2.380
3,9:49,2,7,SDG 43,17,15,Michael Bush right guard for 6 yards (tackle by Antonio Garay),2.380,2.480
3,9:13,3,1,SDG 37,17,15,Michael Bush left tackle for -1 yards,2.480,0.720
3,8:29,4,2,SDG 38,17,15,Michael Bush right tackle for 1 yard (tackle by Antwan Applewhite),0.720,-1.400
3,8:20,1,10,SDG 37,17,15,"Penalty on Tommy Kelly: Encroachment, 5 yards (no play)",1.400,2.130
3,8:15,1,5,SDG 42,17,15,Ryan Mathews right end for 17 yards (tackle by Michael Huff),2.130,2.850
3,7:44,1,10,OAK 41,23,15,"Philip Rivers pass complete deep middle to Malcom Floyd for 41 yards, touchdown",2.850,7.000
3,7:44,,,OAK 2,23,15,"Nate Kaeding kicks extra point good. Penalty on Kion Wilson: Unnecessary Roughness, 15 yards (no play)",0.000,0.000
3,7:44,,,OAK 2,24,15,Nate Kaeding kicks extra point good,0.000,0.000
3,7:44,,,SDG 30,24,15,"Nate Kaeding kicks off 71 yards, returned by Jacoby Ford for 4 yards (tackle by Quinton Teal)",0.000,-0.380
3,7:31,1,10,OAK 3,24,15,Michael Bush right guard for 7 yards (tackle by Paul Oliver),-0.380,-0.270
3,7:00,2,3,OAK 10,24,15,Michael Bush left guard for 2 yards (tackle by Cam Thomas),-0.270,-0.370
3,6:24,3,1,OAK 12,24,15,Jason Campbell for 3 yards,-0.370,-0.220
3,5:46,1,10,OAK 15,24,15,Jason Campbell pass incomplete deep left intended for Marcel Reece,-0.220,-0.710
,,,,,,,"OAK challenged the incomplete pass ruling, and the play was upheld.",,
3,5:39,2,10,OAK 15,24,15,Michael Bush for 6 yards (tackle by Kevin Burnett and Eric Weddle),-0.710,-0.630
3,4:56,3,4,OAK 21,24,15,Jason Campbell pass complete deep middle to Louis Murphy for 58 yards (tackle by Eric Weddle),-0.630,4.170
3,4:34,1,10,SDG 21,24,15,Michael Bush right guard for 4 yards (tackle by Antonio Garay),4.170,4.200
3,3:58,2,6,SDG 17,24,15,Jason Campbell pass complete short right to Michael Bush for 4 yards (tackle by Eric Weddle),4.200,4.240
3,3:16,2,6,SDG 17,24,15,Timeout #2 by Oakland Raiders,4.200,4.240
3,3:16,3,2,SDG 13,24,15,"Penalty on Khalif Barnes: False Start, 5 yards (no play)",4.240,3.310
3,3:16,3,7,SDG 18,24,15,Jason Campbell pass complete short middle to Michael Bush for 11 yards (tackle by Donald Strickland),3.310,5.600
3,2:42,1,7,SDG 7,24,15,Michael Bush left tackle for 3 yards (tackle by Shawne Merriman and Paul Oliver),5.600,5.340
3,2:06,2,4,SDG 4,24,15,Michael Bush for 3 yards,5.340,5.170
3,1:21,3,1,SDG 1,24,21,"Jason Campbell pass complete short right to Zach Miller for 1 yard, touchdown",5.170,7.000
,,,,,,,"SDG challenged the pass completion ruling, and the play was upheld.",,
3,1:21,,,SDG 2,24,22,Sebastian Janikowski kicks extra point good,0.000,0.000
3,1:21,,,OAK 30,24,22,"Sebastian Janikowski kicks off 78 yards, touchback",0.000,0.280
3,1:12,1,10,SDG 20,24,22,Philip Rivers pass complete deep right to Antonio Gates for 28 yards (tackle by Kamerion Wimbley),0.280,2.130
3,0:41,1,10,SDG 48,24,22,"Philip Rivers pass incomplete deep middle intended for Malcom Floyd. Penalty on Nnamdi Asomugha: Illegal Contact, 5 yards (no play)",2.130,2.460
3,0:34,1,10,OAK 47,24,22,"Penalty on Richard Seymour: Encroachment, 5 yards (no play)",2.460,3.190
3,0:34,1,5,OAK 42,24,22,Ryan Mathews left guard for 3 yards (tackle by Trevor Scott),3.190,2.990
Quarter,Time,Down,ToGo,Location,SDG,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,OAK 39,24,22,Jacob Hester for 6 yards (tackle by Rolando McClain),2.990,3.380
4,14:25,1,10,OAK 33,24,22,Philip Rivers pass incomplete short left intended for Patrick Crayton,3.380,2.840
4,14:20,2,10,OAK 33,24,22,Ryan Mathews left end for 15 yards (tackle by Michael Huff),2.840,4.370
4,13:35,1,10,OAK 18,24,22,Ryan Mathews left guard for 2 yards (tackle by Kamerion Wimbley),4.370,4.090
4,12:52,2,8,OAK 16,24,22,Darren Sproles left guard for -1 yards (tackle by Rolando McClain),4.090,3.170
4,12:10,3,9,OAK 17,24,22,Philip Rivers pass incomplete short left intended for Craig Davis,3.170,2.310
4,12:04,4,9,OAK 17,27,22,Nate Kaeding 34 yard field goal good,2.310,3.000
4,12:04,,,SDG 30,27,22,"Nate Kaeding kicks off 64 yards, returned by Jacoby Ford for 21 yards (tackle by Kion Wilson)",0.000,0.740
4,11:55,1,10,OAK 27,27,22,Jason Campbell pass complete short right to Marcel Reece for 3 yards (tackle by Shaun Phillips),0.740,0.600
4,11:24,2,7,OAK 30,27,22,Michael Bush for 7 yards (tackle by Paul Oliver),0.600,1.400
4,10:56,1,10,OAK 37,27,22,Michael Bush for no gain (tackle by Luis Castillo),1.400,0.860
4,10:19,2,10,OAK 37,27,22,"Jason Campbell pass incomplete deep right intended for Darrius Heyward-Bey. Penalty on Antoine Cason: Illegal Contact, 5 yards (no play)",0.860,1.730
4,10:13,1,10,OAK 42,27,22,Michael Bush right tackle for 2 yards,1.730,1.460
4,9:31,2,8,OAK 44,27,22,Jason Campbell pass complete short right to Zach Miller for 9 yards (tackle by Quentin Jammer),1.460,2.460
4,8:56,1,10,SDG 47,27,22,Michael Bush right guard for 2 yards (tackle by Kevin Burnett),2.460,2.180
4,8:17,2,8,SDG 45,27,22,"Jason Campbell pass complete short left to Louis Murphy for 15 yards (tackle by Paul Oliver). Penalty on Louis Murphy: Offensive Pass Interfere, 10 yards (no play)",2.180,0.830
4,7:47,2,18,OAK 45,27,22,Jason Campbell pass complete short right to Zach Miller for 7 yards (tackle by Kevin Burnett),0.830,1.090
4,7:21,3,11,SDG 48,27,22,"Jason Campbell pass complete short middle to Zach Miller for 13 yards (tackle by Kevin Burnett). Zach Miller fumbles (forced by Kevin Burnett), recovered by Jacoby Ford at SDG-33",1.090,3.380
4,6:27,1,10,SDG 33,27,22,Michael Bush right end for 8 yards (tackle by Travis Johnson),3.380,3.920
4,5:50,2,2,SDG 25,27,22,Michael Bush left guard for 1 yard,3.920,3.340
4,5:16,3,1,SDG 24,27,22,Jason Campbell for no gain,3.340,2.020
4,4:27,3,1,SDG 24,27,22,Timeout #3 by Oakland Raiders,3.340,2.020
4,4:27,4,1,SDG 24,27,22,Jason Campbell pass complete short right to Brandon Myers for 12 yards (tackle by Paul Oliver),2.020,4.780
4,4:20,1,10,SDG 12,27,22,Michael Bush for 6 yards (tackle by Cam Thomas),4.780,5.210
4,4:09,2,4,SDG 6,27,22,"Penalty on Ogemdi Nwagbuo: Encroachment, 3 yards (no play)",5.210,5.790
4,3:43,2,1,SDG 3,27,28,"Michael Bush for 3 yards, touchdown",5.790,7.000
4,3:43,,,,27,28,"Two Point Attempt: Jason Campbell pass incomplete intended for Johnnie Lee Higgins, conversion fails",1.000,-1.000
4,3:43,,,OAK 30,27,28,"Sebastian Janikowski kicks off 74 yards, returned by Darren Sproles for 32 yards (tackle by Michael Mitchell)",0.000,0.810
4,3:33,1,10,SDG 28,27,28,Philip Rivers for 14 yards (tackle by Richard Seymour),0.810,1.730
4,3:24,1,10,SDG 42,27,28,Philip Rivers pass complete short middle to Malcom Floyd for 13 yards (tackle by Michael Huff),1.730,2.590
4,2:45,1,10,OAK 45,27,28,Philip Rivers pass complete short right to Ryan Mathews for no gain,2.590,2.040
4,2:04,2,10,OAK 45,27,28,Philip Rivers pass complete short middle to Malcom Floyd for 5 yards (tackle by Michael Mitchell),2.040,2.010
4,1:59,3,5,OAK 40,27,28,Philip Rivers pass complete short middle to Craig Davis for 6 yards (tackle by Nnamdi Asomugha),2.010,3.310
4,1:31,1,10,OAK 34,27,28,Philip Rivers pass incomplete short middle intended for Craig Davis,3.310,2.770
4,1:25,2,10,OAK 34,27,28,"Philip Rivers pass incomplete short right intended for Malcom Floyd. Penalty on Chris Johnson: Defensive Pass Interfere, 11 yards (no play)",2.770,4.040
4,1:22,1,10,OAK 23,27,28,"Mike Tolbert left end for 4 yards (tackle by Nnamdi Asomugha). Penalty on Antonio Gates: Offensive Holding, 10 yards (no play)",4.040,3.380
4,1:15,1,20,OAK 33,27,28,Philip Rivers pass incomplete deep right intended for Malcom Floyd,3.380,2.150
4,1:10,2,20,OAK 33,27,34,"Philip Rivers sacked by Michael Huff for -3 yards. Philip Rivers fumbles (forced by Michael Huff), recovered by Tyvon Branch at OAK-36 and returned for 64 yards, touchdown",2.150,-7.000
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,0:58,,,SDG 2,27,35,Sebastian Janikowski kicks extra point good,0.000,0.000
4,0:58,,,OAK 30,27,35,"Sebastian Janikowski kicks off 73 yards, returned by Darren Sproles for 18 yards (tackle by Rock Cartwright)",0.000,-0.220
4,0:53,1,10,SDG 15,27,35,Philip Rivers pass complete deep middle to Patrick Crayton for 22 yards (tackle by Michael Huff),-0.220,1.400
4,0:44,1,10,SDG 15,27,35,Timeout #2 by San Diego Chargers,-0.220,1.400
4,0:43,1,10,SDG 37,27,35,Philip Rivers pass incomplete deep middle intended for Craig Davis (defended by Stanford Routt),1.400,0.860
4,0:37,2,10,SDG 37,27,35,Philip Rivers pass complete short middle to Craig Davis for 5 yards (tackle by Rolando McClain),0.860,0.830
4,0:29,2,10,SDG 37,27,35,Timeout #3 by San Diego Chargers,0.860,0.830
4,0:29,3,5,SDG 42,27,35,Philip Rivers pass incomplete short middle intended for Antonio Gates (defended by Michael Mitchell),0.830,-0.590
4,0:27,4,5,SDG 42,27,35,Philip Rivers pass incomplete deep left intended for Patrick Crayton,-0.590,-2.790
4,0:22,1,10,SDG 42,27,35,Jason Campbell kneels for -2 yards,2.790,1.970
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
