0,1
Officials,Officials
Referee,Larry Nemmers
Umpire,Undrey Wash
Head Linesman,Mark Baltz
Line Judge,Michael Spanier
Back Judge,Phil Luckett
Side Judge,Carl Cheffers
Field Judge,Mike Weir
