Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,ATL,11,10,56,1,4,42,4.2,14,1.4,4.5,0,,0,0.0,0,118.2
Julio Jones,ATL,11,7,107,1,6,76,10.9,31,4.4,9.5,0,,1,9.1,0,125.9
Mohamed Sanu,ATL,8,6,47,0,1,21,3.5,26,4.3,3.3,0,,0,0.0,0,89.1
Ito Smith,ATL,5,4,15,0,0,-3,-0.8,18,4.5,-0.6,1,4.0,1,20.0,0,79.2
Tevin Coleman,ATL,5,3,19,0,2,4,1.3,15,5.0,1.0,0,,1,20.0,0,67.9
Calvin Ridley,ATL,5,3,37,0,2,11,3.7,26,8.7,6.2,0,,0,0.0,0,82.9
Logan Paulsen,ATL,2,2,13,0,1,7,3.5,6,3.0,3.5,0,,0,0.0,0,93.7
Marvin Hall,ATL,1,1,12,0,1,5,5.0,7,7.0,5.0,0,,0,0.0,0,116.7
Justin Hardy,ATL,1,1,7,0,1,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8
Eric Saubert,ATL,2,1,17,0,1,17,17.0,0,0.0,9.0,0,,1,50.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Duke Johnson,CLE,4,4,31,1,2,1,0.3,30,7.5,0.3,0,,0,0.0,0,138.5
Nick Chubb,CLE,3,3,33,1,2,-1,-0.3,34,11.3,-0.3,0,,0,0.0,0,152.1
Jarvis Landry,CLE,5,2,22,0,2,22,11.0,0,0.0,12.4,0,,0,0.0,0,53.7
Breshad Perriman,CLE,2,2,33,0,2,24,12.0,9,4.5,12.0,0,,0,0.0,0,118.7
Antonio Callaway,CLE,2,2,39,0,2,25,12.5,14,7.0,12.5,1,2.0,0,0.0,0,118.7
Rashard Higgins,CLE,1,1,28,1,1,28,28.0,0,0.0,28.0,0,,0,0.0,0,158.3
Dontrell Hilliard,CLE,1,1,6,0,1,-1,-1.0,7,7.0,-1.0,0,,0,0.0,0,91.7
David Njoku,CLE,1,1,18,0,1,15,15.0,3,3.0,15.0,0,,0,0.0,0,118.7
Orson Charles,CLE,1,1,6,0,,-1,-1.0,7,7.0,-1.0,0,,0,0.0,0,91.7
Baker Mayfield,CLE,1,0,0,0,0,0,,0,,12.0,0,,0,0.0,1,0.0
