Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
1,8:53,3,1,HOU 1,0,6,"Chad Henne pass complete short left to Marcedes Lewis for 1 yard, touchdown",5.170,7.000
1,8:53,,,HOU 2,0,7,Josh Scobee kicks extra point good,0.000,0.000
1,8:53,,,JAX 35,0,7,"Josh Scobee kicks off 67 yards, returned by Keshawn Martin for 24 yards (tackle by Jonathan Cyprien). Penalty on Eddie Pleasant: Offensive Holding, 7 yards",0.000,0.380
1,8:43,1,10,HOU 7,0,7,Ben Tate up the middle for 4 yards (tackle by Sen'Derrick Marks),-0.380,-0.490
1,8:05,2,6,HOU 11,0,7,Case Keenum pass complete deep left to DeAndre Hopkins for 16 yards (tackle by Winston Guy),-0.490,0.740
1,7:36,1,10,HOU 27,0,7,Case Keenum pass incomplete short right intended for Andre Johnson,0.740,0.200
1,7:31,2,10,HOU 27,0,7,Case Keenum pass complete short left to Garrett Graham for 4 yards (tackle by Alan Ball),0.200,0.040
1,6:58,3,6,HOU 31,0,7,Case Keenum pass incomplete short right intended for Keshawn Martin,0.040,-1.310
1,6:52,4,6,HOU 31,0,7,Shane Lechler punts 59 yards (tackle by Greg Jones),-1.310,-0.740
1,6:39,1,10,JAX 27,0,7,Maurice Jones-Drew up the middle for 6 yards (tackle by Jared Crick),0.740,1.010
1,6:00,2,4,JAX 33,0,7,"Chad Henne pass complete short right to Cecil Shorts for 10 yards (tackle by Johnathan Joseph). Penalty on Will Rackley: Offensive Holding, 10 yards (no play)",1.010,-0.340
1,5:33,2,14,JAX 23,0,7,Chad Henne up the middle for 9 yards,-0.340,0.170
1,4:52,3,5,JAX 32,0,7,Chad Henne pass incomplete short left intended for Marcedes Lewis (defended by D.J. Swearinger),0.170,-1.240
1,4:47,4,5,JAX 32,0,7,Bryan Anger punts 46 yards,-1.240,-0.410
1,4:34,1,10,HOU 22,0,7,Ben Tate up the middle for 7 yards (tackle by Russell Allen),0.410,0.810
1,3:54,2,3,HOU 29,0,7,Ben Tate left end for 2 yards (tackle by Tyson Alualu),0.810,0.370
1,3:21,3,1,HOU 31,0,7,Ben Tate up the middle for 3 yards (tackle by Tyson Alualu),0.370,1.200
1,2:50,1,10,HOU 34,0,7,Dennis Johnson right end for 6 yards (tackle by Paul Posluszny),1.200,1.470
1,2:14,2,4,HOU 40,0,7,Case Keenum pass complete short left to Andre Johnson for 6 yards (tackle by Jonathan Cyprien),1.470,1.990
1,1:34,1,10,HOU 46,0,7,Case Keenum pass incomplete short right intended for Ben Tate,1.990,1.450
1,1:29,2,10,HOU 46,0,7,Ben Tate left end for 2 yards (tackle by Abry Jones),1.450,1.030
1,0:50,3,8,HOU 48,0,7,"Case Keenum sacked by Jason Babin for -6 yards. Case Keenum fumbles (forced by Jason Babin), recovered by Brandon Brooks at HOU-42",1.030,-0.590
1,0:11,4,14,HOU 42,0,7,"Shane Lechler punts 44 yards, fair catch by Ace Sanders",-0.590,0.280
1,0:11,1,10,JAX 14,0,7,Chad Henne pass complete deep right to Marcedes Lewis for 41 yards (tackle by Shiloh Keo),-0.280,2.590
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 45,0,7,"Chad Henne pass incomplete deep middle intended for Cecil Shorts. Penalty on Shiloh Keo: Defensive Pass Interference, 33 yards (no play)",2.590,4.780
2,14:51,1,10,HOU 12,0,7,Maurice Jones-Drew left end for 1 yard (tackle by Johnathan Joseph),4.780,4.270
2,14:18,2,9,HOU 11,0,7,"Penalty on Whitney Mercilus: Neutral Zone Infraction, 5 yards (no play)",4.270,5.210
2,13:52,2,4,HOU 6,0,7,Chad Henne pass incomplete short left intended for Cecil Shorts,5.210,4.380
2,13:46,3,4,HOU 6,0,13,"Chad Henne pass complete short left to Cecil Shorts for 6 yards, touchdown",4.380,7.000
2,13:46,,,HOU 2,0,14,Josh Scobee kicks extra point good,0.000,0.000
2,13:46,,,JAX 35,0,14,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,13:41,1,10,HOU 20,0,14,Case Keenum pass incomplete deep right intended for Ryan Griffin,0.280,-0.270
2,13:35,2,10,HOU 20,0,14,Case Keenum pass complete short left to Ben Tate for -2 yards (tackle by John Lotulelei),-0.270,-1.330
2,12:48,3,12,HOU 18,0,14,Case Keenum up the middle for 13 yards (tackle by Jonathan Cyprien),-1.330,1.000
2,12:12,1,10,HOU 31,0,14,Ben Tate left end for 5 yards (tackle by Paul Posluszny),1.000,1.140
2,11:29,2,5,HOU 36,0,14,"Ben Tate left end for 1 yard (tackle by Paul Posluszny and Jeremy Mincey). Penalty on DeAndre Hopkins: Unnecessary Roughness, 15 yards",1.140,-1.420
2,10:55,3,19,HOU 22,0,14,"Penalty on Chris Myers: False Start, 5 yards (no play)",-1.420,-2.440
2,10:29,3,24,HOU 17,0,14,Case Keenum pass incomplete short right intended for Ben Tate,-2.440,-2.320
2,10:24,4,24,HOU 17,0,14,"Shane Lechler punts 37 yards. Penalty on Elbert Mack: Fair Catch Interference, 15 yards",-2.320,-2.980
2,10:11,1,10,HOU 39,0,14,Chad Henne pass incomplete short left intended for Cecil Shorts (defended by J.J. Watt),2.980,2.440
2,10:06,2,10,HOU 39,0,14,Maurice Jones-Drew up the middle for no gain (tackle by Joe Mays),2.440,1.750
2,10:06,3,10,HOU 39,0,14,"Penalty on Marcedes Lewis: False Start, 5 yards (no play)",1.750,1.090
2,9:04,3,15,HOU 44,0,14,Chad Henne pass incomplete short right intended for Mike Brown,1.090,0.330
2,8:56,4,15,HOU 44,0,14,"Bryan Anger punts 35 yards, fair catch by Keshawn Martin",0.330,0.380
2,8:50,1,10,HOU 9,0,14,Dennis Johnson left end for 1 yard (tackle by Russell Allen),-0.380,-0.710
2,8:11,2,9,HOU 10,0,14,Case Keenum pass complete deep middle to Garrett Graham for 22 yards (tackle by Winston Guy),-0.710,1.070
2,7:32,1,10,HOU 32,0,14,Case Keenum pass complete short left to Dennis Johnson for 4 yards (tackle by Winston Guy),1.070,1.070
2,6:53,2,6,HOU 36,0,14,"Case Keenum pass complete short middle to Garrett Graham for 6 yards (tackle by Russell Allen and J.T. Thomas). Penalty on Ryan Harris: Illegal Use of Hands, 10 yards (no play)",1.070,-0.280
2,6:34,2,16,HOU 26,0,14,Case Keenum pass complete short middle to DeVier Posey for 9 yards (tackle by Paul Posluszny),-0.280,0.230
2,5:56,3,7,HOU 35,0,14,Case Keenum pass complete short middle to Andre Johnson for 8 yards (tackle by Paul Posluszny and Jonathan Cyprien),0.230,1.800
2,5:10,1,10,HOU 43,0,14,Case Keenum pass complete short right to Garrett Graham for 15 yards (tackle by Paul Posluszny),1.800,2.790
2,4:29,1,10,JAX 42,0,14,Case Keenum pass complete short middle to Ryan Griffin for 10 yards (tackle by Paul Posluszny),2.790,3.450
2,3:48,1,10,JAX 32,0,14,"Case Keenum pass incomplete short right intended for Andre Johnson. Penalty on Alan Ball: Defensive Pass Interference, 7 yards (no play)",3.450,3.910
2,3:42,1,10,JAX 25,0,14,Ben Tate right end for 4 yards (tackle by Paul Posluszny),3.910,3.910
2,2:56,1,10,JAX 25,0,14,Timeout #1 by Houston Texans,3.910,3.900
2,2:56,2,6,JAX 21,0,14,Ben Tate left end for 9 yards (tackle by Winston Guy),3.900,4.780
2,2:13,1,10,JAX 12,0,14,Ben Tate up the middle for 4 yards (tackle by Jonathan Cyprien and Winston Guy),4.780,4.830
2,2:00,2,6,JAX 8,0,14,Case Keenum pass incomplete short left intended for Andre Johnson,4.830,3.930
2,1:56,3,6,JAX 8,6,14,"Case Keenum pass complete short left to Keshawn Martin for 8 yards, touchdown",3.930,7.000
2,1:56,,,JAX 2,7,14,Randy Bullock kicks extra point good,0.000,0.000
2,1:56,,,HOU 35,7,14,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
2,1:53,1,10,JAX 20,7,14,Chad Henne pass incomplete short middle intended for Ace Sanders,0.280,-0.270
2,1:49,2,10,JAX 20,7,14,"Chad Henne up the middle for 12 yards. Penalty on Cameron Bradfield: Offensive Holding, 10 yards (no play)",-0.270,-1.510
2,1:42,2,20,JAX 10,7,14,Chad Henne pass incomplete short right intended for Marcedes Lewis,-1.510,-2.590
2,1:37,3,20,JAX 10,7,14,Chad Henne pass complete short right to Ace Sanders for 8 yards (tackle by Shiloh Keo and D.J. Swearinger),-2.590,-2.590
2,1:30,3,20,JAX 10,7,14,Timeout #2 by Houston Texans,-2.590,-2.240
2,1:30,4,12,JAX 18,7,14,"Bryan Anger punts 47 yards, returned by Keshawn Martin for -3 yards (tackle by Demetrius McCray)",-2.240,-1.070
2,1:20,1,10,HOU 32,7,14,Case Keenum pass complete short middle to Garrett Graham for 9 yards (tackle by Paul Posluszny and Jonathan Cyprien),1.070,1.740
2,1:03,2,1,HOU 41,7,14,Case Keenum pass incomplete deep left intended for Andre Johnson is intercepted by Alan Ball at JAX-41,1.740,-1.660
2,0:54,1,10,JAX 41,7,14,Chad Henne pass incomplete deep middle intended for Cecil Shorts,1.660,1.120
2,0:47,2,10,JAX 41,7,14,Chad Henne pass complete short left to Mike Brown for 8 yards (tackle by Kareem Jackson),1.120,1.120
2,0:38,2,10,JAX 41,7,14,Timeout #1 by Jacksonville Jaguars,1.120,1.490
2,0:38,3,2,JAX 49,7,14,"Chad Henne pass incomplete short middle intended for Mike Brown (defended by Kareem Jackson). Penalty on D.J. Swearinger: Taunting, 15 yards",1.490,3.180
2,0:34,1,10,HOU 36,7,14,"Chad Henne pass incomplete short middle intended for Marcedes Lewis is intercepted by Eddie Pleasant at HOU-21 and returned for 31 yards (tackle by Mike Brown). Penalty on D.J. Swearinger: Defensive Holding, 5 yards, Penalty on HOU: Illegal Peelback (Declined) (no play)",3.180,3.180
2,0:21,1,10,HOU 36,7,14,Timeout #3 by Houston Texans,3.180,3.510
2,0:12,1,10,HOU 31,7,14,Chad Henne sacked by Brooks Reed for -6 yards,3.510,3.510
2,0:12,1,10,HOU 31,7,14,Timeout #2 by Jacksonville Jaguars,3.510,2.160
2,0:12,2,16,HOU 37,7,14,Maurice Jones-Drew up the middle for 15 yards (tackle by Eddie Pleasant),2.160,2.160
2,0:07,2,16,HOU 37,7,14,Timeout #3 by Jacksonville Jaguars,2.160,3.470
2,0:07,3,1,HOU 22,7,17,Josh Scobee 40 yard field goal good,3.470,3.000
2,0:07,,,JAX 35,7,17,"Josh Scobee kicks off 39 yards, muffed catch by Jared Crick, recovered by Jared Crick and returned for no gain",0.000,1.270
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,7,17,"Josh Scobee kicks off 64 yards, out of bounds",0.000,-1.600
3,14:39,1,10,HOU 40,7,17,Ben Tate left end for 1 yard (tackle by Jason Babin),1.600,1.190
3,14:20,2,9,HOU 41,7,17,Case Keenum pass complete short middle to Ben Tate for 5 yards (tackle by Paul Posluszny),1.190,1.160
3,13:44,3,4,HOU 46,7,17,Case Keenum pass complete short right to Andre Johnson for 14 yards (tackle by Winston Guy and Dwayne Gratz),1.160,2.920
3,13:05,1,10,JAX 40,7,17,Dennis Johnson left end for 3 yards (tackle by Andre Branch),2.920,2.780
3,12:26,2,7,JAX 37,7,17,Case Keenum pass incomplete deep left intended for Andre Johnson,2.780,2.080
3,12:19,3,7,JAX 37,7,17,Case Keenum pass incomplete short left intended for Keshawn Martin,2.080,0.790
3,12:15,4,7,JAX 37,7,17,Shane Lechler punts 33 yards,0.790,0.380
3,12:06,1,10,JAX 4,7,17,Maurice Jones-Drew up the middle for -1 yards (tackle by D.J. Swearinger),-0.380,-0.850
3,11:24,2,11,JAX 3,7,17,Maurice Jones-Drew up the middle for 1 yard (tackle by Whitney Mercilus and Earl Mitchell),-0.850,-1.420
3,10:39,3,10,JAX 4,7,17,Chad Henne pass complete short left to Cecil Shorts for 7 yards (tackle by Brice McCain),-1.420,-2.490
3,10:02,4,3,JAX 11,7,17,"Bryan Anger punts 51 yards, returned by Keshawn Martin for 16 yards (tackle by Russell Allen)",-2.490,-2.520
3,9:49,1,10,JAX 46,7,17,Case Keenum pass complete short left to Andre Johnson for 27 yards (tackle by Alan Ball and Andre Branch),2.520,4.310
3,9:24,1,10,JAX 19,7,17,Case Keenum pass incomplete short left intended for Andre Johnson,4.310,3.750
3,9:15,2,10,JAX 19,7,17,Ben Tate up the middle for 3 yards (tackle by Paul Posluszny),3.750,3.410
3,8:37,3,7,JAX 16,7,17,Case Keenum pass incomplete deep left intended for DeAndre Hopkins,3.410,2.380
3,8:33,4,7,JAX 16,10,17,Randy Bullock 34 yard field goal good,2.380,3.000
3,8:33,,,HOU 35,10,17,"Randy Bullock kicks off 62 yards, returned by Jordan Todman for 19 yards (tackle by Bryan Braman). Penalty on Nathan Stupar: Offensive Holding, 10 yards",0.000,0.350
3,8:24,1,10,JAX 12,10,17,Chad Henne pass incomplete deep right intended for Ace Sanders,-0.350,-0.780
3,8:18,2,10,JAX 12,10,17,Maurice Jones-Drew up the middle for 3 yards (tackle by J.J. Watt),-0.780,-1.070
3,7:40,3,7,JAX 15,10,17,"Chad Henne pass incomplete short right intended for Ace Sanders. Penalty on Johnathan Joseph: Defensive Pass Interference, 2 yards (no play)",-1.070,-0.060
3,7:35,1,10,JAX 17,10,17,Chad Henne left end for 1 yard,-0.060,-0.420
3,7:08,2,9,JAX 18,10,17,Maurice Jones-Drew right end for 48 yards (tackle by Brice McCain),-0.420,3.310
3,6:29,1,10,HOU 34,10,17,"Jordan Todman right end for -2 yards (tackle by D.J. Swearinger). Penalty on D.J. Swearinger: Face Mask (15 Yards), 15 yards",3.310,4.170
3,6:18,1,10,HOU 21,10,23,"Ace Sanders pass complete deep right to Jordan Todman for 21 yards, touchdown",4.170,7.000
3,6:18,,,HOU 2,10,24,Josh Scobee kicks extra point good,0.000,0.000
3,6:18,,,JAX 35,10,24,"Josh Scobee kicks off 73 yards, touchback",0.000,-0.280
3,6:12,1,10,HOU 20,10,24,Case Keenum pass incomplete short right intended for Ryan Griffin,0.280,-0.270
3,6:06,2,10,HOU 20,10,24,Case Keenum pass incomplete short right intended for Garrett Graham,-0.270,-0.960
3,5:58,3,10,HOU 20,10,24,Case Keenum pass complete short right to Andre Johnson for 4 yards (tackle by Jonathan Cyprien),-0.960,-1.770
3,5:26,4,6,HOU 24,10,24,"Shane Lechler punts 46 yards, returned by Ace Sanders for 8 yards (tackle by Bryan Braman)",-1.770,-1.470
3,5:18,1,10,JAX 38,10,24,Ace Sanders left end for no gain (tackle by Kareem Jackson),1.470,0.920
3,5:02,2,10,JAX 38,10,24,Chad Henne pass complete short right to Mike Brown for 2 yards (tackle by Kareem Jackson),0.920,0.500
3,4:26,3,8,JAX 40,10,24,Chad Henne pass incomplete short left intended for Ace Sanders,0.500,-0.720
3,4:22,4,8,JAX 40,10,24,"Bryan Anger punts 44 yards, returned by Keshawn Martin for 8 yards (tackle by Jordan Todman)",-0.720,-0.540
3,4:10,1,10,HOU 24,10,24,Matt Schaub pass complete short middle to Andre Johnson for 8 yards (tackle by Andre Branch),0.540,1.080
3,3:42,2,2,HOU 32,10,24,Matt Schaub pass complete short left to DeAndre Hopkins for 46 yards (tackle by Dwayne Gratz),1.080,4.110
3,3:10,1,10,JAX 22,10,24,Matt Schaub pass complete short right to Keshawn Martin for 3 yards (tackle by Jonathan Cyprien),4.110,3.970
3,2:44,2,7,JAX 19,10,24,Matt Schaub pass complete short left to Garrett Graham for 7 yards (tackle by Jonathan Cyprien),3.970,4.780
3,1:57,1,10,JAX 12,10,24,Matt Schaub pass incomplete short right intended for DeAndre Hopkins,4.780,4.100
3,1:57,2,10,JAX 12,10,24,Matt Schaub pass complete short middle to Andre Johnson for 7 yards (tackle by Geno Hayes),4.100,4.610
3,1:12,3,3,JAX 5,16,24,"Matt Schaub pass complete short middle to Garrett Graham for 5 yards, touchdown",4.610,7.000
3,1:12,,,JAX 2,17,24,Randy Bullock kicks extra point good,0.000,0.000
3,1:12,,,HOU 35,17,24,"Randy Bullock kicks off 62 yards, returned by Jordan Todman for 29 yards (tackle by Mike Mohamed)",0.000,-1.070
3,1:08,1,10,JAX 32,17,24,"Penalty on Brad Meester: False Start, 5 yards (no play)",1.070,0.740
3,0:54,1,15,JAX 27,17,24,Chad Henne pass incomplete short right intended for Maurice Jones-Drew,0.740,-0.150
3,0:54,2,15,JAX 27,17,24,Maurice Jones-Drew left end for 5 yards (tackle by D.J. Swearinger),-0.150,-0.160
3,0:15,3,10,JAX 32,17,24,Chad Henne up the middle for 9 yards (tackle by Brooks Reed),-0.160,-0.650
Quarter,Time,Down,ToGo,Location,HOU,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,JAX 41,17,24,"Penalty on Chad Henne: Delay of Game, 5 yards (no play)",-0.650,-0.980
4,15:00,4,6,JAX 36,17,24,"Bryan Anger punts 32 yards, out of bounds",-0.980,-1.070
4,14:52,1,10,HOU 32,17,24,Matt Schaub pass complete short right to Andre Johnson for 8 yards (tackle by Paul Posluszny),1.070,1.610
4,14:27,2,2,HOU 40,17,24,Matt Schaub pass complete short right to Garrett Graham for 5 yards (tackle by Dwayne Gratz),1.610,1.930
4,14:08,1,10,HOU 45,17,24,Matt Schaub pass complete deep right to Andre Johnson for 22 yards (tackle by Winston Guy),1.930,3.380
4,13:38,1,10,JAX 33,17,24,Matt Schaub pass incomplete short right intended for Andre Johnson,3.380,2.840
4,13:30,2,10,JAX 33,17,24,Matt Schaub pass incomplete short right intended for Garrett Graham,2.840,2.150
4,13:22,3,10,JAX 33,17,24,Matt Schaub pass incomplete deep right intended for DeAndre Hopkins,2.150,1.150
4,13:17,4,10,JAX 33,17,24,"Penalty on JAX: Defensive 12 On-field, 5 yards (no play)",1.150,1.150
4,13:17,4,10,JAX 33,17,24,Timeout #1 by Jacksonville Jaguars,1.150,1.630
4,13:17,4,5,JAX 28,17,24,Matt Schaub pass complete short left to Keshawn Martin for 14 yards (tackle by Jonathan Cyprien),1.630,4.650
4,12:50,1,10,JAX 14,17,24,Matt Schaub pass incomplete short middle intended for Garrett Graham,4.650,4.000
4,12:46,2,10,JAX 14,17,24,"Matt Schaub pass complete short right to Ryan Griffin for 7 yards (tackle by Paul Posluszny). Penalty on Ben Jones: Offensive Holding, 10 yards (no play)",4.000,2.740
4,12:22,2,20,JAX 24,17,24,Matt Schaub pass incomplete short middle intended for Garrett Graham,2.740,2.080
4,12:14,3,20,JAX 24,17,24,Matt Schaub pass complete short middle to Andre Johnson for 11 yards (tackle by Geno Hayes and Alan Ball),2.080,2.570
4,11:34,4,9,JAX 13,20,24,Randy Bullock 31 yard field goal good,2.570,3.000
4,11:34,,,HOU 35,20,24,"Randy Bullock kicks off 65 yards, touchback",0.000,-0.280
4,11:31,1,10,JAX 20,20,24,Chad Henne pass complete short right to Maurice Jones-Drew for 15 yards (tackle by Brooks Reed),0.280,1.270
4,10:53,1,10,JAX 35,20,24,Jordan Todman right end for 1 yard (tackle by Antonio Smith),1.270,0.860
4,10:17,2,9,JAX 36,20,24,Chad Henne pass incomplete short middle intended for Jordan Todman,0.860,0.170
4,10:11,3,9,JAX 36,20,24,Chad Henne pass complete short middle to Ace Sanders for 7 yards (tackle by Brice McCain),0.170,-0.520
4,9:30,4,2,JAX 43,20,24,"Bryan Anger punts 57 yards, touchback",-0.520,-0.280
4,9:22,1,10,HOU 20,20,24,Matt Schaub pass complete short right to Garrett Graham for 6 yards (tackle by Jonathan Cyprien),0.280,0.540
4,9:00,2,4,HOU 26,20,24,Matt Schaub pass complete short right to DeAndre Hopkins for 14 yards (tackle by Dwayne Gratz),0.540,1.600
4,8:37,1,10,HOU 40,20,24,Matt Schaub pass complete short middle to Keshawn Martin for 3 yards (tackle by Mike Harris),1.600,1.460
4,8:09,2,7,HOU 43,20,24,Matt Schaub pass complete short left to Andre Johnson for 11 yards (tackle by Alan Ball),1.460,2.520
4,7:36,1,10,JAX 46,20,24,Matt Schaub pass incomplete short left intended for Garrett Graham,2.520,1.980
4,7:30,2,10,JAX 46,20,24,Matt Schaub up the middle for 7 yards,1.980,2.210
4,6:47,3,3,JAX 39,20,24,Matt Schaub pass complete short right to Andre Johnson for 6 yards (tackle by Dwayne Gratz),2.210,3.380
4,6:14,1,10,JAX 33,20,24,Matt Schaub pass incomplete deep left intended for DeAndre Hopkins,3.380,2.840
4,6:08,2,10,JAX 33,20,24,Matt Schaub sacked by Andre Branch for -10 yards,2.840,0.830
4,5:28,3,20,JAX 43,20,24,Matt Schaub pass complete deep left to Andre Johnson for 22 yards (tackle by Winston Guy),0.830,4.170
4,4:46,1,10,JAX 21,20,24,Ben Tate left end for 9 yards (tackle by Tyson Alualu),4.170,5.160
4,4:37,2,1,JAX 12,20,24,Matt Schaub pass incomplete short right intended for Greg Jones,5.160,4.490
4,4:28,3,1,JAX 12,20,24,Ben Tate right end for -1 yards (tackle by Paul Posluszny),4.490,4.490
4,3:45,3,1,JAX 12,20,24,Timeout #1 by Houston Texans,4.490,2.690
4,3:45,4,2,JAX 13,20,24,Matt Schaub pass incomplete short right intended for Andre Johnson,2.690,0.320
4,3:37,1,10,JAX 13,20,24,Jordan Todman up the middle for 2 yards (tackle by Earl Mitchell),-0.320,-0.320
4,3:32,1,10,JAX 13,20,24,Timeout #2 by Houston Texans,-0.320,-0.570
4,3:32,2,8,JAX 15,20,24,"Chad Henne pass incomplete deep middle intended for Mike Brown. Penalty on Kareem Jackson: Defensive Pass Interference, 35 yards (no play)",-0.570,2.260
4,3:23,1,10,,20,24,Denard Robinson left end for -3 yards (tackle by Darryl Sharpton),2.260,2.260
4,3:18,1,10,,20,24,Timeout #3 by Houston Texans,2.260,1.310
4,3:18,2,13,JAX 47,20,24,Denard Robinson up the middle for 2 yards (tackle by Earl Mitchell),1.310,1.310
4,2:32,2,13,JAX 47,20,24,Timeout #2 by Jacksonville Jaguars,1.310,0.890
4,2:32,3,11,JAX 49,20,24,Chad Henne pass incomplete short left intended for Mike Brown,0.890,-0.130
4,2:27,4,11,JAX 49,20,24,"Bryan Anger punts 29 yards, fair catch by Keshawn Martin",-0.130,-0.410
4,2:21,1,10,HOU 22,20,24,Matt Schaub pass incomplete short left intended for Garrett Graham,0.410,-0.130
4,2:16,2,10,HOU 22,20,24,Matt Schaub pass incomplete short left intended for Andre Johnson is intercepted by Geno Hayes at HOU-32 and returned for 11 yards,-0.130,-4.170
4,2:08,1,10,HOU 21,20,24,Jordan Todman up the middle for 1 yard (tackle by Earl Mitchell),4.170,3.760
4,2:00,2,9,HOU 20,20,24,Jordan Todman up the middle for no gain (tackle by J.J. Watt),3.760,3.070
4,1:16,3,9,HOU 20,20,24,Jordan Todman up the middle for -1 yards (tackle by Antonio Smith),3.070,3.070
4,0:30,3,9,HOU 20,20,24,Timeout #3 by Jacksonville Jaguars,3.070,2.060
4,0:30,4,10,HOU 21,20,27,Josh Scobee 39 yard field goal good,2.060,3.000
4,0:30,,,JAX 35,20,27,"Josh Scobee kicks off 66 yards, returned by Keshawn Martin for 24 yards (tackle by Mike Harris)",0.000,-0.480
4,0:20,1,10,HOU 23,20,27,Matt Schaub sacked by Ryan Davis for -18 yards,0.480,-2.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
