Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Texans,-7.0,-2.03,-1.05,-0.44,-7.44,-7.27,-7.85,0.53,-0.33,-1.06,1.32,-1.56,0.67,-2.07,0.58
Jaguars,7.0,7.27,7.85,-0.53,0.33,2.03,1.05,0.44,7.44,1.06,1.56,-1.32,2.07,-0.67,-0.58
