Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,IND 20,7,0,Joseph Addai middle for 8 yards (tackle by Keith Bulluck and Lamont Thompson),-0.200,0.100
2,14:32,3,1,IND 28,7,0,"Penalty on Bryan Fletcher: False Start, 4 yards (no play)",0.100,-0.420
2,14:09,3,5,IND 24,7,0,Peyton Manning pass complete short right to Marvin Harrison for 6 yards (tackle by Vincent Fuller and Cortland Finnegan),-0.420,0.940
2,13:34,1,10,IND 30,7,0,Joseph Addai left guard for 5 yards (tackle by David Thornton and Keith Bulluck),0.940,1.070
2,12:58,2,5,IND 35,7,0,Peyton Manning pass complete deep left to Reggie Wayne for 22 yards (tackle by Chris Hope),1.070,2.720
2,12:39,1,10,TEN 43,7,0,Joseph Addai right guard for 3 yards (tackle by Kyle Vanden Bosch and Robaire Smith),2.720,2.580
2,12:01,2,7,TEN 40,7,0,Peyton Manning pass complete short right to Marvin Harrison for 7 yards (tackle by Cortland Finnegan),2.580,3.380
2,11:31,1,10,TEN 33,7,0,Peyton Manning pass complete short left to Joseph Addai for 11 yards (tackle by David Thornton),3.380,4.110
2,10:52,1,10,TEN 22,7,0,Joseph Addai middle for 3 yards (tackle by Keith Bulluck and Peter Sirmon),4.110,3.970
2,10:11,2,7,TEN 19,7,0,Joseph Addai right tackle for 6 yards (tackle by David Thornton),3.970,4.390
2,9:27,3,1,TEN 13,7,0,Joseph Addai right guard for 2 yards (tackle by Chris Hope and David Thornton),4.390,4.840
2,8:46,1,10,TEN 11,7,0,Joseph Addai middle for 4 yards (tackle by Keith Bulluck and Tony Brown),4.840,4.890
2,8:12,2,6,TEN 7,7,0,"Peyton Manning pass incomplete short middle intended for Joseph Addai (defended by David Thornton). Penalty on Albert Haynesworth: Defensive Offside, 4 yards (no play)",4.890,5.660
2,8:06,2,2,TEN 3,7,0,Dominic Rhodes left guard for 1 yard (tackle by Keith Bulluck and Tony Brown),5.660,5.120
2,7:22,3,1,TEN 2,13,0,"Dominic Rhodes right tackle for 2 yards, touchdown",5.120,7.000
2,,,,TEN 2,14,0,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,14,0,"Adam Vinatieri kicks off 71 yards, returned by Bobby Wade for 22 yards (tackle by Rocky Boiman). Bobby Wade fumbles (forced by Rocky Boiman), recovered by Eugene Amano at TEN-23",0.000,0.480
2,7:10,1,10,TEN 23,14,0,LenDale White right guard for 5 yards (tackle by Josh Thomas),0.480,0.610
2,6:41,2,5,TEN 28,14,0,LenDale White middle for 2 yards (tackle by Raheem Brock and Gilbert Gardner),0.610,0.170
2,6:01,3,3,TEN 30,14,0,Vince Young middle for 4 yards (tackle by Gary Brackett),0.170,1.200
2,5:24,1,10,TEN 34,14,0,LenDale White right tackle for 26 yards (tackle by Marlin Jackson),1.200,2.920
2,4:52,1,10,IND 40,14,0,Travis Henry right guard for 4 yards (tackle by Nick Harper),2.920,2.910
2,4:13,2,6,IND 36,14,0,Vince Young pass incomplete short left intended for Courtney Roby (defended by Gilbert Gardner),2.910,2.210
2,4:10,3,6,IND 36,14,0,Vince Young right tackle for 7 yards (tackle by Cato June),2.210,3.640
2,3:32,1,10,IND 29,14,0,Vince Young pass complete short right to Adam Jones for 17 yards (tackle by Josh Thomas and Nick Harper),3.640,4.780
2,2:47,1,10,IND 12,14,0,Vince Young pass complete short middle to LenDale White for 2 yards (tackle by Cato June and Gilbert Gardner),4.780,4.450
2,2:06,2,8,IND 10,14,0,LenDale White middle for 2 yards (tackle by Robert Mathis),4.450,3.930
2,2:00,3,6,IND 8,14,0,Travis Henry middle for 1 yard (tackle by Robert Mathis),3.930,2.980
2,1:53,,,,14,0,Timeout #1 by Indianapolis Colts,0.000,2.980
2,1:53,4,5,IND 7,14,3,Rob Bironas 25 yard field goal good,2.980,3.000
2,,,,TEN 30,14,3,"Rob Bironas kicks off 59 yards, returned by Terrence Wilkins for 26 yards (tackle by Colby Bockwoldt). Penalty on Kelvin Hayden: Illegal Block Above the , 10 yards",0.000,0.280
2,1:41,1,10,IND 20,14,3,Dominic Rhodes middle for 2 yards (tackle by Albert Haynesworth and Keith Bulluck),0.280,0.000
2,1:14,2,8,IND 22,14,3,Peyton Manning pass complete short right to Dominic Rhodes for 5 yards (tackle by Adam Jones),0.000,-0.030
2,0:53,3,3,IND 27,14,3,"Peyton Manning pass complete short right to Dominic Rhodes for 3 yards (tackle by Adam Jones). Penalty on Charlie Johnson: Offensive Holding, 9 yards (no play)",-0.030,-1.330
2,0:48,3,12,IND 18,14,3,Peyton Manning pass complete deep middle to Reggie Wayne for 18 yards (tackle by Keith Bulluck),-1.330,1.330
2,0:40,,,,14,3,Timeout #2 by Indianapolis Colts,0.000,1.330
2,0:40,1,10,IND 36,14,3,Peyton Manning pass incomplete short left intended for Bryan Fletcher is intercepted by Keith Bulluck at IND-42,1.330,-2.790
2,0:31,1,10,IND 42,14,3,Vince Young pass complete short right to Travis Henry for 1 yard (tackle by Gilbert Gardner),2.790,2.380
2,0:24,2,9,IND 41,14,3,Vince Young pass complete deep left to Courtney Roby for 21 yards (tackle by Jason David),2.380,4.240
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,0:17,1,10,IND 20,14,9,"Vince Young pass complete deep middle to Drew Bennett for 20 yards, touchdown",4.240,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
2,,,,IND 2,14,10,Rob Bironas kicks extra point good,0.000,0.000
2,,,,TEN 30,14,10,Rob Bironas kicks off 60 yards,0.000,1.600
2,0:11,1,10,IND 40,14,10,Peyton Manning pass complete deep right to Bryan Fletcher for 25 yards (tackle by Chris Hope and Peter Sirmon),1.600,3.250
2,0:05,,,,14,10,Timeout #3 by Indianapolis Colts,0.000,3.250
2,0:05,1,10,TEN 35,14,10,Adam Vinatieri 53 yard field goal no good,3.250,1.730
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,14,10,"Adam Vinatieri kicks off 71 yards, returned by Adam Jones for 32 yards (tackle by Matt Giordano)",0.000,1.000
3,14:52,1,10,TEN 31,14,10,Travis Henry right end for 2 yards (tackle by Cato June and Bob Sanders),1.000,0.730
3,14:09,2,8,TEN 33,14,10,Travis Henry middle for 5 yards (tackle by Robert Mathis),0.730,0.700
3,13:33,3,3,TEN 38,14,10,Vince Young pass complete short middle to Ahmard Hall for 6 yards (tackle by Gary Brackett and Raheem Brock),0.700,1.860
3,12:47,1,10,TEN 44,14,10,Vince Young pass complete deep right to Bo Scaife for 20 yards (tackle by Nick Harper),1.860,3.180
3,12:18,1,10,IND 36,14,10,Travis Henry left guard for 1 yard (tackle by Josh Thomas and Anthony McFarland),3.180,2.770
3,11:39,2,9,IND 35,14,10,Vince Young pass incomplete deep middle intended for Ben Hartsock,2.770,2.080
3,11:35,3,9,IND 35,14,10,Vince Young middle for 18 yards (tackle by Marlin Jackson),2.080,4.440
3,10:59,1,10,IND 17,14,10,Vince Young middle for 2 yards (tackle by Raheem Brock and Anthony McFarland),4.440,4.150
3,10:17,2,8,IND 15,14,10,"Vince Young pass incomplete deep middle intended for Bo Scaife is intercepted by Marlin Jackson at IND-23 and returned for 24 yards. Penalty on Marlin Jackson: Taunting, 11 yards",4.150,0.350
3,10:08,1,10,IND 12,14,10,Dominic Rhodes left end for 1 yard (tackle by Robaire Smith),-0.350,-0.700
3,9:29,2,9,IND 13,14,10,Dominic Rhodes left tackle for 4 yards (tackle by Travis LaBoy and Kyle Vanden Bosch),-0.700,-0.840
3,8:49,3,5,IND 17,14,10,Peyton Manning pass complete short right to Marvin Harrison for 16 yards (tackle by Adam Jones),-0.840,1.140
3,8:09,1,10,IND 33,14,10,Peyton Manning pass complete short right to Dominic Rhodes for 4 yards (tackle by David Thornton and Adam Jones),1.140,1.130
3,7:20,2,6,IND 37,14,10,Dominic Rhodes left guard for -1 yards (tackle by Sean Conover and Kyle Vanden Bosch),1.130,0.300
3,6:36,3,7,IND 36,14,10,Peyton Manning pass complete short left to Reggie Wayne for 17 yards (tackle by Reynaldo Hill),0.300,2.460
3,5:56,1,10,TEN 47,14,10,Dominic Rhodes left end for 2 yards (tackle by Peter Sirmon and Albert Haynesworth),2.460,2.180
3,5:21,2,8,TEN 45,14,10,Dominic Rhodes right end for 4 yards (tackle by Adam Jones and Lamont Thompson),2.180,2.010
3,4:49,3,4,TEN 41,14,10,"Penalty on Ryan Lilja: False Start, 5 yards (no play)",2.010,1.350
3,4:30,3,9,TEN 46,14,10,Peyton Manning pass incomplete deep middle intended for Brandon Stokley (defended by Chris Hope),1.350,0.200
3,4:24,4,9,TEN 46,14,10,Hunter Smith punts 41 yards,0.200,0.380
3,4:14,1,10,TEN 5,14,10,"Travis Henry right guard for 21 yards (tackle by Bob Sanders). Travis Henry fumbles (forced by Bob Sanders), recovered by Jacob Bell at TEN-35",-0.380,1.270
3,3:24,1,10,TEN 35,14,10,"Penalty on Travis Henry: False Start, 5 yards (no play)",1.270,0.940
3,3:01,1,15,TEN 30,14,10,Vince Young pass complete short middle to Bo Scaife for 11 yards (tackle by Cato June and Marlin Jackson),0.940,1.530
3,2:25,2,4,TEN 41,14,10,Travis Henry right tackle for -1 yards (tackle by Robert Mathis and Bob Sanders),1.530,0.700
3,1:46,3,5,TEN 40,14,10,Vince Young right tackle for 15 yards (tackle by Gary Brackett),0.700,2.590
3,0:51,1,10,IND 45,14,10,Vince Young left end for 14 yards (tackle by Cato June),2.590,3.510
3,0:20,1,10,IND 31,14,10,Ahmard Hall middle for 11 yards (tackle by Marlin Jackson),3.510,4.240
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,IND 20,14,10,Travis Henry right end for -3 yards (tackle by Gilbert Gardner and Raheem Brock),4.240,3.290
4,14:31,2,13,IND 23,14,10,Vince Young pass complete short middle to Ahmard Hall for 15 yards (tackle by Marlin Jackson),3.290,5.370
4,13:45,1,8,IND 8,14,10,Travis Henry right tackle for no gain (tackle by Cato June and Anthony McFarland),5.370,4.570
4,13:07,,,,14,10,Timeout #1 by Tennessee Titans,0.000,4.570
4,13:07,2,8,IND 8,14,10,Vince Young pass complete short right to Ahmard Hall for -1 yards (tackle by Gary Brackett),4.570,3.360
4,12:29,,,,14,10,Timeout #1 by Indianapolis Colts,0.000,3.360
4,12:29,3,9,IND 9,14,16,"Vince Young pass complete short left to Brandon Jones for 9 yards, touchdown",3.360,7.000
4,,,,IND 2,14,17,Rob Bironas kicks extra point good,0.000,0.000
4,,,,TEN 30,14,17,"Rob Bironas kicks off 70 yards, returned by Terrence Wilkins for 28 yards (tackle by Eric King)",0.000,0.810
4,12:18,1,10,IND 28,14,17,Peyton Manning pass complete deep middle to Bryan Fletcher for 26 yards (tackle by David Thornton),0.810,2.520
4,11:54,1,10,TEN 46,14,17,Joseph Addai middle for 1 yard (tackle by David Thornton),2.520,2.110
4,11:18,2,9,TEN 45,14,17,Peyton Manning pass complete short right to Brandon Stokley for 8 yards (tackle by Adam Jones),2.110,2.480
4,10:49,3,1,TEN 37,14,17,Joseph Addai left end for -2 yards (tackle by Reynaldo Hill and Keith Bulluck),2.480,0.660
4,10:06,4,3,TEN 39,14,17,"Hunter Smith punts 39 yards, touchback",0.660,-0.280
4,10:01,1,10,TEN 20,14,17,Travis Henry right end for 3 yards (tackle by Dwight Freeney and Raheem Brock),0.280,0.140
4,9:26,2,7,TEN 23,14,17,Travis Henry right tackle for 33 yards (tackle by Bob Sanders),0.140,2.650
4,8:47,1,10,IND 44,14,17,Ahmard Hall middle for 2 yards (tackle by Dwight Freeney and Anthony McFarland),2.650,2.380
4,8:10,2,8,IND 42,14,17,Travis Henry left tackle for 1 yard (tackle by Anthony McFarland and Josh Thomas),2.380,1.820
4,7:29,3,7,IND 41,14,17,Vince Young pass incomplete short right intended for Ben Hartsock,1.820,0.530
4,7:25,4,7,IND 41,14,17,"Craig Hentrich punts 26 yards, fair catch by Terrence Wilkins",0.530,0.220
4,7:19,1,10,IND 15,14,17,Joseph Addai right tackle for 6 yards (tackle by David Thornton and Peter Sirmon),-0.220,0.210
4,6:43,2,4,IND 21,14,17,Peyton Manning pass complete short middle to Marvin Harrison for 7 yards (tackle by David Thornton),0.210,0.810
4,6:17,1,10,IND 28,14,17,Peyton Manning pass complete deep right to Marvin Harrison for 60 yards (tackle by Lamont Thompson),0.810,4.780
4,5:39,1,10,TEN 12,14,17,Peyton Manning pass complete short right to Marvin Harrison for 8 yards (tackle by Adam Jones),4.780,5.600
4,5:08,2,2,TEN 4,14,17,Joseph Addai middle for 3 yards (tackle by Keith Bulluck and Randy Starks),5.600,6.970
4,4:25,1,1,TEN 1,14,17,Joseph Addai left end for -1 yards (tackle by Keith Bulluck and Albert Haynesworth),6.970,5.720
4,3:38,2,2,TEN 2,14,17,"Penalty on Ben Utecht: Offensive Pass Interfere, 10 yards (no play)",5.720,3.860
4,3:32,2,12,TEN 12,14,17,Peyton Manning pass incomplete short right intended for Reggie Wayne,3.860,3.100
4,3:27,3,12,TEN 12,14,17,"Peyton Manning for 5 yards, lateral to Joseph Addai for 5 yards (tackle by Chris Hope and Kyle Vanden Bosch)",3.100,3.250
4,2:41,4,2,TEN 2,17,17,Adam Vinatieri 20 yard field goal good,3.250,3.000
4,,,,IND 30,17,17,"Adam Vinatieri kicks off 60 yards, returned by Adam Jones for 15 yards (tackle by Rob Morris)",0.000,0.610
4,2:32,1,10,TEN 25,17,17,Travis Henry middle for 2 yards (tackle by Robert Mathis),0.610,0.330
4,2:00,2,8,TEN 27,17,17,Vince Young middle for 4 yards (tackle by Kelvin Hayden),0.330,0.170
4,1:20,3,4,TEN 31,17,17,Vince Young middle for 9 yards (tackle by Cato June),0.170,1.600
4,0:51,1,10,TEN 40,17,17,Travis Henry middle for 1 yard (tackle by Dwight Freeney and Robert Mathis),1.600,1.190
4,0:47,,,,17,17,Timeout #2 by Tennessee Titans,0.000,1.190
4,0:47,2,9,TEN 41,17,17,Vince Young pass complete to Bobby Wade for 18 yards (tackle by Kelvin Hayden),1.190,2.850
4,0:31,1,10,IND 41,17,17,"Vince Young spiked the ball. Penalty on Brandon Jones: Illegal Formation, 5 yards (no play)",2.850,2.520
4,0:15,1,15,IND 46,17,17,Vince Young pass complete short middle to Travis Henry for 4 yards (tackle by Bob Sanders),2.520,2.170
4,0:15,2,11,IND 42,17,17,Vince Young spiked the ball,2.170,1.490
4,0:15,,,,17,17,Timeout #2 by Indianapolis Colts,0.000,1.490
4,0:15,3,11,IND 42,17,17,Vince Young pass incomplete intended for Ahmard Hall,1.490,0.460
4,0:12,,,,17,17,Timeout #3 by Tennessee Titans,0.000,0.000
4,0:12,,,,17,17,Timeout #3 by Indianapolis Colts,0.000,0.460
4,0:12,4,11,IND 42,17,20,Rob Bironas 60 yard field goal good,0.460,3.000
4,,,,TEN 30,17,20,"Craig Hentrich kicks off 35 yards, lateral to Marvin Harrison for -1 yards, lateral to Kelvin Hayden for 1 yard (tackle by Cortland Finnegan)",0.000,0.940
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
