#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 20,4,2:05,46,Interception
2,1,9:03,TEN 29,8,3:36,57,Field Goal
3,1,2:46,TEN 25,3,1:15,6,Punt
4,2,10:11,JAX 49,3,1:31,8,Punt
5,2,6:49,TEN 24,3,1:28,-2,Punt
6,2,2:15,TEN 19,3,1:09,9,Punt
7,2,0:14,TEN 24,1,0:14,-1,End of Half
8,3,12:37,TEN 45,7,3:25,55,Touchdown
9,3,8:09,TEN 37,3,0:55,63,Touchdown
10,3,3:35,TEN 25,5,3:11,16,Punt
11,4,14:07,TEN 41,3,1:30,6,Punt
12,4,10:46,TEN 23,3,1:27,5,Punt
13,4,8:20,TEN 33,3,1:35,-3,Punt
14,4,5:49,TEN 49,4,1:52,51,Touchdown
15,4,2:20,TEN 43,5,2:20,18,End of Game
