Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
1,6:30,4,6,GNB 32,3,0,"Justin Vogel punts 51 yards, returned by Marcus Sherels for 11 yards (tackle by Marwin Evans)",-1.240,-0.810
1,6:20,1,10,MIN 28,3,0,Case Keenum pass incomplete short right intended for Adam Thielen,0.810,0.260
1,6:14,2,10,MIN 28,3,0,Case Keenum pass complete short right to Stefon Diggs for 8 yards (tackle by Josh Jones and Josh Hawkins),0.260,0.630
1,5:36,3,2,MIN 36,3,0,Case Keenum sacked by Kenny Clark for -9 yards,0.630,-1.570
1,4:55,4,11,MIN 27,3,0,"Ryan Quigley punts 50 yards, returned by Trevor Davis for 5 yards (tackle by C.J. Ham)",-1.570,-0.810
1,4:41,1,10,GNB 28,3,0,Brett Hundley pass incomplete deep right intended for Jordy Nelson,0.810,0.260
1,4:36,2,10,GNB 28,3,0,Aaron Jones right guard for 5 yards (tackle by Shamar Stephen and Ben Gedeon),0.260,0.000
1,3:51,,,,,,Timeout #1 by Green Bay Packers,0.000,-0.230
1,3:51,3,5,GNB 33,3,0,Brett Hundley pass complete short left to Jordy Nelson for 2 yards (tackle by Xavier Rhodes),0.230,-1.040
1,3:15,4,3,GNB 35,3,0,"Justin Vogel punts 33 yards, out of bounds",-1.040,-1.070
1,3:05,1,10,MIN 32,3,0,Latavius Murray left guard for 8 yards (tackle by Blake Martinez),1.070,1.610
1,2:31,2,2,MIN 40,3,0,Latavius Murray middle for 4 yards (tackle by Jake Ryan),1.610,1.860
1,2:07,1,10,MIN 44,3,0,Latavius Murray left end for 11 yards (tackle by Ha Ha Clinton-Dix),1.860,2.590
1,1:48,1,10,GNB 45,3,0,"Case Keenum pass incomplete deep right intended for Stefon Diggs. Penalty on Josh Hawkins: Defensive Pass Interference, 39 yards (no play)",2.590,5.830
1,1:41,1,6,GNB 6,3,0,Latavius Murray left guard for 2 yards (tackle by Jake Ryan and Ahmad Brooks),5.830,5.340
1,1:02,2,4,GNB 4,9,0,"Case Keenum pass complete short left to Stefon Diggs for 4 yards, touchdown",5.340,7.000
1,0:56,,,GNB 15,10,0,Kai Forbath kicks extra point good,0.000,0.000
1,0:56,,,MIN 35,10,0,"Kai Forbath kicks off 60 yards, returned by Trevor Davis for 17 yards (tackle by Stephen Weatherly)",0.000,-0.410
1,0:51,1,10,GNB 22,10,0,Aaron Jones right guard for 2 yards (tackle by Harrison Smith and Eric Kendricks),0.410,0.140
1,0:16,2,8,GNB 24,10,0,Aaron Jones left guard for 6 yards (tackle by Anthony Barr),0.140,0.230
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,GNB 30,10,0,Brett Hundley pass complete short right to Randall Cobb for 10 yards (tackle by Andrew Sendejo),0.230,1.600
2,14:28,1,10,GNB 40,10,0,Jamaal Williams left guard for no gain (tackle by Eric Kendricks),1.600,1.050
2,13:46,2,10,GNB 40,10,0,Brett Hundley pass complete short left to Randall Cobb for 5 yards (tackle by Terence Newman),1.050,1.030
2,13:09,3,5,GNB 45,10,0,Randall Cobb right end for -6 yards (tackle by Mackensie Alexander),1.030,-0.780
2,12:37,4,11,GNB 39,10,0,"Justin Vogel punts 40 yards, fair catch by Marcus Sherels",-0.780,-0.340
2,12:30,1,10,MIN 21,10,0,Jerick McKinnon left end for no gain (tackle by Kyler Fackrell),0.340,-0.200
2,12:01,2,10,MIN 21,10,0,Jerick McKinnon right tackle for 6 yards (tackle by Jake Ryan and Josh Hawkins),-0.200,-0.100
2,11:16,3,4,MIN 27,10,0,Case Keenum pass incomplete short middle intended for Stefon Diggs (defended by Ha Ha Clinton-Dix),-0.100,-1.570
2,11:12,4,4,MIN 27,10,0,Ryan Quigley punts 35 yards,-1.570,-1.470
2,11:00,1,10,GNB 38,10,0,Brett Hundley pass complete short middle to Aaron Ripkowski for 4 yards (tackle by Eric Kendricks),1.470,1.460
2,10:16,2,6,GNB 42,10,0,Brett Hundley pass incomplete short middle intended for Jordy Nelson,1.460,0.000
2,10:13,,,,,,Timeout #1 by Minnesota Vikings,0.000,-0.760
2,10:13,3,6,GNB 42,10,0,Brett Hundley pass complete short right to Lance Kendricks for 4 yards (tackle by Danielle Hunter),0.760,-0.320
2,9:46,4,2,GNB 46,10,0,"Justin Vogel punts 43 yards, fair catch by Marcus Sherels",-0.320,0.370
2,9:39,1,10,MIN 11,10,0,Case Keenum pass complete deep right to Stefon Diggs for 20 yards (tackle by Josh Hawkins). Penalty on Josh Hawkins: Defensive Pass Interference (Declined),-0.370,1.000
2,9:11,1,10,MIN 31,10,0,Stefon Diggs left end for 3 yards (tackle by Morgan Burnett),1.000,0.870
2,8:39,2,7,MIN 34,10,0,Case Keenum pass complete short right to Michael Floyd for no gain,0.870,0.170
2,8:02,3,7,MIN 34,10,0,Case Keenum pass complete short middle to Jerick McKinnon for 9 yards (tackle by Ha Ha Clinton-Dix),0.170,1.800
2,7:20,1,10,MIN 43,10,0,Latavius Murray middle for 3 yards (tackle by Blake Martinez and Kenny Clark),1.800,1.660
2,6:47,2,7,MIN 46,10,0,"Penalty on GNB: Defensive 12 On-field, 5 yards (no play)",1.660,2.330
2,6:22,2,2,GNB 49,10,0,Latavius Murray middle for 1 yard (tackle by Dean Lowry),2.330,1.750
2,5:39,3,1,GNB 48,10,0,Case Keenum sacked by Kyler Fackrell for -4 yards,1.750,-0.190
2,4:58,4,5,MIN 48,10,0,"Ryan Quigley punts 29 yards, fair catch by Trevor Davis",-0.190,-0.480
2,4:51,1,10,GNB 23,10,0,Brett Hundley pass complete short right to Jordy Nelson for 4 yards (tackle by Xavier Rhodes),0.480,0.470
2,4:24,2,6,GNB 27,10,0,Brett Hundley for 24 yards (tackle by Xavier Rhodes),0.470,2.320
2,3:50,1,10,MIN 49,10,0,Jamaal Williams middle for 9 yards (tackle by Andrew Sendejo),2.320,3.000
2,3:34,2,1,MIN 40,10,0,"Brett Hundley pass incomplete deep middle intended for Jordy Nelson (defended by Xavier Rhodes). Penalty on Shamar Stephen: Defensive 12 On-field, 5 yards (no play)",3.000,3.250
,,,,,,,"MIN challenged the pass completion ruling, and the original play was overturned.",,
2,3:29,1,10,MIN 35,10,0,Brett Hundley pass complete short middle to Lance Kendricks for 8 yards (tackle by Anthony Barr and Andrew Sendejo),3.250,3.780
2,2:52,2,2,MIN 27,10,0,Brett Hundley pass complete short right to Jordy Nelson for 5 yards (tackle by Xavier Rhodes),3.780,4.110
2,2:17,1,10,MIN 22,10,0,Jamaal Williams middle for 4 yards (tackle by Tom Johnson and Linval Joseph),4.110,4.130
2,2:00,2,6,MIN 18,10,0,Brett Hundley middle for 3 yards (tackle by Everson Griffen),4.130,3.930
2,1:12,3,3,MIN 15,10,0,Brett Hundley pass incomplete short middle intended for Lance Kendricks is intercepted by Harrison Smith at MIN-5 and returned for 17 yards,3.930,-0.410
2,1:01,1,10,MIN 22,10,0,Case Keenum pass complete short right to Kyle Rudolph for 6 yards (tackle by Josh Jones),0.410,0.680
2,0:56,2,4,MIN 28,10,0,Case Keenum pass complete short middle to Adam Thielen for 3 yards (tackle by Josh Jones),0.680,0.370
2,0:30,3,1,MIN 31,10,0,Case Keenum pass incomplete short left intended for Laquon Treadwell,0.370,-1.310
2,0:27,4,1,MIN 31,10,0,"Ryan Quigley punts 46 yards, returned by Trevor Davis for 12 yards (tackle by C.J. Ham)",-1.310,-1.270
2,0:16,1,10,GNB 35,10,0,Brett Hundley pass incomplete short right intended for Geronimo Allison,1.270,0.720
2,0:10,2,10,GNB 35,10,0,Brett Hundley pass incomplete short right intended for Jamaal Williams,0.720,0.040
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,10,0,"Mason Crosby kicks off 64 yards, returned by Marcus Sherels for 22 yards (tackle by Vince Biegel)",0.000,-0.480
3,14:54,1,10,MIN 23,10,0,Latavius Murray middle for 2 yards (tackle by Dean Lowry),0.480,0.200
3,14:16,2,8,MIN 25,10,0,Case Keenum pass complete deep left to Adam Thielen for 21 yards (tackle by Davon House),0.200,1.990
3,13:37,1,10,MIN 46,10,0,"Case Keenum pass incomplete deep middle intended for Stefon Diggs (defended by Davon House). Penalty on Ahmad Brooks: Defensive Offside, 5 yards (no play)",1.990,2.720
3,13:30,1,5,GNB 49,10,0,Latavius Murray right guard for 2 yards (tackle by Jake Ryan),2.720,2.400
3,12:54,2,3,GNB 47,10,0,Latavius Murray right guard for no gain (tackle by Ha Ha Clinton-Dix),2.400,1.690
3,12:08,3,3,GNB 47,10,0,Case Keenum pass incomplete short right intended for Jarius Wright (defended by Jermaine Whitehead),1.690,0.130
3,12:04,4,3,GNB 47,10,0,"Ryan Quigley punts 32 yards, fair catch by Trevor Davis",0.130,0.220
3,11:58,1,10,GNB 15,10,0,Jamaal Williams middle for 2 yards (tackle by Harrison Smith),-0.220,-0.440
3,11:28,2,8,GNB 17,10,0,Jamaal Williams left guard for 9 yards (tackle by Anthony Barr and Harrison Smith),-0.440,0.670
3,10:51,1,10,GNB 26,10,0,Jamaal Williams middle for 1 yard (tackle by Ben Gedeon),0.670,0.270
3,10:15,2,9,GNB 27,10,0,Brett Hundley right end for 22 yards (tackle by Harrison Smith),0.270,2.190
3,9:24,1,10,GNB 49,10,0,Brett Hundley pass incomplete deep right intended for Trevor Davis,2.190,1.650
3,9:19,2,10,GNB 49,10,0,Brett Hundley pass incomplete deep right intended for Randall Cobb,1.650,0.960
3,9:11,3,10,GNB 49,10,0,Brett Hundley pass complete short right to Jeff Janis for 12 yards (tackle by Terence Newman),0.960,2.980
3,8:31,1,10,MIN 39,10,0,Jamaal Williams right end for 3 yards (tackle by Terence Newman),2.980,2.850
3,7:47,2,7,MIN 36,10,0,Brett Hundley pass incomplete short left intended for Randall Cobb,2.850,2.150
3,7:42,3,7,MIN 36,10,0,Brett Hundley pass incomplete short middle intended for Lance Kendricks,2.150,0.880
3,7:37,4,7,MIN 36,10,0,Brett Hundley pass incomplete deep right intended for Michael Clark,0.880,-1.330
3,7:32,1,10,MIN 36,10,0,Case Keenum pass incomplete deep middle intended for Laquon Treadwell,1.330,0.790
3,7:25,2,10,MIN 36,10,0,Latavius Murray right guard for 14 yards (tackle by Josh Hawkins and Blake Martinez),0.790,2.260
3,7:01,1,10,,10,0,Latavius Murray left tackle for 2 yards (tackle by Jake Ryan),2.260,1.980
3,6:17,2,8,GNB 48,10,0,Case Keenum pass incomplete deep left intended for Adam Thielen,1.980,1.290
3,6:11,3,8,GNB 48,10,0,"Penalty on Case Keenum: Delay of Game, 5 yards (no play)",1.290,0.630
3,6:11,3,13,MIN 47,10,0,Case Keenum pass complete short right to David Morgan for 23 yards (tackle by Kyler Fackrell),0.630,3.580
3,5:40,1,10,GNB 30,10,0,"Jerick McKinnon left end for no gain (tackle by Lenzy Pipkins). Penalty on Josh Jones: Defensive 12 On-field, 5 yards (no play)",3.580,4.310
3,5:11,1,5,GNB 25,10,0,Case Keenum pass complete short right to Latavius Murray for 6 yards (tackle by Blake Martinez),4.310,4.310
3,4:35,1,10,GNB 19,10,0,Latavius Murray middle for 1 yard (tackle by Quinton Dial),4.310,3.880
3,4:00,2,9,GNB 18,10,0,Case Keenum pass complete short right to Stefon Diggs for 11 yards (tackle by Josh Hawkins),3.880,5.600
3,3:24,1,7,GNB 7,10,0,Latavius Murray left end for 1 yard (tackle by Jake Ryan and Kenny Clark),5.600,4.950
3,2:44,2,6,GNB 6,10,0,Latavius Murray left tackle for 4 yards (tackle by Jake Ryan and Lenzy Pipkins),4.950,4.950
3,2:06,3,2,GNB 2,10,0,Latavius Murray left end for no gain (tackle by Lenzy Pipkins),4.950,3.250
3,1:23,4,2,GNB 2,13,0,Kai Forbath 20 yard field goal good,3.250,3.000
3,1:20,,,MIN 35,13,0,"Kai Forbath kicks off 64 yards, returned by Trevor Davis for 34 yards (tackle by Ben Gedeon)",0.000,-1.270
3,1:14,1,10,GNB 35,13,0,Brett Hundley pass incomplete short right intended for Geronimo Allison,1.270,0.720
3,1:08,2,10,GNB 35,13,0,Brett Hundley for 1 yard (tackle by Ben Gedeon),0.720,0.170
3,0:29,3,9,GNB 36,13,0,Brett Hundley sacked by Trae Waynes for -4 yards,0.170,-1.240
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,13,GNB 32,13,0,"Justin Vogel punts 41 yards, out of bounds",-1.240,-0.740
4,14:53,1,10,MIN 27,13,0,Latavius Murray right tackle for 2 yards (tackle by Morgan Burnett and Blake Martinez),0.740,0.470
4,14:14,2,8,MIN 29,13,0,Case Keenum sacked by Kenny Clark for -2 yards,0.470,-0.490
4,13:46,3,10,MIN 27,13,0,Case Keenum pass incomplete short left intended for Adam Thielen,-0.490,-1.570
4,13:42,4,10,MIN 27,13,0,"Ryan Quigley punts 38 yards, returned by Trevor Davis for 12 yards (tackle by Anthony Harris)",-1.570,-2.060
4,13:32,1,10,GNB 47,13,0,Jamaal Williams middle for 4 yards (tackle by Brian Robison and Eric Kendricks),2.060,2.060
4,12:51,2,6,MIN 49,13,0,Brett Hundley pass complete short right to Michael Clark for 10 yards (tackle by Trae Waynes),2.060,2.980
4,12:12,1,10,MIN 39,13,0,Brett Hundley pass complete deep right to Michael Clark for 19 yards (tackle by Eric Kendricks),2.980,4.240
4,11:26,1,10,MIN 20,13,0,Jamaal Williams left tackle for 6 yards (tackle by Linval Joseph),4.240,4.640
4,10:53,2,4,MIN 14,13,0,Jamaal Williams left tackle for 1 yard (tackle by Danielle Hunter),4.640,4.100
4,10:13,3,3,MIN 13,13,0,Brett Hundley pass incomplete short middle intended for Lance Kendricks,4.100,0.000
4,10:09,,,,,,Timeout #1 by Green Bay Packers,0.000,-2.670
4,10:09,4,3,MIN 13,13,0,Brett Hundley pass incomplete short left intended for Michael Clark,2.670,0.280
4,10:04,1,10,MIN 14,13,0,--,-0.280,1.000
4,9:25,1,10,MIN 31,13,0,Case Keenum pass incomplete deep left intended for Stefon Diggs,1.000,0.460
4,9:19,2,10,MIN 31,13,0,Jerick McKinnon left guard for 9 yards (tackle by Morgan Burnett),0.460,0.960
4,8:38,3,1,MIN 40,13,0,Case Keenum middle for 2 yards (tackle by Blake Martinez),0.960,1.730
4,8:05,1,10,MIN 42,13,0,Jerick McKinnon left end for 3 yards (tackle by Jake Ryan and Blake Martinez),1.730,1.590
4,7:27,2,7,MIN 45,13,0,Case Keenum pass complete short left to David Morgan for 3 yards (tackle by Ha Ha Clinton-Dix),1.590,1.290
4,6:52,3,4,MIN 48,13,0,Case Keenum pass incomplete short middle intended for Stefon Diggs,1.290,-0.190
4,6:47,4,4,MIN 48,13,0,"Ryan Quigley punts 47 yards, fair catch by Trevor Davis",-0.190,0.380
4,6:40,1,10,GNB 5,13,0,Brett Hundley pass complete short right to Michael Clark for 7 yards (tackle by Trae Waynes and Harrison Smith),-0.380,-0.270
4,6:12,2,3,GNB 12,13,0,Brett Hundley pass incomplete deep left intended for Randall Cobb,-0.270,-0.600
4,6:06,3,3,GNB 12,13,0,Brett Hundley pass complete short left to Lance Kendricks for 5 yards (tackle by Andrew Sendejo),-0.600,-0.060
4,5:38,1,10,GNB 17,13,0,Brett Hundley pass incomplete short middle intended for Jamaal Williams,-0.060,-0.580
4,5:33,2,10,GNB 17,13,0,Brett Hundley pass complete short left to Geronimo Allison for 9 yards (tackle by Xavier Rhodes),-0.580,-0.120
4,4:56,3,1,GNB 26,13,0,Jamaal Williams right guard for 3 yards (tackle by Danielle Hunter),-0.120,0.870
4,4:24,1,10,GNB 29,13,0,Brett Hundley pass incomplete deep right intended for Lance Kendricks,0.870,0.330
4,4:13,2,10,GNB 29,13,0,Brett Hundley pass incomplete short right intended for Jamaal Williams,0.330,-0.360
4,4:09,3,10,GNB 29,13,0,Brett Hundley pass incomplete deep middle intended for Jeff Janis,-0.360,-1.440
4,4:03,4,10,GNB 29,13,0,"Brett Hundley pass incomplete deep right intended for Michael Clark. Penalty on GNB: Unsportsmanlike Conduct, 15 yards",-1.440,-4.650
4,3:56,1,10,GNB 14,13,0,Latavius Murray middle for 1 yard (tackle by Jake Ryan),4.650,4.160
4,3:12,2,9,GNB 13,13,0,Latavius Murray right tackle for 4 yards (tackle by Jake Ryan and Kenny Clark),4.160,0.000
4,3:06,,,,,,Timeout #2 by Green Bay Packers,0.000,-4.050
4,3:06,3,5,GNB 9,13,0,Jerick McKinnon left end for no gain (tackle by Chris Odom),4.050,0.000
4,3:00,,,,,,Timeout #3 by Green Bay Packers,0.000,-2.880
4,3:00,4,5,GNB 9,16,0,Kai Forbath 27 yard field goal good,2.880,3.000
4,2:56,,,MIN 35,16,0,"Kai Forbath kicks off 42 yards, returned by Kyler Fackrell for 11 yards (tackle by Kentrell Brothers)",0.000,-1.200
4,2:51,1,10,GNB 34,16,0,Brett Hundley pass incomplete short right intended for Michael Clark,1.200,0.660
4,2:43,2,10,GNB 34,16,0,"Brett Hundley pass incomplete short right intended for Randall Cobb. Penalty on David Bakhtiari: Offensive Holding, 10 yards (no play)",0.660,-0.690
4,2:35,2,20,GNB 24,16,0,Brett Hundley pass complete deep middle to Lance Kendricks for 19 yards (tackle by Harrison Smith),-0.690,1.160
4,2:11,3,1,GNB 43,16,0,Brett Hundley pass incomplete deep middle intended for Michael Clark,1.160,-0.520
4,2:04,4,1,GNB 43,16,0,Brett Hundley pass incomplete short right intended for Lance Kendricks is intercepted by Harrison Smith at GNB-48,-0.520,-2.390
4,1:57,1,10,GNB 48,16,0,Case Keenum kneels for -1 yards,2.390,1.710
4,1:15,2,11,GNB 49,16,0,Case Keenum kneels for -2 yards,1.710,0.760
4,0:37,3,13,MIN 49,16,0,Case Keenum kneels for -1 yards,0.760,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
