Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
2,0:27,1,10,GNB 25,7,10,"Aaron Rodgers pass complete deep left to Davante Adams for 43 yards (tackle by Harrison Smith). Penalty on Davante Adams: Offensive Pass Interference, 10 yards (no play)",0.610,-0.410
2,0:27,1,20,GNB 15,7,10,"Penalty on Brian Robison: Neutral Zone Infraction, 5 yards (no play)",-0.410,0.280
2,0:18,1,15,GNB 20,7,10,Aaron Rodgers pass complete short right to Randall Cobb for 9 yards (tackle by Captain Munnerlyn and Andrew Sendejo),0.280,0.600
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 35,7,10,"Blair Walsh kicks off 62 yards, returned by Ty Montgomery for 21 yards (tackle by Anthony Harris)",0.000,0.540
3,14:55,1,10,GNB 24,7,10,Eddie Lacy left end for 9 yards (tackle by Harrison Smith),0.540,1.210
3,14:19,2,1,GNB 33,7,10,"Eddie Lacy right tackle for 4 yards (tackle by Shamar Stephen). Penalty on Richard Rodgers: Offensive Holding, 10 yards (no play)",1.210,-0.140
3,13:52,2,11,GNB 23,7,10,Aaron Rodgers pass incomplete deep left intended for Jordy Nelson,-0.140,-0.820
3,13:49,3,11,GNB 23,7,10,Aaron Rodgers pass complete short left to Jared Cook for 10 yards (tackle by Harrison Smith),-0.820,-1.180
3,13:09,4,1,GNB 33,7,10,"Jake Schum punts 44 yards, fair catch by Marcus Sherels",-1.180,-0.480
3,13:02,1,10,MIN 23,7,10,"Sam Bradford pass complete short middle to Stefon Diggs for 10 yards (tackle by Quinten Rollins). Penalty on Mike Daniels: Roughing the Passer, 15 yards",0.480,2.130
3,12:38,1,10,MIN 48,7,10,Adrian Peterson left tackle for -2 yards (tackle by Jake Ryan),2.130,1.310
3,11:58,2,12,MIN 46,7,10,Sam Bradford pass complete short middle to Charles Johnson for 10 yards (tackle by Ladarius Gunter),1.310,1.950
3,11:22,3,2,GNB 44,7,10,Sam Bradford sacked by Clay Matthews for -7 yards,1.950,-0.130
3,10:40,4,9,MIN 49,7,10,"Jeff Locke punts 37 yards, fair catch by Micah Hyde",-0.130,0.280
3,10:34,1,10,GNB 14,7,10,"Aaron Rodgers pass incomplete short left intended for Randall Cobb. Penalty on Trae Waynes: Defensive Pass Interference, 13 yards (no play)",-0.280,0.740
3,10:28,1,10,GNB 27,7,10,Aaron Rodgers pass complete short middle to Jared Cook for 14 yards (tackle by Harrison Smith),0.740,1.660
3,10:00,1,10,GNB 41,7,10,Eddie Lacy left guard for -1 yards (tackle by Linval Joseph),1.660,0.990
3,9:25,2,11,GNB 40,7,10,"Aaron Rodgers pass incomplete. Penalty on Trae Waynes: Defensive Holding, 5 yards (no play)",0.990,1.930
3,9:18,1,10,GNB 45,7,10,Eddie Lacy left end for 12 yards (tackle by Chad Greenway and Harrison Smith),1.930,2.720
3,8:34,1,10,MIN 43,7,10,Aaron Rodgers sacked by Tom Johnson for -2 yards,2.720,1.910
3,7:51,2,12,MIN 45,7,10,Aaron Rodgers pass complete short left to Jared Cook for 4 yards (tackle by Trae Waynes),1.910,1.750
3,7:15,3,8,MIN 41,7,10,"Aaron Rodgers left end for 9 yards (tackle by Everson Griffen). Aaron Rodgers fumbles (forced by Everson Griffen), recovered by Jared Cook at MIN-22",1.750,4.110
3,6:18,1,10,MIN 22,7,10,James Starks right tackle for -2 yards (tackle by Chad Greenway),4.110,3.290
3,5:49,2,12,MIN 24,7,10,Aaron Rodgers pass complete short left to Richard Rodgers for 10 yards (tackle by Harrison Smith and Andrew Sendejo),3.290,4.150
3,5:08,3,2,MIN 14,7,10,Aaron Rodgers pass incomplete short left intended for Jordy Nelson,4.150,2.630
3,5:04,4,2,MIN 14,7,10,James Starks left guard for 1 yard (tackle by Linval Joseph and Brian Robison),2.630,0.320
3,4:57,1,10,MIN 13,7,10,Adrian Peterson middle for 4 yards (tackle by Jake Ryan),-0.320,-0.300
3,4:22,2,6,MIN 17,7,10,Sam Bradford pass complete short right to Stefon Diggs for 46 yards (tackle by Jake Ryan),-0.300,-0.300
3,3:31,2,6,MIN 17,7,10,Timeout #1 by Minnesota Vikings,-0.300,3.120
3,3:31,1,10,GNB 37,7,10,Adrian Peterson right guard for 5 yards (tackle by Kyler Fackrell),3.120,3.250
3,3:05,2,5,GNB 32,7,10,Jerick McKinnon middle for 2 yards (tackle by Ha Ha Clinton-Dix),3.250,2.810
3,2:42,3,3,GNB 30,7,10,Sam Bradford pass complete short right to Adam Thielen for 5 yards (tackle by Joe Thomas),2.810,3.910
3,2:16,1,10,GNB 25,7,16,"Sam Bradford pass complete deep middle to Stefon Diggs for 25 yards, touchdown. Penalty on Damarious Randall: Defensive Pass Interference (Declined)",3.910,7.000
3,2:16,,,GNB 25,7,17,Blair Walsh kicks extra point good,0.000,0.000
3,2:16,,,MIN 35,7,17,"Blair Walsh kicks off 65 yards, touchback",0.000,-0.610
3,2:11,1,10,GNB 25,7,17,James Starks right end for 1 yard (tackle by Linval Joseph),0.610,0.200
3,1:36,2,9,GNB 26,7,17,"James Starks left end for 5 yards (tackle by Andrew Sendejo). Penalty on T.J. Lang: Offensive Holding, 10 yards",0.200,-0.480
3,1:12,2,14,GNB 21,7,17,"Aaron Rodgers pass incomplete deep left intended for Davante Adams. Penalty on Trae Waynes: Defensive Pass Interference, 28 yards (no play)",-0.480,2.190
3,1:05,1,10,GNB 49,7,17,Aaron Rodgers pass incomplete deep middle intended for Jordy Nelson,2.190,1.650
3,1:00,2,10,GNB 49,7,17,Aaron Rodgers pass complete short middle to James Starks for 16 yards (tackle by Andrew Sendejo),1.650,3.250
3,0:22,1,10,MIN 35,7,17,James Starks right end for 2 yards (tackle by Linval Joseph),3.250,2.970
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,MIN 33,7,17,Aaron Rodgers sacked by Everson Griffen for -10 yards,2.970,0.960
4,14:18,3,18,MIN 43,7,17,Aaron Rodgers pass complete deep left to Jordy Nelson for 39 yards (tackle by Andrew Sendejo),0.960,6.280
4,13:28,1,4,MIN 4,7,17,Aaron Rodgers pass incomplete short right intended for Davante Adams (defended by Terence Newman),6.280,5.340
4,13:24,2,4,MIN 4,7,17,James Starks right end for -6 yards (tackle by Captain Munnerlyn),5.340,3.130
4,12:50,3,10,MIN 10,13,17,"Aaron Rodgers middle for 10 yards, touchdown. Penalty on J.C. Tretter: Unsportsmanlike Conduct, 15 yards",3.130,7.000
4,12:50,,,MIN 10,14,17,Mason Crosby kicks extra point good,0.000,0.000
4,12:50,,,GNB 20,14,17,"Mason Crosby kicks off 73 yards, returned by Cordarrelle Patterson for 37 yards (tackle by Damarious Randall)",0.000,-1.860
4,12:35,1,10,MIN 44,14,17,"Cordarrelle Patterson right end for -2 yards (tackle by Datone Jones). Penalty on Stefon Diggs: Unsportsmanlike Conduct, 15 yards",1.860,-0.980
4,11:55,2,27,MIN 27,14,17,Jerick McKinnon right guard for no gain (tackle by Joe Thomas),-0.980,-1.620
4,11:19,3,27,MIN 27,14,17,Sam Bradford pass complete short middle to Stefon Diggs for 15 yards (tackle by Joe Thomas),-1.620,-0.590
4,10:39,4,12,MIN 42,14,17,"Jeff Locke punts 43 yards, fair catch by Trevor Davis",-0.590,0.220
4,10:32,1,10,GNB 15,14,17,Aaron Rodgers pass incomplete short right intended for Eddie Lacy,-0.220,-0.710
4,10:28,2,10,GNB 15,14,17,Eddie Lacy middle for 13 yards (tackle by Andrew Sendejo),-0.710,0.810
4,9:56,1,10,GNB 28,14,17,Aaron Rodgers pass complete short right to Jordy Nelson for 6 yards (tackle by Terence Newman),0.810,1.070
4,9:26,2,4,GNB 34,14,17,Eddie Lacy middle for 1 yard (tackle by Harrison Smith),1.070,0.500
4,8:43,3,3,GNB 35,14,17,Aaron Rodgers pass complete short left to Davante Adams for 10 yards (tackle by Trae Waynes),0.500,1.930
4,8:04,1,10,GNB 45,14,17,Eddie Lacy left tackle for no gain (tackle by Anthony Barr),1.930,1.380
4,7:24,2,10,GNB 45,14,17,Aaron Rodgers pass complete short middle to Richard Rodgers for 15 yards (tackle by Andrew Sendejo),1.380,2.920
4,7:00,1,10,MIN 40,14,17,"Aaron Rodgers sacked by Brian Robison for -6 yards. Aaron Rodgers fumbles (forced by Brian Robison), recovered by Shamar Stephen at MIN-44 (tackle by J.C. Tretter)",2.920,-1.860
4,6:53,1,10,MIN 44,14,17,Matt Asiata left tackle for 12 yards (tackle by Ha Ha Clinton-Dix and Jake Ryan),1.860,2.650
4,6:12,1,10,GNB 44,14,17,Matt Asiata right tackle for -1 yards (tackle by Jake Ryan and Morgan Burnett),2.650,1.980
4,5:39,2,11,GNB 45,14,17,Sam Bradford pass incomplete short middle intended for Stefon Diggs (defended by Kenny Clark),1.980,1.290
4,5:35,3,11,GNB 45,14,17,Sam Bradford sacked by Julius Peppers and Nick Perry for -9 yards,1.290,-0.320
4,4:53,4,20,MIN 46,14,17,"Penalty on Mackensie Alexander: False Start, 5 yards (no play)",-0.320,-0.650
4,4:53,4,25,MIN 41,14,17,Jeff Locke punts 50 yards,-0.650,0.380
4,4:38,1,10,GNB 9,14,17,Aaron Rodgers pass incomplete short right intended for Jared Cook,-0.380,-0.780
4,4:32,2,10,GNB 9,14,17,Aaron Rodgers pass complete short left to Jared Cook for 3 yards (tackle by Trae Waynes),-0.780,-1.070
4,3:51,3,7,GNB 12,14,17,Aaron Rodgers pass complete short middle to Randall Cobb for 14 yards (tackle by Captain Munnerlyn),-1.070,0.670
4,3:25,1,10,GNB 26,14,17,Aaron Rodgers for 10 yards (tackle by Andrew Sendejo),0.670,1.330
4,3:19,1,10,GNB 36,14,17,Aaron Rodgers pass incomplete short middle intended for Randall Cobb (defended by Captain Munnerlyn),1.330,0.790
4,3:14,2,10,GNB 36,14,17,Aaron Rodgers pass complete short left to Davante Adams for 13 yards (tackle by Trae Waynes),0.790,2.190
4,2:33,1,10,GNB 49,14,17,Aaron Rodgers sacked by Linval Joseph for -4 yards,2.190,1.110
4,2:00,2,14,GNB 45,14,17,Aaron Rodgers pass incomplete short right intended for Jordy Nelson (defended by Terence Newman),1.110,0.430
4,1:56,3,14,GNB 45,14,17,Aaron Rodgers pass incomplete short left intended for Davante Adams is intercepted by Trae Waynes at MIN-41 and returned for 4 yards,0.430,-1.930
4,1:50,1,10,MIN 45,14,17,Matt Asiata right tackle for 3 yards (tackle by Micah Hyde),1.930,1.930
4,1:44,1,10,MIN 45,14,17,Timeout #1 by Green Bay Packers,1.930,1.790
4,1:44,2,7,MIN 48,14,17,Matt Asiata left guard for 1 yard (tackle by Blake Martinez),1.790,1.790
4,1:40,2,7,MIN 48,14,17,Timeout #2 by Green Bay Packers,1.790,1.220
4,1:40,3,6,MIN 49,14,17,"Sam Bradford pass incomplete short middle intended for Stefon Diggs. Penalty on Damarious Randall: Defensive Pass Interference, 12 yards (no play)",1.220,2.980
4,1:36,1,10,GNB 39,14,17,Matt Asiata left guard for -2 yards (tackle by Blake Martinez),2.980,2.170
4,1:33,2,12,GNB 41,14,17,Matt Asiata middle for 1 yard (tackle by Kenny Clark),2.170,2.170
4,0:48,2,12,GNB 41,14,17,Timeout #2 by Minnesota Vikings,2.170,1.620
4,0:48,3,11,GNB 40,14,17,Sam Bradford kneels for -3 yards,1.620,0.400
4,0:03,4,14,GNB 43,14,17,"Penalty on Sam Bradford: Delay of Game, 5 yards (no play)",0.400,0.070
4,0:03,4,19,GNB 48,14,17,Sam Bradford pass incomplete short right intended for Stefon Diggs,0.070,2.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
