Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cameron Brate,TAM,6,5,44,0,2,35,7.0,9,1.8,9.3,0,,0,0.0,0,97.2
Mike Evans,TAM,9,5,41,1,2,39,7.8,2,0.4,15.6,0,,0,0.0,0,104.4
Tyler Johnson,TAM,6,4,61,0,2,32,8.0,29,7.3,8.2,1,4.0,0,0.0,0,100.0
Rob Gronkowski,TAM,6,3,52,0,2,19,6.3,33,11.0,6.2,0,,0,0.0,0,79.9
Ronald Jones II,TAM,5,3,19,0,1,15,5.0,4,1.3,4.8,0,,0,0.0,0,67.9
Jaydon Mickens,TAM,2,2,22,0,1,6,3.0,16,8.0,3.0,0,,0,0.0,0,112.5
Ke'Shawn Vaughn,TAM,3,2,5,0,,4,2.0,1,0.5,2.3,0,,1,33.3,0,70.1
Tanner Hudson,TAM,4,1,9,0,1,3,3.0,6,6.0,16.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,16,10,90,0,5,68,6.8,22,2.2,8.4,0,,0,0.0,1,51.6
David Montgomery,CHI,8,7,30,0,2,-2,-0.3,32,4.6,0.1,0,,0,0.0,0,82.3
Anthony Miller,CHI,4,4,28,0,1,21,5.3,7,1.8,5.3,0,,0,0.0,0,95.8
Jimmy Graham,CHI,5,3,33,1,2,31,10.3,2,0.7,13.4,0,,0,0.0,0,119.2
Cordarrelle Patterson,CHI,3,3,38,0,2,14,4.7,24,8.0,4.7,0,,0,0.0,0,118.7
Darnell Mooney,CHI,5,2,15,0,1,11,5.5,4,2.0,17.4,0,,0,0.0,0,47.9
Demetrius Harris,CHI,1,1,9,0,1,9,9.0,0,0.0,9.0,0,,0,0.0,0,104.2
