Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Carson Wentz,IND,18,28,225,11,36.7,194,6.9,138,7.7,4.9,87,4.8,3,10.7%,4,14.3%,2,9,2,5,9,29.0%,1,5.0
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Kyler Murray,ARI,27,43,245,12,27.9,272,6.3,100,3.7,2.3,145,5.4,1,2.4%,8,19.5%,0,10,4,0,4,9.1%,1,10.0
