Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Pittman Jr.,IND,12,8,82,0,5,40,5.0,42,5.3,5.3,0,,1,8.3,0,86.1
T.Y. Hilton,IND,5,4,51,1,3,38,9.5,13,3.3,12.2,0,,0,0.0,0,148.7
Mo Alie-Cox,IND,4,2,42,0,1,10,5.0,32,16.0,3.3,1,2.0,0,0.0,0,87.5
Ashton Dulin,IND,2,1,23,0,1,23,23.0,0,0.0,14.0,0,,1,50.0,0,91.7
Kylen Granson,IND,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Nyheim Hines,IND,1,1,7,0,,7,7.0,0,0.0,7.0,0,,0,0.0,0,95.8
Dezmon Patmon,IND,1,1,14,1,1,14,14.0,0,0.0,14.0,0,,0,0.0,0,158.3
Jonathan Taylor,IND,2,0,0,0,0,0,,0,,0.5,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chase Edmonds,ARI,9,8,71,0,3,5,0.6,66,8.3,1.0,1,8.0,0,0.0,0,99.5
Zach Ertz,ARI,13,8,54,0,4,20,2.5,34,4.3,6.2,0,,0,0.0,0,70.7
Christian Kirk,ARI,9,7,48,0,3,42,6.0,6,0.9,10.1,0,,1,11.1,0,88.9
Antoine Wesley,ARI,4,2,29,1,1,23,11.5,6,3.0,11.8,0,,0,0.0,0,113.5
A.J. Green,ARI,3,1,33,0,1,20,20.0,13,13.0,15.3,0,,0,0.0,0,75.7
Demetrius Harris,ARI,1,1,3,0,,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2
