Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
1,10:02,4,4,NOR 19,10,0,Graham Gano 37 yard field goal good,2.260,3.000
1,10:02,,,CAR 35,10,0,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
1,9:57,1,10,NOR 20,10,0,Drew Brees pass incomplete deep middle intended for Joe Morgan is intercepted by Bene Benwikere at CAR-40,0.280,-1.600
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
1,9:52,1,10,CAR 40,10,0,Cam Newton left end for 22 yards (tackle by Pierre Warren),1.600,3.050
1,9:12,1,10,NOR 38,10,0,Cam Newton pass complete short middle to Greg Olsen for 9 yards (tackle by Curtis Lofton),3.050,3.720
1,8:43,2,1,NOR 29,10,0,Cam Newton pass complete short right to Philly Brown for 18 yards (tackle by Patrick Robinson),3.720,4.840
1,8:11,1,10,NOR 11,10,0,Jonathan Stewart right end for 2 yards (tackle by Kenny Vaccaro),4.840,4.510
1,7:40,2,8,NOR 9,10,0,Cam Newton pass complete short left to Greg Olsen for 7 yards (tackle by Keenan Lewis),4.510,5.120
1,6:46,3,1,NOR 2,16,0,"Cam Newton right guard for 2 yards, touchdown. Penalty on Brandon Williams: Disqualification (Offsetting), Penalty on Curtis Lofton: Unnecessary Roughness (Offsetting)",5.120,7.000
1,6:46,,,NOR 2,17,0,Graham Gano kicks extra point good,0.000,0.000
1,6:46,,,CAR 35,17,0,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
1,6:41,1,10,NOR 20,17,0,Mark Ingram left tackle for -1 yards (tackle by Star Lotulelei),0.280,-0.460
1,6:02,2,11,NOR 19,17,0,Drew Brees pass complete short left to Marques Colston for 7 yards (tackle by Wes Horton and Tre Boston),-0.460,-0.160
1,5:30,3,4,NOR 26,17,0,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Thomas Davis),-0.160,-1.630
1,5:24,4,4,NOR 26,17,0,"Thomas Morstead punts 50 yards, returned by Brenton Bersin for -2 yards (tackle by Brian Dixon)",-1.630,-0.410
1,5:15,1,10,CAR 22,17,0,Cam Newton pass incomplete deep right intended for Kelvin Benjamin,0.410,-0.130
1,5:08,2,10,CAR 22,17,0,"Jonathan Stewart left tackle for 9 yards (tackle by Curtis Lofton). Penalty on Kelvin Benjamin: Unnecessary Roughness, 15 yards",-0.130,-1.080
1,4:50,2,16,CAR 16,17,0,Cam Newton pass complete short left to Philly Brown for 15 yards (tackle by Patrick Robinson),-1.080,0.370
1,4:04,3,1,CAR 31,17,0,Cam Newton right guard for 2 yards (tackle by Curtis Lofton),0.370,1.140
1,3:28,1,10,CAR 33,17,0,Mike Tolbert right end for 4 yards (tackle by Cameron Jordan),1.140,1.130
1,2:51,2,6,CAR 37,17,0,Jonathan Stewart right guard for 4 yards (tackle by Curtis Lofton),1.130,0.960
1,2:09,3,2,CAR 41,17,0,Cam Newton pass incomplete deep left intended for Kelvin Benjamin,0.960,-0.650
1,2:02,4,2,CAR 41,17,0,"Brad Nortman punts 42 yards, returned by Jalen Saunders for 30 yards (tackle by A.J. Klein)",-0.650,-2.060
1,1:47,1,10,NOR 47,17,0,Drew Brees pass complete short middle to Nick Toon for 13 yards (tackle by Colin Jones),2.060,2.920
1,1:12,1,10,CAR 40,17,0,Drew Brees pass complete short middle to Mark Ingram for 9 yards (tackle by Thomas Davis),2.920,3.590
1,0:33,2,1,CAR 31,17,0,Mark Ingram right guard for 4 yards (tackle by Colin Jones),3.590,3.780
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 27,17,0,Mark Ingram right end for no gain (tackle by Dwan Edwards),3.780,3.230
2,14:30,2,10,CAR 27,17,0,Pierre Thomas left guard for 3 yards (tackle by Luke Kuechly),3.230,3.230
2,13:48,2,10,CAR 27,17,0,Timeout #2 by Carolina Panthers,3.230,2.940
2,13:48,3,7,CAR 24,17,0,"Drew Brees pass complete short left to Jimmy Graham for 5 yards (tackle by Thomas Davis). Penalty on Josh Norman: Defensive Offside, 5 yards (no play)",2.940,3.640
2,13:27,3,2,CAR 19,17,0,Drew Brees pass incomplete (defended by Dwan Edwards),3.640,2.310
2,13:24,4,2,CAR 19,17,3,Shayne Graham 37 yard field goal good,2.310,3.000
2,13:24,,,NOR 35,17,3,"Thomas Morstead kicks off 65 yards, touchback",0.000,-0.280
2,13:19,1,10,CAR 20,17,3,Jonathan Stewart right guard for 3 yards (tackle by Curtis Lofton and Cameron Jordan),0.280,0.140
2,12:49,2,7,CAR 23,17,3,Jonathan Stewart right guard for 14 yards (tackle by Pierre Warren),0.140,1.400
2,12:19,1,10,CAR 37,17,3,Cam Newton left guard for 3 yards (tackle by John Jenkins),1.400,1.260
2,11:34,2,7,CAR 40,17,3,Mike Tolbert left guard for 5 yards (tackle by Ramon Humber),1.260,1.220
2,10:49,3,2,CAR 45,17,3,Cam Newton pass incomplete short middle intended for Mike Tolbert,1.220,-0.390
2,10:45,4,2,CAR 45,17,3,"Brad Nortman punts 42 yards, returned by Jalen Saunders for 32 yards (tackle by Thomas DeCoud)",-0.390,-1.930
2,10:31,1,10,NOR 45,17,3,Drew Brees pass complete short left to Kenny Stills for 7 yards (tackle by Thomas Davis),1.930,2.330
2,9:59,2,3,CAR 48,17,3,"Drew Brees pass incomplete short right intended for Marques Colston. Penalty on Terron Armstead: Illegal Formation, 5 yards (no play)",2.330,1.650
2,9:55,2,8,NOR 47,17,3,Drew Brees left guard for 6 yards (tackle by Kawann Short),1.650,1.750
2,9:22,3,2,CAR 47,17,3,Drew Brees pass complete short left to Kenny Stills for 2 yards (tackle by Bene Benwikere),1.750,2.590
2,8:50,1,10,CAR 45,17,3,Mark Ingram right guard for 16 yards (tackle by Tre Boston and Roman Harper),2.590,3.640
2,8:17,1,10,CAR 29,17,3,Drew Brees pass complete short left to Nick Toon for 6 yards (tackle by Bene Benwikere),3.640,3.910
2,7:53,2,4,CAR 23,17,3,Drew Brees pass complete short right to Erik Lorig for -1 yards (tackle by Luke Kuechly),3.910,3.070
2,7:09,3,5,CAR 24,17,3,Drew Brees pass incomplete short left intended for Josh Hill,3.070,1.920
2,7:05,4,5,CAR 24,17,3,Shayne Graham 42 yard field goal no good,1.920,-1.070
2,7:00,1,10,CAR 32,17,3,Cam Newton pass incomplete deep left intended for Kelvin Benjamin (defended by Pierre Warren),1.070,0.530
2,6:53,2,10,CAR 32,17,3,Jonathan Stewart right tackle for 6 yards (tackle by Curtis Lofton),0.530,0.530
2,6:14,2,10,CAR 32,17,3,Timeout #3 by Carolina Panthers,0.530,0.630
2,6:14,3,4,CAR 38,17,3,Cam Newton pass complete short right to Brenton Bersin for 9 yards (tackle by Patrick Robinson),0.630,2.060
2,5:55,1,10,CAR 47,17,3,Cam Newton pass complete short right to Greg Olsen for 8 yards (tackle by Parys Haralson),2.060,2.600
2,5:21,2,2,NOR 45,17,3,Jonathan Stewart right guard for 1 yard (tackle by John Jenkins and Parys Haralson),2.600,2.020
2,4:41,3,1,NOR 44,17,3,Cam Newton up the middle for 2 yards (tackle by Akiem Hicks),2.020,2.020
2,4:23,3,1,NOR 44,17,3,Timeout #1 by New Orleans Saints,2.020,2.790
2,4:23,1,10,NOR 42,17,3,Jonathan Stewart right guard for 8 yards (tackle by Akiem Hicks),2.790,3.320
2,3:54,2,2,NOR 34,17,3,Jonathan Stewart right guard for -4 yards (tackle by Parys Haralson),3.320,2.080
2,3:29,3,6,NOR 38,17,3,Cam Newton for 13 yards (tackle by Curtis Lofton),2.080,3.910
2,3:04,1,10,NOR 25,17,3,Mike Tolbert left guard for 1 yard (tackle by Cameron Jordan and Kasim Edebali),3.910,3.500
2,2:31,2,9,NOR 24,17,3,Cam Newton pass complete short right to Greg Olsen for 8 yards (tackle by Curtis Lofton),3.500,3.500
2,2:18,2,9,NOR 24,17,3,Timeout #2 by New Orleans Saints,3.500,4.060
2,2:18,3,1,NOR 16,23,3,"Cam Newton pass complete deep right to Greg Olsen for 16 yards, touchdown",4.060,7.000
2,2:18,,,NOR 2,24,3,Graham Gano kicks extra point good,0.000,0.000
2,2:18,,,CAR 35,24,3,"Graham Gano kicks off 68 yards, returned by Travaris Cadet for 28 yards (tackle by Adarius Glanton)",0.000,-0.610
2,2:08,1,10,NOR 25,24,3,Drew Brees pass incomplete short left intended for Pierre Thomas (defended by Bene Benwikere),0.610,0.060
2,2:03,2,10,NOR 25,24,3,Drew Brees pass complete short right to Jimmy Graham for 8 yards (tackle by Josh Norman),0.060,0.430
2,1:55,3,2,NOR 33,24,3,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Roman Harper),0.430,-1.180
2,1:51,4,2,NOR 33,24,3,"Thomas Morstead punts 41 yards, fair catch by Brenton Bersin",-1.180,-0.670
2,1:44,1,10,CAR 26,24,3,Jonathan Stewart right guard for 1 yard (tackle by Cameron Jordan and David Hawthorne),0.670,0.270
2,1:03,2,9,CAR 27,24,3,Jonathan Stewart for 15 yards (tackle by Pierre Warren),0.270,1.730
2,0:55,1,10,CAR 42,24,3,Cam Newton pass complete short right to Philly Brown for 9 yards (tackle by Ramon Humber),1.730,2.400
2,0:30,2,1,NOR 49,24,3,Cam Newton pass incomplete short right intended for Greg Olsen,2.400,2.790
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,0:19,1,10,NOR 42,24,3,Cam Newton spiked the ball,2.790,2.240
2,0:18,2,10,NOR 42,24,3,Cam Newton pass incomplete deep left intended for Philly Brown,2.240,2.240
2,0:12,2,10,NOR 42,24,3,Timeout #3 by New Orleans Saints,2.240,1.550
2,0:12,3,10,NOR 42,24,3,"Cam Newton for 5 yards (tackle by David Hawthorne). Penalty on Ryan Kalil: Offensive Holding, 10 yards (no play)",1.550,0.230
2,0:05,3,20,CAR 48,24,3,Cam Newton pass incomplete (defended by Pierre Warren),0.230,-0.190
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,24,3,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NOR 20,24,3,Drew Brees pass incomplete short middle intended for Pierre Thomas (defended by Luke Kuechly),0.280,-0.270
3,14:56,2,10,NOR 20,24,3,Mark Ingram right guard for 3 yards (tackle by Roman Harper),-0.270,-0.560
3,14:22,3,7,NOR 23,24,3,Drew Brees pass incomplete short middle intended for Jimmy Graham,-0.560,-1.830
3,14:17,4,7,NOR 23,24,3,"Thomas Morstead punts 36 yards, out of bounds. Penalty on Ben Jacobs: Offensive Holding, 10 yards",-1.830,-1.000
3,14:10,1,10,CAR 31,30,3,"Jonathan Stewart right tackle for 69 yards, touchdown",1.000,7.000
3,14:10,,,NOR 2,30,3,"Graham Gano kicks extra point good. Penalty on Ben Jacobs: Offensive Holding, 10 yards (no play)",0.000,-1.000
3,14:10,,,NOR 2,31,3,Graham Gano kicks extra point good,0.000,0.000
3,14:10,,,CAR 35,31,3,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,13:59,1,10,NOR 20,31,3,Mark Ingram left guard for 11 yards (tackle by Luke Kuechly),0.280,1.000
3,13:28,1,10,NOR 31,31,3,Drew Brees pass complete short right to Erik Lorig for no gain,1.000,0.460
3,12:52,2,10,NOR 31,31,3,Drew Brees pass complete short left to Marques Colston for 9 yards (tackle by Colin Jones),0.460,0.960
3,12:26,3,1,NOR 40,31,3,Mark Ingram left guard for no gain (tackle by Thomas Davis),0.960,-0.720
3,11:49,4,1,NOR 40,31,3,Mark Ingram for 5 yards (tackle by Bene Benwikere),-0.720,1.930
3,11:27,1,10,NOR 45,31,3,Drew Brees pass incomplete short middle intended for Ben Watson,1.930,1.380
3,11:21,2,10,NOR 45,31,3,Drew Brees pass incomplete deep middle intended for Ben Watson (defended by Roman Harper),1.380,0.700
3,11:15,3,10,NOR 45,31,3,Drew Brees pass incomplete deep right intended for Joe Morgan,0.700,-0.390
3,11:09,4,10,NOR 45,31,3,"Thomas Morstead punts 41 yards, fair catch by Brenton Bersin",-0.390,0.280
3,11:02,1,10,CAR 14,31,3,"Cam Newton right end for 9 yards. Cam Newton fumbles, recovered by Cam Newton at CAR-14",-0.280,0.550
3,10:14,2,1,CAR 23,31,3,Cam Newton right end for 2 yards (tackle by Kasim Edebali),0.550,0.610
3,9:33,1,10,CAR 25,31,3,Jonathan Stewart left guard for 4 yards (tackle by Akiem Hicks and Parys Haralson),0.610,0.600
3,8:53,2,6,CAR 29,31,3,Cam Newton pass complete short middle to Greg Olsen for 14 yards (tackle by Pierre Warren),0.600,1.800
3,8:09,1,10,CAR 43,31,3,Cam Newton left end for 2 yards (tackle by Kenny Vaccaro and Curtis Lofton),1.800,1.520
3,7:28,2,8,CAR 45,31,3,Jonathan Stewart left end for 7 yards (tackle by Brandon Deaderick and Curtis Lofton),1.520,1.750
3,6:46,3,1,NOR 48,31,3,Cam Newton pass complete short right to Greg Olsen for no gain,1.750,0.070
3,6:05,4,1,NOR 48,31,3,"Penalty on Kasim Edebali: Neutral Zone Infraction, 5 yards (no play)",0.070,2.720
3,5:50,1,10,NOR 43,31,3,"Cam Newton left end for 2 yards (tackle by Cameron Jordan). Penalty on Cameron Jordan: Unnecessary Roughness, 15 yards",2.720,3.840
3,5:22,1,10,NOR 26,37,3,"Cam Newton pass complete short left to Fozzy Whittaker for 26 yards, touchdown",3.840,7.000
3,5:22,,,NOR 2,38,3,Graham Gano kicks extra point good,0.000,0.000
3,5:22,,,CAR 35,38,3,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,5:13,1,10,NOR 20,38,3,Drew Brees pass incomplete short right intended for Jimmy Graham,0.280,-0.270
3,5:08,2,10,NOR 20,38,3,Drew Brees sacked by Kawann Short for -2 yards,-0.270,-1.330
3,4:32,3,12,NOR 18,38,3,Drew Brees pass incomplete deep left intended for Joe Morgan (defended by Tre Boston),-1.330,-2.240
3,4:24,4,12,NOR 18,38,3,"Thomas Morstead punts 52 yards, returned by Brenton Bersin for 9 yards (tackle by Ramon Humber)",-2.240,-1.530
3,4:15,1,10,CAR 39,38,3,Jonathan Stewart left tackle for 1 yard (tackle by Brandon Deaderick),1.530,1.120
3,3:41,2,9,CAR 40,38,3,Cam Newton pass complete short middle to Ed Dickson for 10 yards (tackle by Curtis Lofton),1.120,2.260
3,3:03,1,10,,38,3,Cam Newton pass incomplete short right intended for Greg Olsen (defended by Kenny Vaccaro),2.260,1.710
3,2:58,2,10,,38,3,Mike Tolbert for 15 yards (tackle by Pierre Warren),1.710,3.250
3,2:24,1,10,NOR 35,38,3,Cam Newton pass incomplete short right intended for Ed Dickson (defended by David Hawthorne),3.250,2.700
3,2:21,2,10,NOR 35,38,3,Cam Newton pass incomplete deep middle intended for Philly Brown (defended by Brian Dixon),2.700,2.010
3,2:15,3,10,NOR 35,38,3,Cam Newton pass complete short left to Mike Tolbert for 16 yards (tackle by Brian Dixon),2.010,4.310
3,1:28,1,10,NOR 19,38,3,"Penalty on Greg Olsen: False Start, 5 yards (no play)",4.310,3.970
3,1:08,1,15,NOR 24,38,3,Jonathan Stewart left guard for no gain (tackle by Kasim Edebali and John Jenkins),3.970,3.090
3,0:27,2,15,NOR 24,38,3,Jonathan Stewart left guard for 3 yards (tackle by Curtis Lofton and Kenny Vaccaro),3.090,2.810
Quarter,Time,Down,ToGo,Location,CAR,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,12,NOR 21,38,3,"Cam Newton pass complete short right to Greg Olsen for -2 yards (tackle by Curtis Lofton). Greg Olsen fumbles (forced by Curtis Lofton), recovered by Greg Olsen at NOR-23",2.810,1.930
4,14:15,4,14,NOR 23,41,3,Graham Gano 41 yard field goal good,1.930,3.000
4,14:15,,,CAR 35,41,3,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,14:10,1,10,NOR 20,41,3,Drew Brees pass complete short left to Pierre Thomas for 1 yard (tackle by Thomas Davis and Bene Benwikere),0.280,-0.130
4,13:48,2,9,NOR 21,41,3,Drew Brees pass complete short right to Marques Colston for 24 yards (tackle by Colin Jones and Roman Harper),-0.130,1.930
4,13:22,1,10,NOR 45,41,3,Drew Brees pass complete short right to Pierre Thomas for 4 yards (tackle by Luke Kuechly),1.930,1.920
4,13:00,2,6,NOR 49,41,3,Drew Brees pass complete short left to Nick Toon for 12 yards (tackle by Colin Jones),1.920,1.920
4,12:36,2,6,NOR 49,41,3,Timeout #1 by Carolina Panthers,1.920,2.980
4,12:36,1,10,CAR 39,41,3,Drew Brees pass incomplete deep middle intended for Marques Colston (defended by Roman Harper),2.980,2.440
4,12:30,2,10,CAR 39,41,3,Drew Brees pass complete short left to Nick Toon for 14 yards (tackle by Melvin White),2.440,3.910
4,12:01,1,10,CAR 25,41,3,Drew Brees pass incomplete short middle intended for Jimmy Graham (defended by Luke Kuechly),3.910,3.360
4,11:57,2,10,CAR 25,41,3,Drew Brees pass complete short right to Joe Morgan for 9 yards (tackle by Josh Norman),3.360,4.060
4,11:38,3,1,CAR 16,41,3,Drew Brees sacked by Mario Addison for -15 yards. Penalty on NOR: Illegal Shift (Declined),4.060,1.320
4,11:22,4,16,CAR 31,41,3,Drew Brees pass incomplete deep right intended for Kenny Stills (defended by Tre Boston),1.320,-1.000
4,11:14,1,10,CAR 31,41,3,Jonathan Stewart right end for 6 yards (tackle by David Hawthorne),1.000,1.270
4,10:41,2,4,CAR 37,41,3,Jonathan Stewart left tackle for no gain (tackle by Brandon Deaderick),1.270,0.560
4,9:57,3,4,CAR 37,41,3,Mike Tolbert right guard for 3 yards (tackle by David Hawthorne and Tyrunn Walker),0.560,-0.720
4,9:14,4,1,CAR 40,41,3,"Brad Nortman punts 49 yards, returned by Jalen Saunders for 6 yards (tackle by Mike Tolbert)",-0.720,0.060
4,9:00,1,10,NOR 17,41,3,Pierre Thomas left guard for 10 yards (tackle by Bene Benwikere),-0.060,0.740
4,8:38,1,10,NOR 27,41,3,Drew Brees pass incomplete short left intended for Jimmy Graham,0.740,0.200
4,8:28,2,10,NOR 27,41,3,Drew Brees pass complete short right to Pierre Thomas for 5 yards (tackle by Josh Norman),0.200,0.170
4,8:03,3,5,NOR 32,41,3,Drew Brees pass complete deep left to Marques Colston for 28 yards (tackle by Melvin White),0.170,2.920
4,7:44,1,10,CAR 40,41,3,Travaris Cadet left guard for 5 yards (tackle by Luke Kuechly),2.920,3.050
4,7:28,2,5,CAR 35,41,3,Drew Brees pass complete short left to Ben Watson for 1 yard (tackle by Thomas Davis),3.050,2.480
4,7:03,3,4,CAR 34,41,3,Drew Brees pass complete short middle to Kenny Stills for 14 yards (tackle by Melvin White). Penalty on Charles Johnson: Defensive Offside (Declined),2.480,4.240
4,6:44,1,10,CAR 20,41,3,Drew Brees pass complete short left to Travaris Cadet for 4 yards (tackle by Bene Benwikere),4.240,4.280
4,6:12,2,6,CAR 16,41,3,Drew Brees pass complete short left to Travaris Cadet for 9 yards (tackle by Melvin White),4.280,5.600
4,5:45,1,7,CAR 7,41,3,Drew Brees pass incomplete short right intended for Marques Colston,5.600,4.760
4,5:39,2,7,CAR 7,41,3,Drew Brees pass incomplete short left intended for Jimmy Graham,4.760,3.810
4,5:35,3,7,CAR 7,41,9,"Drew Brees pass complete short left to Ben Watson for 7 yards, touchdown",3.810,7.000
4,5:35,,,CAR 2,41,10,Shayne Graham kicks extra point good,0.000,0.000
4,5:35,,,NOR 35,41,10,"Shayne Graham kicks onside 10 yards, recovered by Jerricho Cotchery",0.000,-2.590
4,5:28,1,10,NOR 45,41,10,Fozzy Whittaker left end for -1 yards (tackle by Curtis Lofton),2.590,1.910
4,4:45,2,11,NOR 46,41,10,Fozzy Whittaker left guard for 3 yards (tackle by Curtis Lofton),1.910,1.620
4,3:59,3,8,NOR 43,41,10,Fozzy Whittaker left guard for 3 yards (tackle by Tyrunn Walker),1.620,0.590
4,3:18,4,5,NOR 40,41,10,Brad Nortman punts 25 yards,0.590,0.590
4,3:05,4,5,NOR 40,41,10,Timeout #2 by Carolina Panthers,0.590,0.220
4,3:05,1,10,NOR 15,41,10,Mark Ingram right guard for 4 yards (tackle by Ben Jacobs and Wes Horton),-0.220,-0.110
4,2:39,2,6,NOR 19,41,10,Pierre Thomas right guard for 16 yards (tackle by Tre Boston),-0.110,1.270
4,2:12,1,10,NOR 35,41,10,Drew Brees pass complete short right to Pierre Thomas for 4 yards (tackle by Kawann Short and Luke Kuechly),1.270,1.260
4,2:00,2,6,NOR 39,41,10,Drew Brees pass complete short left to Joe Morgan for 14 yards (tackle by Melvin White),1.260,2.460
4,1:40,1,10,CAR 47,41,10,Drew Brees pass complete short right to Jimmy Graham for 10 yards (tackle by Ben Jacobs),2.460,3.120
4,1:18,1,10,CAR 37,41,10,"Penalty on Joe Morgan: False Start, 5 yards (no play)",3.120,2.790
4,1:17,1,15,CAR 42,41,10,Pierre Thomas right guard for 7 yards (tackle by Kawann Short),2.790,2.840
4,0:58,2,8,CAR 35,41,10,Drew Brees pass complete short left to Jimmy Graham for 7 yards (tackle by Bene Benwikere),2.840,3.070
4,0:51,3,1,CAR 28,41,10,Pierre Thomas left guard for 2 yards (tackle by Kawann Short),3.070,3.840
4,0:33,1,10,CAR 26,41,10,Drew Brees pass incomplete short middle intended for Jimmy Graham,3.840,3.300
4,0:29,2,10,CAR 26,41,10,Drew Brees pass complete short right to Marques Colston for 4 yards (tackle by Ben Jacobs and Bene Benwikere),3.300,3.140
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
