0,1
Officials,Officials
Referee,Walt Coleman
Umpire,Bill Schuster
Head Linesman,Jerry Bergman
Line Judge,Michael Spanier
Back Judge,Rich Martinez
Side Judge,Michael Banks
Field Judge,Mike Weatherford
