Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Olave,NOR,9,5,46,0,2,35,7.0,11,2.2,18.9,0,,1,11.1,0,69.7
Alvin Kamara,NOR,5,4,51,1,2,13,3.3,38,9.5,2.2,1,4.0,1,20.0,0,148.7
Michael Thomas,NOR,7,4,68,0,3,41,10.3,27,6.8,8.1,1,4.0,2,28.6,0,90.2
Rashid Shaheed,NOR,3,3,153,1,3,125,41.7,28,9.3,41.7,0,,0,0.0,0,158.3
Taysom Hill,NOR,1,1,14,0,1,1,1.0,13,13.0,1.0,0,,0,0.0,0,118.7
Juwan Johnson,NOR,2,1,5,0,1,5,5.0,0,0.0,10.5,0,,0,0.0,0,56.2
Jamaal Williams,NOR,1,1,8,0,0,-4,-4.0,12,12.0,-4.0,0,,0,0.0,0,100.0
Kendre Miller,NOR,1,1,9,0,0,0,0.0,9,9.0,0.0,0,,0,0.0,0,104.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Michael Pittman Jr.,IND,13,8,40,1,1,20,2.5,20,2.5,5.8,0,,0,0.0,1,59.8
Josh Downs,IND,9,7,72,0,4,46,6.6,26,3.7,7.6,0,,0,0.0,0,100.0
Alec Pierce,IND,5,3,41,0,2,23,7.7,18,6.0,6.4,1,3.0,1,20.0,0,86.2
Andrew Ogletree,IND,3,1,33,1,1,33,33.0,0,0.0,21.7,0,,0,0.0,0,115.3
Jonathan Taylor,IND,2,1,2,0,0,2,2.0,0,0.0,3.5,0,,1,50.0,0,56.2
Mo Alie-Cox,IND,2,1,11,0,1,4,4.0,7,7.0,5.0,0,,0,0.0,0,66.7
Zack Moss,IND,1,1,8,0,1,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Will Mallory,IND,2,1,6,0,,6,6.0,0,0.0,8.5,0,,0,0.0,0,56.2
Juwann Winfree,IND,1,0,0,0,,0,,0,,26.0,0,,0,0.0,0,39.6
