Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Marshon Lattimore,NOR,0,13,8,61.5%,62,7.8,4.8,1,98.9,6.4,35,27,0,0,0,0.0,0,9,0,0.0%
Demario Davis,NOR,0,5,4,80.0%,42,10.5,8.4,0,101.7,8.8,20,22,3,0,1,0.0,1,13,1,7.1%
Pete Werner,NOR,0,3,3,100.0%,32,10.7,10.7,0,111.1,6.0,18,14,3,0,0,0.0,0,3,0,0.0%
Paulson Adebo,NOR,1,8,3,37.5%,9,3.0,1.1,0,6.2,7.6,7,2,0,0,0,0.0,0,3,1,25.0%
Alontae Taylor,NOR,0,3,2,66.7%,21,10.5,7.0,0,86.8,8.3,9,12,6,2,0,0.0,2,3,1,25.0%
Jordan Howden,NOR,0,4,2,50.0%,45,22.5,11.3,1,130.2,14.8,45,0,1,0,0,0.0,0,8,0,0.0%
Lonnie Johnson Jr.,NOR,0,1,1,100.0%,33,33.0,33.0,1,158.3,33.0,33,0,0,0,0,0.0,0,0,0,
Tyrann Mathieu,NOR,0,1,1,100.0%,2,2.0,2.0,0,79.2,2.0,2,0,0,0,0,0.0,0,4,1,20.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,1,2,1.0,4,5,1,16.7%
Nathan Shepherd,NOR,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,1,25.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,3,0,0.0,3,5,1,16.7%
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Ugo Amadi,NOR,0,1,0,0.0%,,,0.0,,39.6,11.0,,,0,0,0,0.0,0,0,0,
Malcolm Roach,NOR,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Zack Baun,NOR,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Tony Brown,IND,0,6,6,100.0%,180,30.0,30.0,1,158.3,20.8,125,55,0,0,0,0.0,0,6,3,33.3%
Zaire Franklin,IND,0,7,6,85.7%,75,12.5,10.7,1,150.9,3.7,10,65,2,0,0,0.0,0,14,0,0.0%
Kenny Moore,IND,0,3,3,100.0%,17,5.7,5.7,0,90.3,5.0,15,2,0,0,0,0.0,0,7,0,0.0%
Jaylon Jones,IND,0,6,2,33.3%,24,12.0,4.0,0,46.5,5.2,17,7,0,0,0,0.0,0,2,1,33.3%
Rodney Thomas II,IND,0,3,1,33.3%,44,44.0,14.7,0,81.9,35.7,44,0,0,0,0,0.0,0,3,0,0.0%
Shaquille Leonard,IND,0,1,1,100.0%,9,9.0,9.0,0,104.2,0.0,0,9,1,0,0,0.0,0,11,0,0.0%
E.J. Speed,IND,0,1,1,100.0%,5,5.0,5.0,0,87.5,5.0,5,0,4,0,0,0.0,0,2,0,0.0%
McTelvin Agim,IND,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%
DeForest Buckner,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
Julian Blackmon,IND,0,2,0,0.0%,,,0.0,,39.6,36.0,,,3,0,0,0.0,0,6,1,14.3%
Nick Cross,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
