Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
2,13:17,3,4,ATL 32,7,0,Byron Leftwich pass incomplete short right intended for Laurent Robinson,0.230,-1.240
2,13:11,4,4,ATL 32,7,0,"Michael Koenen punts 46 yards, returned by Phillip Buchanon for -3 yards (tackle by Antoine Harris)",-1.240,-0.150
2,13:04,1,10,TAM 19,7,0,"Penalty on Arron Sears: False Start, 5 yards (no play)",0.150,-0.390
2,13:04,1,15,TAM 14,7,0,Michael Pittman up the middle for no gain (tackle by Jonathan Babineaux),-0.390,-1.110
2,12:23,2,15,TAM 14,7,0,Jeff Garcia sacked by John Abraham for -5 yards,-1.110,-2.590
2,11:54,3,20,TAM 9,7,0,Michael Pittman up the middle for 12 yards (tackle by Michael Boley),-2.590,-1.960
2,11:19,4,8,TAM 21,7,0,"Josh Bidwell punts 42 yards, returned by Antoine Harris for 1 yard (tackle by Ryan Nece)",-1.960,-1.470
2,11:07,1,10,ATL 38,7,0,Byron Leftwich pass incomplete deep left intended for Laurent Robinson,1.470,0.920
2,11:00,2,10,ATL 38,7,0,Byron Leftwich pass incomplete short left intended for Warrick Dunn,0.920,0.230
2,10:54,3,10,ATL 38,13,0,"Byron Leftwich sacked by Stylez G. White for -2 yards. Byron Leftwich fumbles (forced by Stylez G. White), recovered by Ronde Barber at ATL-41 and returned for 41 yards, touchdown",0.230,-7.000
2,,,,ATL 2,14,0,Matt Bryant kicks extra point good,0.000,0.000
2,,,,TAM 30,14,0,"Matt Bryant kicks off 59 yards, returned by Jerious Norwood for 27 yards (tackle by Will Allen)",0.000,1.470
2,10:35,1,10,ATL 38,14,0,Warrick Dunn left end for 3 yards (tackle by Jovan Haye),1.470,1.330
2,10:00,2,7,ATL 41,14,0,Byron Leftwich pass incomplete short middle intended for Warrick Dunn (defended by Derrick Brooks),1.330,0.630
,,,,,,,"ATL challenged the pass completion ruling, and the original play was overturned.",,
2,9:55,3,7,ATL 41,14,0,--,0.630,1.730
,,,,,,,"TAM challenged the fumble ruling, and the play was upheld.",,
2,9:39,1,10,ATL 42,14,0,Warrick Dunn up the middle for 4 yards (tackle by Derrick Brooks),1.730,1.730
2,9:06,2,6,ATL 46,14,0,Byron Leftwich pass complete short right to Alge Crumpler for 12 yards (tackle by Tanard Jackson),1.730,2.790
2,8:34,1,10,TAM 42,14,0,Byron Leftwich sacked by Chris Hovan for -6 yards,2.790,1.430
2,8:08,2,16,TAM 48,14,0,Warrick Dunn up the middle for 2 yards (tackle by Chris Hovan),1.430,1.030
2,7:30,3,14,TAM 46,14,0,Byron Leftwich pass incomplete short right intended for Alge Crumpler,1.030,0.200
2,7:25,4,14,TAM 46,14,0,"Michael Koenen punts 31 yards, fair catch by Ike Hilliard",0.200,0.220
2,7:17,1,10,TAM 15,14,0,Jeff Garcia pass complete short right to B.J. Askew for 8 yards (tackle by DeAngelo Hall),-0.220,0.480
2,6:33,2,2,TAM 23,14,0,Earnest Graham up the middle for 4 yards (tackle by Chauncey Davis and Keith Brooking),0.480,0.740
2,5:51,1,10,TAM 27,14,0,Jeff Garcia pass complete deep middle to Alex Smith for 23 yards (tackle by DeAngelo Hall),0.740,2.260
2,5:11,1,10,TAM 50,14,0,Jeff Garcia pass incomplete deep left intended for Michael Pittman,2.260,1.710
2,5:06,2,10,TAM 50,14,0,Jeff Garcia pass incomplete deep left intended for Michael Pittman,1.710,1.030
2,5:00,3,10,TAM 50,14,0,"Jeff Garcia sacked by John Abraham for -3 yards. Penalty on Chris Houston: Illegal Contact, 5 yards (no play)",1.030,2.590
2,4:41,1,10,ATL 45,14,0,Earnest Graham up the middle for 6 yards (tackle by Demorrio Williams),2.590,2.850
2,4:36,2,4,ATL 39,14,0,Earnest Graham up the middle for -1 yards (tackle by Chauncey Davis),2.850,2.010
2,3:55,3,5,ATL 40,14,0,"Penalty on Jeff Garcia: Delay of Game, 5 yards (no play)",2.010,1.360
2,3:11,3,10,ATL 45,14,0,Jeff Garcia pass incomplete short right intended for Alex Smith,1.360,0.270
2,3:05,4,10,ATL 45,14,0,Josh Bidwell punts 40 yards,0.270,0.380
2,2:51,1,10,ATL 5,14,0,Warrick Dunn right tackle for 5 yards (tackle by Cato June),-0.380,-0.420
2,2:45,2,5,ATL 10,14,0,Byron Leftwich pass complete short middle to Alge Crumpler for 9 yards (tackle by Jermaine Phillips),-0.420,0.150
2,2:00,1,10,ATL 19,14,0,Byron Leftwich pass complete short left to Warrick Dunn for 9 yards (tackle by Ronde Barber),0.150,0.880
2,1:54,2,1,ATL 28,14,0,"Byron Leftwich sacked by Stylez G. White for -7 yards. Byron Leftwich fumbles (forced by Stylez G. White), recovered by Justin Blalock at ATL-22",0.880,-0.680
2,1:03,3,7,ATL 22,14,0,Byron Leftwich pass incomplete short left intended for Roddy White,-0.680,-1.900
2,0:58,4,7,ATL 22,14,0,"Michael Koenen punts 42 yards, returned by Phillip Buchanon for -1 yards (tackle by David Irons)",-1.900,-1.270
2,0:49,1,10,TAM 35,14,0,Michael Pittman right tackle for 5 yards (tackle by Michael Boley),1.270,1.400
2,0:07,2,5,TAM 40,14,0,Jeff Garcia kneels for -1 yards,1.400,0.560
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ATL 30,14,0,"Michael Koenen kicks off 71 yards, returned by Micheal Spurlock for 21 yards (tackle by Daren Stone)",0.000,0.280
3,14:55,1,10,TAM 20,14,0,Michael Pittman right tackle for 1 yard (tackle by Keith Brooking and Michael Boley),0.280,-0.130
3,14:19,2,9,TAM 21,14,0,Jeff Garcia pass incomplete short left intended for Maurice Stovall (defended by Chris Houston),-0.130,-0.820
3,14:14,3,9,TAM 21,14,0,Jeff Garcia pass incomplete short middle intended for Ike Hilliard,-0.820,-1.960
3,14:10,4,9,TAM 21,14,0,"Josh Bidwell punts 48 yards, returned by Adam Jennings for 16 yards (tackle by Maurice Stovall). Penalty on Marcus Wilkins: Defensive Offside, 5 yards (no play)",-1.960,-1.630
3,13:57,4,4,TAM 26,14,0,"Josh Bidwell punts 61 yards, returned by Adam Jennings for 3 yards (tackle by Quincy Black)",-1.630,0.140
3,13:45,1,10,ATL 16,14,0,Warrick Dunn up the middle for no gain (tackle by Jovan Haye),-0.140,-0.660
3,13:12,2,10,ATL 16,14,0,Byron Leftwich pass complete short left to Ovie Mughelli for 12 yards (tackle by Jermaine Phillips),-0.660,0.810
3,12:32,1,10,ATL 28,14,0,"Warrick Dunn right end for 2 yards (tackle by Barrett Ruud). Penalty on Ronde Barber: Personal Foul, 15 yards",0.810,1.930
3,12:00,1,10,ATL 45,14,0,Byron Leftwich pass complete short left to Warrick Dunn for 4 yards (tackle by Derrick Brooks),1.930,1.920
3,11:25,2,6,ATL 49,14,0,Byron Leftwich pass complete short left to Warrick Dunn for 1 yard (tackle by Tanard Jackson),1.920,1.360
3,10:45,3,5,,14,0,Byron Leftwich pass complete short left to Warrick Dunn for 4 yards (tackle by Phillip Buchanon),1.360,0.200
3,10:03,,,,14,0,Timeout #1 by Atlanta Falcons,0.000,0.200
3,10:03,4,1,TAM 46,14,0,Warrick Dunn left end for no gain (tackle by Ronde Barber),0.200,-1.990
3,9:57,1,10,TAM 46,14,0,Jeff Garcia pass complete deep right to Joey Galloway for 19 yards (tackle by DeAngelo Hall),1.990,3.250
3,9:22,1,10,ATL 35,14,0,Earnest Graham up the middle for 9 yards (tackle by Demorrio Williams),3.250,3.920
3,8:45,2,1,ATL 26,14,0,Earnest Graham left tackle for 6 yards (tackle by Jonathan Babineaux),3.920,4.240
3,8:11,1,10,ATL 20,14,0,Earnest Graham right tackle for 11 yards (tackle by Chris Crocker),4.240,5.140
3,7:31,1,9,ATL 9,14,0,Earnest Graham up the middle for 4 yards (tackle by Chris Crocker and Michael Boley),5.140,5.150
3,6:55,2,5,ATL 5,14,0,Jeff Garcia pass incomplete,5.150,4.260
3,6:46,,,,14,0,Timeout #2 by Atlanta Falcons,0.000,4.260
3,6:46,3,5,ATL 5,14,0,Jeff Garcia pass incomplete. Penalty on Arron Sears: Offensive Holding (Declined),4.260,3.010
3,6:39,4,5,ATL 5,17,0,Matt Bryant 23 yard field goal good,3.010,3.000
3,,,,TAM 30,17,0,"Matt Bryant kicks off 41 yards, returned by Jonathan Babineaux for 8 yards (tackle by Maurice Stovall)",0.000,1.400
3,6:32,1,10,ATL 37,17,0,Byron Leftwich pass incomplete short left intended for Roddy White,1.400,0.860
3,6:27,2,10,ATL 37,17,0,"Byron Leftwich sacked by Gaines Adams for -7 yards. Byron Leftwich fumbles (forced by Gaines Adams), recovered by Chris Hovan at ATL-27 (tackle by Byron Leftwich)",0.860,-3.780
3,6:20,1,10,ATL 27,17,0,Earnest Graham up the middle for 4 yards (tackle by Lawyer Milloy and Keith Brooking),3.780,3.770
3,5:44,2,6,ATL 23,17,0,Earnest Graham right tackle for 2 yards (tackle by Demorrio Williams and Michael Boley),3.770,3.340
3,4:57,,,,17,0,Timeout #1 by Tampa Bay Buccaneers,0.000,3.340
3,4:57,3,4,ATL 21,23,0,"Jeff Garcia pass complete deep right to Alex Smith for 21 yards, touchdown",3.340,7.000
3,,,,ATL 2,24,0,Matt Bryant kicks extra point good,0.000,0.000
3,,,,TAM 30,24,0,"Matt Bryant kicks off 61 yards, returned by Jerious Norwood for 21 yards (tackle by Adam Hayward). Penalty on Ovie Mughelli: Offensive Holding, 10 yards, Penalty on Stephen Nicholas: Offensive Holding (Declined)",0.000,-0.220
3,4:39,1,10,ATL 15,24,0,"Joey Harrington pass complete short left to Alge Crumpler for 7 yards (tackle by Barrett Ruud). Penalty on Kynan Forney: Unnecessary Roughness, 11 yards",-0.220,-1.070
3,4:23,2,14,ATL 11,24,0,Joey Harrington pass complete short left to Michael Jenkins for 10 yards (tackle by Ronde Barber),-1.070,-0.630
3,3:47,3,4,ATL 21,24,0,Joey Harrington pass incomplete short right intended for Laurent Robinson (defended by Brian Kelly),-0.630,-1.960
3,3:41,4,4,ATL 21,24,0,Michael Koenen punts 24 yards,-1.960,-2.590
3,3:32,1,10,ATL 45,24,0,Michael Pittman left tackle for no gain (tackle by Jonathan Babineaux and Demorrio Williams),2.590,2.040
3,2:48,2,10,ATL 45,24,0,Earnest Graham up the middle for 6 yards (tackle by Lawyer Milloy and Keith Brooking),2.040,2.150
3,2:06,3,4,ATL 39,24,0,Jeff Garcia pass complete short left to Earnest Graham for 6 yards (tackle by Michael Boley),2.150,3.380
3,1:23,1,10,ATL 33,24,0,Earnest Graham up the middle for 3 yards (tackle by Jonathan Babineaux),3.380,3.240
3,0:39,2,7,ATL 30,24,0,Earnest Graham left end for 4 yards (tackle by DeAngelo Hall),3.240,3.070
Quarter,Time,Down,ToGo,Location,TAM,ATL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,ATL 26,30,0,"Earnest Graham right end for 26 yards, touchdown",3.070,7.000
4,,,,ATL 2,31,0,Matt Bryant kicks extra point good,0.000,0.000
4,,,,TAM 30,31,0,"Matt Bryant kicks off 57 yards, returned by Jerious Norwood for 87 yards. Penalty on Stephen Nicholas: Offensive Holding, 10 yards",0.000,0.940
4,14:42,1,10,ATL 30,31,0,Joey Harrington pass complete short left to Warrick Dunn for 2 yards (tackle by Phillip Buchanon),0.940,0.660
4,14:06,2,8,ATL 32,31,0,Joey Harrington pass complete short right to Warrick Dunn for 6 yards (tackle by Jovan Haye),0.660,0.760
4,13:31,3,2,ATL 38,31,0,Warrick Dunn right tackle for 6 yards (tackle by Jermaine Phillips),0.760,1.860
4,12:51,1,10,ATL 44,31,0,"Penalty on Quinn Ojinnaka: False Start, 5 yards (no play)",1.860,1.530
4,12:36,1,15,ATL 39,31,0,Joey Harrington pass complete short right to Warrick Dunn for 8 yards (tackle by Cato June),1.530,1.720
4,11:27,2,7,ATL 47,31,0,Joey Harrington pass complete short left to Michael Jenkins for 9 yards (tackle by Phillip Buchanon),1.720,2.650
4,11:26,1,10,TAM 44,31,0,Joey Harrington pass incomplete short left intended for Warrick Dunn,2.650,2.110
4,11:24,2,10,TAM 44,31,0,Joey Harrington pass complete short right to Michael Jenkins for 7 yards (tackle by Jovan Haye),2.110,2.350
4,10:47,3,3,TAM 37,31,0,Warrick Dunn right tackle for -1 yards (tackle by Cato June),2.350,0.720
4,10:03,4,4,TAM 38,31,0,Joey Harrington pass incomplete short right intended for Warrick Dunn,0.720,-1.530
4,9:56,1,10,TAM 39,31,0,"Michael Pittman left tackle for no gain (tackle by Chauncey Davis). Penalty on Keith Brooking: Face Mask (15 Yards), 15 yards",1.530,2.520
4,9:31,1,10,ATL 46,31,0,Michael Pittman for 21 yards (tackle by Chris Crocker),2.520,3.910
4,8:43,1,10,ATL 25,31,0,Michael Pittman up the middle for 1 yard (tackle by Keith Brooking),3.910,3.500
4,8:01,2,9,ATL 24,31,0,Michael Pittman up the middle for 2 yards (tackle by Jamaal Anderson),3.500,3.070
4,7:16,3,7,ATL 22,31,0,Michael Pittman right end for 2 yards (tackle by Jonathan Babineaux),3.070,2.170
4,6:29,4,5,ATL 20,31,0,Bruce Gradkowski pass complete short right to Byron Storer for 2 yards (tackle by Michael Boley),2.170,-0.040
4,6:25,1,10,ATL 18,31,0,Joey Harrington sacked by Gaines Adams for -7 yards,0.040,-1.290
4,5:58,2,17,ATL 11,31,0,Jason Snelling right tackle for 7 yards (tackle by Jovan Haye and Barrett Ruud),-1.290,-1.170
4,5:19,3,10,ATL 18,31,0,Joey Harrington pass complete short middle to Michael Jenkins for 11 yards (tackle by Cato June),-1.170,0.870
4,4:44,1,10,ATL 29,31,0,Joey Harrington pass complete short left to Michael Jenkins for 9 yards (tackle by Sammy Davis),0.870,1.540
4,4:09,2,1,ATL 38,31,0,Jason Snelling up the middle for 6 yards (tackle by Kevin Carter),1.540,1.860
4,3:33,1,10,ATL 44,31,0,Joey Harrington pass complete short right to Adam Jennings for 4 yards (tackle by Will Allen),1.860,1.860
4,2:56,2,6,ATL 48,31,0,Joey Harrington pass complete short right to Roddy White for 11 yards (tackle by Phillip Buchanon),1.860,2.850
4,2:50,1,10,TAM 41,31,0,Joey Harrington pass complete short right to Michael Jenkins for 2 yards (tackle by Will Allen),2.850,2.580
4,2:12,2,8,TAM 39,31,0,"Joey Harrington pass complete short right to Roddy White for 7 yards (tackle by Chris Hovan). Penalty on Quinn Ojinnaka: Offensive Holding, 9 yards (no play)",2.580,1.360
4,2:05,2,17,TAM 48,31,0,Joey Harrington pass complete short right to Roddy White for 10 yards (tackle by Cato June),1.360,2.020
4,2:00,3,7,TAM 38,31,0,Joey Harrington pass complete short right to Laurent Robinson for 33 yards (tackle by Phillip Buchanon),2.020,6.060
4,1:53,,,,31,0,Timeout #3 by Atlanta Falcons,0.000,6.060
4,1:53,1,5,TAM 5,31,0,Joey Harrington pass incomplete short left intended for Laurent Robinson (defended by Tanard Jackson),6.060,5.150
4,1:49,2,5,TAM 5,31,0,"Penalty on Quinn Ojinnaka: False Start, 5 yards (no play)",5.150,4.190
4,1:49,2,10,TAM 10,31,0,Joey Harrington pass complete short right to Roddy White for 3 yards (tackle by Kalvin Pearson),4.190,3.810
4,1:14,3,7,TAM 7,31,6,"Joey Harrington pass complete short left to Adam Jennings for 7 yards, touchdown",3.810,7.000
4,,,,TAM 2,31,7,Morten Andersen kicks extra point good,0.000,0.000
4,,,,ATL 30,,,"Michael Koenen kicks off 43 yards, returned by Phillip Buchanon for -1 yards",,
4,1:05,1,10,TAM 26,31,7,Bruce Gradkowski kneels for -1 yards,0.670,-0.010
4,0:25,2,11,TAM 25,31,7,Bruce Gradkowski kneels for -1 yards,-0.010,-0.820
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
