Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
1,0:55,1,10,SEA 49,0,0,Carson Palmer pass complete deep left to Larry Fitzgerald for 22 yards (tackle by Cary Williams and Bobby Wagner),2.320,3.780
1,0:14,1,10,SEA 27,0,0,Chris Johnson left tackle for 2 yards (tackle by Cliff Avril and Kam Chancellor),3.780,3.500
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,SEA 25,0,0,Carson Palmer pass complete short middle to Larry Fitzgerald for 13 yards (tackle by K.J. Wright and Kam Chancellor),3.500,4.780
2,14:22,1,10,SEA 12,0,0,Chris Johnson left end for -8 yards (tackle by Cliff Avril),4.780,3.140
2,13:38,2,18,SEA 20,0,0,Carson Palmer pass incomplete short middle intended for Chris Johnson,3.140,2.480
2,13:34,3,18,SEA 20,0,0,Carson Palmer pass complete short right to Darren Fells for 5 yards (tackle by Bobby Wagner),2.480,2.440
2,12:55,4,13,SEA 15,3,0,Chandler Catanzaro 33 yard field goal good,2.440,3.000
2,12:55,,,ARI 35,3,0,"Chandler Catanzaro kicks off 63 yards, returned by Tyler Lockett for 20 yards (tackle by Justin Bethel)",0.000,-0.410
2,12:46,1,10,SEA 22,3,0,"Marshawn Lynch middle for -2 yards (tackle by Deone Bucannon). Penalty on Luke Willson: Offensive Holding, 10 yards (no play)",0.410,-0.660
2,12:25,1,20,SEA 12,5,0,"Russell Wilson sacked by Frostee Rucker for -10 yards. Russell Wilson fumbles, recovered by Russell Wilson at SEA-0, safety",-0.660,-2.000
2,,,,SEA 20,5,0,"Jon Ryan kicks off 61 yards, returned by Patrick Peterson for 22 yards (tackle by Earl Thomas)",,
2,12:10,1,10,ARI 41,5,0,Carson Palmer pass incomplete deep right intended for John Brown (defended by Richard Sherman),1.660,1.120
2,12:03,2,10,ARI 41,5,0,Chris Johnson left tackle for 2 yards (tackle by Ahtyba Rubin),1.120,0.700
2,11:21,3,8,ARI 43,5,0,"Carson Palmer pass incomplete short right intended for John Brown. Penalty on Richard Sherman: Defensive Pass Interference, 7 yards, Penalty on Cary Williams: Defensive Holding (Declined) (no play)",0.700,2.260
2,11:16,1,10,,5,0,"Carson Palmer pass complete deep right to Michael Floyd for 42 yards (tackle by Kam Chancellor and Richard Sherman). Penalty on ARI: Illegal Formation, 5 yards (no play)",2.260,1.930
2,10:45,1,15,ARI 45,5,0,Carson Palmer pass complete short right to Michael Floyd for 11 yards (tackle by Richard Sherman),1.930,2.520
2,10:11,2,4,SEA 44,5,0,Chris Johnson left tackle for 8 yards (tackle by Kam Chancellor),2.520,3.180
2,9:27,1,10,SEA 36,5,0,Chris Johnson middle for 1 yard (tackle by Michael Bennett and Brandon Mebane),3.180,2.770
2,9:00,2,9,SEA 35,5,0,Carson Palmer pass incomplete short left intended for Larry Fitzgerald (defended by Cary Williams),2.770,2.080
2,8:53,3,9,SEA 35,5,0,Carson Palmer pass complete short right to Jermaine Gresham for 12 yards (tackle by Kam Chancellor and Richard Sherman),2.080,4.040
2,8:13,1,10,SEA 23,5,0,Chris Johnson left tackle for 2 yards (tackle by Cary Williams and Kam Chancellor),4.040,3.770
2,7:30,2,8,SEA 21,5,0,Carson Palmer sacked by Ahtyba Rubin for -6 yards,3.770,2.280
2,6:48,3,14,SEA 27,11,0,"Carson Palmer pass complete deep right to Michael Floyd for 27 yards, touchdown",2.280,7.000
2,6:48,,,SEA 27,12,0,Chandler Catanzaro kicks extra point good,0.000,0.000
2,6:48,,,ARI 35,12,0,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
2,6:41,1,10,SEA 20,12,0,"Russell Wilson pass incomplete. Penalty on Jimmy Graham: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,6:33,1,20,SEA 10,12,0,Russell Wilson pass incomplete short left intended for Jermaine Kearse (defended by Jerraud Powers),-0.760,-1.510
2,6:29,2,20,SEA 10,12,0,Marshawn Lynch middle for 2 yards (tackle by Calais Campbell and Kevin Minter),-1.510,-2.360
2,5:43,3,18,SEA 12,12,0,Russell Wilson pass incomplete deep middle intended for Doug Baldwin (defended by Tyrann Mathieu),-2.360,-2.490
2,5:38,4,18,SEA 12,12,0,"Jon Ryan punts 57 yards, returned by Patrick Peterson for 24 yards (tackle by Jon Ryan)",-2.490,-2.590
2,5:25,1,10,SEA 45,12,0,Carson Palmer pass complete short right to Darren Fells for 7 yards (tackle by Frank Clark),2.590,2.990
2,4:47,2,3,SEA 38,12,0,Chris Johnson left tackle for 3 yards (tackle by Bobby Wagner and Bruce Irvin),2.990,3.250
2,4:08,1,10,SEA 35,18,0,"Carson Palmer pass complete deep left to Michael Floyd for 35 yards, touchdown",3.250,7.000
,,,,,,,"ARI challenged the runner was down by contact ruling, and the original play was overturned.",,
2,4:08,,,SEA 35,19,0,Chandler Catanzaro kicks extra point good,0.000,0.000
2,4:08,,,ARI 35,19,0,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.280
2,4:02,1,10,SEA 20,19,0,Russell Wilson pass complete short right to Doug Baldwin for 9 yards (tackle by Tyrann Mathieu),0.280,0.950
2,3:40,2,1,SEA 29,19,0,Marshawn Lynch middle for 5 yards (tackle by Josh Mauro),0.950,1.200
2,3:14,1,10,SEA 34,19,0,Russell Wilson for 11 yards (tackle by Tyrann Mathieu),1.200,1.930
2,2:46,1,10,SEA 45,19,0,Russell Wilson pass complete deep left to Paul Richardson for 40 yards (tackle by Jerraud Powers),1.930,4.580
2,2:05,1,10,ARI 15,19,0,Russell Wilson pass incomplete short middle intended for Jimmy Graham (defended by Tony Jefferson),4.580,3.950
2,2:00,2,10,ARI 15,19,0,"Russell Wilson pass incomplete short left intended for Jimmy Graham. Penalty on Tyrann Mathieu: Defensive Pass Interference, 14 yards (no play)",3.950,6.970
2,1:55,1,1,ARI 1,19,6,"Will Tukuafu middle for 1 yard, touchdown",6.970,7.000
2,1:55,,,ARI 1,19,7,Steven Hauschka kicks extra point good,0.000,0.000
2,1:55,,,SEA 35,19,7,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
2,1:52,1,10,ARI 20,19,7,Carson Palmer pass complete short left to Michael Floyd for 11 yards (tackle by K.J. Wright),0.280,1.000
2,1:34,1,10,ARI 31,19,7,Carson Palmer pass complete deep right to Larry Fitzgerald for 19 yards,1.000,2.260
2,1:27,1,10,,19,7,Andre Ellington right end for 9 yards (tackle by Kam Chancellor),2.260,2.260
2,1:19,1,10,,19,7,Timeout #1 by Arizona Cardinals,2.260,2.930
2,1:19,2,1,SEA 41,19,7,Andre Ellington left end for no gain (tackle by Bruce Irvin),2.930,2.930
2,1:02,2,1,SEA 41,19,7,Timeout #2 by Arizona Cardinals,2.930,2.210
2,1:02,3,1,SEA 41,19,7,Andre Ellington right guard for 2 yards (tackle by Jordan Hill),2.210,2.210
2,0:42,3,1,SEA 41,19,7,Timeout #2 by Seattle Seahawks,2.210,2.980
2,0:42,1,10,SEA 39,19,7,Carson Palmer pass complete short middle to Andre Ellington for 6 yards (tackle by Bobby Wagner),2.980,3.250
2,0:24,2,4,SEA 33,19,7,Carson Palmer pass incomplete short right intended for Darren Fells (defended by Bobby Wagner),3.250,2.540
2,0:21,3,4,SEA 33,19,7,Carson Palmer pass complete short right to David Johnson for 8 yards (tackle by Kam Chancellor and K.J. Wright),2.540,2.540
2,0:03,3,4,SEA 33,19,7,Timeout #3 by Arizona Cardinals,2.540,3.910
2,0:03,1,10,SEA 25,22,7,Chandler Catanzaro 43 yard field goal good,3.910,3.000
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 35,22,7,"Chandler Catanzaro kicks off 68 yards, returned by Tyler Lockett for 23 yards (tackle by Rashad Johnson)",0.000,-0.280
3,14:55,1,10,SEA 20,22,7,Russell Wilson pass incomplete short left intended for Jimmy Graham,0.280,-0.270
3,14:51,2,10,SEA 20,22,7,Marshawn Lynch right guard for 16 yards (tackle by Tyrann Mathieu and Deone Bucannon),-0.270,1.330
3,14:12,1,10,SEA 36,22,7,Thomas Rawls left tackle for 13 yards (tackle by Tony Jefferson and Jerraud Powers),1.330,2.190
3,13:32,1,10,SEA 49,22,7,Russell Wilson pass incomplete short right intended for Marshawn Lynch,2.190,1.650
3,13:29,2,10,SEA 49,22,7,Russell Wilson pass complete deep middle to Jimmy Graham for 30 yards (tackle by Deone Bucannon),1.650,4.170
3,12:55,1,10,ARI 21,22,7,Russell Wilson pass incomplete short middle intended for Jimmy Graham (defended by Tony Jefferson),4.170,3.630
3,12:51,2,10,ARI 21,22,7,Russell Wilson sacked by Deone Bucannon for 0 yards,3.630,2.940
3,12:08,3,10,ARI 21,22,7,Russell Wilson pass complete short middle to Doug Baldwin for 8 yards (tackle by Justin Bethel),2.940,2.690
3,11:25,4,2,ARI 13,22,10,Steven Hauschka 31 yard field goal good,2.690,3.000
3,11:25,,,SEA 35,22,10,"Steven Hauschka kicks off 70 yards, returned by David Johnson for 22 yards (tackle by Derrick Coleman)",0.000,0.060
3,11:12,1,10,ARI 17,22,10,Carson Palmer pass complete deep middle to Larry Fitzgerald for 21 yards (tackle by Earl Thomas),-0.060,1.470
3,10:34,1,10,ARI 38,22,10,Chris Johnson right tackle for 2 yards (tackle by Bruce Irvin and Michael Bennett),1.470,1.190
3,9:45,2,8,ARI 40,22,10,Chris Johnson middle for 2 yards (tackle by DeShawn Shead),1.190,0.760
3,9:05,3,6,ARI 42,22,10,Carson Palmer pass incomplete short middle intended for Andre Ellington,0.760,-0.590
3,9:00,4,6,ARI 42,22,10,"Drew Butler punts 44 yards, fair catch by Tyler Lockett",-0.590,0.280
3,8:52,1,10,SEA 14,22,10,Thomas Rawls right guard for 6 yards (tackle by LaMarr Woodley and Rashad Johnson),-0.280,0.150
3,8:23,2,4,SEA 20,22,10,Russell Wilson pass incomplete deep left intended for Doug Baldwin is intercepted by Tyrann Mathieu at ARI-40 and returned for 24 yards,0.150,-3.180
3,8:11,1,10,SEA 36,22,10,"Carson Palmer pass incomplete deep right intended for Larry Fitzgerald. Penalty on Richard Sherman: Defensive Pass Interference, 11 yards (no play)",3.180,3.910
3,8:04,1,10,SEA 25,22,10,Chris Johnson middle for -3 yards (tackle by Cliff Avril),3.910,2.960
3,7:24,2,13,SEA 28,22,10,Carson Palmer pass incomplete short right intended for John Brown,2.960,2.280
3,7:21,3,13,SEA 28,22,10,Carson Palmer pass complete short left to Andre Ellington for 8 yards (tackle by Earl Thomas),2.280,2.170
3,6:39,4,5,SEA 20,22,10,"Penalty on Frostee Rucker: False Start, 5 yards (no play)",2.170,1.800
3,6:33,4,10,SEA 25,25,10,Chandler Catanzaro 43 yard field goal good,1.800,3.000
3,6:33,,,ARI 35,25,10,"Chandler Catanzaro kicks off 61 yards, returned by Tyler Lockett for 27 yards (tackle by Stepfan Taylor)",0.000,-1.000
3,6:22,1,10,SEA 31,25,10,Russell Wilson pass complete short right to Doug Baldwin for 33 yards (tackle by Deone Bucannon),1.000,3.180
3,6:01,1,10,ARI 36,25,10,Marshawn Lynch left tackle for -1 yards (tackle by Josh Mauro),3.180,2.500
3,5:25,2,11,ARI 37,25,10,"Russell Wilson sacked by Dwight Freeney and Kevin Minter for -10 yards. Penalty on Patrick Peterson: Defensive Holding, 5 yards (no play)",2.500,3.450
3,4:58,1,10,ARI 32,25,16,"Russell Wilson pass complete deep left to Doug Baldwin for 32 yards, touchdown",3.450,7.000
3,4:58,,,ARI 32,25,17,Steven Hauschka kicks extra point good,0.000,0.000
3,4:58,,,SEA 35,25,17,"Steven Hauschka kicks off 70 yards, returned by David Johnson for 24 yards (tackle by Derrick Coleman)",0.000,-0.150
3,4:47,1,10,ARI 19,25,17,Carson Palmer pass incomplete deep middle intended for Michael Floyd,0.150,-0.390
3,4:40,2,10,ARI 19,25,17,Carson Palmer pass complete short right to Michael Floyd for 9 yards (tackle by Richard Sherman),-0.390,0.100
3,4:03,3,1,ARI 28,25,17,"Penalty on Earl Watford: False Start, 5 yards (no play)",0.100,-0.550
3,3:38,3,6,ARI 23,25,17,"Carson Palmer pass incomplete. Penalty on Carson Palmer: Intentional Grounding, 12 yards",-0.550,-2.490
3,3:34,4,18,ARI 11,25,17,"Drew Butler punts 46 yards, returned by Tyler Lockett for 14 yards (tackle by Brittan Golden). Penalty on Kelcie McCray: Offensive Holding, 10 yards, Penalty on ARI: Unsportsmanlike Conduct, 15 yards",-2.490,-1.800
3,3:21,1,10,SEA 43,25,17,Russell Wilson pass incomplete short middle intended for Jimmy Graham,1.800,1.250
3,3:18,2,10,SEA 43,25,17,Russell Wilson middle for 6 yards (tackle by Calais Campbell and Frostee Rucker),1.250,1.350
3,2:47,3,4,SEA 49,25,17,Russell Wilson right guard for 3 yards (tackle by Deone Bucannon),1.350,0.070
,,,,,,,"ARI challenged the first down ruling, and the original play was overturned.",,
3,2:19,4,1,ARI 48,25,17,Will Tukuafu middle for 1 yard (tackle by Kevin Minter),0.070,2.460
,,,,,,,"ARI challenged the first down ruling, and the play was upheld.",,
3,2:03,1,10,ARI 47,25,17,"Marshawn Lynch middle for 11 yards (tackle by Kevin Minter). Penalty on J.R. Sweezy: Offensive Holding, 10 yards (no play)",2.460,1.800
3,1:35,1,20,SEA 43,25,17,Russell Wilson left end for 5 yards (tackle by Kevin Minter),1.800,1.240
3,1:01,2,15,SEA 48,25,17,Russell Wilson pass incomplete,1.240,0.560
3,0:55,3,15,SEA 48,25,17,Russell Wilson pass incomplete,0.560,-0.190
3,0:48,4,15,SEA 48,25,17,"Jon Ryan punts 38 yards, out of bounds",-0.190,0.280
3,0:40,1,10,ARI 14,25,17,Chris Johnson left tackle for 5 yards (tackle by Cary Williams and Kam Chancellor),-0.280,-0.040
Quarter,Time,Down,ToGo,Location,ARI,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,ARI 19,25,17,Carson Palmer pass incomplete,-0.040,-0.800
4,14:55,3,5,ARI 19,25,17,"Carson Palmer sacked by Cliff Avril for -9 yards. Carson Palmer fumbles (forced by Cliff Avril), recovered by K.J. Wright at ARI-7 and returned for 4 yards (tackle by Carson Palmer)",-0.800,-6.510
4,14:49,1,3,ARI 3,25,23,"Marshawn Lynch middle for 3 yards, touchdown",6.510,7.000
4,14:49,1,,ARI 3,25,23,"Two Point Attempt: Russell Wilson pass incomplete intended for Jermaine Kearse, conversion fails",6.510,-1.000
4,14:49,,,SEA 35,25,23,"Steven Hauschka kicks off 68 yards, returned by David Johnson for 16 yards (tackle by Mike Morgan)",0.000,0.320
4,14:39,1,10,ARI 13,25,23,Carson Palmer pass incomplete short left intended for Larry Fitzgerald,-0.320,-0.770
4,14:34,2,10,ARI 13,25,23,"Carson Palmer pass incomplete short middle intended for Larry Fitzgerald. Penalty on K.J. Wright: Unnecessary Roughness, 15 yards",-0.770,0.810
4,14:29,1,10,ARI 28,25,23,Chris Johnson right tackle for 2 yards (tackle by Richard Sherman and Kam Chancellor),0.810,0.530
4,13:48,2,8,ARI 30,25,23,Chris Johnson left tackle for 3 yards (tackle by Kam Chancellor and Bruce Irvin),0.530,0.230
4,13:08,3,5,ARI 33,25,29,"Carson Palmer sacked by K.J. Wright for -9 yards. Carson Palmer fumbles (forced by K.J. Wright), recovered by Bobby Wagner at ARI-22 and returned for 22 yards, touchdown",0.230,-7.000
4,13:00,3,,ARI 33,25,29,"Two Point Attempt: Russell Wilson pass incomplete intended for Jimmy Graham, conversion fails",2.480,-1.000
4,13:00,,,SEA 35,25,29,"Steven Hauschka kicks off 65 yards, returned by David Johnson for 17 yards (tackle by Mike Morgan)",0.000,0.060
4,12:53,1,10,ARI 17,25,29,Carson Palmer pass complete short left to Larry Fitzgerald for 15 yards (tackle by Kam Chancellor),-0.060,1.070
4,12:14,1,10,ARI 32,25,29,Carson Palmer pass incomplete short right intended for John Brown,1.070,0.530
4,12:09,2,10,ARI 32,25,29,Carson Palmer pass complete short right to Larry Fitzgerald for 6 yards (tackle by Bobby Wagner),0.530,0.630
4,11:29,3,4,ARI 38,25,29,Carson Palmer pass complete short left to Michael Floyd for 10 yards (tackle by Cary Williams). Penalty on Earl Thomas: Illegal Contact (Declined),0.630,2.130
4,11:05,1,10,ARI 48,25,29,Chris Johnson right tackle for 3 yards (tackle by Kam Chancellor and K.J. Wright),2.130,1.990
4,10:20,2,7,SEA 49,25,29,Carson Palmer pass complete short right to Jaron Brown for 10 yards (tackle by Cassius Marsh),1.990,2.980
4,9:40,1,10,SEA 39,25,29,Carson Palmer pass incomplete deep right intended for Jaron Brown,2.980,2.440
4,9:34,2,10,SEA 39,25,29,Carson Palmer pass incomplete short middle intended for Jaron Brown,2.440,1.750
4,9:31,3,10,SEA 39,25,29,"Carson Palmer pass incomplete deep middle intended for Brittan Golden. Penalty on Bobby Wagner: Illegal Contact, 5 yards (no play)",1.750,3.310
4,9:27,1,10,SEA 34,25,29,Carson Palmer pass complete short left to Jaron Brown for 20 yards (tackle by Earl Thomas),3.310,4.650
4,8:45,1,10,SEA 14,31,29,"Carson Palmer pass complete short middle to Jermaine Gresham for 14 yards, touchdown",4.650,7.000
4,8:45,1,10,SEA 14,31,29,"Penalty on Frostee Rucker: False Start, 5 yards (no play)",4.650,0.000
4,8:45,,,SEA 14,32,29,Chandler Catanzaro kicks extra point good,0.000,0.000
4,8:45,,,ARI 35,32,29,"Chandler Catanzaro kicks off 58 yards, muffed catch by Tyler Lockett, recovered by Tyler Lockett and returned for no gain",0.000,0.380
4,8:36,1,10,SEA 9,32,29,Marshawn Lynch right tackle for 4 yards (tackle by Kevin Minter and Rashad Johnson),-0.380,-0.480
4,8:03,2,6,SEA 13,32,29,Russell Wilson pass complete short right to Doug Baldwin for 28 yards (tackle by Patrick Peterson),-0.480,1.660
4,7:40,1,10,SEA 41,32,29,Russell Wilson pass complete short left to Doug Baldwin for 14 yards (tackle by Tyrann Mathieu),1.660,2.590
4,7:02,1,10,ARI 45,32,29,"Russell Wilson pass incomplete. Penalty on Russell Wilson: Intentional Grounding, 13 yards",2.590,0.290
4,6:56,2,23,SEA 42,32,29,Russell Wilson pass complete short left to Marshawn Lynch for 8 yards (tackle by Alex Okafor),0.290,0.700
4,6:14,3,15,,32,29,Russell Wilson pass incomplete short right intended for Jimmy Graham (defended by Tyrann Mathieu),0.700,-0.060
4,6:09,4,15,,32,29,"Jon Ryan punts 30 yards, fair catch by Patrick Peterson",-0.060,-0.280
4,6:02,1,10,ARI 20,32,29,Chris Johnson left tackle for 6 yards (tackle by Kam Chancellor),0.280,0.540
4,5:23,2,4,ARI 26,32,29,Chris Johnson left tackle for 1 yard (tackle by Kam Chancellor and Bobby Wagner),0.540,-0.030
4,4:38,3,3,ARI 27,32,29,Carson Palmer pass complete short left to Jaron Brown for 8 yards (tackle by Cary Williams),-0.030,1.270
4,3:51,1,10,ARI 35,32,29,Carson Palmer pass complete short right to Larry Fitzgerald for 7 yards (tackle by Kam Chancellor),1.270,1.670
4,3:10,2,3,ARI 42,32,29,Chris Johnson left tackle for 4 yards (tackle by Cary Williams and Kam Chancellor),1.670,1.670
4,2:57,2,3,ARI 42,32,29,Timeout #1 by Seattle Seahawks,1.670,1.990
4,2:57,1,10,ARI 46,32,29,Chris Johnson right guard for 2 yards (tackle by Cliff Avril and Kam Chancellor),1.990,1.720
4,2:14,2,8,ARI 48,32,29,Chris Johnson left tackle for 4 yards (tackle by K.J. Wright),1.720,1.720
4,2:07,2,8,ARI 48,32,29,Timeout #2 by Seattle Seahawks,1.720,1.550
4,2:07,3,4,SEA 48,38,29,"Andre Ellington left end for 48 yards, touchdown",1.550,7.000
4,2:07,,,SEA 48,39,29,Chandler Catanzaro kicks extra point good,0.000,0.000
4,2:07,,,ARI 35,39,29,"Chandler Catanzaro kicks off 67 yards, returned by Tyler Lockett for 34 yards (tackle by David Johnson)",0.000,-1.070
4,1:53,1,10,SEA 32,39,29,"Penalty on Justin Britt: False Start, 5 yards (no play)",1.070,0.740
4,1:53,1,15,SEA 27,39,29,Russell Wilson pass complete short left to Jermaine Kearse for 10 yards (tackle by Jerraud Powers),0.740,1.200
4,1:35,2,5,SEA 37,39,29,Russell Wilson for 7 yards (tackle by Tyrann Mathieu),1.200,1.860
4,1:29,1,10,SEA 44,39,29,Russell Wilson pass incomplete short middle intended for Chris Matthews (defended by Rashad Johnson),1.860,1.320
4,1:25,2,10,SEA 44,39,29,Russell Wilson right end for 20 yards (tackle by Justin Bethel),1.320,3.180
4,1:08,1,10,ARI 36,39,29,Russell Wilson spiked the ball,3.180,2.640
4,1:07,2,10,ARI 36,39,29,Russell Wilson pass complete short right to Jimmy Graham for 8 yards (tackle by Tony Jefferson),2.640,3.010
4,1:03,3,2,ARI 28,39,32,Steven Hauschka 46 yard field goal good,3.010,3.000
4,1:03,,,SEA 35,39,32,"Steven Hauschka kicks onside 12 yards, recovered by Larry Fitzgerald",0.000,-2.460
4,0:57,1,10,SEA 47,39,32,Carson Palmer kneels for -1 yards,2.460,2.460
4,0:52,1,10,SEA 47,39,32,Timeout #3 by Seattle Seahawks,2.460,1.780
4,0:52,2,11,SEA 48,39,32,Carson Palmer kneels for no gain,1.780,1.090
4,0:27,3,11,SEA 48,39,32,Carson Palmer kneels for -1 yards,1.090,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
