#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 35,10,4:10,42,Field Goal
2,1,10:10,ARI 31,3,1:03,5,Punt
3,1,7:37,DAL 43,4,2:02,9,Missed FG
4,1,1:35,ARI 3,9,4:30,44,Punt
5,2,7:11,ARI 29,6,1:56,23,Punt
6,2,4:07,DAL 41,10,4:07,36,Field Goal
7,3,12:58,ARI 30,6,3:46,28,Punt
8,3,7:50,ARI 15,5,1:52,12,Punt
9,3,3:23,ARI 28,4,1:20,18,Punt
10,3,0:37,DAL 48,1,0:07,4,Fumble
11,4,12:06,ARI 20,16,8:42,70,Missed FG
12,4,0:24,ARI 39,4,0:21,28,Missed FG
13,5,13:41,ARI 31,5,2:00,31,Punt
14,5,8:07,ARI 33,8,4:57,45,Field Goal
