Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
1,5:23,1,10,CHI 36,0,0,Jordan Howard left end for 5 yards (tackle by Eric Kendricks and Xavier Rhodes),1.330,1.470
1,4:48,2,5,CHI 41,0,0,Mitch Trubisky pass complete deep right to Tre McBride for 18 yards (tackle by Andrew Sendejo),1.470,2.850
1,4:07,1,10,MIN 41,0,0,Tarik Cohen right end for 2 yards (tackle by Trae Waynes),2.850,2.580
1,3:23,2,8,MIN 39,0,0,Tarik Cohen right end for -4 yards (tackle by Anthony Barr),2.580,1.350
1,2:42,3,12,MIN 43,0,0,Mitch Trubisky pass incomplete short right intended for Zach Miller (defended by Danielle Hunter),1.350,0.400
1,2:36,4,12,MIN 43,0,0,"Pat O'Donnell punts 43 yards, touchback. Penalty on Tramaine Brock: Offensive Holding, 10 yards",0.400,0.380
1,2:27,1,10,MIN 10,0,0,Sam Bradford pass complete short right to Adam Thielen for -5 yards (tackle by John Timu),-0.380,-1.150
1,1:44,2,15,MIN 5,0,0,Sam Bradford pass incomplete deep left intended for Adam Thielen,-1.150,-2.010
1,1:38,3,15,MIN 5,0,2,"Sam Bradford sacked by Leonard Floyd for -5 yards, safety",-2.010,-2.000
1,1:31,,,MIN 20,0,2,"Ryan Quigley kicks off 51 yards, returned by Tarik Cohen for 14 yards (tackle by Marcus Sherels)",0.000,-1.800
1,1:23,1,10,CHI 43,0,2,Mitch Trubisky pass complete short middle to Zach Miller for 9 yards (tackle by Anthony Barr),1.800,2.470
1,0:45,2,1,MIN 48,0,2,Jordan Howard left tackle for -2 yards (tackle by Danielle Hunter),2.470,1.490
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,3,,0,2,Mitch Trubisky pass complete short right to Kendall Wright for 8 yards (tackle by Terence Newman),1.490,2.790
2,14:30,1,10,MIN 42,0,2,"Jordan Howard left end for 3 yards. Penalty on Markus Wheaton: Offensive Holding, 10 yards",2.790,2.320
2,14:20,1,17,MIN 49,0,2,"Mitch Trubisky pass incomplete deep right intended for Tre McBride. Penalty on Tre McBride: Offensive Pass Interference, 10 yards (no play)",2.320,1.660
2,14:11,1,27,CHI 41,0,2,Mitch Trubisky pass complete short right to Dion Sims for 17 yards (tackle by Eric Kendricks),1.660,2.240
2,13:30,2,10,MIN 42,0,2,"Penalty on Charles Leno: False Start, 5 yards (no play)",2.240,1.570
2,13:13,2,15,MIN 47,0,2,Mitch Trubisky pass incomplete deep right intended for Dion Sims,1.570,0.890
2,13:08,3,15,MIN 47,0,2,Mitch Trubisky pass incomplete deep right intended for Zach Miller,0.890,0.130
2,13:00,4,15,MIN 47,0,2,"Pat O'Donnell punts 47 yards, touchback",0.130,-0.280
2,12:52,1,10,MIN 20,0,2,Latavius Murray right end for 4 yards (tackle by John Timu),0.280,0.270
2,12:15,2,6,MIN 24,0,2,Sam Bradford pass incomplete deep middle intended for Stefon Diggs (defended by Kyle Fuller),0.270,-0.430
2,12:09,3,6,MIN 24,0,2,Sam Bradford pass complete short middle to Adam Thielen for 11 yards (tackle by Kyle Fuller),-0.430,1.270
2,11:30,1,10,MIN 35,0,2,Latavius Murray left guard for 3 yards (tackle by Adrian Amos),1.270,1.130
2,10:52,2,7,MIN 38,0,2,Sam Bradford pass incomplete short right intended for Kyle Rudolph (defended by Christian Jones),1.130,0.430
2,10:47,3,7,MIN 38,0,2,Sam Bradford sacked by Akiem Hicks for -7 yards,0.430,-1.310
2,10:10,4,14,MIN 31,0,2,"Ryan Quigley punts 54 yards, returned by Tarik Cohen for 7 yards (tackle by C.J. Ham)",-1.310,-0.410
2,9:57,1,10,CHI 22,0,2,Jordan Howard right guard for 2 yards (tackle by Harrison Smith),0.410,0.140
2,9:25,2,8,CHI 24,0,2,"Penalty on Bobby Massie: False Start, 5 yards (no play)",0.140,-0.600
2,9:00,2,13,CHI 19,0,2,Mitch Trubisky pass incomplete short right intended for Kendall Wright,-0.600,-1.290
2,8:56,3,13,CHI 19,0,2,"Mitch Trubisky right guard for 6 yards (tackle by Brian Robison). Penalty on Eric Kendricks: Illegal Contact, 5 yards",-1.290,0.940
2,8:36,1,10,CHI 30,0,2,Jordan Howard left end for 4 yards (tackle by Eric Kendricks),0.940,0.930
2,7:58,2,6,CHI 34,0,2,Mitch Trubisky right end for 3 yards (tackle by Danielle Hunter),0.930,0.630
2,7:20,3,3,CHI 37,0,2,Mitch Trubisky pass incomplete short left intended for Dion Sims (defended by Eric Kendricks),0.630,-0.910
2,7:16,4,3,CHI 37,0,2,"Pat O'Donnell punts 52 yards, returned by Marcus Sherels for 14 yards (tackle by Sam Acho)",-0.910,-0.610
2,7:03,1,10,MIN 25,0,2,Latavius Murray right tackle for 3 yards (tackle by Mitch Unrein),0.610,0.470
2,6:24,2,7,MIN 28,0,2,Jerick McKinnon left tackle for 3 yards (tackle by John Timu),0.470,0.170
2,6:01,3,4,MIN 31,0,2,Sam Bradford pass complete short left to Jerick McKinnon for 6 yards (tackle by Adrian Amos),0.170,1.400
2,5:37,1,10,MIN 37,0,2,Jerick McKinnon left guard for 1 yard (tackle by Christian Jones),1.400,0.990
2,5:18,2,9,MIN 38,0,2,Sam Bradford pass complete short middle to Adam Thielen for 14 yards (tackle by Prince Amukamara),0.990,2.390
2,4:51,1,10,CHI 48,0,2,Jerick McKinnon left tackle for 3 yards (tackle by Prince Amukamara),2.390,2.250
2,4:16,2,7,CHI 45,0,2,Jerick McKinnon right tackle for 1 yard (tackle by Sam Acho),2.250,1.690
2,3:33,3,6,CHI 44,0,2,Sam Bradford sacked by Leonard Floyd for -15 yards,1.690,-0.650
2,2:50,4,21,MIN 41,0,2,"Ryan Quigley punts 42 yards, returned by Tarik Cohen for 3 yards (tackle by Marcus Sherels)",-0.650,-0.280
2,2:34,1,10,CHI 20,0,2,"Mitch Trubisky sacked by Everson Griffen for -7 yards. Mitch Trubisky fumbles (forced by Everson Griffen), recovered by Linval Joseph at CHI-13 (tackle by Charles Leno)",0.280,-4.710
2,2:28,1,10,CHI 13,0,2,Latavius Murray right guard for 3 yards (tackle by Prince Amukamara),4.710,4.580
2,2:00,2,7,CHI 10,0,2,Sam Bradford sacked by Akiem Hicks for -8 yards,4.580,2.790
2,1:17,3,15,CHI 18,0,2,Sam Bradford pass complete short left to Jerick McKinnon for 10 yards (tackle by Adrian Amos),2.790,0.000
2,1:07,,,,,,Timeout #2 by Chicago Bears,0.000,-2.970
2,1:06,4,5,CHI 8,3,2,Kai Forbath 26 yard field goal good,2.970,3.000
2,1:02,,,MIN 35,3,2,"Kai Forbath kicks off 58 yards, returned by Deonte Thompson for 13 yards (tackle by Kentrell Brothers)",0.000,-0.280
2,0:55,1,10,CHI 20,3,2,Mitch Trubisky pass incomplete short middle intended for Benny Cunningham,0.280,-0.270
2,0:50,2,10,CHI 20,3,2,Mitch Trubisky pass incomplete short right intended for Markus Wheaton,-0.270,-0.960
2,0:47,3,10,CHI 20,3,2,Benny Cunningham right tackle for 4 yards (tackle by Harrison Smith),-0.960,0.000
2,0:39,,,,,,Timeout #1 by Minnesota Vikings,0.000,1.770
2,0:38,4,6,CHI 24,3,2,"Pat O'Donnell punts 51 yards, returned by Marcus Sherels for 21 yards (tackle by John Timu)",-1.770,-1.990
2,0:25,1,10,MIN 46,3,2,Case Keenum pass complete short right to Stefon Diggs for 4 yards (tackle by Kyle Fuller),1.990,0.000
2,0:20,,,,,,Timeout #2 by Minnesota Vikings,0.000,-1.990
2,0:20,2,6,,3,2,"Case Keenum pass incomplete short right intended for Kyle Rudolph. Penalty on Mike Remmers: Offensive Holding, 10 yards (no play)",1.990,0.640
2,0:15,2,16,MIN 40,3,2,Case Keenum pass complete short right to Jerick McKinnon for 11 yards (tackle by Adrian Amos),0.640,0.000
2,0:08,,,,,,Timeout #3 by Minnesota Vikings,0.000,0.000
2,0:08,,,,,,Timeout #3 by Chicago Bears,0.000,-1.420
2,0:08,3,5,CHI 49,3,2,Case Keenum pass complete short middle to Jerick McKinnon for 6 yards (tackle by Adrian Amos),1.420,1.930
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CHI 35,3,2,"Connor Barth kicks off 69 yards, returned by Jerick McKinnon for 29 yards (tackle by Jonathan Anderson)",0.000,-0.610
3,14:54,1,10,MIN 25,3,2,Case Keenum pass complete short right to Kyle Rudolph for 7 yards (tackle by Kyle Fuller),0.610,1.010
3,14:18,2,3,MIN 32,3,2,Latavius Murray left guard for 2 yards (tackle by Eddie Goldman),1.010,0.560
3,13:33,3,1,MIN 34,3,2,Latavius Murray left guard for 2 yards (tackle by Akiem Hicks),0.560,1.330
3,12:54,1,10,MIN 36,3,2,Case Keenum pass complete short left to Latavius Murray for 3 yards (tackle by Sam Acho),1.330,1.200
3,12:23,2,7,MIN 39,3,2,Case Keenum pass complete short left to Jerick McKinnon for 8 yards (tackle by John Timu and Christian Jones),1.200,2.060
3,11:39,1,10,MIN 47,3,2,Case Keenum pass incomplete short middle intended for Adam Thielen,2.060,1.520
3,11:35,2,10,MIN 47,3,2,Case Keenum pass complete short left to Kyle Rudolph for 6 yards (tackle by Christian Jones),1.520,1.620
3,11:10,3,4,CHI 47,3,2,Case Keenum pass complete short right to Adam Thielen for 9 yards (tackle by Bryce Callahan),1.620,3.050
3,10:43,1,10,CHI 38,3,2,Jerick McKinnon right guard for no gain (tackle by Jonathan Bullard),3.050,2.510
3,9:57,2,10,CHI 38,3,2,Adam Thielen right end for 11 yards (tackle by Leonard Floyd),2.510,3.780
3,9:09,1,10,CHI 27,3,2,Case Keenum pass complete short left to C.J. Ham for 11 yards (tackle by Christian Jones),3.780,4.510
3,8:39,1,10,CHI 16,3,2,Latavius Murray right end for 3 yards (tackle by Adrian Amos),4.510,4.390
3,8:24,2,7,CHI 13,9,2,"Case Keenum pass complete short right to Kyle Rudolph for 13 yards, touchdown",4.390,7.000
3,8:16,,,CHI 15,10,2,Kai Forbath kicks extra point good,0.000,0.000
3,8:16,,,MIN 35,10,2,"Kai Forbath kicks off 65 yards, touchback",0.000,-0.610
3,8:16,1,10,CHI 25,10,2,Jordan Howard left guard for 7 yards (tackle by Tom Johnson),0.610,1.010
3,7:44,2,3,CHI 32,10,2,Jordan Howard right end for 13 yards (tackle by Linval Joseph),1.010,1.930
3,7:04,1,10,CHI 45,10,2,Mitch Trubisky pass complete short middle to Kendall Wright for 13 yards (tackle by Andrew Sendejo),1.930,2.790
3,6:29,1,10,MIN 42,10,2,Jordan Howard left end for 4 yards (tackle by Anthony Barr),2.790,2.780
3,5:45,2,6,MIN 38,10,2,Mitch Trubisky pass incomplete short right intended for Markus Wheaton,2.780,2.080
,,,,,,,"MIN challenged the pass completion ruling, and the original play was overturned.",,
3,5:38,3,6,MIN 38,10,2,Mitch Trubisky pass incomplete short left intended for Benny Cunningham (defended by Anthony Barr),2.080,0.720
3,5:33,4,6,MIN 38,10,8,"Pat O'Donnell pass complete short middle to Benny Cunningham for 38 yards, touchdown",0.720,7.000
3,5:23,,,MIN 15,10,9,Connor Barth kicks extra point good,0.000,0.000
3,5:23,,,CHI 35,10,9,"Connor Barth kicks off 69 yards, returned by Jerick McKinnon for 26 yards (tackle by DeAndre Houston-Carson). Jerick McKinnon fumbles, ball out of bounds at MIN-18",0.000,-0.040
3,5:15,1,10,MIN 18,10,9,"Case Keenum pass complete short right to Latavius Murray for 9 yards (tackle by Christian Jones and Eddie Jackson). Penalty on Michael Floyd: Offensive Holding, 10 yards, Penalty on Riley Reiff: Illegal Block Above the Waist (Declined)",0.040,-0.070
3,4:46,1,11,MIN 17,10,9,Latavius Murray right tackle for 1 yard (tackle by Jonathan Anderson),-0.070,-0.490
3,4:09,2,10,MIN 18,10,9,Case Keenum pass complete deep right to Michael Floyd for 19 yards,-0.490,1.400
3,3:59,1,10,MIN 37,10,9,Jerick McKinnon right guard for 5 yards (tackle by Christian Jones and Jonathan Anderson),1.400,1.530
3,3:42,2,5,MIN 42,16,9,"Jerick McKinnon right end for 58 yards, touchdown",1.530,7.000
3,3:31,,,CHI 15,17,9,Kai Forbath kicks extra point good,0.000,0.000
3,3:31,,,MIN 35,17,9,"Kai Forbath kicks off 61 yards, returned by Deonte Thompson for 17 yards (tackle by Stephen Weatherly)",0.000,-0.340
3,3:26,1,10,CHI 21,17,9,Jordan Howard left guard for 6 yards (tackle by Linval Joseph),0.340,0.610
3,2:49,2,4,CHI 27,17,9,"Mitch Trubisky pass incomplete. Penalty on Linval Joseph: Illegal Use of Hands, 4 yards (no play)",0.610,1.000
3,2:41,1,10,CHI 31,17,9,Jordan Howard left end for 9 yards (tackle by Ben Gedeon),1.000,1.680
3,2:25,2,1,CHI 40,17,9,Jordan Howard right guard for 1 yard (tackle by Andrew Sendejo),1.680,1.660
3,1:57,1,10,CHI 41,17,9,Jordan Howard left end for -3 yards (tackle by Everson Griffen),1.660,0.720
3,1:10,2,13,CHI 38,17,9,Mitch Trubisky pass incomplete short right intended for Zach Miller (defended by Harrison Smith),0.720,0.040
3,1:02,3,13,CHI 38,17,9,"Mitch Trubisky right end for 13 yards (tackle by Andrew Sendejo). Penalty on Trae Waynes: Defensive Holding, 5 yards",0.040,2.650
3,0:36,1,10,MIN 44,17,9,Tarik Cohen right tackle for 4 yards (tackle by Eric Kendricks),2.650,2.650
Quarter,Time,Down,ToGo,Location,MIN,CHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,MIN 40,17,9,Jordan Howard left end for 4 yards (tackle by Linval Joseph),2.650,2.480
4,14:13,3,2,MIN 36,17,9,"Tarik Cohen left end for no gain (tackle by Mackensie Alexander). Penalty on Everson Griffen: Defensive Offside, 5 yards (no play)",2.480,3.510
4,13:49,1,10,MIN 31,17,9,Tarik Cohen right guard for 4 yards (tackle by Linval Joseph),3.510,3.510
4,13:11,2,6,MIN 27,17,9,Tarik Cohen right end for 7 yards (tackle by Andrew Sendejo),3.510,4.240
4,12:33,1,10,MIN 20,17,15,"Mitch Trubisky pass complete deep right to Zach Miller for 20 yards, touchdown",4.240,7.000
4,12:24,,,MIN 2,17,17,"Two Point Attempt: Mitch Trubisky right end, conversion succeeds",0.000,1.000
4,12:24,,,CHI 35,17,17,"Connor Barth kicks off 65 yards, touchback",0.000,-0.610
4,12:24,1,10,MIN 25,17,17,Latavius Murray right tackle for -1 yards (tackle by Leonard Floyd),0.610,-0.070
4,11:49,2,11,MIN 24,17,17,Case Keenum pass incomplete short right intended for Kyle Rudolph (defended by Eddie Jackson),-0.070,-0.760
4,11:45,3,11,MIN 24,17,17,Case Keenum left end for 22 yards (tackle by Eddie Jackson),-0.760,1.990
4,11:21,1,10,MIN 46,17,17,"Jerick McKinnon right end for 1 yard (tackle by Prince Amukamara). Penalty on Stefon Diggs: Offensive Holding, 10 yards",1.990,0.000
4,10:46,,,,,,Timeout #1 by Minnesota Vikings,0.000,0.000
4,10:46,,,,,,Timeout #1 by Chicago Bears,0.000,-1.400
4,10:46,1,19,MIN 37,17,17,Latavius Murray right guard for -1 yards (tackle by Leonard Floyd),1.400,0.100
4,10:05,2,20,MIN 36,17,17,Case Keenum pass incomplete short right intended for C.J. Ham,0.100,-0.560
4,10:01,3,20,MIN 36,17,17,Case Keenum pass complete short left to Kyle Rudolph for 6 yards (tackle by Bryce Callahan),-0.560,-0.590
4,9:33,4,14,MIN 42,17,17,"Ryan Quigley punts 44 yards, returned by Tarik Cohen for 1 yard (tackle by Kentrell Brothers)",-0.590,0.220
4,9:21,1,10,CHI 15,17,17,Jordan Howard right guard for 3 yards (tackle by Linval Joseph),-0.220,-0.280
4,8:40,2,7,CHI 18,17,17,"Tarik Cohen left end for no gain (tackle by Jaleel Johnson). Penalty on Jaleel Johnson: Face Mask (15 Yards) (Offsetting), Penalty on Josh Sitton: Offensive Holding (Offsetting) (no play)",-0.280,-0.280
4,8:17,2,7,CHI 18,17,17,Jordan Howard right end for 4 yards (tackle by Trae Waynes),-0.280,-0.510
4,7:36,3,3,CHI 22,17,17,Mitch Trubisky pass incomplete short right intended for Markus Wheaton (defended by Trae Waynes),-0.510,-1.900
4,7:32,4,3,CHI 22,17,17,"Pat O'Donnell punts 59 yards, returned by Marcus Sherels for 14 yards (tackle by Benny Cunningham). Penalty on Tramaine Brock: Illegal Block Above the Waist, 10 yards",-1.900,0.220
4,7:20,1,10,MIN 15,17,17,Case Keenum pass complete short right to Kyle Rudolph for 7 yards (tackle by Leonard Floyd),-0.220,0.350
4,6:41,2,3,MIN 22,17,17,Jerick McKinnon left tackle for 9 yards (tackle by Eddie Jackson),0.350,1.000
4,6:02,1,10,MIN 31,17,17,Jerick McKinnon left guard for 7 yards (tackle by Adrian Amos),1.000,1.410
4,5:42,2,3,MIN 38,17,17,"Jerick McKinnon left end for 2 yards (tackle by Eddie Jackson). Penalty on Eddie Goldman: Defensive 12 On-field, 5 yards (no play)",1.410,1.800
4,5:22,1,10,MIN 43,17,17,Case Keenum pass complete short middle to Adam Thielen for 5 yards (tackle by Bryce Callahan),1.800,1.930
4,4:44,2,5,MIN 48,17,17,Case Keenum pass complete short right to Kyle Rudolph for 6 yards (tackle by Adrian Amos),1.930,2.520
4,4:10,1,10,CHI 46,17,17,Jerick McKinnon right guard for no gain (tackle by Mitch Unrein),2.520,1.980
4,3:26,2,10,CHI 46,17,17,Jerick McKinnon left tackle for 2 yards (tackle by Mitch Unrein),1.980,1.550
4,2:44,3,8,CHI 44,17,17,Case Keenum pass incomplete short middle intended for Kyle Rudolph,1.550,0.330
4,2:40,4,8,CHI 44,17,17,"Ryan Quigley punts 34 yards, fair catch by Eddie Jackson",0.330,0.380
4,2:32,1,10,CHI 10,17,17,Mitch Trubisky pass incomplete short right intended for Zach Miller is intercepted by Harrison Smith at CHI-22 and returned for -6 yards,-0.380,-3.710
4,2:20,1,10,CHI 28,17,17,Jerick McKinnon right guard for -4 yards (tackle by Akiem Hicks),3.710,0.000
4,2:16,,,,,,Timeout #2 by Chicago Bears,0.000,-2.630
4,2:16,2,14,CHI 32,17,17,Case Keenum pass complete short right to Jerick McKinnon for 10 yards (tackle by Kyle Fuller),2.630,3.270
4,2:00,3,4,CHI 22,17,17,"Case Keenum sacked by Leonard Floyd for -1 yards. Penalty on Leonard Floyd: Defensive Holding, 5 yards (no play)",3.270,4.440
4,1:53,1,10,CHI 17,17,17,Jerick McKinnon left guard for 3 yards (tackle by Pernell McPhee),4.440,4.320
4,1:09,2,7,CHI 14,17,17,Jerick McKinnon left tackle for 5 yards (tackle by Eddie Goldman),4.320,0.000
4,1:03,,,,,,Timeout #3 by Chicago Bears,0.000,-4.570
4,1:03,3,2,CHI 9,17,17,Jerick McKinnon left tackle for 1 yard (tackle by Jonathan Anderson),4.570,0.000
4,0:16,,,,,,Timeout #2 by Minnesota Vikings,0.000,-2.990
4,0:16,4,1,CHI 8,20,17,Kai Forbath 26 yard field goal good,2.990,3.000
4,0:12,,,MIN 35,20,17,"Kai Forbath kicks off 50 yards, returned by Deonte Thompson for 13 yards (tackle by Kentrell Brothers)",0.000,-0.810
4,0:07,1,10,CHI 28,20,17,"Mitch Trubisky pass complete short right to Markus Wheaton for 9 yards, lateral to Tarik Cohen for -3 yards (tackle by Trae Waynes)",0.810,1.480
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
