#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,OAK 17,3,0:50,7,Punt
2,1,12:15,OAK 16,3,1:48,7,Punt
3,1,4:53,TAM 44,10,4:08,33,Field Goal
4,2,12:54,OAK 20,10,4:55,34,Downs
5,2,5:31,OAK 6,4,2:52,14,Punt
6,2,1:42,OAK 29,4,0:22,71,Touchdown
7,3,12:09,OAK 20,3,1:31,8,Punt
8,3,7:12,OAK 20,8,4:05,42,Interception
9,3,2:15,OAK 20,9,3:04,80,Touchdown
10,4,13:51,OAK 20,7,4:03,80,Touchdown
11,4,7:43,OAK 35,11,3:52,65,Touchdown
12,4,2:42,OAK 38,2,0:15,0,Interception
13,4,1:49,OAK 20,2,0:11,5,Interception
