#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:10,TAM 28,4,1:55,7,Punt
2,1,10:27,TAM 10,10,5:34,73,Missed FG
3,1,0:45,TAM 20,6,2:51,80,Touchdown
4,2,7:59,TAM 46,4,2:28,16,Punt
5,2,2:39,TAM 46,3,0:57,-7,Punt
6,2,1:20,TAM 21,9,1:20,43,Missed FG
7,3,15:00,TAM 20,6,2:51,80,Touchdown
8,3,10:38,TAM 40,7,3:26,60,Touchdown
9,3,3:07,TAM 32,2,0:52,68,Touchdown
10,4,14:11,TAM 30,1,0:20,70,Touchdown
11,4,9:48,OAK 44,3,2:05,9,Fumble
12,4,3:51,TAM 20,3,1:09,1,Punt
13,4,2:27,OAK 22,3,0:38,22,Touchdown
14,4,1:38,OAK 41,4,1:38,-20,Downs
