#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,BAL 17,6,4:06,11,Punt
2,1,6:11,BAL 20,3,0:42,3,Interception
3,1,3:03,BAL 20,3,2:05,6,Punt
4,2,14:49,BUF 27,3,0:54,27,Touchdown
5,2,11:27,BAL 18,3,0:48,8,Punt
6,2,8:40,BAL 30,1,0:35,-10,Interception
7,2,6:52,BAL 20,3,0:54,1,Punt
8,2,4:33,BAL 11,3,1:29,-8,Punt
9,2,1:10,BAL 15,5,1:10,55,End of Half
10,3,13:04,BAL 45,3,1:05,-1,Punt
11,3,11:16,BUF 18,3,0:54,-1,Interception
12,3,8:48,BAL 20,4,1:31,80,Touchdown
13,3,5:55,BAL 33,4,1:02,21,Interception
14,3,1:56,BAL 25,5,1:56,18,Punt
15,4,8:33,BAL 9,5,1:21,74,Field Goal
16,4,5:43,BAL 44,5,1:39,50,Field Goal
17,4,2:20,BAL 37,6,1:23,15,Interception
