Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Courtland Sutton,DEN,11,6,66,0,3,58,9.7,8,1.3,10.9,0,,1,9.1,1,34.7
Melvin Gordon,DEN,6,4,46,0,3,6,1.5,40,10.0,1.3,0,,1,16.7,0,89.6
Kendall Hinton,DEN,5,4,62,0,2,25,6.3,37,9.3,8.4,0,,0,0.0,0,118.3
Latavius Murray,DEN,3,3,23,0,0,-6,-2.0,29,9.7,-2.0,0,,0,0.0,0,98.6
Greg Dulcich,DEN,4,1,11,0,1,6,6.0,5,5.0,14.8,0,,0,0.0,0,39.6
Chase Edmonds,DEN,2,1,0,0,,-5,-5.0,5,5.0,-2.5,0,,0,0.0,0,56.2
Jalen Virgil,DEN,1,1,66,1,1,26,26.0,40,40.0,26.0,0,,0,0.0,0,158.3
Eric Saubert,DEN,1,1,12,0,,-1,-1.0,13,13.0,-1.0,0,,0,0.0,0,116.7
Tyrie Cleveland,DEN,3,0,0,0,,0,,0,,22.7,0,,0,0.0,0,39.6
Montrell Washington,DEN,1,0,0,0,,0,,0,,39.0,0,,0,0.0,0,39.6
Eric Tomlinson,DEN,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
Jerry Jeudy,DEN,1,0,0,0,,0,,0,,41.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Austin Hooper,TEN,7,5,41,0,2,25,5.0,16,3.2,7.3,0,,0,0.0,0,86.0
Nick Westbrook-Ikhine,TEN,8,5,119,2,5,68,13.6,51,10.2,10.6,0,,0,0.0,0,145.8
Treylon Burks,TEN,6,3,24,0,1,5,1.7,19,6.3,3.3,0,,1,16.7,0,60.4
Derrick Henry,TEN,3,2,14,0,0,8,4.0,6,3.0,2.3,0,,1,33.3,0,77.1
Robert Woods,TEN,7,2,10,0,2,9,4.5,1,0.5,7.9,0,,0,0.0,0,39.6
Chigoziem Okonkwo,TEN,2,1,41,0,1,16,16.0,25,25.0,16.5,0,,0,0.0,0,95.8
Dontrell Hilliard,TEN,2,1,6,0,,-4,-4.0,10,10.0,-2.5,0,,1,50.0,0,56.2
Geoff Swaim,TEN,1,0,0,0,,0,,0,,1.0,0,,1,100.0,0,39.6
