#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:31,CIN 42,5,2:19,58,Touchdown
2,1,7:27,CIN 12,9,4:28,88,Touchdown
3,1,2:24,CIN 22,3,1:39,9,Punt
4,2,13:27,CIN 11,13,5:59,89,Touchdown
5,2,1:48,CIN 46,5,1:08,24,Missed FG
6,2,0:08,OAK 48,2,0:08,11,Field Goal
7,3,15:00,CIN 20,3,1:00,1,Punt
8,3,10:28,CIN 17,3,1:13,5,Punt
9,3,7:04,CIN 15,3,1:35,-7,Punt
10,3,2:21,CIN 20,3,1:55,-3,Punt
11,4,14:52,OAK 46,6,2:23,44,Field Goal
12,4,8:50,CIN 16,12,5:11,84,Touchdown
13,4,1:48,OAK 31,3,1:48,-3,End of Game
