#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:21,DAL 7,7,3:21,18,Punt
2,1,5:32,DAL 26,10,4:29,74,Touchdown
3,2,14:22,DAL 14,7,3:52,42,Punt
4,2,9:08,DAL 39,5,2:22,7,Punt
5,2,5:21,DAL 32,4,2:05,-1,Punt
6,2,2:23,DAL 31,4,0:40,15,Interception
7,2,0:33,DAL 30,1,0:33,-1,End of Half
8,3,15:00,DAL 34,5,3:37,14,Punt
9,3,8:28,DAL 32,3,1:49,1,Punt
10,3,3:08,DAL 18,6,3:21,33,Punt
11,4,14:47,SEA 9,4,1:34,-1,Missed FG
12,4,11:40,DAL 36,3,1:58,8,Punt
13,4,6:39,DAL 41,4,2:54,21,Punt
14,4,3:04,SEA 12,4,0:58,9,Field Goal
15,4,0:40,DAL 41,3,0:35,3,Interception
