#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SEA 28,10,4:39,62,Interception
2,1,7:00,SEA 33,3,1:28,9,Punt
3,1,1:03,SEA 40,6,1:41,15,Punt
4,2,10:30,SEA 13,3,1:22,8,Punt
5,2,6:46,SEA 20,3,1:25,-1,Punt
6,2,3:16,SEA 28,3,0:53,-6,Punt
7,2,1:43,SEA 40,8,1:10,23,Field Goal
8,3,11:23,SEA 18,6,2:55,14,Punt
9,3,6:39,SEA 20,7,3:31,34,Punt
10,4,13:13,SEA 20,3,1:33,7,Punt
11,4,9:42,SEA 15,6,3:03,16,Punt
12,4,3:45,SEA 12,2,0:41,4,Interception
13,4,2:06,SEA 19,6,1:26,81,Touchdown
14,4,0:05,DAL 32,1,0:05,0,Field Goal
