Player,Pos
Damon Huard,QB
Larry Johnson,RB
Samie Parker,WR
Eddie Kennison,WR
Jason Dunn,TE
Tony Gonzalez,TE
Jordan Black,LT
Brian Waters,LG
Casey Wiegmann,C
Will Shields,RG
Kevin Sampson,RT
Tamba Hali,LDE
Ron Edwards,LDT
James Reed,RDT
Jared Allen,RDE
Derrick Johnson,LOLB
Kawika Mitchell,MLB
Kendrell Bell,ROLB
Ty Law,LCB
Patrick Surtain,RCB
Sammy Knight,SS
Greg Wesley,FS
