0,1
Officials,Officials
Referee,Terry McAulay
Umpire,Bryan Neale
Head Linesman,Wayne Mackie
Line Judge,Tim Podraza
Back Judge,Dino Paganelli
Side Judge,Scott Edwards
Field Judge,Rick Patterson
