Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Lamar Jackson,BAL,18,32,177,9,26.5,170,5.3,57,3.2,1.8,120,6.7,1,3.3%,7,23.3%,2,11,7,2,11,29.7%,3,3.3
Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Justin Herbert,LAC,29,44,217,11,23.4,298,6.8,100,3.4,2.3,117,4.0,2,4.8%,4,9.5%,3,14,7,4,14,27.5%,4,11.8
