Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
1,1:16,1,10,,7,7,Timeout #1 by New York Giants,2.260,2.930
1,1:16,2,1,PHI 41,7,7,Eli Manning pass incomplete deep right intended for Larry Donnell (defended by DeMeco Ryans),2.930,2.210
1,1:08,3,1,PHI 41,7,7,Rashad Jennings right tackle for no gain (tackle by Fletcher Cox),2.210,0.530
1,0:24,4,1,PHI 41,7,7,Rashad Jennings left end for -2 yards (tackle by Brandon Graham),0.530,-1.800
1,0:18,1,10,PHI 43,7,7,"Sam Bradford pass complete short left to DeMarco Murray for 7 yards (tackle by Craig Dahl). Penalty on Jason Kelce: Offensive Holding, 10 yards (no play)",1.800,1.140
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,20,PHI 33,7,7,DeMarco Murray right end for -4 yards (tackle by Landon Collins),1.140,-0.640
2,14:36,2,24,PHI 29,7,7,Sam Bradford pass complete short right to DeMarco Murray for 4 yards (tackle by J.T. Thomas),-0.640,-0.760
2,14:01,3,20,PHI 33,7,7,Sam Bradford pass incomplete short middle intended for Zach Ertz (defended by Cullen Jenkins),-0.760,-1.180
2,13:54,4,20,PHI 33,7,7,"Donnie Jones punts 57 yards, returned by Dwayne Harris for no gain. Penalty on Rashad Jennings: Defensive Holding, 6 yards, Penalty on Rashad Jennings: Illegal Block Above the Waist (Declined)",-1.180,0.380
2,13:43,1,10,NYG 4,7,7,Andre Williams middle for 1 yard (tackle by DeMeco Ryans),-0.380,-0.710
2,13:11,2,9,NYG 5,7,7,"Eli Manning pass incomplete short right intended for Odell Beckham. Penalty on Byron Maxwell: Defensive Pass Interference, 12 yards (no play)",-0.710,-0.060
2,13:07,1,10,NYG 17,7,7,Andre Williams middle for 1 yard (tackle by DeMeco Ryans),-0.060,-0.420
2,12:33,2,9,NYG 18,7,13,"Eli Manning pass incomplete short left intended for Dwayne Harris is intercepted by Nolan Carroll at NYG-17 and returned for 17 yards, touchdown",-0.420,-7.000
2,12:26,,,NYG 18,7,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,12:26,,,PHI 35,7,14,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
2,12:26,1,10,NYG 20,7,14,Rashad Jennings left tackle for 9 yards (tackle by Jordan Hicks),0.280,0.950
2,11:49,2,1,NYG 29,7,14,"Eli Manning pass complete short right to Odell Beckham for 9 yards (tackle by Byron Maxwell). Penalty on Cedric Thornton: Roughing the Passer, 15 yards",0.950,2.460
2,11:23,1,10,PHI 47,7,14,Rashad Jennings middle for 3 yards (tackle by Jordan Hicks),2.460,2.320
2,10:47,2,7,PHI 44,7,14,"Eli Manning pass complete short right to Rashad Jennings for 6 yards (tackle by Malcolm Jenkins). Rashad Jennings fumbles (forced by Malcolm Jenkins), recovered by DeMeco Ryans at PHI-38 (tackle by Geoff Schwartz)",2.320,-1.470
2,10:34,1,10,PHI 38,7,14,DeMarco Murray right guard for 2 yards (tackle by George Selvie),1.470,1.190
2,10:05,2,8,PHI 40,7,14,Sam Bradford pass complete short left to Jordan Matthews for 11 yards (tackle by Jonathan Casillas),1.190,2.320
2,9:43,1,10,NYG 49,7,14,Sam Bradford pass incomplete deep left intended for Riley Cooper is intercepted by Jayron Hosley at NYG-25 and returned for 17 yards,2.320,-1.730
2,9:30,1,10,NYG 42,7,14,Andre Williams left end for -2 yards (tackle by Bennie Logan),1.730,0.920
2,8:53,2,12,NYG 40,7,14,Eli Manning pass complete short left to Rueben Randle for 5 yards (tackle by Nolan Carroll),0.920,0.890
2,8:29,3,7,NYG 45,7,14,Eli Manning sacked by Vinny Curry for -9 yards,0.890,-0.980
2,7:44,4,16,NYG 36,7,14,"Brad Wing punts 37 yards, returned by Darren Sproles for -2 yards (tackle by Craig Dahl)",-0.980,-0.610
2,7:36,1,10,PHI 25,7,14,Ryan Mathews left end for 9 yards (tackle by Craig Dahl),0.610,1.280
2,7:04,2,1,PHI 34,7,14,Ryan Mathews middle for 2 yards (tackle by Uani Unga),1.280,1.330
2,6:37,1,10,PHI 36,7,14,"Sam Bradford for no gain. Sam Bradford fumbles, recovered by Sam Bradford at PHI-18",1.330,-1.750
2,6:00,2,28,PHI 18,7,14,Sam Bradford pass incomplete short left intended for Riley Cooper (defended by Jayron Hosley),-1.750,-2.590
2,5:56,3,28,PHI 18,7,14,Ryan Mathews left tackle for 6 yards (tackle by Craig Dahl and Damontre Moore),-2.590,-1.770
2,5:26,4,22,PHI 24,7,14,"Donnie Jones punts 52 yards, returned by Dwayne Harris for -3 yards (tackle by E.J. Biggers)",-1.770,-0.340
2,5:15,1,10,NYG 21,7,14,Eli Manning pass incomplete short right intended for Shane Vereen (defended by Cedric Thornton),0.340,-0.200
2,5:11,2,10,NYG 21,7,14,Eli Manning pass complete short left to Odell Beckham for 5 yards (tackle by Nolan Carroll),-0.200,-0.230
2,4:26,3,5,NYG 26,7,14,Eli Manning pass incomplete short left intended for Dwayne Harris (defended by Fletcher Cox),-0.230,-1.630
2,4:21,4,5,NYG 26,7,14,"Brad Wing punts 44 yards. Penalty on E.J. Biggers: Offensive Holding, 10 yards",-1.630,-0.280
2,4:10,1,10,PHI 20,7,14,Sam Bradford pass complete short right to Zach Ertz for 12 yards (tackle by Brandon Meriweather),0.280,1.070
2,3:50,1,10,PHI 32,7,14,Sam Bradford for 5 yards,1.070,1.200
2,3:38,2,5,PHI 37,7,14,DeMarco Murray left end for 8 yards (tackle by Jonathan Casillas and Trevin Wade),1.200,1.930
2,3:09,1,10,PHI 45,7,14,Sam Bradford pass complete short right to Josh Huff for -2 yards (tackle by Dominique Rodgers-Cromartie),1.930,1.110
2,2:39,2,12,PHI 43,7,14,DeMarco Murray left end for no gain (tackle by George Selvie and Cullen Jenkins),1.110,1.110
2,2:30,2,12,PHI 43,7,14,Timeout #2 by New York Giants,1.110,0.430
2,2:30,3,12,PHI 43,7,14,Sam Bradford pass incomplete deep right intended for Jordan Matthews,0.430,-0.520
2,2:20,4,12,PHI 43,7,14,"Donnie Jones punts 57 yards, touchback",-0.520,-0.280
2,2:11,1,10,NYG 20,7,14,Eli Manning pass incomplete short right intended for Shane Vereen,0.280,-0.270
2,2:07,2,10,NYG 20,7,14,Eli Manning sacked by Brandon Graham for -6 yards,-0.270,-2.030
2,2:00,3,16,NYG 14,7,14,Eli Manning pass complete short middle to Odell Beckham for 17 yards (tackle by Malcolm Jenkins),-2.030,1.000
2,1:39,1,10,NYG 31,7,14,"Eli Manning pass incomplete. Penalty on Eli Manning: Intentional Grounding, 10 yards",1.000,-0.890
2,1:34,2,20,NYG 21,7,14,Eli Manning pass complete short right to Dwayne Harris for 11 yards (tackle by Byron Maxwell),-0.890,-0.890
2,1:30,2,20,NYG 21,7,14,Timeout #1 by Philadelphia Eagles,-0.890,-0.100
2,1:30,3,9,NYG 32,7,14,Eli Manning pass complete short left to Dwayne Harris for 7 yards (tackle by Malcolm Jenkins),-0.100,-0.780
2,1:26,4,2,NYG 39,7,14,Brad Wing punts 27 yards,-0.780,-1.200
2,1:12,1,10,PHI 34,7,14,Sam Bradford pass complete short left to Jordan Matthews for 8 yards (tackle by Trevin Wade),1.200,1.740
2,0:55,2,2,PHI 42,7,14,Sam Bradford pass complete short right to Zach Ertz for 17 yards (tackle by Landon Collins and Uani Unga),1.740,1.740
2,0:55,2,2,PHI 42,7,14,Timeout #3 by New York Giants,1.740,2.850
2,0:46,1,10,NYG 41,7,14,Sam Bradford pass incomplete short left intended for Jordan Matthews (defended by Johnathan Hankins),2.850,2.310
2,0:41,2,10,NYG 41,7,14,"Penalty on George Selvie: Neutral Zone Infraction, 5 yards (no play)",2.310,2.980
2,0:41,2,5,NYG 36,7,14,Darren Sproles right tackle for 4 yards (tackle by Johnathan Hankins),2.980,2.810
2,0:33,3,1,NYG 32,7,14,Sam Bradford pass complete short left to Jordan Matthews for 13 yards (tackle by Jayron Hosley and Trevin Wade),2.810,4.310
2,0:19,1,10,NYG 19,7,14,Sam Bradford spiked the ball,4.310,3.750
2,0:19,2,10,NYG 19,7,14,"Sam Bradford pass incomplete deep left intended for Darren Sproles. Penalty on Cullen Jenkins: Roughing the Passer, 10 yards (no play)",3.750,5.140
2,0:14,1,9,NYG 9,7,14,Sam Bradford sacked by Damontre Moore for -10 yards,5.140,5.140
2,0:07,1,9,NYG 9,7,14,Timeout #2 by Philadelphia Eagles,5.140,3.070
2,0:07,2,19,NYG 19,7,17,Caleb Sturgis 37 yard field goal good,3.070,3.000
2,0:07,,,PHI 35,7,17,"Caleb Sturgis kicks off 35 yards, returned by Mark Herzlich for 6 yards (tackle by Barrett Jones)",0.000,1.270
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,7,17,"Josh Brown kicks off 65 yards, returned by Josh Huff for 21 yards (tackle by Nikita Whitlock)",0.000,0.340
3,14:53,1,10,PHI 21,7,17,Sam Bradford pass complete short right to DeMarco Murray for 3 yards (tackle by J.T. Thomas),0.340,0.210
3,14:39,2,7,PHI 24,7,17,Sam Bradford pass complete deep left to Riley Cooper for 43 yards (tackle by Brandon Meriweather),0.210,3.380
3,14:17,1,10,NYG 33,7,17,Sam Bradford pass complete short left to Ryan Mathews for 6 yards (tackle by Jayron Hosley),3.380,3.650
3,13:48,2,4,NYG 27,7,17,Ryan Mathews right tackle for 1 yard (tackle by Uani Unga),3.650,3.070
3,13:27,3,3,NYG 26,7,17,"Penalty on Lane Johnson: False Start, 5 yards (no play)",3.070,2.410
3,13:06,3,8,NYG 31,7,17,"Sam Bradford pass complete short left to Jordan Matthews for 1 yard (tackle by Uani Unga). Jordan Matthews fumbles (forced by Uani Unga), recovered by Damontre Moore at NYG-30 and returned for 7 yards (tackle by Lane Johnson)",2.410,-1.400
3,12:53,1,10,NYG 37,7,17,Rashad Jennings middle for 14 yards (tackle by Nolan Carroll and Najee Goode),1.400,2.320
3,12:22,1,10,PHI 49,7,17,Rashad Jennings left tackle for no gain (tackle by Jordan Hicks),2.320,1.780
3,11:46,2,10,PHI 49,7,17,Eli Manning pass incomplete short left intended for Will Tye,1.780,1.090
3,11:41,3,10,PHI 49,7,17,"Eli Manning sacked by Fletcher Cox for -8 yards. Eli Manning fumbles (forced by Fletcher Cox), recovered by Ereck Flowers at NYG-43",1.090,-0.520
3,10:54,4,18,NYG 43,7,17,"Brad Wing punts 42 yards, fair catch by Darren Sproles",-0.520,0.220
3,10:49,1,10,PHI 15,7,17,Sam Bradford pass complete short left to Zach Ertz for 9 yards (tackle by Trevin Wade),-0.220,0.620
3,10:23,2,1,PHI 24,7,17,"Penalty on Lane Johnson: False Start, 5 yards (no play)",0.620,-0.110
3,10:16,2,6,PHI 19,7,17,DeMarco Murray right tackle for 4 yards (tackle by Jay Bromley),-0.110,-0.390
3,9:56,3,2,PHI 23,7,17,Sam Bradford pass incomplete short right intended for Jordan Matthews. Penalty on Josh Huff: Illegal Formation (Declined),-0.390,-1.830
3,9:49,4,2,PHI 23,7,17,"Donnie Jones punts 51 yards, returned by Dwayne Harris for no gain. Penalty on Nikita Whitlock: Running Into the Kicker, 5 yards (no play)",-1.830,0.810
3,9:35,1,10,PHI 28,7,17,DeMarco Murray left end for 11 yards (tackle by Brandon Meriweather),0.810,1.530
3,9:15,1,10,PHI 39,7,17,DeMarco Murray right end for 3 yards (tackle by Jay Bromley),1.530,1.390
3,8:51,2,7,PHI 42,7,17,Sam Bradford pass complete short right to Jordan Matthews for 19 yards (tackle by Landon Collins),1.390,2.980
3,8:20,1,10,NYG 39,7,17,Sam Bradford pass complete short left to Josh Huff for 6 yards (tackle by Craig Dahl),2.980,3.250
3,7:53,2,4,NYG 33,7,17,DeMarco Murray middle for 11 yards (tackle by Craig Dahl and Jayron Hosley),3.250,4.110
3,7:13,1,10,NYG 22,7,17,Sam Bradford pass complete short middle to Miles Austin for 7 yards (tackle by Jon Beason),4.110,4.650
3,6:44,2,3,NYG 15,7,17,Ryan Mathews right guard for 3 yards (tackle by Markus Kuhn),4.650,4.780
3,6:19,1,10,NYG 12,7,23,"DeMarco Murray right end for 12 yards, touchdown",4.780,7.000
3,6:19,,,NYG 12,7,24,Caleb Sturgis kicks extra point good,0.000,0.000
3,6:19,,,PHI 35,7,24,"Caleb Sturgis kicks off 70 yards, returned by Dwayne Harris for 26 yards (tackle by Nolan Carroll). Penalty on Jonathan Casillas: Offensive Holding, 10 yards",0.000,0.370
3,6:06,1,10,NYG 11,7,24,Andre Williams middle for 3 yards (tackle by Bennie Logan),-0.370,-0.530
3,5:30,2,7,NYG 14,7,24,Eli Manning pass incomplete short right intended for Shane Vereen,-0.530,-1.070
3,5:25,3,7,NYG 14,7,24,"Eli Manning pass incomplete. Penalty on Eli Manning: Intentional Grounding, 8 yards",-1.070,-2.490
3,5:19,4,15,NYG 6,7,24,"Brad Wing punts 51 yards, out of bounds",-2.490,-1.800
3,5:08,1,10,PHI 43,7,24,Sam Bradford pass incomplete deep middle intended for Riley Cooper is intercepted by Brandon Meriweather at NYG-13 and returned for 26 yards,1.800,-1.530
3,4:55,1,10,NYG 39,7,24,Rashad Jennings middle for 7 yards (tackle by Beau Allen),1.530,1.930
3,4:27,2,3,NYG 46,7,24,Eli Manning pass incomplete deep right intended for Myles White,1.930,1.220
3,4:21,3,3,NYG 46,7,24,Eli Manning pass incomplete short right intended for Rueben Randle,1.220,-0.320
3,4:16,4,3,NYG 46,7,24,"Brad Wing punts 48 yards, returned by Darren Sproles for 4 yards (tackle by Craig Dahl)",-0.320,0.380
3,4:06,1,10,PHI 10,7,24,DeMarco Murray right guard for 3 yards (tackle by Uani Unga),-0.380,-0.560
3,3:35,2,7,PHI 13,7,24,"Sam Bradford for no gain. Sam Bradford fumbles, recovered by Lane Johnson at PHI-10",-0.560,-1.420
3,2:59,3,10,PHI 10,7,24,"Sam Bradford sacked by Damontre Moore for 0 yards. Penalty on NYG: Illegal Substitution, 5 yards (no play)",-1.420,-0.840
3,2:59,3,5,PHI 15,7,24,Sam Bradford pass complete short right to Jordan Matthews for 7 yards (tackle by Craig Dahl),-0.840,0.410
3,2:33,1,10,PHI 22,7,24,DeMarco Murray middle for 2 yards (tackle by Brandon Meriweather),0.410,0.140
3,2:02,2,8,PHI 24,7,24,Ryan Mathews left end for 7 yards (tackle by Damontre Moore),0.140,0.370
3,1:41,3,1,PHI 31,7,24,Ryan Mathews left tackle for 2 yards (tackle by J.T. Thomas),0.370,1.140
3,1:20,1,10,PHI 33,7,24,Sam Bradford pass complete deep right to Miles Austin for 37 yards (tackle by Dominique Rodgers-Cromartie),1.140,3.580
3,0:55,1,10,NYG 30,7,24,Sam Bradford pass incomplete deep right intended for Zach Ertz,3.580,3.580
3,0:48,1,10,NYG 30,7,24,Timeout #1 by New York Giants,3.580,3.030
3,0:48,2,10,NYG 30,7,24,Ryan Mathews right end for 7 yards (tackle by Johnathan Hankins),3.030,3.270
3,0:11,3,3,NYG 23,7,24,Sam Bradford pass incomplete deep right intended for Zach Ertz is intercepted by Landon Collins at NYG--3,3.270,-0.280
3,0:06,1,10,NYG 20,7,24,Eli Manning pass incomplete deep left intended for Odell Beckham,0.280,-0.270
Quarter,Time,Down,ToGo,Location,NYG,PHI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,NYG 20,7,24,Shane Vereen middle for -1 yards (tackle by Fletcher Cox),-0.270,-1.140
4,14:27,3,11,NYG 19,7,24,Eli Manning pass complete short right to Larry Donnell for 8 yards (tackle by Byron Maxwell),-1.140,-1.570
4,13:47,4,3,NYG 27,7,24,"Brad Wing punts 46 yards, returned by Darren Sproles for 13 yards (tackle by Mark Herzlich)",-1.570,-1.600
4,13:35,1,10,PHI 40,7,24,DeMarco Murray left end for 8 yards (tackle by Jon Beason and Jayron Hosley),1.600,2.130
4,13:07,2,2,PHI 48,7,24,DeMarco Murray right end for 1 yard (tackle by Kerry Wynn),2.130,1.550
4,12:32,3,1,PHI 49,7,24,DeMarco Murray right tackle for 4 yards (tackle by Brandon Meriweather),1.550,2.460
4,11:50,1,10,NYG 47,7,24,DeMarco Murray right tackle for 3 yards (tackle by Markus Kuhn),2.460,2.320
4,11:22,2,7,NYG 44,7,24,DeMarco Murray middle for 2 yards (tackle by Markus Kuhn and Jonathan Casillas),2.320,1.880
4,10:48,3,5,NYG 42,7,24,Sam Bradford pass complete short right to Miles Austin for 16 yards (tackle by Dominique Rodgers-Cromartie),1.880,3.840
4,10:04,1,10,NYG 26,7,24,Darren Sproles right tackle for no gain (tackle by Johnathan Hankins and J.T. Thomas),3.840,3.300
4,9:31,2,10,NYG 26,7,24,Sam Bradford pass complete short middle to Zach Ertz for 5 yards (tackle by Trevin Wade),3.300,3.270
4,9:02,3,5,NYG 21,7,24,Sam Bradford pass complete short right to Riley Cooper for 1 yard (tackle by Trevin Wade),3.270,2.200
4,8:23,4,4,NYG 20,7,27,Caleb Sturgis 39 yard field goal good,2.200,3.000
4,8:23,,,PHI 35,7,27,"Caleb Sturgis kicks off 66 yards, returned by Dwayne Harris for 23 yards (tackle by Barrett Jones)",0.000,-0.410
4,8:13,1,10,NYG 22,7,27,Eli Manning pass complete short middle to Rashad Jennings for 8 yards (tackle by Taylor Hart and E.J. Biggers),0.410,0.950
4,7:49,2,2,NYG 30,7,27,Rashad Jennings right end for 4 yards (tackle by Jordan Hicks),0.950,1.200
4,7:16,1,10,NYG 34,7,27,Eli Manning middle for 12 yards (tackle by Jordan Hicks),1.200,1.990
4,6:47,1,10,NYG 46,7,27,Eli Manning pass incomplete deep left intended for Geremy Davis (defended by Nolan Carroll),1.990,1.450
4,6:41,2,10,NYG 46,7,27,Eli Manning pass complete short middle to Rashad Jennings for 6 yards (tackle by Jordan Hicks),1.450,1.550
4,6:04,3,4,PHI 48,7,27,Eli Manning pass complete short middle to Rueben Randle for 10 yards (tackle by Walter Thurmond),1.550,3.050
4,5:34,1,10,PHI 38,7,27,"Penalty on Marshall Newhouse: False Start, 5 yards (no play)",3.050,2.720
4,5:12,1,15,PHI 43,7,27,Shane Vereen middle for -3 yards (tackle by Jordan Hicks),2.720,1.430
4,4:40,2,18,PHI 46,7,27,Eli Manning pass complete short right to Shane Vereen for 6 yards (tackle by Byron Maxwell),1.430,1.550
4,4:01,3,12,PHI 40,7,27,"Eli Manning pass complete short left to Shane Vereen for 11 yards (tackle by Walter Thurmond). Penalty on Larry Donnell: Offensive Pass Interference, 10 yards (no play)",1.550,0.230
4,3:53,3,22,,7,27,Eli Manning pass complete short middle to Ereck Flowers for -11 yards (tackle by Brandon Graham). Penalty on Marshall Newhouse: Illegal Touch Pass (Declined),0.230,-0.780
4,3:43,4,33,NYG 39,7,27,"Brad Wing punts 44 yards, returned by Darren Sproles for 10 yards (tackle by Geremy Davis)",-0.780,-0.740
4,3:33,1,10,PHI 27,7,27,DeMarco Murray middle for 7 yards (tackle by Uani Unga),0.740,1.140
4,2:49,2,3,PHI 34,7,27,DeMarco Murray middle for 2 yards (tackle by Uani Unga),1.140,0.700
4,2:06,3,1,PHI 36,7,27,DeMarco Murray left guard for 21 yards (tackle by Dominique Rodgers-Cromartie),0.700,2.720
4,1:57,1,10,NYG 43,7,27,DeMarco Murray middle for 6 yards (tackle by Landon Collins),2.720,2.990
4,1:09,2,4,NYG 37,7,27,Sam Bradford kneels for -2 yards,2.990,2.010
4,0:28,3,6,NYG 39,7,27,Sam Bradford kneels for -1 yards,2.010,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
