#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:23,PHI 13,3,0:46,3,Punt
2,1,5:18,PHI 22,7,1:45,78,Touchdown
3,1,0:18,PHI 43,3,1:35,-10,Punt
4,2,10:34,PHI 38,3,1:04,13,Interception
5,2,7:36,PHI 25,5,2:21,-1,Punt
6,2,4:10,PHI 20,6,1:59,23,Punt
7,2,1:12,PHI 34,8,1:09,47,Field Goal
8,3,15:00,PHI 21,5,2:07,49,Fumble
9,3,10:49,PHI 15,11,4:36,85,Touchdown
10,3,5:08,PHI 43,1,0:13,0,Interception
11,3,4:06,PHI 10,10,4:00,67,Interception
12,4,13:35,PHI 40,10,5:16,40,Field Goal
13,4,3:33,PHI 27,6,3:33,33,End of Game
