Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,4:27,2,1,TEN 18,14,7,Andrew Luck pass complete short right to Coby Fleener for 13 yards (tackle by Daimion Stafford),4.530,6.060
2,3:50,1,5,TEN 5,14,7,Trent Richardson left tackle for no gain (tackle by Sammie Lee Hill),6.060,5.150
2,3:07,2,5,TEN 5,14,7,Andrew Luck pass incomplete short right intended for T.Y. Hilton,5.150,4.260
2,3:03,3,5,TEN 5,14,7,Andrew Luck pass incomplete short left intended for Hakeem Nicks,4.260,3.010
2,2:59,4,5,TEN 5,17,7,Adam Vinatieri 23 yard field goal good,3.010,3.000
2,2:59,,,IND 35,17,7,"Pat McAfee kicks off 60 yards, returned by Leon Washington for 12 yards (tackle by Colt Anderson)",0.000,0.060
2,2:50,1,10,TEN 17,17,7,Shonn Greene left guard for 4 yards (tackle by D'Qwell Jackson),-0.060,0.080
2,2:15,2,6,TEN 21,17,7,Charlie Whitehurst pass incomplete deep left intended for Nate Washington,0.080,-0.750
2,2:10,3,6,TEN 21,17,7,Charlie Whitehurst pass incomplete deep left intended for Derek Hagan,-0.750,-1.960
2,2:05,4,6,TEN 21,17,7,"Brett Kern punts 62 yards, out of bounds",-1.960,0.060
2,1:55,1,10,IND 17,17,7,"Penalty on Lance Louis: False Start, 5 yards (no play)",-0.060,-0.510
2,1:55,1,15,IND 12,17,7,Dan Herron right tackle for 8 yards (tackle by Jason McCourty),-0.510,-0.060
2,1:35,2,7,IND 20,17,7,Dan Herron right tackle for 5 yards (tackle by DaQuan Jones),-0.060,-0.060
2,1:35,2,7,IND 20,17,7,Timeout #1 by Indianapolis Colts,-0.060,-0.240
2,1:23,3,2,IND 25,17,7,Dan Herron left guard for 1 yard (tackle by Derrick Morgan),-0.240,-0.240
2,0:38,3,2,IND 25,17,7,Timeout #2 by Indianapolis Colts,-0.240,-1.630
2,0:38,4,1,IND 26,17,7,"Pat McAfee punts 38 yards, returned by Leon Washington for 10 yards (tackle by Dewey McDonald)",-1.630,-1.990
2,0:27,1,10,TEN 46,17,7,Charlie Whitehurst pass incomplete deep left intended for Kendall Wright,1.990,1.450
2,0:21,2,10,TEN 46,17,7,Charlie Whitehurst pass complete short middle to Delanie Walker for 10 yards (tackle by D'Qwell Jackson),1.450,2.650
2,0:08,1,10,IND 44,17,7,Charlie Whitehurst spiked the ball,2.650,2.650
2,0:08,1,10,IND 44,17,7,Timeout #3 by Indianapolis Colts,2.650,2.110
2,0:08,2,10,IND 44,17,7,Charlie Whitehurst pass incomplete short right intended for Leon Washington,2.110,1.420
2,0:02,3,10,IND 44,17,7,Charlie Whitehurst pass incomplete deep right intended for Kris Durham,1.420,0.330
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,17,7,"Ryan Succop kicks off 70 yards, returned by Josh Cribbs for 31 yards (tackle by Jackie Battle)",0.000,-0.670
3,14:53,1,10,IND 26,17,7,Dan Herron left end for 4 yards (tackle by Wesley Woodyard),0.670,0.670
3,14:10,2,6,IND 30,17,7,Matt Hasselbeck pass incomplete deep right intended for Donte Moncrief (defended by Coty Sensabaugh),0.670,-0.030
3,14:05,3,6,IND 30,17,7,Matt Hasselbeck pass complete deep left to Hakeem Nicks for 21 yards (tackle by Coty Sensabaugh),-0.030,2.320
3,13:50,1,10,TEN 49,17,7,Dan Herron right tackle for no gain (tackle by Derrick Morgan),2.320,1.780
3,13:12,2,10,TEN 49,17,7,Matt Hasselbeck pass incomplete short left intended for Donte Moncrief,1.780,1.090
3,13:08,3,10,TEN 49,17,7,Matt Hasselbeck pass complete short left to Donte Moncrief for 8 yards (tackle by Avery Williamson),1.090,0.530
3,12:18,4,2,TEN 41,17,7,Penalty on Matt Hasselbeck: Delay of Game (Declined),0.530,0.530
3,12:10,4,2,TEN 41,17,7,"Penalty on Jalil Brown: False Start, 5 yards (no play)",0.530,0.200
3,12:05,4,7,TEN 46,17,7,"Pat McAfee punts 40 yards, fair catch by Leon Washington",0.200,0.380
3,11:56,1,10,TEN 6,17,7,Shonn Greene up the middle for 6 yards (tackle by LaRon Landry),-0.380,-0.340
3,11:27,2,4,TEN 12,17,7,Shonn Greene up the middle for 2 yards (tackle by Josh Chapman),-0.340,-0.480
3,10:53,3,2,TEN 14,17,7,Charlie Whitehurst pass incomplete short left intended for Delanie Walker,-0.480,-2.470
3,10:49,4,2,TEN 14,17,7,"Brett Kern punts 54 yards, returned by Josh Cribbs for 12 yards (tackle by Beau Brinkley)",-2.470,-1.860
3,10:40,1,10,IND 44,17,7,Matt Hasselbeck pass complete deep left to Hakeem Nicks for 20 yards (tackle by Coty Sensabaugh and Wesley Woodyard),1.860,3.180
3,9:58,1,10,TEN 36,17,7,Matt Hasselbeck pass complete short right to Donte Moncrief for -1 yards (tackle by Jason McCourty),3.180,2.500
3,9:11,2,11,TEN 37,17,7,Matt Hasselbeck pass complete short left to Donte Moncrief for 9 yards (tackle by Jason McCourty),2.500,3.010
3,8:37,3,2,TEN 28,17,7,Matt Hasselbeck pass incomplete deep left intended for Hakeem Nicks (defended by Coty Sensabaugh),3.010,1.700
3,8:33,4,2,TEN 28,17,7,Adam Vinatieri 46 yard field goal no good,1.700,-1.330
3,8:28,1,10,TEN 36,17,7,Charlie Whitehurst left tackle for 3 yards (tackle by Josh Chapman),1.330,1.200
3,7:48,2,7,TEN 39,17,7,Charlie Whitehurst pass complete short left to Delanie Walker for 6 yards (tackle by Andrew Jackson),1.200,1.290
3,7:12,3,1,TEN 45,17,7,Jackie Battle up the middle for no gain (tackle by Ricky Jean-Francois),1.290,-0.390
3,6:50,4,1,TEN 45,17,7,Shonn Greene up the middle for 52 yards (tackle by Greg Toler),-0.390,6.510
3,6:19,1,3,IND 3,17,7,"Charlie Whitehurst for no gain. Chris Spencer fumbles, recovered by Chris Spencer at TEN-IND",6.510,4.380
3,5:38,2,9,IND 9,17,7,Charlie Whitehurst pass complete short right to Antonio Andrews for 5 yards (tackle by Josh McNary),4.380,4.490
3,5:00,3,4,IND 4,17,7,"Charlie Whitehurst sacked by Jonathan Newsome for -9 yards. Charlie Whitehurst fumbles (forced by Jonathan Newsome), recovered by Byron Stingily at IND-13",4.490,2.570
3,4:05,4,13,IND 13,17,10,Ryan Succop 31 yard field goal good,2.570,3.000
3,4:05,,,TEN 35,17,10,"Ryan Succop kicks off 65 yards, returned by Josh Cribbs for 23 yards (tackle by Quentin Groves)",0.000,-0.480
3,3:55,1,10,IND 23,17,10,Zurlon Tipton right tackle for 2 yards (tackle by Wesley Woodyard),0.480,0.200
3,3:20,2,8,IND 25,17,10,Matt Hasselbeck pass complete short right to Jack Doyle for 7 yards (tackle by Daimion Stafford),0.200,0.430
3,2:54,3,1,IND 32,17,10,Matt Hasselbeck pass complete short right to Jack Doyle for 6 yards (tackle by Michael Griffin),0.430,1.470
3,2:25,1,10,IND 38,17,10,Matt Hasselbeck pass complete deep middle to Coby Fleener for 20 yards (tackle by Daimion Stafford and Coty Sensabaugh),1.470,2.790
3,1:39,1,10,TEN 42,17,10,Matt Hasselbeck pass complete short right to Zurlon Tipton for 32 yards (tackle by Wesley Woodyard),2.790,4.910
3,0:52,1,10,TEN 10,17,10,Matt Hasselbeck pass incomplete short left intended for Jack Doyle,4.910,4.190
3,0:48,2,10,TEN 10,17,10,Zurlon Tipton up the middle for 2 yards (tackle by DaQuan Jones),4.190,3.580
3,0:05,3,8,TEN 8,17,10,Matt Hasselbeck pass incomplete short right intended for Hakeem Nicks (defended by Coty Sensabaugh),3.580,2.950
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,8,TEN 8,20,10,Adam Vinatieri 26 yard field goal good,2.950,3.000
4,15:00,,,IND 35,20,10,"Pat McAfee kicks off 70 yards, returned by Leon Washington for 23 yards (tackle by Dewey McDonald)",0.000,-0.040
4,14:50,1,10,TEN 18,20,10,Charlie Whitehurst pass incomplete short right intended for Kendall Wright,0.040,-0.490
4,14:43,2,10,TEN 18,20,10,"Bishop Sankey left tackle for 11 yards (tackle by Vontae Davis). Bishop Sankey fumbles (forced by Vontae Davis), recovered by Vontae Davis at TEN-29 (tackle by Antonio Andrews)",-0.490,-3.050
4,14:28,1,10,TEN 38,20,10,Zurlon Tipton left end for 3 yards (tackle by Michael Griffin),3.050,2.910
4,13:47,2,7,TEN 35,20,10,Zurlon Tipton left guard for 6 yards (tackle by Coty Sensabaugh),2.910,3.010
4,13:15,3,1,TEN 29,20,10,Zurlon Tipton left guard for no gain (tackle by Derrick Morgan),3.010,1.620
4,12:32,4,1,TEN 29,20,10,Zurlon Tipton right guard for -1 yards (tackle by Derrick Morgan),1.620,-0.940
4,12:25,1,10,TEN 30,20,10,Shonn Greene left tackle for 3 yards (tackle by Montori Hughes),0.940,0.800
4,11:46,2,7,TEN 33,20,10,"Charlie Whitehurst pass complete short right to Delanie Walker for 2 yards (tackle by Mike Adams). Delanie Walker fumbles (forced by Mike Adams), recovered by Delanie Walker at TEN-35",0.800,0.370
4,10:38,3,5,TEN 35,20,10,Charlie Whitehurst pass incomplete short left intended for Kris Durham,0.370,-1.040
4,10:33,4,5,TEN 35,20,10,"Brett Kern punts 47 yards, fair catch by Josh Cribbs",-1.040,-0.040
4,10:26,1,10,IND 18,20,10,Matt Hasselbeck right end for -5 yards (tackle by Al Woods),0.040,-1.140
4,9:43,2,15,IND 13,20,10,Matt Hasselbeck pass complete short left to Hakeem Nicks for 5 yards (tackle by Michael Griffin and Avery Williamson),-1.140,-1.170
4,8:57,3,10,IND 18,20,10,Matt Hasselbeck pass complete short left to Jack Doyle for 7 yards (tackle by Daimion Stafford),-1.170,-1.700
4,8:12,4,3,IND 25,20,10,"Pat McAfee punts 39 yards, out of bounds",-1.700,-1.330
4,8:04,1,10,TEN 36,20,10,Charlie Whitehurst sacked by Andrew Jackson for -2 yards,1.330,0.520
4,7:19,2,12,TEN 34,20,10,Charlie Whitehurst pass incomplete short right intended for Delanie Walker,0.520,-0.160
4,7:15,3,12,TEN 34,20,10,Charlie Whitehurst pass complete short left to Derek Hagan for 9 yards (tackle by Vontae Davis),-0.160,-0.520
4,6:31,4,3,TEN 43,20,10,Charlie Whitehurst sacked by Jonathan Newsome for -10 yards,-0.520,-3.380
4,6:27,1,10,TEN 33,20,10,Zurlon Tipton left guard for 9 yards (tackle by Quentin Groves and Michael Griffin),3.380,4.050
4,5:48,2,1,TEN 24,20,10,Zurlon Tipton right guard for no gain (tackle by Derrick Morgan),4.050,3.340
4,5:03,3,1,TEN 24,20,10,Matt Hasselbeck pass incomplete short right intended for Coby Fleener (defended by Michael Griffin),3.340,2.020
4,5:00,4,1,TEN 24,20,10,Matt Hasselbeck pass complete short right to Zurlon Tipton for 13 yards (tackle by Wesley Woodyard),2.020,4.840
4,4:53,1,10,TEN 11,20,10,Trent Richardson up the middle for -1 yards (tackle by Jurrell Casey),4.840,3.980
4,4:11,2,11,TEN 12,20,10,Trent Richardson up the middle for 4 yards (tackle by Jurrell Casey),3.980,3.760
4,3:22,3,7,TEN 8,26,10,"Matt Hasselbeck pass complete short left to Coby Fleener for 8 yards, touchdown",3.760,7.000
4,3:22,,,TEN 2,27,10,Adam Vinatieri kicks extra point good,0.000,0.000
4,3:22,,,IND 35,27,10,"Pat McAfee kicks off 69 yards, returned by Leon Washington for 29 yards (tackle by Andrew Jackson)",0.000,-0.610
4,3:10,1,10,TEN 25,27,10,Leon Washington up the middle for 2 yards (tackle by Jonathan Newsome),0.610,0.330
4,2:48,2,8,TEN 27,27,10,Jordan Palmer pass complete short right to Derek Hagan for 7 yards (tackle by Jalil Brown),0.330,0.560
4,2:22,3,1,TEN 34,27,10,Jordan Palmer pass incomplete deep right intended for Derek Hagan,0.560,-1.110
4,2:19,4,1,TEN 34,27,10,Jordan Palmer pass incomplete short right intended for Nate Washington (defended by Jalil Brown),-1.110,-3.310
4,2:14,1,10,TEN 34,27,10,Zurlon Tipton left guard for no gain (tackle by Daimion Stafford),3.310,2.770
4,2:00,2,10,TEN 34,27,10,Matt Hasselbeck kneels for -1 yards,2.770,1.950
4,1:18,3,11,TEN 35,27,10,Matt Hasselbeck kneels for -1 yards,1.950,0.880
4,0:35,4,12,TEN 36,27,10,Matt Hasselbeck kneels for -1 yards,0.880,-1.400
4,0:34,1,10,TEN 37,27,10,Jordan Palmer kneels for -1 yards,1.400,0.720
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
