Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2,12:16,2,8,CAR 21,0,0,Drew Brees sacked by Greg Hardy for -9 yards,3.770,1.880
2,11:33,3,17,CAR 30,0,0,Drew Brees pass complete short middle to Marques Colston for 8 yards (tackle by Luke Kuechly),1.880,1.990
2,10:53,4,9,CAR 22,3,0,Shayne Graham 40 yard field goal good,1.990,3.000
2,10:53,,,NOR 35,3,0,Thomas Morstead kicks onside 12 yards,0.000,2.060
2,10:43,1,10,NOR 47,3,0,Kenny Stills left end for 3 yards (tackle by Melvin White),2.060,1.920
2,10:15,2,7,,3,0,Drew Brees pass complete short right to Marques Colston for 8 yards (tackle by Captain Munnerlyn),1.920,2.790
2,9:43,1,10,CAR 42,3,0,Mark Ingram right end for 34 yards (tackle by Quintin Mikell),2.790,5.370
2,8:46,1,8,CAR 8,3,0,Pierre Thomas left tackle for 4 yards (tackle by Michael Mitchell and Thomas Davis),5.370,5.340
2,8:04,2,4,CAR 4,3,0,Drew Brees sacked by Quintin Mikell for -3 yards,5.340,3.810
2,7:30,3,7,CAR 7,3,0,Drew Brees pass incomplete short left intended for Jimmy Graham,3.810,2.970
2,7:24,4,7,CAR 7,6,0,Shayne Graham 24 yard field goal good,2.970,3.000
2,7:24,,,NOR 35,6,0,"Thomas Morstead kicks off 66 yards, returned by Ted Ginn for 21 yards (tackle by Will Herring)",0.000,-0.280
2,7:16,1,10,CAR 20,6,0,Cam Newton pass complete short left to DeAngelo Williams for no gain,0.280,-0.270
2,6:34,2,10,CAR 20,6,0,Cam Newton pass complete short right to Domenik Hixon for 4 yards (tackle by Curtis Lofton),-0.270,-0.430
2,5:53,3,6,CAR 24,6,0,Cam Newton pass incomplete deep left intended for Brandon LaFell,-0.430,-1.770
2,5:48,4,6,CAR 24,6,0,"Brad Nortman punts 58 yards, returned by Darren Sproles for 8 yards (tackle by Chase Blackburn)",-1.770,-0.670
2,5:33,1,10,NOR 26,6,0,Pierre Thomas left end for no gain (tackle by Luke Kuechly),0.670,0.130
2,5:20,2,10,NOR 26,6,0,Drew Brees pass incomplete short left intended for Marques Colston (defended by Melvin White),0.130,-0.560
2,5:17,3,10,NOR 26,6,0,"Penalty on Terron Armstead: False Start, 5 yards (no play)",-0.560,-1.220
2,5:17,3,15,NOR 21,6,0,Drew Brees up the middle for 9 yards (tackle by Thomas Davis and Captain Munnerlyn),-1.220,-1.370
2,4:40,4,6,NOR 30,6,0,"Thomas Morstead punts 61 yards, returned by Ted Ginn for 13 yards (tackle by Rod Sweeting)",-1.370,-0.410
2,4:30,1,10,CAR 22,6,0,Cam Newton pass complete short right to Greg Olsen for 11 yards (tackle by Roman Harper),0.410,1.140
2,3:59,1,10,CAR 33,6,0,Cam Newton pass incomplete deep right intended for Greg Olsen,1.140,0.590
2,3:53,2,10,CAR 33,6,0,Cam Newton right end for 2 yards (tackle by Keenan Lewis),0.590,0.170
2,3:11,3,8,CAR 35,6,0,Cam Newton sacked by Cameron Jordan for -17 yards,0.170,-2.240
2,2:47,4,25,CAR 18,6,0,"Brad Nortman punts 60 yards, returned by Darren Sproles for 10 yards (tackle by Jordan Senn)",-2.240,-1.070
2,2:35,1,10,NOR 32,6,0,Drew Brees pass incomplete short middle intended for Darren Sproles,1.070,0.530
2,2:29,2,10,NOR 32,6,0,Drew Brees pass complete short right to Jimmy Graham for 4 yards (tackle by Luke Kuechly),0.530,0.370
2,2:00,3,6,NOR 36,6,0,Drew Brees pass incomplete short middle intended for Kenny Stills is intercepted by Thomas Davis at NOR-43,0.370,-2.720
2,1:54,1,10,NOR 43,6,6,"DeAngelo Williams up the middle for 43 yards, touchdown",2.720,7.000
2,1:54,,,NOR 2,6,7,Graham Gano kicks extra point good,0.000,0.000
2,1:54,,,CAR 35,6,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
2,1:45,1,10,NOR 20,6,7,Drew Brees pass complete short left to Kenny Stills for 4 yards (tackle by Melvin White),0.280,0.270
2,1:26,2,6,NOR 24,6,7,Drew Brees pass complete short right to Darren Sproles for 4 yards (tackle by Luke Kuechly),0.270,0.100
2,0:59,3,2,NOR 28,6,7,"Drew Brees pass incomplete short right intended for Lance Moore. Penalty on Drayton Florence: Defensive Pass Interference, 16 yards (no play)",0.100,1.860
2,0:55,1,10,NOR 44,6,7,Drew Brees sacked by Greg Hardy and Mario Addison for -9 yards,1.860,1.860
2,0:47,1,10,NOR 44,6,7,Timeout #2 by New Orleans Saints,1.860,0.100
2,0:47,2,19,NOR 35,6,7,Drew Brees pass complete short left to Jimmy Graham for 7 yards (tackle by Luke Kuechly and Captain Munnerlyn),0.100,0.370
2,0:41,3,12,NOR 42,6,7,Drew Brees pass incomplete deep left intended for Kenny Stills,0.370,-0.590
2,0:34,4,12,NOR 42,6,7,Thomas Morstead punts 49 yards,-0.590,0.380
2,0:23,1,10,CAR 9,6,7,Cam Newton kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 35,6,7,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,NOR 20,6,7,Drew Brees pass complete short left to Robert Meachem for 9 yards (tackle by Michael Mitchell),0.280,0.950
3,14:25,2,1,NOR 29,6,7,Mark Ingram right guard for 7 yards (tackle by Quintin Mikell),0.950,1.330
3,13:47,1,10,NOR 36,6,7,Drew Brees pass complete deep left to Kenny Stills for 19 yards (tackle by Josh Thomas),1.330,2.590
3,13:06,1,10,CAR 45,6,7,Drew Brees pass incomplete short left intended for Jimmy Graham (defended by Josh Thomas),2.590,2.040
3,13:02,2,10,CAR 45,6,7,Drew Brees pass complete short right to Lance Moore for 13 yards (tackle by Captain Munnerlyn),2.040,3.450
3,12:21,1,10,CAR 32,6,7,"Mark Ingram left guard for 6 yards (tackle by Michael Mitchell and Luke Kuechly). Penalty on Zach Strief: Unnecessary Roughness, 15 yards",3.450,1.690
3,11:58,2,19,CAR 41,6,7,Drew Brees pass incomplete short right intended for Darren Sproles (defended by Frank Alexander),1.690,1.030
3,11:51,3,19,CAR 41,6,7,Drew Brees pass complete short left to Mark Ingram for 7 yards (tackle by Luke Kuechly and Dwan Edwards),1.030,1.060
3,11:51,4,12,CAR 34,6,7,Luke McCown pass incomplete deep left intended for Jimmy Graham. Penalty on Justin Drescher: Offensive Holding (Declined),1.060,-1.200
3,10:54,1,10,CAR 34,6,7,Cam Newton pass complete short left to Brandon LaFell for 13 yards (tackle by Keenan Lewis and Isa Abdul-Quddus),1.200,2.060
3,10:21,1,10,CAR 47,6,7,DeAngelo Williams up the middle for 3 yards (tackle by Curtis Lofton),2.060,1.920
3,9:53,2,7,,6,7,Cam Newton pass complete short right to Ted Ginn for 29 yards (tackle by Corey White),1.920,4.170
3,9:11,1,10,NOR 21,6,7,DeAngelo Williams up the middle for -1 yards (tackle by Junior Galette),4.170,3.490
3,8:41,2,11,NOR 22,6,7,Cam Newton right guard for 5 yards (tackle by Corey White),3.490,3.460
3,7:57,3,6,NOR 17,6,7,Cam Newton sacked by Junior Galette for -5 yards,3.460,1.990
3,7:25,4,11,NOR 22,6,10,Graham Gano 40 yard field goal good,1.990,3.000
3,7:25,,,CAR 35,6,10,"Graham Gano kicks off 62 yards, returned by Darren Sproles for 21 yards (tackle by A.J. Klein)",0.000,-0.540
3,7:15,1,10,NOR 24,6,10,Pierre Thomas left end for no gain (tackle by Thomas Davis and Luke Kuechly),0.540,0.000
3,6:41,2,10,NOR 24,6,10,Mark Ingram right guard for 9 yards (tackle by Drayton Florence and Luke Kuechly),0.000,0.500
3,5:58,3,1,NOR 33,6,10,Jed Collins left tackle for 3 yards (tackle by Luke Kuechly),0.500,1.330
3,5:26,1,10,NOR 36,6,10,Mark Ingram up the middle for no gain (tackle by Kawann Short and Quintin Mikell),1.330,0.790
3,4:39,2,10,NOR 36,6,10,Drew Brees pass incomplete short right intended for Marques Colston,0.790,0.100
,,,,,,,"NOR challenged the incomplete pass ruling, and the play was upheld.",,
3,4:34,3,10,NOR 36,6,10,Drew Brees pass incomplete short middle intended for Jimmy Graham is intercepted by Luke Kuechly at NOR-48,0.100,-2.390
3,4:26,1,10,NOR 48,6,10,DeAngelo Williams left guard for 2 yards (tackle by David Hawthorne),2.390,2.120
3,3:49,2,8,NOR 46,6,10,DeAngelo Williams left guard for 3 yards (tackle by Cameron Jordan and Akiem Hicks),2.120,1.820
3,3:08,3,5,NOR 43,6,10,Cam Newton right guard for no gain (tackle by Tyrunn Walker),1.820,0.400
3,2:27,4,5,NOR 43,6,10,Brad Nortman punts 41 yards,0.400,0.380
3,2:17,1,10,NOR 2,6,10,Jed Collins up the middle for 3 yards (tackle by Luke Kuechly and Quintin Mikell),-0.380,-0.560
3,1:42,2,7,NOR 5,6,10,Drew Brees pass complete short right to Jed Collins for 5 yards (tackle by Thomas Davis),-0.560,-0.480
3,1:02,3,2,NOR 10,6,10,Drew Brees pass complete short right to Pierre Thomas for no gain,-0.480,-2.490
3,0:20,4,2,NOR 10,6,10,"Thomas Morstead punts 49 yards. Penalty on Robert Lester: Illegal Formation, 5 yards (no play)",-2.490,-0.220
3,0:14,1,10,NOR 15,6,10,Mark Ingram right guard for 7 yards (tackle by Thomas Davis and Luke Kuechly),-0.220,0.350
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NOR 22,6,10,Robert Meachem right end for -5 yards (tackle by Charles Johnson),0.350,-1.120
4,14:16,3,8,NOR 17,6,10,Drew Brees pass complete short left to Pierre Thomas for -5 yards (tackle by Luke Kuechly),-1.120,-2.490
4,13:36,4,13,NOR 12,6,10,"Thomas Morstead punts 52 yards, fair catch by Ted Ginn",-2.490,-1.330
4,13:29,1,10,CAR 36,6,10,DeAngelo Williams left guard for 4 yards (tackle by John Jenkins and Cameron Jordan),1.330,1.330
4,12:54,2,6,CAR 40,6,10,Cam Newton pass incomplete short right intended for Greg Olsen,1.330,0.630
4,12:50,3,6,CAR 40,6,10,Cam Newton pass incomplete short left intended for Greg Olsen,0.630,-0.720
4,12:47,4,6,CAR 40,6,10,Brad Nortman punts 57 yards,-0.720,0.380
4,12:36,1,10,NOR 3,6,10,Khiry Robinson up the middle for 3 yards (tackle by Luke Kuechly and Frank Alexander),-0.380,-0.560
4,11:57,2,7,NOR 6,6,10,Drew Brees pass complete short right to Jimmy Graham for 46 yards (tackle by Thomas Davis),-0.560,2.390
4,11:12,1,10,CAR 48,6,10,Khiry Robinson right guard for 7 yards (tackle by Kawann Short),2.390,2.790
4,10:30,2,3,CAR 41,6,10,Khiry Robinson up the middle for 6 yards (tackle by Luke Kuechly and Chase Blackburn),2.790,3.250
4,9:57,1,10,CAR 35,6,10,Khiry Robinson left guard for 1 yard (tackle by Luke Kuechly and Dwan Edwards),3.250,2.840
4,9:22,2,9,CAR 34,6,10,Drew Brees pass complete short left to Jimmy Graham for 11 yards (tackle by Melvin White),2.840,4.040
4,8:43,1,10,CAR 23,6,10,Khiry Robinson right guard for 1 yard (tackle by Chase Blackburn),4.040,3.630
4,8:13,2,9,CAR 22,6,10,Drew Brees pass complete short left to Pierre Thomas for 13 yards (tackle by Luke Kuechly),3.630,5.140
4,7:50,1,9,CAR 9,6,10,Pierre Thomas up the middle for 4 yards (tackle by Michael Mitchell and Quintin Mikell),5.140,5.150
4,7:26,2,5,CAR 5,6,10,Mark Ingram up the middle for no gain (tackle by Kawann Short and Luke Kuechly),5.150,4.260
4,6:43,3,5,CAR 5,12,10,"Drew Brees pass complete short left to Jimmy Graham for 5 yards, touchdown",4.260,7.000
4,6:43,,,CAR 2,13,10,Shayne Graham kicks extra point good,0.000,0.000
4,6:43,,,NOR 35,13,10,"Thomas Morstead kicks off 63 yards, returned by Ted Ginn for 20 yards (tackle by Eric Frampton)",0.000,-0.410
4,6:31,1,10,CAR 22,13,10,Cam Newton pass complete short left to Mike Tolbert for 3 yards (tackle by David Hawthorne),0.410,0.270
4,5:45,2,7,CAR 25,13,10,Mike Tolbert right guard for 1 yard (tackle by Cameron Jordan and Curtis Lofton),0.270,-0.290
4,5:05,3,6,CAR 26,13,10,Cam Newton pass incomplete short left intended for Domenik Hixon,-0.290,-1.630
4,5:01,4,6,CAR 26,13,10,"Brad Nortman punts 46 yards, fair catch by Darren Sproles",-1.630,-0.810
4,4:52,1,10,NOR 28,13,10,Mark Ingram up the middle for 2 yards (tackle by Dwan Edwards and Kawann Short),0.810,0.530
4,4:12,2,8,NOR 30,13,10,Drew Brees pass incomplete short right intended for Marques Colston,0.530,-0.160
4,4:08,3,8,NOR 30,13,10,Drew Brees sacked by Michael Mitchell and Greg Hardy for -5 yards,-0.160,-0.160
4,4:03,3,8,NOR 30,13,10,Timeout #1 by Carolina Panthers,-0.160,-1.700
4,4:03,4,13,NOR 25,13,10,"Thomas Morstead punts 49 yards, returned by Ted Ginn for 7 yards (tackle by Isa Abdul-Quddus)",-1.700,-1.140
4,3:52,1,10,CAR 33,13,10,Cam Newton sacked by Akiem Hicks for -7 yards,1.140,-0.350
4,3:17,2,17,CAR 26,13,10,Cam Newton pass complete short right to Greg Olsen for 8 yards (tackle by John Jenkins),-0.350,0.040
4,2:38,3,9,CAR 34,13,10,Cam Newton pass complete short right to Greg Olsen for 2 yards (tackle by Roman Harper),0.040,-0.980
4,2:04,4,7,CAR 36,13,10,"Brad Nortman punts 38 yards, out of bounds",-0.980,-0.670
4,1:57,1,10,NOR 26,13,10,Mark Ingram right tackle for 1 yard (tackle by Captain Munnerlyn and Dwan Edwards),0.670,0.670
4,1:52,1,10,NOR 26,13,10,Timeout #2 by Carolina Panthers,0.670,0.270
4,1:52,2,9,NOR 27,13,10,Khiry Robinson right guard for no gain (tackle by Star Lotulelei),0.270,0.270
4,1:47,2,9,NOR 27,13,10,Timeout #3 by Carolina Panthers,0.270,-0.430
4,1:47,3,9,NOR 27,13,10,Mark Ingram up the middle for 1 yard (tackle by Star Lotulelei),-0.430,-0.430
4,1:02,3,9,NOR 27,13,10,Timeout #2 by New Orleans Saints,-0.430,-1.500
4,1:02,4,8,NOR 28,13,10,"Thomas Morstead punts 37 yards, fair catch by Ted Ginn",-1.500,-1.270
4,0:55,1,10,CAR 35,13,10,Cam Newton pass complete deep middle to Ted Ginn for 37 yards (tackle by Roman Harper),1.270,3.710
4,0:46,1,10,NOR 28,13,10,Cam Newton pass incomplete short middle intended for Ted Ginn (defended by Tyrunn Walker),3.710,3.170
4,0:42,2,10,NOR 28,13,10,Cam Newton pass complete short left to Greg Olsen for 14 yards (tackle by Malcolm Jenkins),3.170,4.650
4,0:28,1,10,NOR 14,13,10,Cam Newton spiked the ball,4.650,4.000
4,0:28,2,10,NOR 14,13,16,"Cam Newton pass complete short left to Domenik Hixon for 14 yards, touchdown",4.000,7.000
4,0:28,,,NOR 2,13,17,Graham Gano kicks extra point good,0.000,0.000
4,0:28,,,CAR 35,13,17,"Graham Gano kicks off 65 yards, touchback",0.000,-0.280
4,0:23,1,10,NOR 20,13,17,Drew Brees pass incomplete deep right intended for Marques Colston (defended by Captain Munnerlyn),0.280,-0.270
4,0:14,2,10,NOR 20,13,17,Drew Brees pass complete deep left to Lance Moore for 21 yards (tackle by Thomas Davis),-0.270,1.660
4,0:10,1,10,NOR 41,13,17,Drew Brees pass complete short left to Lance Moore for 13 yards,1.660,2.520
4,0:05,1,10,CAR 46,13,17,Drew Brees pass incomplete deep right intended for Jimmy Graham (defended by Michael Mitchell),2.520,1.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
