#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 26,3,0:46,-5,Punt
2,1,11:39,GNB 9,3,1:28,5,Punt
3,1,7:16,,0,0:07,0,Fumble
4,1,6:54,GNB 26,3,1:09,74,Touchdown
5,1,4:41,GNB 32,3,1:36,-1,Punt
6,1,1:18,GNB 25,6,2:29,15,Punt
7,2,12:49,GNB 23,13,6:34,46,Interception
8,2,2:32,PHI 44,6,1:57,44,Touchdown
9,3,13:33,GNB 38,4,1:52,15,Punt
10,3,6:40,GNB 19,4,2:03,33,Fumble
11,3,4:14,GNB 15,7,4:24,30,Punt
12,4,13:52,GNB 32,6,3:11,20,Punt
13,4,4:31,,0,0:08,0,Fumble
14,4,1:49,GNB 29,6,1:11,21,Interception
