Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
1,3:55,2,14,PIT 25,0,0,Thaddeus Lewis pass incomplete short right intended for Travis Benjamin is intercepted by Troy Polamalu at PIT-16 and returned for 1 yard,3.090,0.060
1,3:48,1,10,PIT 17,0,0,"Ben Roethlisberger pass complete deep right to Antonio Brown for 43 yards (tackle by Tashaun Gipson). Penalty on Doug Legursky: Offensive Holding, 8 yards (no play)",-0.060,-0.680
1,3:17,1,18,PIT 9,0,0,Ben Roethlisberger pass complete short right to Will Johnson for 8 yards (tackle by D'Qwell Jackson and Joe Haden),-0.680,-0.580
1,2:33,2,10,PIT 17,0,0,Antonio Brown middle for -13 yards (tackle by Craig Robertson),-0.580,-2.940
1,1:52,3,23,PIT 4,0,0,Jonathan Dwyer right guard for 12 yards (tackle by Eric Hagg),-2.940,-2.390
1,1:09,4,11,PIT 16,0,0,"Drew Butler punts 31 yards, out of bounds",-2.390,-2.460
1,0:59,1,10,PIT 47,0,0,Brandon Jackson left guard for 6 yards (tackle by Larry Foote and James Harrison),2.460,2.720
1,0:25,2,4,PIT 41,0,0,Thaddeus Lewis pass complete deep middle to Josh Gordon for 17 yards (tackle by Josh Victorian),2.720,3.970
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,PIT 24,0,0,Brandon Jackson middle for 4 yards (tackle by Ryan Clark),3.970,3.970
2,14:27,2,6,PIT 20,0,0,"Penalty on Ben Watson: False Start, 5 yards (no play)",3.970,3.300
2,14:04,2,11,PIT 25,0,0,Brandon Jackson left guard for 5 yards (tackle by Lawrence Timmons and Larry Foote),3.300,3.270
2,13:22,3,6,PIT 20,0,0,Thaddeus Lewis sacked by James Harrison for -2 yards,3.270,1.990
2,12:50,4,8,PIT 22,0,0,Phil Dawson 39 yard field goal no good,1.990,-0.870
2,12:45,1,10,PIT 29,0,0,Ben Roethlisberger pass complete short left to Plaxico Burress for 12 yards (tackle by Craig Robertson),0.870,1.660
2,12:07,1,10,PIT 41,0,0,Rashard Mendenhall right end for 11 yards (tackle by Tashaun Gipson),1.660,2.390
2,11:22,1,10,CLE 48,0,0,Rashard Mendenhall right guard for 4 yards (tackle by Tashaun Gipson),2.390,2.390
2,10:43,2,6,CLE 44,0,0,Rashard Mendenhall middle for 1 yard (tackle by D'Qwell Jackson),2.390,1.820
2,9:58,3,5,CLE 43,0,0,Ben Roethlisberger pass complete short middle to Jerricho Cotchery for 13 yards (tackle by Joe Haden),1.820,3.580
2,9:23,1,10,CLE 30,0,0,Ben Roethlisberger pass incomplete short right intended for Jerricho Cotchery,3.580,3.030
2,9:16,2,10,CLE 30,0,0,Isaac Redman middle for 7 yards (tackle by Eric Hagg),3.030,3.270
2,8:39,3,3,CLE 23,0,0,Isaac Redman right tackle for no gain (tackle by Jabaal Sheard and Craig Robertson),3.270,2.030
2,7:57,4,3,CLE 23,0,3,Shaun Suisham 41 yard field goal good,2.030,3.000
2,7:53,,,PIT 35,0,3,"Shaun Suisham kicks off 65 yards, touchback",0.000,0.280
2,7:53,1,10,CLE 20,0,3,Thaddeus Lewis pass complete short middle to Ben Watson for 15 yards (tackle by Troy Polamalu),0.280,1.270
2,7:24,1,10,CLE 35,0,3,Montario Hardesty middle for 3 yards (tackle by James Harrison),1.270,1.130
2,6:50,2,7,CLE 38,0,3,Thaddeus Lewis pass complete short right to Travis Benjamin for 8 yards (tackle by Josh Victorian),1.130,1.990
2,6:36,1,10,CLE 46,0,3,Montario Hardesty left guard for 5 yards (tackle by Evander Hood),1.990,2.130
2,6:05,2,5,PIT 49,0,3,Montario Hardesty right tackle for 6 yards (tackle by Lawrence Timmons),2.130,2.720
2,5:28,1,10,PIT 43,0,3,Thaddeus Lewis pass complete short right to Josh Gordon for 10 yards (tackle by Josh Victorian and Ryan Clark),2.720,3.380
2,4:46,1,10,PIT 33,0,3,Thaddeus Lewis pass incomplete short left intended for Josh Gordon,3.380,2.840
2,4:41,2,10,PIT 33,0,3,Montario Hardesty left end for no gain (tackle by Larry Foote and James Harrison),2.840,2.150
2,3:58,3,10,PIT 33,0,3,Thaddeus Lewis pass incomplete short left intended for Ben Watson,2.150,1.150
2,3:52,4,10,PIT 33,3,3,Phil Dawson 51 yard field goal good,1.150,3.000
2,3:48,,,CLE 35,3,3,"Phil Dawson kicks off 65 yards, returned by Chris Rainey for 19 yards (tackle by Trevin Wade)",0.000,0.150
2,3:42,1,10,PIT 19,3,3,Ben Roethlisberger pass complete short left to Antonio Brown for 13 yards (tackle by Buster Skrine),0.150,1.070
2,3:03,1,10,PIT 32,3,3,Ben Roethlisberger pass complete short right to Rashard Mendenhall for no gain,1.070,0.530
2,2:22,2,10,PIT 32,3,3,Ben Roethlisberger pass complete short right to Rashard Mendenhall for 1 yard (tackle by Joe Haden),0.530,0.000
2,2:12,,,,3,3,Timeout #1 by Pittsburgh Steelers,0.000,-0.030
2,2:12,3,9,PIT 33,3,3,Ben Roethlisberger pass incomplete deep left intended for Emmanuel Sanders,-0.030,-1.180
2,2:06,4,9,PIT 33,3,3,"Drew Butler punts 42 yards, fair catch by Josh Cribbs",-1.180,-0.610
2,1:58,1,10,CLE 25,3,3,Thaddeus Lewis pass incomplete short left intended for Montario Hardesty,0.610,0.060
2,1:51,2,10,CLE 25,3,3,"Thaddeus Lewis pass complete short left to Josh Gordon for no gain. Josh Gordon fumbles (forced by Cortez Allen), recovered by Lawrence Timmons at CLE-25 and returned for 1 yards (tackle by John Greco)",0.060,-3.970
2,1:42,1,10,CLE 24,3,3,Ben Roethlisberger pass incomplete deep right intended for Antonio Brown,3.970,3.430
2,1:38,2,10,CLE 24,3,3,Isaac Redman left guard for 11 yards (tackle by Tashaun Gipson and Trevin Wade),3.430,0.000
2,0:57,,,,3,3,Timeout #2 by Pittsburgh Steelers,0.000,4.710
2,0:57,1,10,CLE 13,3,3,"Ben Roethlisberger pass incomplete short middle intended for Emmanuel Sanders. Penalty on Eric Hagg: Defensive Pass Interfere, 12 yards (no play)",4.710,6.970
2,0:53,1,1,CLE 1,3,9,"Ben Roethlisberger pass complete short middle to Leonard Pope for 1 yard, touchdown",6.970,7.000
2,0:53,,,CLE 2,3,10,Shaun Suisham kicks extra point good,0.000,0.000
2,0:47,,,PIT 35,3,10,"Shaun Suisham kicks off 70 yards, returned by Travis Benjamin for 29 yards (tackle by Ryan Mundy)",0.000,0.540
2,0:42,1,10,CLE 24,3,10,Chris Ogbonnaya right tackle for 9 yards (tackle by Ryan Clark),0.540,1.210
2,0:12,2,1,CLE 33,3,10,Chris Ogbonnaya left guard for no gain (tackle by James Harrison and Cameron Heyward),1.210,0.500
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,3,10,"Shaun Suisham kicks off 65 yards, returned by Josh Cribbs for 20 yards (tackle by Ryan Mundy)",0.000,0.280
3,14:55,1,10,CLE 20,3,10,Montario Hardesty right tackle for 1 yard (tackle by Cameron Heyward),0.280,-0.130
3,14:23,2,9,CLE 21,3,10,Montario Hardesty right guard for 1 yard (tackle by Casey Hampton and LaMarr Woodley),-0.130,-0.690
3,13:41,3,8,CLE 22,3,10,"Penalty on John Greco: False Start, 5 yards (no play)",-0.690,-1.510
3,13:19,3,13,CLE 17,3,10,Thaddeus Lewis pass complete short right to Ben Watson for 8 yards (tackle by Ryan Clark),-1.510,-1.700
3,12:43,4,5,CLE 25,3,10,Raymond Ventrone middle for 35 yards (tackle by Antonio Brown),-1.700,2.920
3,12:01,1,10,PIT 40,3,10,"Thaddeus Lewis pass incomplete deep left intended for Travis Benjamin. Penalty on Josh Victorian: Defensive Pass Interfere, 35 yards (no play)",2.920,6.060
3,11:52,1,5,PIT 5,3,10,Montario Hardesty right guard for -2 yards (tackle by Larry Foote and Evander Hood),6.060,4.760
3,11:14,2,7,PIT 7,9,10,"Thaddeus Lewis pass complete short left to Greg Little for 7 yards, touchdown. Penalty on James Harrison: Roughing the Passer, 15 yards",4.760,7.000
3,11:14,,,PIT 2,10,10,Phil Dawson kicks extra point good,0.000,0.000
3,11:03,,,CLE 50,10,10,"Phil Dawson kicks off 50 yards, touchback",0.000,0.280
3,11:03,1,10,PIT 20,10,10,Jonathan Dwyer right tackle for 12 yards (tackle by Tashaun Gipson),0.280,1.070
3,10:34,1,10,PIT 32,10,10,Jonathan Dwyer right tackle for 4 yards (tackle by Craig Robertson and D'Qwell Jackson),1.070,1.070
3,9:52,2,6,PIT 36,10,10,Ben Roethlisberger pass incomplete short middle intended for Leonard Pope (defended by L.J. Fort),1.070,0.370
3,9:48,3,6,PIT 36,10,10,"Ben Roethlisberger pass incomplete short right intended for Plaxico Burress. Penalty on Juqua Parker: Defensive Offside (Declined), Penalty on Joe Haden: Defensive Pass Interfere, 12 yards (no play)",0.370,2.130
3,9:42,1,10,PIT 48,10,10,Ben Roethlisberger pass complete short right to Will Johnson for 9 yards (tackle by Joe Haden),2.130,2.800
3,9:02,2,1,CLE 43,10,10,Jonathan Dwyer right guard for 12 yards (tackle by Trevin Wade and Joe Haden),2.800,3.510
3,8:19,1,10,CLE 31,10,10,Ben Roethlisberger pass complete short left to Emmanuel Sanders for 12 yards (tackle by Trevin Wade),3.510,4.310
3,7:51,1,10,CLE 19,10,10,Rashard Mendenhall middle for 1 yard (tackle by Ahtyba Rubin),4.310,3.880
3,7:07,2,9,CLE 18,10,10,Antonio Brown right end for 7 yards (tackle by Ahtyba Rubin),3.880,4.430
3,6:20,3,2,CLE 11,10,10,Jonathan Dwyer middle for 3 yards (tackle by Eric Hagg and Ahtyba Rubin),4.430,5.370
3,5:34,1,8,CLE 8,10,10,Jonathan Dwyer left guard for -1 yards (tackle by Juqua Parker and D'Qwell Jackson),5.370,4.380
3,4:50,2,9,CLE 9,10,10,Ben Roethlisberger pass incomplete short middle intended for Jonathan Dwyer (defended by D'Qwell Jackson),4.380,3.360
3,4:41,3,9,CLE 9,10,16,"Ben Roethlisberger pass complete short middle to Antonio Brown for 9 yards, touchdown",3.360,7.000
3,4:41,,,CLE 2,10,17,"Shaun Suisham kicks extra point good. Penalty on Billy Winn: Personal Foul, 15 yards",0.000,0.000
3,4:39,,,CLE 50,10,17,"Shaun Suisham kicks off 50 yards, touchback",0.000,0.280
3,4:39,1,10,CLE 20,10,17,Thaddeus Lewis pass incomplete short middle intended for Josh Cooper (defended by Larry Foote),0.280,-0.270
3,4:33,2,10,CLE 20,10,17,Brandon Jackson right guard for 25 yards (tackle by Cortez Allen),-0.270,1.930
3,3:52,1,10,CLE 45,10,17,Brandon Jackson right guard for 2 yards (tackle by James Harrison and Cameron Heyward),1.930,1.650
3,3:15,2,8,CLE 47,10,17,Thaddeus Lewis pass complete short right to Travis Benjamin for 10 yards (tackle by Cortez Allen),1.650,2.720
3,2:54,1,10,PIT 43,10,17,Thaddeus Lewis pass complete short left to Josh Cooper for 8 yards (tackle by Josh Victorian),2.720,3.260
3,2:25,2,2,PIT 35,10,17,Brandon Jackson right guard for 1 yard (tackle by Larry Foote and LaMarr Woodley),3.260,2.680
3,1:45,3,1,PIT 34,10,17,Brandon Jackson middle for 1 yard (tackle by James Harrison),2.680,3.380
3,1:12,1,10,PIT 33,10,17,"Penalty on John Greco: False Start, 5 yards (no play)",3.380,3.050
3,0:48,1,15,PIT 38,10,17,Thaddeus Lewis sacked by Steve McLendon and Cameron Heyward for -4 yards,3.050,1.620
3,0:14,2,19,PIT 42,10,17,"Montario Hardesty middle for 10 yards (tackle by Troy Polamalu). Penalty on Joe Thomas: Offensive Holding, 10 yards (no play)",1.620,0.270
Quarter,Time,Down,ToGo,Location,CLE,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,29,CLE 48,10,17,Brandon Jackson left guard for 10 yards (tackle by James Harrison and Ryan Clark),0.270,0.960
4,14:23,3,19,PIT 42,10,17,Thaddeus Lewis pass incomplete short middle intended for Travis Benjamin,0.960,0.460
4,14:18,4,19,PIT 42,10,17,"Reggie Hodges punts 36 yards, fair catch by Antonio Brown",0.460,0.380
4,14:09,1,10,PIT 6,10,17,Rashard Mendenhall left guard for 2 yards (tackle by Frostee Rucker),-0.380,-0.630
4,13:34,2,8,PIT 8,10,17,Rashard Mendenhall left guard for no gain (tackle by Billy Winn),-0.630,-1.190
4,12:54,3,8,PIT 8,10,17,"Rashard Mendenhall left tackle for -1 yards (tackle by Tank Carder). Penalty on Billy Winn: Defensive Offside, 5 yards (no play)",-1.190,-0.600
4,12:25,3,3,PIT 13,10,17,Ben Roethlisberger sacked by Jabaal Sheard for -8 yards,-0.600,-2.490
4,11:59,4,11,PIT 5,10,17,"Drew Butler punts 40 yards, out of bounds",-2.490,-2.590
4,11:51,1,10,PIT 45,10,17,Montario Hardesty middle for 3 yards (tackle by Troy Polamalu),2.590,2.450
4,11:19,2,7,PIT 42,10,17,Thaddeus Lewis right end for 3 yards (tackle by LaMarr Woodley),2.450,2.150
4,10:37,3,4,PIT 39,10,17,Thaddeus Lewis pass complete short right to Chris Ogbonnaya for -1 yards (tackle by Ryan Clark),2.150,0.590
4,9:59,4,5,PIT 40,10,17,Reggie Hodges punts 31 yards,0.590,0.380
4,9:47,1,10,PIT 9,10,17,Ben Roethlisberger pass complete short left to Isaac Redman for 11 yards (tackle by L.J. Fort),-0.380,0.280
4,9:02,1,10,PIT 20,10,17,Ben Roethlisberger pass complete deep right to Emmanuel Sanders for 16 yards (tackle by Joe Haden),0.280,1.330
4,8:17,1,10,PIT 36,10,17,Isaac Redman right guard for 2 yards (tackle by Ahtyba Rubin and Jabaal Sheard),1.330,1.060
4,7:33,2,8,PIT 38,10,17,Ben Roethlisberger pass incomplete short right intended for Plaxico Burress,1.060,0.000
4,7:27,,,,10,17,Timeout #1 by Pittsburgh Steelers,0.000,0.370
4,7:27,3,8,PIT 38,10,17,Ben Roethlisberger sacked by Jabaal Sheard for -5 yards,0.370,-1.180
4,6:55,4,13,PIT 33,10,17,"Drew Butler punts 32 yards, out of bounds",-1.180,-1.270
4,6:47,1,10,CLE 35,10,17,Thaddeus Lewis pass incomplete deep left intended for Greg Little (defended by Troy Polamalu),1.270,0.720
4,6:40,2,10,CLE 35,10,17,"Thaddeus Lewis pass complete short right to Travis Benjamin for 13 yards (tackle by Cortez Allen). Travis Benjamin fumbles (forced by Cortez Allen), recovered by Cortez Allen at CLE-48 and returned for 21 yards (tackle by Alex Mack)",0.720,-3.780
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,6:27,1,10,CLE 27,10,17,Jonathan Dwyer right guard for no gain (tackle by Ahtyba Rubin),3.780,3.230
4,5:46,2,10,CLE 27,10,17,Ben Roethlisberger pass complete short middle to Jonathan Dwyer for 9 yards (tackle by Frostee Rucker),3.230,3.840
4,4:57,3,1,CLE 18,10,17,Isaac Redman middle for 6 yards (tackle by Tashaun Gipson),3.840,4.780
4,4:14,1,10,CLE 12,10,17,Jonathan Dwyer right guard for no gain (tackle by Jabaal Sheard),4.780,4.100
4,3:32,2,10,CLE 12,10,17,Ben Roethlisberger pass incomplete short left intended for Will Johnson (defended by Tank Carder),4.100,3.120
4,3:25,3,10,CLE 12,10,23,"Ben Roethlisberger pass complete short right to Plaxico Burress for 12 yards, touchdown",3.120,7.000
4,3:25,,,CLE 2,10,24,Shaun Suisham kicks extra point good,0.000,0.000
4,3:20,,,PIT 35,10,24,"Shaun Suisham kicks off 55 yards, returned by Josh Cribbs for 22 yards (tackle by Brandon Johnson)",0.000,1.070
4,3:13,1,10,CLE 32,10,24,Thaddeus Lewis pass complete short middle to Ben Watson for 13 yards (tackle by Larry Foote),1.070,1.930
4,2:52,1,10,CLE 45,10,24,Thaddeus Lewis pass complete short left to Josh Cribbs for 9 yards (tackle by Cortez Allen),1.930,2.600
4,2:23,2,1,PIT 46,10,24,Thaddeus Lewis pass complete short middle to Ben Watson for 9 yards (tackle by Ryan Clark),2.600,3.120
4,2:02,1,10,PIT 37,10,24,Thaddeus Lewis pass complete short left to Chris Ogbonnaya for 4 yards (tackle by Robert Golden),3.120,3.110
4,1:56,2,6,PIT 33,10,24,Thaddeus Lewis pass complete short right to Ben Watson for 5 yards (tackle by Ryan Clark and Larry Foote),3.110,3.070
4,1:33,3,1,PIT 28,10,24,Thaddeus Lewis sacked by Lawrence Timmons for -8 yards,3.070,0.000
4,1:22,,,,10,24,Timeout #1 by Cleveland Browns,0.000,0.880
4,1:22,4,9,PIT 36,10,24,"Josh Johnson sacked by Lawrence Timmons for -8 yards. Josh Johnson fumbles (forced by Lawrence Timmons), recovered by Evander Hood at PIT-44 and returned for 1 yards (tackle by Josh Cooper)",0.880,-1.930
4,1:15,1,10,PIT 45,10,24,Chris Rainey middle for 2 yards (tackle by Kaluka Maiava),1.930,1.650
4,1:09,2,8,PIT 47,10,24,Ben Roethlisberger kneels for -1 yards,1.650,0.830
4,0:34,3,9,PIT 46,10,24,Ben Roethlisberger kneels for -1 yards,0.830,-0.390
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
