Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Pickens,PIT,6,4,38,0,2,39,9.8,-1,-0.3,12.3,0,,0,0.0,0,84.0
Allen Robinson,PIT,4,3,20,0,,20,6.7,0,0.0,4.5,0,,0,0.0,0,85.4
Jaylen Warren,PIT,3,3,16,0,1,-16,-5.3,32,10.7,-5.3,1,3.0,0,0.0,0,88.9
Diontae Johnson,PIT,8,2,16,0,1,4,2.0,12,6.0,13.0,0,,0,0.0,0,39.6
Pat Freiermuth,PIT,1,1,7,0,,-4,-4.0,11,11.0,-4.0,0,,0,0.0,0,95.8
Najee Harris,PIT,2,1,1,0,0,0,0.0,1,1.0,-4.0,0,,0,0.0,0,56.2
Darnell Washington,PIT,1,1,8,0,,2,2.0,6,6.0,2.0,0,,0,0.0,0,100.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
David Njoku,CLE,15,7,56,0,4,22,3.1,34,4.9,3.7,0,,5,33.3,0,56.5
Elijah Moore,CLE,7,6,60,0,3,40,6.7,20,3.3,7.0,0,,1,14.3,0,102.4
Amari Cooper,CLE,8,4,34,0,3,23,5.8,11,2.8,7.6,0,,1,12.5,1,21.9
Kareem Hunt,CLE,3,3,1,0,0,-6,-2.0,7,2.3,-2.0,0,,0,0.0,0,79.2
Jerome Ford,CLE,5,2,8,0,0,-5,-2.5,13,6.5,-2.2,0,,2,40.0,0,47.9
Pierre Strong,CLE,1,1,4,0,,-7,-7.0,11,11.0,-7.0,0,,0,0.0,0,83.3
Cedric Tillman,CLE,2,1,2,0,,0,0.0,2,2.0,2.5,0,,0,0.0,0,56.2
